Batch	m_SP	4	P4	W4_L	W3	P1	
9.320382000000e-12	9.751974479280e-06	1.000000000000e-01	9.320382000000e-12	3.122029004695e-10	1.000000000000e-01	9.320382000000e-12	2.467711000000e-07	1.000000000000e-01	9.320382000000e-12	7.627471000000e-10	1.000000000000e-01
1.999256000000e-11	9.475629242760e-06	1.000000000000e-01	1.999256000000e-11	6.601921021397e-10	1.000000000000e-01	1.999256000000e-11	5.218285000000e-07	1.000000000000e-01	1.999256000000e-11	1.612925000000e-09	1.000000000000e-01
4.458009000000e-11	8.868398315130e-06	1.000000000000e-01	4.458009000000e-11	1.424852010410e-09	1.000000000000e-01	4.458009000000e-11	1.126231000000e-06	1.000000000000e-01	4.458009000000e-11	3.481077000000e-09	1.000000000000e-01
8.883764000000e-11	7.871764281570e-06	1.000000000000e-01	8.883764000000e-11	2.679873039775e-09	1.000000000000e-01	8.883764000000e-11	2.118223000000e-06	1.000000000000e-01	8.883764000000e-11	6.547235000000e-09	1.000000000000e-01
1.451741000000e-10	6.763458364740e-06	1.000000000000e-01	1.451741000000e-10	4.075517101242e-09	1.000000000000e-01	1.451741000000e-10	3.221367000000e-06	1.000000000000e-01	1.451741000000e-10	9.956952000000e-09	1.000000000000e-01
2.062849000000e-10	5.736942630000e-06	1.000000000000e-01	2.062849000000e-10	5.368165194315e-09	1.000000000000e-01	2.062849000000e-10	4.243101000000e-06	1.000000000000e-01	2.062849000000e-10	1.311504000000e-08	1.000000000000e-01
2.774094000000e-10	4.736723632290e-06	1.000000000000e-01	2.774094000000e-10	6.627699331858e-09	1.000000000000e-01	2.774094000000e-10	5.238661000000e-06	1.000000000000e-01	2.774094000000e-10	1.619222000000e-08	1.000000000000e-01
3.552096000000e-10	3.841193587680e-06	1.000000000000e-01	3.552096000000e-10	7.755403512141e-09	1.000000000000e-01	3.552096000000e-10	6.130019000000e-06	1.000000000000e-01	3.552096000000e-10	1.894733000000e-08	1.000000000000e-01
4.330098000000e-10	3.114973849950e-06	1.000000000000e-01	4.330098000000e-10	8.669901717860e-09	1.000000000000e-01	4.330098000000e-10	6.852857000000e-06	1.000000000000e-01	4.330098000000e-10	2.118156000000e-08	1.000000000000e-01
5.108101000000e-10	2.526052739220e-06	1.000000000000e-01	5.108101000000e-10	9.411504944205e-09	1.000000000000e-01	5.108101000000e-10	7.439034000000e-06	1.000000000000e-01	5.108101000000e-10	2.299338000000e-08	1.000000000000e-01
5.949029000000e-10	2.014046859330e-06	1.000000000000e-01	5.949029000000e-10	1.005625120757e-08	1.000000000000e-01	5.949029000000e-10	7.948656000000e-06	1.000000000000e-01	5.949029000000e-10	2.456857000000e-08	1.000000000000e-01
6.884345000000e-10	1.565506344780e-06	1.000000000000e-01	6.884345000000e-10	1.062108151866e-08	1.000000000000e-01	6.884345000000e-10	8.395107000000e-06	1.000000000000e-01	6.884345000000e-10	2.594851000000e-08	1.000000000000e-01
7.819661000000e-10	1.216858831290e-06	1.000000000000e-01	7.819661000000e-10	1.106012184475e-08	1.000000000000e-01	7.819661000000e-10	8.742130000000e-06	1.000000000000e-01	7.819661000000e-10	2.702113000000e-08	1.000000000000e-01
8.754978000000e-10	9.458569413360e-07	1.000000000000e-01	8.754978000000e-10	1.140138218252e-08	1.000000000000e-01	8.754978000000e-10	9.011870000000e-06	1.000000000000e-01	8.754978000000e-10	2.785487000000e-08	1.000000000000e-01
9.690294000000e-10	7.352089478370e-07	1.000000000000e-01	9.690294000000e-10	1.166664252934e-08	1.000000000000e-01	9.690294000000e-10	9.221536000000e-06	1.000000000000e-01	9.690294000000e-10	2.850293000000e-08	1.000000000000e-01
1.078070000000e-09	5.480920190250e-07	1.000000000000e-01	1.078070000000e-09	1.190227294246e-08	1.000000000000e-01	1.078070000000e-09	9.407782000000e-06	1.000000000000e-01	1.078070000000e-09	2.907860000000e-08	1.000000000000e-01
1.190988000000e-09	4.043528564310e-07	1.000000000000e-01	1.190988000000e-09	1.208327337779e-08	1.000000000000e-01	1.190988000000e-09	9.550851000000e-06	1.000000000000e-01	1.190988000000e-09	2.952081000000e-08	1.000000000000e-01
1.303906000000e-09	2.983098168720e-07	1.000000000000e-01	1.303906000000e-09	1.221681381878e-08	1.000000000000e-01	1.303906000000e-09	9.656401000000e-06	1.000000000000e-01	1.303906000000e-09	2.984706000000e-08	1.000000000000e-01
1.416824000000e-09	2.200769992080e-07	1.000000000000e-01	1.416824000000e-09	1.231532426394e-08	1.000000000000e-01	1.416824000000e-09	9.734269000000e-06	1.000000000000e-01	1.416824000000e-09	3.008774000000e-08	1.000000000000e-01
1.553001000000e-09	1.525008749760e-07	1.000000000000e-01	1.553001000000e-09	1.240042480483e-08	1.000000000000e-01	1.553001000000e-09	9.801530000000e-06	1.000000000000e-01	1.553001000000e-09	3.029564000000e-08	1.000000000000e-01
1.689178000000e-09	1.056744432450e-07	1.000000000000e-01	1.689178000000e-09	1.245938534883e-08	1.000000000000e-01	1.689178000000e-09	9.848139000000e-06	1.000000000000e-01	1.689178000000e-09	3.043970000000e-08	1.000000000000e-01
