Batch	m_SP	18	T1a_L	C5H5	N1a	N1b	N1c	T2	T3	T4a	T4b	T4c	T4d	T4e	T4f	T4g	T4h	N7a	N7c	N7b																																	
0.0	0.99999991	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1
6.832029e-14	1.00000012	0.1	6.832029e-14	0.0	0.1	6.832029e-14	0.0	0.1	6.832029e-14	0.0	0.1	6.832029e-14	0.0	0.1	6.832029e-14	0.0	0.1	6.832029e-14	0.0	0.1	6.832029e-14	0.0	0.1	6.832029e-14	0.0	0.1	6.832029e-14	0.0	0.1	6.832029e-14	0.0	0.1	6.832029e-14	0.0	0.1	6.832029e-14	0.0	0.1	6.832029e-14	0.0	0.1	6.832029e-14	0.0	0.1	6.832029e-14	0.0	0.1	6.832029e-14	0.0	0.1	6.832029e-14	0.0	0.1
1.187029e-12	1.00000004	0.1	1.187029e-12	0.0	0.1	1.187029e-12	0.0	0.1	1.187029e-12	0.0	0.1	1.187029e-12	0.0	0.1	1.187029e-12	0.0	0.1	1.187029e-12	0.0	0.1	1.187029e-12	0.0	0.1	1.187029e-12	0.0	0.1	1.187029e-12	0.0	0.1	1.187029e-12	0.0	0.1	1.187029e-12	0.0	0.1	1.187029e-12	0.0	0.1	1.187029e-12	0.0	0.1	1.187029e-12	0.0	0.1	1.187029e-12	0.0	0.1	1.187029e-12	0.0	0.1	1.187029e-12	0.0	0.1
4.340191e-12	1.00000007	0.1	4.340191e-12	0.0	0.1	4.340191e-12	0.0	0.1	4.340191e-12	0.0	0.1	4.340191e-12	0.0	0.1	4.340191e-12	0.0	0.1	4.340191e-12	0.0	0.1	4.340191e-12	0.0	0.1	4.340191e-12	0.0	0.1	4.340191e-12	0.0	0.1	4.340191e-12	0.0	0.1	4.340191e-12	0.0	0.1	4.340191e-12	0.0	0.1	4.340191e-12	0.0	0.1	4.340191e-12	0.0	0.1	4.340191e-12	0.0	0.1	4.340191e-12	0.0	0.1	4.340191e-12	0.0	0.1
9.801799e-12	0.9999999	0.1	9.801799e-12	0.0	0.1	9.801799e-12	0.0	0.1	9.801799e-12	0.0	0.1	9.801799e-12	0.0	0.1	9.801799e-12	0.0	0.1	9.801799e-12	0.0	0.1	9.801799e-12	0.0	0.1	9.801799e-12	0.0	0.1	9.801799e-12	0.0	0.1	9.801799e-12	0.0	0.1	9.801799e-12	0.0	0.1	9.801799e-12	0.0	0.1	9.801799e-12	0.0	0.1	9.801799e-12	0.0	0.1	9.801799e-12	0.0	0.1	9.801799e-12	0.0	0.1	9.801799e-12	0.0	0.1
1.972167e-11	1.00000015	0.1	1.972167e-11	0.0	0.1	1.972167e-11	0.0	0.1	1.972167e-11	0.0	0.1	1.972167e-11	0.0	0.1	1.972167e-11	0.0	0.1	1.972167e-11	0.0	0.1	1.972167e-11	0.0	0.1	1.972167e-11	0.0	0.1	1.972167e-11	0.0	0.1	1.972167e-11	0.0	0.1	1.972167e-11	0.0	0.1	1.972167e-11	0.0	0.1	1.972167e-11	0.0	0.1	1.972167e-11	0.0	0.1	1.972167e-11	0.0	0.1	1.972167e-11	0.0	0.1	1.972167e-11	0.0	0.1
3.063373e-11	0.9999999299999999	0.1	3.063373e-11	0.0	0.1	3.063373e-11	0.0	0.1	3.063373e-11	0.0	0.1	3.063373e-11	0.0	0.1	3.063373e-11	0.0	0.1	3.063373e-11	0.0	0.1	3.063373e-11	0.0	0.1	3.063373e-11	0.0	0.1	3.063373e-11	0.0	0.1	3.063373e-11	0.0	0.1	3.063373e-11	0.0	0.1	3.063373e-11	0.0	0.1	3.063373e-11	0.0	0.1	3.063373e-11	0.0	0.1	3.063373e-11	0.0	0.1	3.063373e-11	0.0	0.1	3.063373e-11	0.0	0.1
4.583401e-11	1.0000000599999999	0.1	4.583401e-11	0.0	0.1	4.583401e-11	0.0	0.1	4.583401e-11	0.0	0.1	4.583401e-11	0.0	0.1	4.583401e-11	0.0	0.1	4.583401e-11	0.0	0.1	4.583401e-11	0.0	0.1	4.583401e-11	0.0	0.1	4.583401e-11	0.0	0.1	4.583401e-11	0.0	0.1	4.583401e-11	0.0	0.1	4.583401e-11	0.0	0.1	4.583401e-11	0.0	0.1	4.583401e-11	0.0	0.1	4.583401e-11	0.0	0.1	4.583401e-11	0.0	0.1	4.583401e-11	0.0	0.1
7.179314e-11	0.99999993	0.1	7.179314e-11	0.0	0.1	7.179314e-11	0.0	0.1	7.179314e-11	0.0	0.1	7.179314e-11	0.0	0.1	7.179314e-11	0.0	0.1	7.179314e-11	0.0	0.1	7.179314e-11	0.0	0.1	7.179314e-11	0.0	0.1	7.179314e-11	0.0	0.1	7.179314e-11	0.0	0.1	7.179314e-11	0.0	0.1	7.179314e-11	0.0	0.1	7.179314e-11	0.0	0.1	7.179314e-11	0.0	0.1	7.179314e-11	0.0	0.1	7.179314e-11	0.0	0.1	7.179314e-11	0.0	0.1
1.150584e-10	1.00000005	0.1	1.150584e-10	0.0	0.1	1.150584e-10	0.0	0.1	1.150584e-10	0.0	0.1	1.150584e-10	0.0	0.1	1.150584e-10	0.0	0.1	1.150584e-10	0.0	0.1	1.150584e-10	0.0	0.1	1.150584e-10	0.0	0.1	1.150584e-10	0.0	0.1	1.150584e-10	0.0	0.1	1.150584e-10	0.0	0.1	1.150584e-10	0.0	0.1	1.150584e-10	0.0	0.1	1.150584e-10	0.0	0.1	1.150584e-10	0.0	0.1	1.150584e-10	0.0	0.1	1.150584e-10	0.0	0.1
