Batch	m_SP	7	P2_L	R	W4_L	W3	P1	P3	P4											
2.048965e-10	9.708404857140001e-06	0.1	2.048965e-10	1.371377e-08	0.1	2.048965e-10	1.190483e-07	0.1	2.048965e-10	2.165051e-10	0.1	2.048965e-10	1.28549e-07	0.1	2.048965e-10	1.495061e-08	0.1	2.048965e-10	1.457066e-11	0.1
4.414945e-10	9.398544205679502e-06	0.1	4.414945e-10	2.907808e-08	0.1	4.414945e-10	2.524165e-07	0.1	4.414945e-10	4.590583e-10	0.1	4.414945e-10	2.725532e-07	0.1	4.414945e-10	3.170065e-08	0.1	4.414945e-10	3.089496e-11	0.1
9.949772e-10	8.7117965332944e-06	0.1	9.949772e-10	6.313492e-08	0.1	9.949772e-10	5.480108e-07	0.1	9.949772e-10	9.966688e-10	0.1	9.949772e-10	5.916923e-07	0.1	9.949772e-10	6.882927e-08	0.1	9.949772e-10	6.707964e-11	0.1
1.991246e-09	7.599758881695999e-06	0.1	1.991246e-09	1.182972e-07	0.1	1.991246e-09	1.026689e-06	0.1	1.991246e-09	1.867328e-09	0.1	1.991246e-09	1.10841e-06	0.1	1.991246e-09	1.289674e-07	0.1	1.991246e-09	1.256882e-10	0.1
2.947218e-09	6.6665183334129006e-06	0.1	2.947218e-09	1.646054e-07	0.1	2.947218e-09	1.428433e-06	0.1	2.947218e-09	2.598117e-09	0.1	2.947218e-09	1.541988e-06	0.1	2.947218e-09	1.794531e-07	0.1	2.947218e-09	1.74889e-10	0.1
3.676701e-09	6.032324285946e-06	0.1	3.676701e-09	1.960832e-07	0.1	3.676701e-09	1.701459e-06	0.1	3.676701e-09	3.094801e-09	0.1	3.676701e-09	1.836598e-06	0.1	3.676701e-09	2.137708e-07	0.1	3.676701e-09	2.08333e-10	0.1
4.678e-09	5.2589671964960004e-06	0.1	4.678e-09	2.344783e-07	0.1	4.678e-09	2.034415e-06	0.1	4.678e-09	3.700553e-09	0.1	4.678e-09	2.195814e-06	0.1	4.678e-09	2.556301e-07	0.1	4.678e-09	2.491261e-10	0.1
6.096849e-09	4.3299468419466e-06	0.1	6.096849e-09	2.806177e-07	0.1	6.096849e-09	2.434419e-06	0.1	6.096849e-09	4.428358e-09	0.1	6.096849e-09	2.62727e-06	0.1	6.096849e-09	3.059329e-07	0.1	6.096849e-09	2.981468e-10	0.1
8.040092e-09	3.3180923548219998e-06	0.1	8.040092e-09	3.308936e-07	0.1	8.040092e-09	2.870133e-06	0.1	8.040092e-09	5.221236e-09	0.1	8.040092e-09	3.097106e-06	0.1	8.040092e-09	3.607462e-07	0.1	8.040092e-09	3.51562e-10	0.1
9.983335e-09	2.5428424789086e-06	0.1	9.983335e-09	3.69432e-07	0.1	9.983335e-09	3.203997e-06	0.1	9.983335e-09	5.828859e-09	0.1	9.983335e-09	3.457006e-06	0.1	9.983335e-09	4.02763e-07	0.1	9.983335e-09	3.925063e-10	0.1
