Batch	m_SP	13	R	W1	W2	W3	W4	W5	W6	P1	P2	P3	P4	P5	P6																							
8.885636e-10	9.823779796423999e-06	0.1	8.885636e-10	7.205143e-118	0.1	8.885636e-10	7.205143e-118	0.1	8.885636e-10	8.133501e-11	0.1	8.885636e-10	7.205143e-118	0.1	8.885636e-10	3.410929e-09	0.1	8.885636e-10	7.205143e-118	0.1	8.885636e-10	2.971336e-08	0.1	8.885636e-10	8.925232e-08	0.1	8.885636e-10	4.259242e-08	0.1	8.885636e-10	2.77926e-10	0.1	8.885636e-10	1.078932e-08	0.1	8.885636e-10	2.344274e-12	0.1
2.569335e-09	9.499078258631e-06	0.1	2.569335e-09	2.892694e-117	0.1	2.569335e-09	2.892694e-117	0.1	2.569335e-09	2.312421e-10	0.1	2.569335e-09	2.892694e-117	0.1	2.569335e-09	9.694174e-09	0.1	2.569335e-09	2.892694e-117	0.1	2.569335e-09	8.449642e-08	0.1	2.569335e-09	2.538045e-07	0.1	2.569335e-09	1.211181e-07	0.1	2.569335e-09	7.903363e-10	0.1	2.569335e-09	3.06811e-08	0.1	2.569335e-09	6.666286e-12	0.1
7.192159e-09	8.6603061374348e-06	0.1	7.192159e-09	1.406544e-116	0.1	7.192159e-09	1.406544e-116	0.1	7.192159e-09	6.181808e-10	0.1	7.192159e-09	1.406544e-116	0.1	7.192159e-09	2.589019e-08	0.1	7.192159e-09	1.406544e-116	0.1	7.192159e-09	2.260269e-07	0.1	7.192159e-09	6.788936e-07	0.1	7.192159e-09	3.239691e-07	0.1	7.192159e-09	2.114088e-09	0.1	7.192159e-09	8.206629e-08	0.1	7.192159e-09	1.783097e-11	0.1
1.400914e-08	7.5566572962876e-06	0.1	1.400914e-08	4.32568e-116	0.1	1.400914e-08	4.32568e-116	0.1	1.400914e-08	1.126525e-09	0.1	1.400914e-08	4.32568e-116	0.1	1.400914e-08	4.71099e-08	0.1	1.400914e-08	4.32568e-116	0.1	1.400914e-08	4.1229e-07	0.1	1.400914e-08	1.238268e-06	0.1	1.400914e-08	5.908867e-07	0.1	1.400914e-08	3.85611e-09	0.1	1.400914e-08	1.496803e-07	0.1	1.400914e-08	3.252147e-11	0.1
2.04431e-08	6.6443606288283e-06	0.1	2.04431e-08	8.309275e-116	0.1	2.04431e-08	8.309275e-116	0.1	2.04431e-08	1.545876e-09	0.1	2.04431e-08	8.309275e-116	0.1	2.04431e-08	6.455203e-08	0.1	2.04431e-08	8.309275e-116	0.1	2.04431e-08	5.663007e-07	0.1	2.04431e-08	1.700705e-06	0.1	2.04431e-08	8.115339e-07	0.1	2.04431e-08	5.296359e-09	0.1	2.04431e-08	2.055732e-07	0.1	2.04431e-08	4.466502e-11	0.1
2.54797e-08	6.0077594909822996e-06	0.1	2.54797e-08	1.216023e-115	0.1	2.54797e-08	1.216023e-115	0.1	2.54797e-08	1.837915e-09	0.1	2.54797e-08	1.216023e-115	0.1	2.54797e-08	7.665601e-08	0.1	2.54797e-08	1.216023e-115	0.1	2.54797e-08	6.737984e-07	0.1	2.54797e-08	2.023427e-06	0.1	2.54797e-08	9.655072e-07	0.1	2.54797e-08	6.301546e-09	0.1	2.54797e-08	2.445766e-07	0.1	2.54797e-08	5.313886e-11	0.1
3.228872e-08	5.243000926753399e-06	0.1	3.228872e-08	1.826607e-115	0.1	3.228872e-08	1.826607e-115	0.1	3.228872e-08	2.187936e-09	0.1	3.228872e-08	1.826607e-115	0.1	3.228872e-08	9.110395e-08	0.1	3.228872e-08	1.826607e-115	0.1	3.228872e-08	8.029774e-07	0.1	3.228872e-08	2.411162e-06	0.1	3.228872e-08	1.150485e-06	0.1	3.228872e-08	7.509343e-09	0.1	3.228872e-08	2.914337e-07	0.1	3.228872e-08	6.331872e-11	0.1
4.171567e-08	4.342234694319001e-06	0.1	4.171567e-08	2.819023e-115	0.1	4.171567e-08	2.819023e-115	0.1	4.171567e-08	2.598707e-09	0.1	4.171567e-08	2.819023e-115	0.1	4.171567e-08	1.079501e-07	0.1	4.171567e-08	2.819023e-115	0.1	4.171567e-08	9.552047e-07	0.1	4.171567e-08	2.867938e-06	0.1	4.171567e-08	1.368373e-06	0.1	4.171567e-08	8.932402e-09	0.1	4.171567e-08	3.466273e-07	0.1	4.171567e-08	7.530918e-11	0.1
5.440488e-08	3.369138408299e-06	0.1	5.440488e-08	4.374684e-115	0.1	5.440488e-08	4.374684e-115	0.1	5.440488e-08	3.039796e-09	0.1	5.440488e-08	4.374684e-115	0.1	5.440488e-08	1.25846e-07	0.1	5.440488e-08	4.374684e-115	0.1	5.440488e-08	1.119788e-06	0.1	5.440488e-08	3.361535e-06	0.1	5.440488e-08	1.603781e-06	0.1	5.440488e-08	1.047055e-08	0.1	5.440488e-08	4.062583e-07	0.1	5.440488e-08	8.826272e-11	0.1
6.709408e-08	2.6141380360524e-06	0.1	6.709408e-08	6.126573e-115	0.1	6.709408e-08	6.126573e-115	0.1	6.709408e-08	3.379009e-09	0.1	6.709408e-08	6.126573e-115	0.1	6.709408e-08	1.393895e-07	0.1	6.709408e-08	6.126573e-115	0.1	6.709408e-08	1.247635e-06	0.1	6.709408e-08	3.744669e-06	0.1	6.709408e-08	1.786453e-06	0.1	6.709408e-08	1.16649e-08	0.1	6.709408e-08	4.525309e-07	0.1	6.709408e-08	9.831335e-11	0.1
7.978329e-08	2.0283498947292e-06	0.1	7.978329e-08	8.026359e-115	0.1	7.978329e-08	8.026359e-115	0.1	7.978329e-08	3.639185e-09	0.1	7.978329e-08	8.026359e-115	0.1	7.978329e-08	1.49559e-07	0.1	7.978329e-08	8.026359e-115	0.1	7.978329e-08	1.346977e-06	0.1	7.978329e-08	4.042094e-06	0.1	7.978329e-08	1.928209e-06	0.1	7.978329e-08	1.25925e-08	0.1	7.978329e-08	4.884388e-07	0.1	7.978329e-08	1.061117e-10	0.1
9.24725e-08	1.573851197996e-06	0.1	9.24725e-08	1.003658e-114	0.1	9.24725e-08	1.003658e-114	0.1	9.24725e-08	3.838046e-09	0.1	9.24725e-08	1.003658e-114	0.1	9.24725e-08	1.571134e-07	0.1	9.24725e-08	1.003658e-114	0.1	9.24725e-08	1.424203e-06	0.1	9.24725e-08	4.273018e-06	0.1	9.24725e-08	2.038218e-06	0.1	9.24725e-08	1.331313e-08	0.1	9.24725e-08	5.16305e-07	0.1	9.24725e-08	1.121625e-10	0.1
1.051617e-07	1.2212162849546e-06	0.1	1.051617e-07	1.21282e-114	0.1	1.051617e-07	1.21282e-114	0.1	1.051617e-07	3.989341e-09	0.1	1.051617e-07	1.21282e-114	0.1	1.051617e-07	1.626416e-07	0.1	1.051617e-07	1.21282e-114	0.1	1.051617e-07	1.484269e-06	0.1	1.051617e-07	4.452345e-06	0.1	1.051617e-07	2.123596e-06	0.1	1.051617e-07	1.387319e-08	0.1	1.051617e-07	5.379318e-07	0.1	1.051617e-07	1.168575e-10	0.1
1.178509e-07	9.476142897514199e-07	0.1	1.178509e-07	1.427872e-114	0.1	1.178509e-07	1.427872e-114	0.1	1.178509e-07	4.103739e-09	0.1	1.178509e-07	1.427872e-114	0.1	1.178509e-07	1.666004e-07	0.1	1.178509e-07	1.427872e-114	0.1	1.178509e-07	1.531019e-06	0.1	1.178509e-07	4.591637e-06	0.1	1.178509e-07	2.189863e-06	0.1	1.178509e-07	1.430864e-08	0.1	1.178509e-07	5.547176e-07	0.1	1.178509e-07	1.205006e-10	0.1
1.315723e-07	7.2031834165689e-07	0.1	1.315723e-07	1.665043e-114	0.1	1.315723e-07	1.665043e-114	0.1	1.315723e-07	4.195442e-09	0.1	1.315723e-07	1.665043e-114	0.1	1.315723e-07	1.695228e-07	0.1	1.315723e-07	1.665043e-114	0.1	1.315723e-07	1.57002e-06	0.1	1.315723e-07	4.707527e-06	0.1	1.315723e-07	2.244941e-06	0.1	1.315723e-07	1.467143e-08	0.1	1.315723e-07	5.68669e-07	0.1	1.315723e-07	1.235273e-10	0.1
1.46842e-07	5.3088605370141e-07	0.1	1.46842e-07	1.932642e-114	0.1	1.46842e-07	1.932642e-114	0.1	1.46842e-07	4.26786e-09	0.1	1.46842e-07	1.932642e-114	0.1	1.46842e-07	1.715206e-07	0.1	1.46842e-07	1.932642e-114	0.1	1.46842e-07	1.602718e-06	0.1	1.46842e-07	4.804319e-06	0.1	1.46842e-07	2.290875e-06	0.1	1.46842e-07	1.497503e-08	0.1	1.46842e-07	5.803042e-07	0.1	1.46842e-07	1.260503e-10	0.1
1.621116e-07	3.9130130860734e-07	0.1	1.621116e-07	2.202437e-114	0.1	1.621116e-07	2.202437e-114	0.1	1.621116e-07	4.317032e-09	0.1	1.621116e-07	2.202437e-114	0.1	1.621116e-07	1.725382e-07	0.1	1.621116e-07	2.202437e-114	0.1	1.621116e-07	1.627014e-06	0.1	1.621116e-07	4.875856e-06	0.1	1.621116e-07	2.324754e-06	0.1	1.621116e-07	1.520003e-08	0.1	1.621116e-07	5.888859e-07	0.1	1.621116e-07	1.279097e-10	0.1
1.773813e-07	2.8844677517820003e-07	0.1	1.773813e-07	2.473152e-114	0.1	1.773813e-07	2.473152e-114	0.1	1.773813e-07	4.349087e-09	0.1	1.773813e-07	2.473152e-114	0.1	1.773813e-07	1.72838e-07	0.1	1.773813e-07	2.473152e-114	0.1	1.773813e-07	1.645117e-06	0.1	1.773813e-07	4.92878e-06	0.1	1.773813e-07	2.34975e-06	0.1	1.773813e-07	1.536711e-08	0.1	1.773813e-07	5.952176e-07	0.1	1.773813e-07	1.292802e-10	0.1
1.945416e-07	2.0478268618067998e-07	0.1	1.945416e-07	2.777337e-114	0.1	1.945416e-07	2.777337e-114	0.1	1.945416e-07	4.370249e-09	0.1	1.945416e-07	2.777337e-114	0.1	1.945416e-07	1.725565e-07	0.1	1.945416e-07	2.777337e-114	0.1	1.945416e-07	1.660077e-06	0.1	1.945416e-07	4.972078e-06	0.1	1.945416e-07	2.37012e-06	0.1	1.945416e-07	1.550454e-08	0.1	1.945416e-07	6.003773e-07	0.1	1.945416e-07	1.303954e-10	0.1
2.129623e-07	1.4181160625632e-07	0.1	2.129623e-07	3.102779e-114	0.1	2.129623e-07	3.102779e-114	0.1	2.129623e-07	4.38049e-09	0.1	2.129623e-07	3.102779e-114	0.1	2.129623e-07	1.71741e-07	0.1	2.129623e-07	3.102779e-114	0.1	2.129623e-07	1.671606e-06	0.1	2.129623e-07	5.004952e-06	0.1	2.129623e-07	2.385495e-06	0.1	2.129623e-07	1.560972e-08	0.1	2.129623e-07	6.042718e-07	0.1	2.129623e-07	1.312353e-10	0.1
