Batch	m_SP	7	R	W4_L	W3	P1	P2_L	P3	P4											
5.949792e-09	9.871282299041801e-06	0.1	5.949792e-09	4.641373e-10	0.1	5.949792e-09	1.920741e-11	0.1	5.949792e-09	2.469369e-08	0.1	5.949792e-09	7.4481137e-08	0.1	5.949792e-09	2.877588e-08	0.1	5.949792e-09	1.82901e-10	0.1
1.643629e-08	9.6486086183076e-06	0.1	1.643629e-08	1.267117e-09	0.1	1.643629e-08	5.24455e-11	0.1	1.643629e-08	6.744589e-08	0.1	1.643629e-08	2.0342964e-07	0.1	1.643629e-08	7.859521e-08	0.1	1.643629e-08	4.995559e-10	0.1
3.374168e-08	9.2920695737917e-06	0.1	3.374168e-08	2.55123e-09	0.1	3.374168e-08	1.056225e-10	0.1	3.374168e-08	1.359003e-07	0.1	3.374168e-08	4.098983e-07	0.1	3.374168e-08	1.583643e-07	0.1	3.374168e-08	1.006575e-09	0.1
6.2584e-08	8.7268743852051e-06	0.1	6.2584e-08	4.582488e-09	0.1	6.2584e-08	1.89803e-10	0.1	6.2584e-08	2.444185e-07	0.1	6.2584e-08	7.371997e-07	0.1	6.2584e-08	2.848166e-07	0.1	6.2584e-08	1.810321e-09	0.1
1.191067e-07	7.717017079522401e-06	0.1	1.191067e-07	8.196475e-09	0.1	1.191067e-07	3.397993e-10	0.1	1.191067e-07	4.383226e-07	0.1	1.191067e-07	1.3220108e-06	0.1	1.191067e-07	5.107554e-07	0.1	1.191067e-07	3.246431e-09	0.1
1.933546e-07	6.5658590163102e-06	0.1	1.933546e-07	1.228607e-08	0.1	1.933546e-07	5.099731e-10	0.1	1.933546e-07	6.593776e-07	0.1	1.933546e-07	1.988662e-06	0.1	1.933546e-07	7.683091e-07	0.1	1.933546e-07	4.883528e-09	0.1
2.794194e-07	5.4446260517775e-06	0.1	2.794194e-07	1.622752e-08	0.1	2.794194e-07	6.745933e-10	0.1	2.794194e-07	8.747138e-07	0.1	2.794194e-07	2.6379992e-06	0.1	2.794194e-07	1.019169e-06	0.1	2.794194e-07	6.478129e-09	0.1
3.833382e-07	4.342847250526e-06	0.1	3.833382e-07	2.004216e-08	0.1	3.833382e-07	8.347749e-10	0.1	3.833382e-07	1.086353e-06	0.1	3.833382e-07	3.2760921e-06	0.1	3.833382e-07	1.265676e-06	0.1	3.833382e-07	8.045152e-09	0.1
5.140382e-07	3.2679564242163002e-06	0.1	5.140382e-07	2.367599e-08	0.1	5.140382e-07	9.886644e-10	0.1	5.140382e-07	1.292888e-06	0.1	5.140382e-07	3.8986442e-06	0.1	5.140382e-07	1.506169e-06	0.1	5.140382e-07	9.574069e-09	0.1
6.447382e-07	2.4591169647e-06	0.1	6.447382e-07	2.631463e-08	0.1	6.447382e-07	1.101852e-09	0.1	6.447382e-07	1.44837e-06	0.1	6.447382e-07	4.367139e-06	0.1	6.447382e-07	1.687136e-06	0.1	6.447382e-07	1.072471e-08	0.1
7.754381e-07	1.8504755057871e-06	0.1	7.754381e-07	2.820548e-08	0.1	7.754381e-07	1.184432e-09	0.1	7.754381e-07	1.565435e-06	0.1	7.754381e-07	4.7197060999999996e-06	0.1	7.754381e-07	1.823311e-06	0.1	7.754381e-07	1.15907e-08	0.1
9.061381e-07	1.3924810993698e-06	0.1	9.061381e-07	2.953468e-08	0.1	9.061381e-07	1.243997e-09	0.1	9.061381e-07	1.653591e-06	0.1	9.061381e-07	4.9850386e-06	0.1	9.061381e-07	1.92578e-06	0.1	9.061381e-07	1.22425e-08	0.1
1.036838e-06	1.0478461953326e-06	0.1	1.036838e-06	3.04423e-08	0.1	1.036838e-06	1.286264e-09	0.1	1.036838e-06	1.719994e-06	0.1	1.036838e-06	5.1847283e-06	0.1	1.036838e-06	2.002886e-06	0.1	1.036838e-06	1.273312e-08	0.1
1.167538e-06	7.88512360272e-07	0.1	1.167538e-06	3.103372e-08	0.1	1.167538e-06	1.315532e-09	0.1	1.167538e-06	1.770027e-06	0.1	1.167538e-06	5.3350217e-06	0.1	1.167538e-06	2.060906e-06	0.1	1.167538e-06	1.310246e-08	0.1
1.298238e-06	5.933667884609799e-07	0.1	1.298238e-06	3.138822e-08	0.1	1.298238e-06	1.335036e-09	0.1	1.298238e-06	1.807741e-06	0.1	1.298238e-06	5.4481447999999994e-06	0.1	1.298238e-06	2.104564e-06	0.1	1.298238e-06	1.338053e-08	0.1
1.428938e-06	4.4652219264745003e-07	0.1	1.428938e-06	3.156546e-08	0.1	1.428938e-06	1.347212e-09	0.1	1.428938e-06	1.836185e-06	0.1	1.428938e-06	5.5332975e-06	0.1	1.428938e-06	2.137416e-06	0.1	1.428938e-06	1.358992e-08	0.1
1.575652e-06	3.2451953929236e-07	0.1	1.575652e-06	3.160844e-08	0.1	1.575652e-06	1.354402e-09	0.1	1.575652e-06	1.859892e-06	0.1	1.575652e-06	5.6040772000000006e-06	0.1	1.575652e-06	2.164708e-06	0.1	1.575652e-06	1.376407e-08	0.1
1.733043e-06	2.3044396016455e-07	0.1	1.733043e-06	3.152203e-08	0.1	1.733043e-06	1.356578e-09	0.1	1.733043e-06	1.878259e-06	0.1	1.733043e-06	5.6586931e-06	0.1	1.733043e-06	2.185752e-06	0.1	1.733043e-06	1.389855e-08	0.1
1.890434e-06	1.6364685972802e-07	0.1	1.890434e-06	3.133902e-08	0.1	1.890434e-06	1.354678e-09	0.1	1.890434e-06	1.891389e-06	0.1	1.890434e-06	5.6975105999999996e-06	0.1	1.890434e-06	2.200692e-06	0.1	1.890434e-06	1.399424e-08	0.1
2.054326e-06	1.1458721966895e-07	0.1	2.054326e-06	3.107762e-08	0.1	2.054326e-06	1.349669e-09	0.1	2.054326e-06	1.901125e-06	0.1	2.054326e-06	5.7260601e-06	0.1	2.054326e-06	2.211662e-06	0.1	2.054326e-06	1.406474e-08	0.1
