Batch	m_SP	8	W1_L	R	P1	P2	P3	P4	P5	P6													
0.0	0.9999999999999999	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1
8.369279e-08	0.9999999799999999	0.1	8.369279e-08	0.0	0.1	8.369279e-08	0.0	0.1	8.369279e-08	0.0	0.1	8.369279e-08	0.0	0.1	8.369279e-08	0.0	0.1	8.369279e-08	0.0	0.1	8.369279e-08	0.0	0.1
5.371595e-06	0.99999998	0.1	5.371595e-06	0.0	0.1	5.371595e-06	0.0	0.1	5.371595e-06	0.0	0.1	5.371595e-06	0.0	0.1	5.371595e-06	0.0	0.1	5.371595e-06	0.0	0.1	5.371595e-06	0.0	0.1
1.994953e-05	1.00000003	0.1	1.994953e-05	0.0	0.1	1.994953e-05	0.0	0.1	1.994953e-05	0.0	0.1	1.994953e-05	0.0	0.1	1.994953e-05	0.0	0.1	1.994953e-05	0.0	0.1	1.994953e-05	0.0	0.1
3.915365e-05	0.99999998	0.1	3.915365e-05	0.0	0.1	3.915365e-05	0.0	0.1	3.915365e-05	0.0	0.1	3.915365e-05	0.0	0.1	3.915365e-05	0.0	0.1	3.915365e-05	0.0	0.1	3.915365e-05	0.0	0.1
6.458593e-05	0.99999997	0.1	6.458593e-05	0.0	0.1	6.458593e-05	0.0	0.1	6.458593e-05	0.0	0.1	6.458593e-05	0.0	0.1	6.458593e-05	0.0	0.1	6.458593e-05	0.0	0.1	6.458593e-05	0.0	0.1
0.0001052776	1.0	0.1	0.0001052776	0.0	0.1	0.0001052776	0.0	0.1	0.0001052776	0.0	0.1	0.0001052776	0.0	0.1	0.0001052776	0.0	0.1	0.0001052776	0.0	0.1	0.0001052776	0.0	0.1
0.0001617167	1.0000000299999998	0.1	0.0001617167	0.0	0.1	0.0001617167	0.0	0.1	0.0001617167	0.0	0.1	0.0001617167	0.0	0.1	0.0001617167	0.0	0.1	0.0001617167	0.0	0.1	0.0001617167	0.0	0.1
0.0002404543	1.00000003	0.1	0.0002404543	0.0	0.1	0.0002404543	0.0	0.1	0.0002404543	0.0	0.1	0.0002404543	0.0	0.1	0.0002404543	0.0	0.1	0.0002404543	0.0	0.1	0.0002404543	0.0	0.1
0.0003328271	1.0	0.1	0.0003328271	0.0	0.1	0.0003328271	0.0	0.1	0.0003328271	0.0	0.1	0.0003328271	0.0	0.1	0.0003328271	0.0	0.1	0.0003328271	0.0	0.1	0.0003328271	0.0	0.1
0.0004286087	1.00000005	0.1	0.0004286087	0.0	0.1	0.0004286087	0.0	0.1	0.0004286087	0.0	0.1	0.0004286087	0.0	0.1	0.0004286087	0.0	0.1	0.0004286087	0.0	0.1	0.0004286087	0.0	0.1
0.0005243903	1.0000000399999998	0.1	0.0005243903	0.0	0.1	0.0005243903	0.0	0.1	0.0005243903	0.0	0.1	0.0005243903	0.0	0.1	0.0005243903	0.0	0.1	0.0005243903	0.0	0.1	0.0005243903	0.0	0.1
0.0006399903	0.99999997	0.1	0.0006399903	0.0	0.1	0.0006399903	0.0	0.1	0.0006399903	0.0	0.1	0.0006399903	0.0	0.1	0.0006399903	0.0	0.1	0.0006399903	0.0	0.1	0.0006399903	0.0	0.1
0.0007609972	1.00000004	0.1	0.0007609972	0.0	0.1	0.0007609972	0.0	0.1	0.0007609972	0.0	0.1	0.0007609972	0.0	0.1	0.0007609972	0.0	0.1	0.0007609972	0.0	0.1	0.0007609972	0.0	0.1
