Batch	m_SP	4	Pr3	W1	Pr1	Pr2					
7.258836e-11	9.7372196793462e-06	0.1	7.258836e-11	1.047531e-07	0.1	7.258836e-11	9.602466e-08	0.1	7.258836e-11	5.926719e-08	0.1
1.554449e-10	9.445805707199101e-06	0.1	1.554449e-10	2.209702e-07	0.1	1.554449e-10	2.025605e-07	0.1	1.554449e-10	1.25018e-07	0.1
3.472598e-10	8.8042037940114e-06	0.1	3.472598e-10	4.768628e-07	0.1	3.472598e-10	4.37146e-07	0.1	3.472598e-10	2.697817e-07	0.1
6.925265e-10	7.757150343210599e-06	0.1	6.925265e-10	8.945287e-07	0.1	6.925265e-10	8.200674e-07	0.1	6.925265e-10	5.060306e-07	0.1
1.12629e-09	6.616383602444e-06	0.1	1.12629e-09	1.349692e-06	0.1	1.12629e-09	1.237424e-06	0.1	1.12629e-09	7.634312e-07	0.1
1.593475e-09	5.5746427586162e-06	0.1	1.593475e-09	1.765485e-06	0.1	1.593475e-09	1.61875e-06	0.1	1.593475e-09	9.984966e-07	0.1
2.136724e-09	4.567729705171999e-06	0.1	2.136724e-09	2.167552e-06	0.1	2.136724e-09	1.987575e-06	0.1	2.136724e-09	1.225713e-06	0.1
2.730682e-09	3.6737476689674e-06	0.1	2.730682e-09	2.524734e-06	0.1	2.730682e-09	2.315329e-06	0.1	2.730682e-09	1.427459e-06	0.1
3.32464e-09	2.9547440420388e-06	0.1	3.32464e-09	2.812214e-06	0.1	3.32464e-09	2.579229e-06	0.1	3.32464e-09	1.589729e-06	0.1
3.918598e-09	2.3764705406775e-06	0.1	3.918598e-09	3.043631e-06	0.1	3.918598e-09	2.791764e-06	0.1	3.918598e-09	1.720251e-06	0.1
4.536997e-09	1.894326963546e-06	0.1	4.536997e-09	3.236786e-06	0.1	4.536997e-09	2.969264e-06	0.1	4.536997e-09	1.829087e-06	0.1
5.253162e-09	1.4568420013536e-06	0.1	5.253162e-09	3.412306e-06	0.1	5.253162e-09	3.130684e-06	0.1	5.253162e-09	1.927857e-06	0.1
5.969327e-09	1.1204058575281e-06	0.1	5.969327e-09	3.547547e-06	0.1	5.969327e-09	3.255191e-06	0.1	5.969327e-09	2.003829e-06	0.1
6.685492e-09	8.6167612998324e-07	0.1	6.685492e-09	3.651805e-06	0.1	6.685492e-09	3.351299e-06	0.1	6.685492e-09	2.062268e-06	0.1
7.401657e-09	6.62705727902e-07	0.1	7.401657e-09	3.732226e-06	0.1	7.401657e-09	3.425554e-06	0.1	7.401657e-09	2.107224e-06	0.1
8.235634e-09	4.8814908475548e-07	0.1	8.235634e-09	3.803072e-06	0.1	8.235634e-09	3.49111e-06	0.1	8.235634e-09	2.146681e-06	0.1
9.099063e-09	3.5572441503900003e-07	0.1	9.099063e-09	3.857132e-06	0.1	9.099063e-09	3.541288e-06	0.1	9.099063e-09	2.176632e-06	0.1
9.962493e-09	2.5923820397166e-07	0.1	9.962493e-09	3.896826e-06	0.1	9.962493e-09	3.578281e-06	0.1	9.962493e-09	2.198473e-06	0.1
1.086079e-08	1.8653875264114e-07	0.1	1.086079e-08	3.927044e-06	0.1	1.086079e-08	3.60659e-06	0.1	1.086079e-08	2.214947e-06	0.1
1.189855e-08	1.2755747180395002e-07	0.1	1.189855e-08	3.951926e-06	0.1	1.189855e-08	3.630078e-06	0.1	1.189855e-08	2.228335e-06	0.1
