Batch	m_SP	5	T1a_L	C5H5	T4a_L	N1a_L	N7a_L							
2.340341e-11	0.9811601299999999	0.1	2.340341e-11	0.01835244	0.1	2.340341e-11	1.2529293809999999e-06	0.1	2.340341e-11	0.000234606136	0.1	2.340341e-11	5.0341484e-07	0.1
3.66277e-11	0.9707517800000001	0.1	3.66277e-11	0.0284916	0.1	3.66277e-11	1.966754997e-06	0.1	3.66277e-11	0.00036425919	0.1	3.66277e-11	7.862106e-07	0.1
5.51417e-11	0.95645806	0.1	5.51417e-11	0.04241529	0.1	5.51417e-11	2.9730016270000002e-06	0.1	5.51417e-11	0.00054235249	0.1	5.51417e-11	1.1801737e-06	0.1
8.687999e-11	0.93268226	0.1	8.687999e-11	0.06557565	0.1	8.687999e-11	4.716088687e-06	0.1	8.687999e-11	0.0008387044699999999	0.1	8.687999e-11	1.8504385e-06	0.1
1.397771e-10	0.89497958	0.1	1.397771e-10	0.1023019	0.1	1.397771e-10	7.66936618e-06	0.1	1.397771e-10	0.0013089275	0.1	1.397771e-10	2.9540533000000002e-06	0.1
2.040886e-10	0.8521189999999998	0.1	2.040886e-10	0.1440519	0.1	2.040886e-10	1.133492601e-05	0.1	2.040886e-10	0.0018438763999999999	0.1	2.040886e-10	4.2748806e-06	0.1
2.760097e-10	0.80767703	0.1	2.760097e-10	0.1873417	0.1	2.760097e-10	1.5522597930000002e-05	0.1	2.760097e-10	0.00239897856	0.1	2.760097e-10	5.7273485e-06	0.1
3.479308e-10	0.7665366699999999	0.1	3.479308e-10	0.2274151	0.1	3.479308e-10	1.979401519e-05	0.1	3.479308e-10	0.0029131942	0.1	3.479308e-10	7.1563167000000004e-06	0.1
4.198519e-10	0.7283550399999998	0.1	4.198519e-10	0.2646063	0.1	4.198519e-10	2.41402202e-05	0.1	4.198519e-10	0.0033907087799999996	0.1	4.198519e-10	8.56398e-06	0.1
4.917729e-10	0.69283513	0.1	4.917729e-10	0.2992043	0.1	4.917729e-10	2.855313022e-05	0.1	4.917729e-10	0.0038351496	0.1	4.917729e-10	9.9521853e-06	0.1
5.63694e-10	0.65971969	0.1	5.63694e-10	0.3314601	0.1	5.63694e-10	3.302543264e-05	0.1	5.63694e-10	0.004249681999999999	0.1	5.63694e-10	1.1322491299999999e-05	0.1
6.356151e-10	0.62878341	0.1	6.356151e-10	0.3615933	0.1	6.356151e-10	3.755045094e-05	0.1	6.356151e-10	0.0046370764000000005	0.1	6.356151e-10	1.26762224e-05	0.1
7.223745e-10	0.59408505	0.1	7.223745e-10	0.3953908	0.1	7.223745e-10	4.3070626919999996e-05	0.1	7.223745e-10	0.0050717261999999996	0.1	7.223745e-10	1.4288775e-05	0.1
8.091338e-10	0.56196883	0.1	8.091338e-10	0.4266731	0.1	8.091338e-10	4.864904689000001e-05	0.1	8.091338e-10	0.0054741535	0.1	8.091338e-10	1.5880501e-05	0.1
8.958932e-10	0.532173441	0.1	8.958932e-10	0.4556949	0.1	8.958932e-10	5.427700789000001e-05	0.1	8.958932e-10	0.0058475946000000004	0.1	8.958932e-10	1.7452783e-05	0.1
9.826526e-10	0.5044715679999999	0.1	9.826526e-10	0.4826776	0.1	9.826526e-10	5.994661089e-05	0.1	9.826526e-10	0.006194869	0.1	9.826526e-10	1.900676e-05	0.1
1.080046e-09	0.475623129	0.1	1.080046e-09	0.5107769	0.1	1.080046e-09	6.635190941e-05	0.1	1.080046e-09	0.0065565819000000004	0.1	1.080046e-09	2.0730602e-05	0.1
1.184529e-09	0.447053167	0.1	1.184529e-09	0.5386052	0.1	1.184529e-09	7.32613613e-05	0.1	1.184529e-09	0.0069148653	0.1	1.184529e-09	2.2556910999999998e-05	0.1
