Batch	m_SP	11	W4_L	W2	W3	W6	R	P1	P2	P3	P4	P5	P6																			
4.142643e-11	0.9858408	0.1	4.142643e-11	4.099047e-111	0.1	4.142643e-11	1.304042e-05	0.1	4.142643e-11	0.0001166169	0.1	4.142643e-11	0.00103139	0.1	4.142643e-11	0.0008926739	0.1	4.142643e-11	0.003127321	0.1	4.142643e-11	0.001552415	0.1	4.142643e-11	1.634562e-06	0.1	4.142643e-11	0.0004092897	0.1	4.142643e-11	5.055566e-08	0.1
5.022762e-11	0.9828825	0.1	5.022762e-11	4.958853e-111	0.1	5.022762e-11	1.580542e-05	0.1	5.022762e-11	0.0001405126	0.1	5.022762e-11	0.001249173	0.1	5.022762e-11	0.001087719	0.1	5.022762e-11	0.003773993	0.1	5.022762e-11	0.001872838	0.1	5.022762e-11	2.003139e-06	0.1	5.022762e-11	0.0004947994	0.1	5.022762e-11	6.215583e-08	0.1
6.356695e-11	0.9784369	0.1	6.356695e-11	6.254783e-111	0.1	6.356695e-11	2.000707e-05	0.1	6.356695e-11	0.0001762476	0.1	6.356695e-11	0.001579024	0.1	6.356695e-11	0.001389992	0.1	6.356695e-11	0.00473841	0.1	6.356695e-11	0.002350052	0.1	6.356695e-11	2.585747e-06	0.1	6.356695e-11	0.0006232987	0.1	6.356695e-11	8.073043e-08	0.1
8.038299e-11	0.9729021	0.1	8.038299e-11	7.876295e-111	0.1	8.038299e-11	2.533662e-05	0.1	8.038299e-11	0.0002205703	0.1	8.038299e-11	0.001995091	0.1	8.038299e-11	0.001785399	0.1	8.038299e-11	0.005923599	0.1	8.038299e-11	0.002935158	0.1	8.038299e-11	3.37071e-06	0.1	8.038299e-11	0.000783258	0.1	8.038299e-11	1.06233e-07	0.1
9.951684e-11	0.9667056	0.1	9.951684e-11	9.705138e-111	0.1	9.951684e-11	3.146732e-05	0.1	9.951684e-11	0.0002701752	0.1	9.951684e-11	0.002469836	0.1	9.951684e-11	0.002259347	0.1	9.951684e-11	0.007225016	0.1	9.951684e-11	0.003575449	0.1	9.951684e-11	4.346979e-06	0.1	9.951684e-11	0.0009622701	0.1	9.951684e-11	1.386454e-07	0.1
1.186507e-10	0.9606231	0.1	1.186507e-10	1.151723e-110	0.1	1.186507e-10	3.769194e-05	0.1	1.186507e-10	0.0003190656	0.1	1.186507e-10	0.002947027	0.1	1.186507e-10	0.002763639	0.1	1.186507e-10	0.00847049	0.1	1.186507e-10	0.004185511	0.1	1.186507e-10	5.426906e-06	0.1	1.186507e-10	0.001137813	0.1	1.186507e-10	1.752037e-07	0.1
1.377845e-10	0.9546601	0.1	1.377845e-10	1.331307e-110	0.1	1.377845e-10	4.403071e-05	0.1	1.377845e-10	0.0003673871	0.1	1.377845e-10	0.003427548	0.1	1.377845e-10	0.003302399	0.1	1.377845e-10	0.009655127	0.1	1.377845e-10	0.004762753	0.1	1.377845e-10	6.623675e-06	0.1	1.377845e-10	0.001309597	0.1	1.377845e-10	2.162964e-07	0.1
1.569184e-10	0.9488202	0.1	1.569184e-10	1.509316e-110	0.1	1.569184e-10	5.049978e-05	0.1	1.569184e-10	0.0004152571	0.1	1.569184e-10	0.00391208	0.1	1.569184e-10	0.003878868	0.1	1.569184e-10	0.01077521	0.1	1.569184e-10	0.005305291	0.1	1.569184e-10	7.947661e-06	0.1	1.569184e-10	0.00147734	0.1	1.569184e-10	2.621402e-07	0.1
1.760522e-10	0.9431059	0.1	1.760522e-10	1.685802e-110	0.1	1.760522e-10	5.71112e-05	0.1	1.760522e-10	0.0004627656	0.1	1.760522e-10	0.004401099	0.1	1.760522e-10	0.004495408	0.1	1.760522e-10	0.01182819	0.1	1.760522e-10	0.00581192	0.1	1.760522e-10	9.406455e-06	0.1	1.760522e-10	0.001640771	0.1	1.760522e-10	3.127874e-07	0.1
1.976327e-10	0.9368124	0.1	1.976327e-10	1.883088e-110	0.1	1.976327e-10	6.474887e-05	0.1	1.976327e-10	0.0005159947	0.1	1.976327e-10	0.004958371	0.1	1.976327e-10	0.005240738	0.1	1.976327e-10	0.01293353	0.1	1.976327e-10	0.006339567	0.1	1.976327e-10	1.12196e-05	0.1	1.976327e-10	0.001819604	0.1	1.976327e-10	3.755468e-07	0.1
