Batch	m_SP	7	P4	R	W4_L	W3	P1	P2_L	P3											
4.382563e-13	9.868103317980002e-06	0.1	4.382563e-13	8.303154e-12	0.1	4.382563e-13	1.368839e-11	0.1	4.382563e-13	1.302507e-07	0.1	4.382563e-13	1.360869e-09	0.1	4.382563e-13	7.2526571e-11	0.1	4.382563e-13	1.496159e-11	0.1
1.246088e-12	9.62969970204e-06	0.1	1.246088e-12	2.332256e-11	0.1	1.246088e-12	3.844969e-11	0.1	1.246088e-12	3.658583e-07	0.1	1.246088e-12	3.822522e-09	0.1	1.246088e-12	2.0371826e-10	0.1	1.246088e-12	4.20253e-11	0.1
3.156846e-12	9.088477114320002e-06	0.1	3.156846e-12	5.741963e-11	0.1	3.156846e-12	9.466612e-11	0.1	3.156846e-12	9.007336e-07	0.1	3.156846e-12	9.41099e-09	0.1	3.156846e-12	5.0154938e-10	0.1	3.156846e-12	1.034653e-10	0.1
6.681067e-12	8.168768311500001e-06	0.1	6.681067e-12	1.153618e-10	0.1	6.681067e-12	1.902082e-10	0.1	6.681067e-12	1.809658e-06	0.1	6.681067e-12	1.890771e-08	0.1	6.681067e-12	1.0076606e-09	0.1	6.681067e-12	2.07872e-10	0.1
9.198368e-12	7.569382305420001e-06	0.1	9.198368e-12	1.531237e-10	0.1	9.198368e-12	2.524841e-10	0.1	9.198368e-12	2.402017e-06	0.1	9.198368e-12	2.509695e-08	0.1	9.198368e-12	1.3375005e-09	0.1	9.198368e-12	2.759155e-10	0.1
1.242024e-11	6.86595533976e-06	0.1	1.242024e-11	1.974407e-10	0.1	1.242024e-11	3.255818e-10	0.1	1.242024e-11	3.097198e-06	0.1	1.242024e-11	3.236065e-08	0.1	1.242024e-11	1.7245949999999999e-09	0.1	1.242024e-11	3.557705e-10	0.1
1.709204e-11	5.9604443949600005e-06	0.1	1.709204e-11	2.5449e-10	0.1	1.709204e-11	4.197028e-10	0.1	1.709204e-11	3.992097e-06	0.1	1.709204e-11	4.171137e-08	0.1	1.709204e-11	2.2228991e-09	0.1	1.709204e-11	4.585676e-10	0.1
2.323417e-11	4.9490890136961e-06	0.1	2.323417e-11	3.182089e-10	0.1	2.323417e-11	5.248665e-10	0.1	2.323417e-11	4.991603e-06	0.1	2.323417e-11	5.215553e-08	0.1	2.323417e-11	2.7794534000000002e-09	0.1	2.323417e-11	5.733821e-10	0.1
2.99298e-11	4.0410551849304e-06	0.1	2.99298e-11	3.754199e-10	0.1	2.99298e-11	6.193387e-10	0.1	2.99298e-11	5.889004e-06	0.1	2.99298e-11	6.15333e-08	0.1	2.99298e-11	3.2791555e-09	0.1	2.99298e-11	6.764694e-10	0.1
3.883945e-11	3.0857118339957e-06	0.1	3.883945e-11	4.35614e-10	0.1	3.883945e-11	7.188148e-10	0.1	3.883945e-11	6.833169e-06	0.1	3.883945e-11	7.140056e-08	0.1	3.883945e-11	3.8049007e-09	0.1	3.883945e-11	7.849308e-10	0.1
