Batch	m_SP	18	T1a_L	C5H5	N1a	N1b	N1c	T2	T3	T4a	T4b	T4c	T4d	T4e	T4f	T4g	T4h	N7a	N7c	N7b																																	
0.0	1.000000038	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1
4.447553e-13	1.000000043	0.1	4.447553e-13	0.0	0.1	4.447553e-13	0.0	0.1	4.447553e-13	0.0	0.1	4.447553e-13	0.0	0.1	4.447553e-13	0.0	0.1	4.447553e-13	0.0	0.1	4.447553e-13	0.0	0.1	4.447553e-13	0.0	0.1	4.447553e-13	0.0	0.1	4.447553e-13	0.0	0.1	4.447553e-13	0.0	0.1	4.447553e-13	0.0	0.1	4.447553e-13	0.0	0.1	4.447553e-13	0.0	0.1	4.447553e-13	0.0	0.1	4.447553e-13	0.0	0.1	4.447553e-13	0.0	0.1
4.510233e-11	1.0000000180000002	0.1	4.510233e-11	0.0	0.1	4.510233e-11	0.0	0.1	4.510233e-11	0.0	0.1	4.510233e-11	0.0	0.1	4.510233e-11	0.0	0.1	4.510233e-11	0.0	0.1	4.510233e-11	0.0	0.1	4.510233e-11	0.0	0.1	4.510233e-11	0.0	0.1	4.510233e-11	0.0	0.1	4.510233e-11	0.0	0.1	4.510233e-11	0.0	0.1	4.510233e-11	0.0	0.1	4.510233e-11	0.0	0.1	4.510233e-11	0.0	0.1	4.510233e-11	0.0	0.1	4.510233e-11	0.0	0.1
1.646723e-10	1.000000042	0.1	1.646723e-10	0.0	0.1	1.646723e-10	0.0	0.1	1.646723e-10	0.0	0.1	1.646723e-10	0.0	0.1	1.646723e-10	0.0	0.1	1.646723e-10	0.0	0.1	1.646723e-10	0.0	0.1	1.646723e-10	0.0	0.1	1.646723e-10	0.0	0.1	1.646723e-10	0.0	0.1	1.646723e-10	0.0	0.1	1.646723e-10	0.0	0.1	1.646723e-10	0.0	0.1	1.646723e-10	0.0	0.1	1.646723e-10	0.0	0.1	1.646723e-10	0.0	0.1	1.646723e-10	0.0	0.1
3.592677e-10	1.000000014	0.1	3.592677e-10	0.0	0.1	3.592677e-10	0.0	0.1	3.592677e-10	0.0	0.1	3.592677e-10	0.0	0.1	3.592677e-10	0.0	0.1	3.592677e-10	0.0	0.1	3.592677e-10	0.0	0.1	3.592677e-10	0.0	0.1	3.592677e-10	0.0	0.1	3.592677e-10	0.0	0.1	3.592677e-10	0.0	0.1	3.592677e-10	0.0	0.1	3.592677e-10	0.0	0.1	3.592677e-10	0.0	0.1	3.592677e-10	0.0	0.1	3.592677e-10	0.0	0.1	3.592677e-10	0.0	0.1
6.675059e-10	0.99999999	0.1	6.675059e-10	0.0	0.1	6.675059e-10	0.0	0.1	6.675059e-10	0.0	0.1	6.675059e-10	0.0	0.1	6.675059e-10	0.0	0.1	6.675059e-10	0.0	0.1	6.675059e-10	0.0	0.1	6.675059e-10	0.0	0.1	6.675059e-10	0.0	0.1	6.675059e-10	0.0	0.1	6.675059e-10	0.0	0.1	6.675059e-10	0.0	0.1	6.675059e-10	0.0	0.1	6.675059e-10	0.0	0.1	6.675059e-10	0.0	0.1	6.675059e-10	0.0	0.1	6.675059e-10	0.0	0.1
9.757441e-10	1.000000032	0.1	9.757441e-10	0.0	0.1	9.757441e-10	0.0	0.1	9.757441e-10	0.0	0.1	9.757441e-10	0.0	0.1	9.757441e-10	0.0	0.1	9.757441e-10	0.0	0.1	9.757441e-10	0.0	0.1	9.757441e-10	0.0	0.1	9.757441e-10	0.0	0.1	9.757441e-10	0.0	0.1	9.757441e-10	0.0	0.1	9.757441e-10	0.0	0.1	9.757441e-10	0.0	0.1	9.757441e-10	0.0	0.1	9.757441e-10	0.0	0.1	9.757441e-10	0.0	0.1	9.757441e-10	0.0	0.1
1.466945e-09	0.999999995	0.1	1.466945e-09	0.0	0.1	1.466945e-09	0.0	0.1	1.466945e-09	0.0	0.1	1.466945e-09	0.0	0.1	1.466945e-09	0.0	0.1	1.466945e-09	0.0	0.1	1.466945e-09	0.0	0.1	1.466945e-09	0.0	0.1	1.466945e-09	0.0	0.1	1.466945e-09	0.0	0.1	1.466945e-09	0.0	0.1	1.466945e-09	0.0	0.1	1.466945e-09	0.0	0.1	1.466945e-09	0.0	0.1	1.466945e-09	0.0	0.1	1.466945e-09	0.0	0.1	1.466945e-09	0.0	0.1
2.32539e-09	0.9999999789999999	0.1	2.32539e-09	0.0	0.1	2.32539e-09	0.0	0.1	2.32539e-09	0.0	0.1	2.32539e-09	0.0	0.1	2.32539e-09	0.0	0.1	2.32539e-09	0.0	0.1	2.32539e-09	0.0	0.1	2.32539e-09	0.0	0.1	2.32539e-09	0.0	0.1	2.32539e-09	0.0	0.1	2.32539e-09	0.0	0.1	2.32539e-09	0.0	0.1	2.32539e-09	0.0	0.1	2.32539e-09	0.0	0.1	2.32539e-09	0.0	0.1	2.32539e-09	0.0	0.1	2.32539e-09	0.0	0.1
3.551741e-09	1.0000000299999998	0.1	3.551741e-09	0.0	0.1	3.551741e-09	0.0	0.1	3.551741e-09	0.0	0.1	3.551741e-09	0.0	0.1	3.551741e-09	0.0	0.1	3.551741e-09	0.0	0.1	3.551741e-09	0.0	0.1	3.551741e-09	0.0	0.1	3.551741e-09	0.0	0.1	3.551741e-09	0.0	0.1	3.551741e-09	0.0	0.1	3.551741e-09	0.0	0.1	3.551741e-09	0.0	0.1	3.551741e-09	0.0	0.1	3.551741e-09	0.0	0.1	3.551741e-09	0.0	0.1	3.551741e-09	0.0	0.1
5.0787e-09	0.99999993	0.1	5.0787e-09	0.0	0.1	5.0787e-09	0.0	0.1	5.0787e-09	0.0	0.1	5.0787e-09	0.0	0.1	5.0787e-09	0.0	0.1	5.0787e-09	0.0	0.1	5.0787e-09	0.0	0.1	5.0787e-09	0.0	0.1	5.0787e-09	0.0	0.1	5.0787e-09	0.0	0.1	5.0787e-09	0.0	0.1	5.0787e-09	0.0	0.1	5.0787e-09	0.0	0.1	5.0787e-09	0.0	0.1	5.0787e-09	0.0	0.1	5.0787e-09	0.0	0.1	5.0787e-09	0.0	0.1
