Batch	m_SP	7	W3	R	W4_L	P1	P2_L	P3	P4											
1.068861e-10	0.9817553	0.1	1.068861e-10	1.866108e-06	0.1	1.068861e-10	7.141531e-06	0.1	1.068861e-10	0.0005072697	0.1	1.068861e-10	1.68555059e-05	0.1	1.068861e-10	3.183968e-06	0.1	1.068861e-10	0.00857097	0.1
1.908786e-10	0.9677612	0.1	1.908786e-10	3.297159e-06	0.1	1.908786e-10	1.262306e-05	0.1	1.908786e-10	0.00090044	0.1	1.908786e-10	2.9792536e-05	0.1	1.908786e-10	5.625626e-06	0.1	1.908786e-10	0.01514315	0.1
2.508732e-10	0.9579448	0.1	2.508732e-10	4.300849e-06	0.1	2.508732e-10	1.646992e-05	0.1	2.508732e-10	0.001178142	0.1	2.508732e-10	3.8871338e-05	0.1	2.508732e-10	7.338112e-06	0.1	2.508732e-10	0.01975237	0.1
3.391035e-10	0.9437731	0.1	3.391035e-10	5.749678e-06	0.1	3.391035e-10	2.202593e-05	0.1	3.391035e-10	0.001581582	0.1	3.391035e-10	5.1983499000000005e-05	0.1	3.391035e-10	9.810081e-06	0.1	3.391035e-10	0.02640542	0.1
4.718053e-10	0.9230325	0.1	4.718053e-10	7.869705e-06	0.1	4.718053e-10	3.016168e-05	0.1	4.718053e-10	0.002176821	0.1	4.718053e-10	7.118323500000001e-05	0.1	4.718053e-10	1.342722e-05	0.1	4.718053e-10	0.03613993	0.1
6.156251e-10	0.9013017	0.1	6.156251e-10	1.009055e-05	0.1	6.156251e-10	3.869073e-05	0.1	6.156251e-10	0.002805753	0.1	6.156251e-10	9.1310459e-05	0.1	6.156251e-10	1.721636e-05	0.1	6.156251e-10	0.04633661	0.1
7.963191e-10	0.8750463	0.1	7.963191e-10	1.277338e-05	0.1	7.963191e-10	4.900121e-05	0.1	7.963191e-10	0.003571616	0.1	7.963191e-10	0.000115640847	0.1	7.963191e-10	2.179368e-05	0.1	7.963191e-10	0.05865351	0.1
1.001596e-09	0.8465524	0.1	1.001596e-09	1.56845e-05	0.1	1.001596e-09	6.019628e-05	0.1	1.001596e-09	0.004408735	0.1	1.001596e-09	0.00014205793400000002	0.1	1.001596e-09	2.676049e-05	0.1	1.001596e-09	0.07201764	0.1
1.206873e-09	0.8193876	0.1	1.206873e-09	1.845949e-05	0.1	1.206873e-09	7.087335e-05	0.1	1.206873e-09	0.005211332	0.1	1.206873e-09	0.000167252109	0.1	1.206873e-09	3.149504e-05	0.1	1.206873e-09	0.08475621	0.1
1.412149e-09	0.7934661	0.1	1.412149e-09	2.110724e-05	0.1	1.412149e-09	8.106468e-05	0.1	1.412149e-09	0.005980379	0.1	1.412149e-09	0.000191299681	0.1	1.412149e-09	3.601247e-05	0.1	1.412149e-09	0.09691017	0.1
