Batch	m_SP	7	W3	R	W4_L	P1	P2_L	P3	P4											
86.82657	0.9891245	0.1	86.82657	1.199983e-12	0.1	86.82657	2.2342777e-07	0.1	86.82657	0.003917115	0.1	86.82657	2.4646432629e-09	0.1	86.82657	8.978961e-13	0.1	86.82657	1.749906e-10	0.1
95.81481	0.9877911	0.1	95.81481	1.32298e-12	0.1	95.81481	2.464796e-07	0.1	95.81481	0.004538705	0.1	95.81481	2.7196734339e-09	0.1	95.81481	9.899286e-13	0.1	95.81481	1.929151e-10	0.1
104.803	0.9864436	0.1	104.803	1.445711e-12	0.1	104.803	2.6949278999999997e-07	0.1	104.803	0.005175958	0.1	104.803	2.9743495741999998e-09	0.1	104.803	1.081762e-12	0.1	104.803	2.108008e-10	0.1
115.2364	0.9848658	0.1	115.2364	1.587839e-12	0.1	115.2364	2.9615458e-07	0.1	115.2364	0.005931234	0.1	115.2364	3.2694779494e-09	0.1	115.2364	1.188109e-12	0.1	115.2364	2.315133e-10	0.1
126.0311	0.9832219	0.1	126.0311	1.734509e-12	0.1	126.0311	3.2367882e-07	0.1	126.0311	0.006726313	0.1	126.0311	3.574220848e-09	0.1	126.0311	1.297856e-12	0.1	126.0311	2.528877e-10	0.1
136.8258	0.9815697	0.1	136.8258	1.880794e-12	0.1	136.8258	3.5113921e-07	0.1	136.8258	0.007531882	0.1	136.8258	3.8783107022e-09	0.1	136.8258	1.407314e-12	0.1	136.8258	2.742059e-10	0.1
147.6204	0.979912	0.1	147.6204	2.026696e-12	0.1	147.6204	3.7853406e-07	0.1	147.6204	0.008345238	0.1	147.6204	4.1817175122e-09	0.1	147.6204	1.516486e-12	0.1	147.6204	2.954682e-10	0.1
159.2964	0.9781152	0.1	159.2964	2.184078e-12	0.1	159.2964	4.0809044e-07	0.1	159.2964	0.00923132	0.1	159.2964	4.509100645e-09	0.1	159.2964	1.634248e-12	0.1	159.2964	3.184036e-10	0.1
172.2943	0.9761126	0.1	172.2943	2.358757e-12	0.1	172.2943	4.409003e-07	0.1	172.2943	0.01022299	0.1	172.2943	4.8725577705e-09	0.1	172.2943	1.764952e-12	0.1	172.2943	3.438595e-10	0.1
185.2922	0.9741098	0.1	185.2922	2.532887e-12	0.1	185.2922	4.7361158000000003e-07	0.1	185.2922	0.01121809	0.1	185.2922	5.2349508329e-09	0.1	185.2922	1.895246e-12	0.1	185.2922	3.692354e-10	0.1
