Batch	m_SP	21	N7a_L	C5H5	N1a	N1b	N1c	T1a	T1b	T1c	T1d	T1e	T1f	T2	T3	T4a	T4b	T4c	T4d	T4e	T4f	T4g	T4h																																							
1.13534e-09	3.091707964604e-06	0.1	1.13534e-09	3.181311e-09	0.1	1.13534e-09	7.659096e-15	0.1	1.13534e-09	2.710534e-13	0.1	1.13534e-09	9.811844e-14	0.1	1.13534e-09	1.714335e-11	0.1	1.13534e-09	1.306057e-10	0.1	1.13534e-09	2.880703e-10	0.1	1.13534e-09	2.342041e-10	0.1	1.13534e-09	1.933907e-10	0.1	1.13534e-09	1.266394e-10	0.1	1.13534e-09	8.500063e-10	0.1	1.13534e-09	7.705366e-08	0.1	1.13534e-09	5.370139e-07	0.1	1.13534e-09	1.19187e-06	0.1	1.13534e-09	4.334998e-07	0.1	1.13534e-09	5.532697e-07	0.1	1.13534e-09	1.66045e-06	0.1	1.13534e-09	1.21184e-06	0.1	1.13534e-09	9.865873e-07	0.1	1.13534e-09	2.532836e-07	0.1
1.31483e-09	2.5921095567719995e-06	0.1	1.31483e-09	3.439734e-09	0.1	1.31483e-09	8.990157e-15	0.1	1.31483e-09	3.201838e-13	0.1	1.31483e-09	1.160724e-13	0.1	1.31483e-09	1.821519e-11	0.1	1.31483e-09	1.365183e-10	0.1	1.31483e-09	3.173059e-10	0.1	1.31483e-09	2.577136e-10	0.1	1.31483e-09	2.117665e-10	0.1	1.31483e-09	1.34325e-10	0.1	1.31483e-09	9.334969e-10	0.1	1.31483e-09	8.329279e-08	0.1	1.31483e-09	5.766445e-07	0.1	1.31483e-09	1.29596e-06	0.1	1.31483e-09	4.594137e-07	0.1	1.31483e-09	5.912512e-07	0.1	1.31483e-09	1.803914e-06	0.1	1.31483e-09	1.285147e-06	0.1	1.31483e-09	1.056422e-06	0.1	1.31483e-09	2.521376e-07	0.1
1.494321e-09	2.17705245808e-06	0.1	1.494321e-09	3.662031e-09	0.1	1.494321e-09	1.02109e-14	0.1	1.494321e-09	3.65796e-13	0.1	1.494321e-09	1.327847e-13	0.1	1.494321e-09	1.908263e-11	0.1	1.494321e-09	1.412019e-10	0.1	1.494321e-09	3.433749e-10	0.1	1.494321e-09	2.787037e-10	0.1	1.494321e-09	2.282371e-10	0.1	1.494321e-09	1.407761e-10	0.1	1.494321e-09	1.009272e-09	0.1	1.494321e-09	8.865716e-08	0.1	1.494321e-09	6.099775e-07	0.1	1.494321e-09	1.38579e-06	0.1	1.494321e-09	4.808549e-07	0.1	1.494321e-09	6.235876e-07	0.1	1.494321e-09	1.925713e-06	0.1	1.494321e-09	1.342087e-06	0.1	1.494321e-09	1.113659e-06	0.1	1.494321e-09	2.486648e-07	0.1
1.704083e-09	1.7788782917226e-06	0.1	1.704083e-09	3.884417e-09	0.1	1.704083e-09	1.149255e-14	0.1	1.704083e-09	4.142948e-13	0.1	1.704083e-09	1.506015e-13	0.1	1.704083e-09	1.990332e-11	0.1	1.704083e-09	1.456282e-10	0.1	1.704083e-09	3.703951e-10	0.1	1.704083e-09	3.00513e-10	0.1	1.704083e-09	2.454708e-10	0.1	1.704083e-09	1.471804e-10	0.1	1.704083e-09	1.089717e-09	0.1	1.704083e-09	9.401995e-08	0.1	1.704083e-09	6.424623e-07	0.1	1.704083e-09	1.475307e-06	0.1	1.704083e-09	5.017184e-07	0.1	1.704083e-09	6.559129e-07	0.1	1.704083e-09	2.044611e-06	0.1	1.704083e-09	1.392226e-06	0.1	1.704083e-09	1.167569e-06	0.1	1.704083e-09	2.430792e-07	0.1
1.921412e-09	1.4457550543206e-06	0.1	1.921412e-09	4.080425e-09	0.1	1.921412e-09	1.266089e-14	0.1	1.921412e-09	4.59096e-13	0.1	1.921412e-09	1.671031e-13	0.1	1.921412e-09	2.059525e-11	0.1	1.921412e-09	1.494433e-10	0.1	1.921412e-09	3.950869e-10	0.1	1.921412e-09	3.205165e-10	0.1	1.921412e-09	2.614298e-10	0.1	1.921412e-09	1.528961e-10	0.1	1.921412e-09	1.165457e-09	0.1	1.921412e-09	9.874119e-08	0.1	1.921412e-09	6.70182e-07	0.1	1.921412e-09	1.553118e-06	0.1	1.921412e-09	5.198449e-07	0.1	1.921412e-09	6.84686e-07	0.1	1.921412e-09	2.145359e-06	0.1	1.921412e-09	1.429675e-06	0.1	1.921412e-09	1.211557e-06	0.1	1.921412e-09	2.366323e-07	0.1
2.138742e-09	1.1770268789915999e-06	0.1	2.138742e-09	4.24841e-09	0.1	2.138742e-09	1.367958e-14	0.1	2.138742e-09	4.986605e-13	0.1	2.138742e-09	1.817101e-13	0.1	2.138742e-09	2.117525e-11	0.1	2.138742e-09	1.527753e-10	0.1	2.138742e-09	4.169952e-10	0.1	2.138742e-09	3.383457e-10	0.1	2.138742e-09	2.758055e-10	0.1	2.138742e-09	1.579566e-10	0.1	2.138742e-09	1.234842e-09	0.1	2.138742e-09	1.0278e-07	0.1	2.138742e-09	6.930428e-07	0.1	2.138742e-09	1.618115e-06	0.1	2.138742e-09	5.353956e-07	0.1	2.138742e-09	7.098255e-07	0.1	2.138742e-09	2.227145e-06	0.1	2.138742e-09	1.455872e-06	0.1	2.138742e-09	1.245941e-06	0.1	2.138742e-09	2.301989e-07	0.1
2.3918e-09	9.28158286463e-07	0.1	2.3918e-09	4.416068e-09	0.1	2.3918e-09	1.469878e-14	0.1	2.3918e-09	5.387595e-13	0.1	2.3918e-09	1.96546e-13	0.1	2.3918e-09	2.175713e-11	0.1	2.3918e-09	1.563049e-10	0.1	2.3918e-09	4.396578e-10	0.1	2.3918e-09	3.568878e-10	0.1	2.3918e-09	2.909249e-10	0.1	2.3918e-09	1.632817e-10	0.1	2.3918e-09	1.309083e-09	0.1	2.3918e-09	1.067987e-07	0.1	2.3918e-09	7.147542e-07	0.1	2.3918e-09	1.680311e-06	0.1	2.3918e-09	5.511606e-07	0.1	2.3918e-09	7.356342e-07	0.1	2.3918e-09	2.302831e-06	0.1	2.3918e-09	1.475797e-06	0.1	2.3918e-09	1.276472e-06	0.1	2.3918e-09	2.232085e-07	0.1
2.653789e-09	7.27208155546e-07	0.1	2.653789e-09	4.564901e-09	0.1	2.653789e-09	1.559198e-14	0.1	2.653789e-09	5.743663e-13	0.1	2.653789e-09	2.097441e-13	0.1	2.653789e-09	2.229357e-11	0.1	2.653789e-09	1.597548e-10	0.1	2.653789e-09	4.60554e-10	0.1	2.653789e-09	3.74087e-10	0.1	2.653789e-09	3.051059e-10	0.1	2.653789e-09	1.683626e-10	0.1	2.653789e-09	1.379895e-09	0.1	2.653789e-09	1.103487e-07	0.1	2.653789e-09	7.327861e-07	0.1	2.653789e-09	1.732065e-06	0.1	2.653789e-09	5.655691e-07	0.1	2.653789e-09	7.593754e-07	0.1	2.653789e-09	2.363344e-06	0.1	2.653789e-09	1.487704e-06	0.1	2.653789e-09	1.299732e-06	0.1	2.653789e-09	2.167923e-07	0.1
2.915779e-09	5.708119035336e-07	0.1	2.915779e-09	4.694356e-09	0.1	2.915779e-09	1.63482e-14	0.1	2.915779e-09	6.048859e-13	0.1	2.915779e-09	2.210715e-13	0.1	2.915779e-09	2.279196e-11	0.1	2.915779e-09	1.631215e-10	0.1	2.915779e-09	4.794208e-10	0.1	2.915779e-09	3.897044e-10	0.1	2.915779e-09	3.181033e-10	0.1	2.915779e-09	1.731559e-10	0.1	2.915779e-09	1.445706e-09	0.1	2.915779e-09	1.134148e-07	0.1	2.915779e-09	7.472155e-07	0.1	2.915779e-09	1.773315e-06	0.1	2.915779e-09	5.785707e-07	0.1	2.915779e-09	7.808048e-07	0.1	2.915779e-09	2.409471e-06	0.1	2.915779e-09	1.493354e-06	0.1	2.915779e-09	1.316507e-06	0.1	2.915779e-09	2.112779e-07	0.1
3.23244e-09	4.269964998992e-07	0.1	3.23244e-09	4.831314e-09	0.1	3.23244e-09	1.71148e-14	0.1	3.23244e-09	6.362056e-13	0.1	3.23244e-09	2.327048e-13	0.1	3.23244e-09	2.337029e-11	0.1	3.23244e-09	1.671798e-10	0.1	3.23244e-09	5.001792e-10	0.1	3.23244e-09	4.069801e-10	0.1	3.23244e-09	3.325902e-10	0.1	3.23244e-09	1.787091e-10	0.1	3.23244e-09	1.519848e-09	0.1	3.23244e-09	1.166248e-07	0.1	3.23244e-09	7.608523e-07	0.1	3.23244e-09	1.811899e-06	0.1	3.23244e-09	5.92919e-07	0.1	3.23244e-09	8.043357e-07	0.1	3.23244e-09	2.450317e-06	0.1	3.23244e-09	1.494543e-06	0.1	3.23244e-09	1.330307e-06	0.1	3.23244e-09	2.05748e-07	0.1
3.5491e-09	3.2029379299602e-07	0.1	3.5491e-09	4.952487e-09	0.1	3.5491e-09	1.775465e-14	0.1	3.5491e-09	6.626624e-13	0.1	3.5491e-09	2.425327e-13	0.1	3.5491e-09	2.394108e-11	0.1	3.5491e-09	1.712865e-10	0.1	3.5491e-09	5.192972e-10	0.1	3.5491e-09	4.229624e-10	0.1	3.5491e-09	3.460634e-10	0.1	3.5491e-09	1.841069e-10	0.1	3.5491e-09	1.589202e-09	0.1	3.5491e-09	1.194229e-07	0.1	3.5491e-09	7.712128e-07	0.1	3.5491e-09	1.840712e-06	0.1	3.5491e-09	6.0616e-07	0.1	3.5491e-09	8.258467e-07	0.1	3.5491e-09	2.478734e-06	0.1	3.5491e-09	1.491771e-06	0.1	3.5491e-09	1.338904e-06	0.1	3.5491e-09	2.012986e-07	0.1
3.878877e-09	2.3819005610360003e-07	0.1	3.878877e-09	5.066629e-09	0.1	3.878877e-09	1.831809e-14	0.1	3.878877e-09	6.862109e-13	0.1	3.878877e-09	2.512746e-13	0.1	3.878877e-09	2.453955e-11	0.1	3.878877e-09	1.756466e-10	0.1	3.878877e-09	5.379807e-10	0.1	3.878877e-09	4.386283e-10	0.1	3.878877e-09	3.593036e-10	0.1	3.878877e-09	1.89642e-10	0.1	3.878877e-09	1.65731e-09	0.1	3.878877e-09	1.2201e-07	0.1	3.878877e-09	7.792892e-07	0.1	3.878877e-09	1.862656e-06	0.1	3.878877e-09	6.190601e-07	0.1	3.878877e-09	8.465545e-07	0.1	3.878877e-09	2.49851e-06	0.1	3.878877e-09	1.486396e-06	0.1	3.878877e-09	1.343905e-06	0.1	3.878877e-09	1.976055e-07	0.1
4.261114e-09	1.6983226128684e-07	0.1	4.261114e-09	5.188221e-09	0.1	4.261114e-09	1.887317e-14	0.1	4.261114e-09	7.096473e-13	0.1	4.261114e-09	2.599627e-13	0.1	4.261114e-09	2.524647e-11	0.1	4.261114e-09	1.808214e-10	0.1	4.261114e-09	5.585861e-10	0.1	4.261114e-09	4.559339e-10	0.1	4.261114e-09	3.739345e-10	0.1	4.261114e-09	1.960147e-10	0.1	4.261114e-09	1.731973e-09	0.1	4.261114e-09	1.247004e-07	0.1	4.261114e-09	7.859754e-07	0.1	4.261114e-09	1.880248e-06	0.1	4.261114e-09	6.331269e-07	0.1	4.261114e-09	8.68816e-07	0.1	4.261114e-09	2.512322e-06	0.1	4.261114e-09	1.478505e-06	0.1	4.261114e-09	1.346187e-06	0.1	4.261114e-09	1.94264e-07	0.1
4.643351e-09	1.219233914834e-07	0.1	4.643351e-09	5.302144e-09	0.1	4.643351e-09	1.935159e-14	0.1	4.643351e-09	7.300357e-13	0.1	4.643351e-09	2.675056e-13	0.1	4.643351e-09	2.597127e-11	0.1	4.643351e-09	1.861265e-10	0.1	4.643351e-09	5.784842e-10	0.1	4.643351e-09	4.726503e-10	0.1	4.643351e-09	3.880474e-10	0.1	4.643351e-09	2.023889e-10	0.1	4.643351e-09	1.802865e-09	0.1	4.643351e-09	1.271491e-07	0.1	4.643351e-09	7.904689e-07	0.1	4.643351e-09	1.891557e-06	0.1	4.643351e-09	6.464266e-07	0.1	4.643351e-09	8.895417e-07	0.1	4.643351e-09	2.51921e-06	0.1	4.643351e-09	1.469906e-06	0.1	4.643351e-09	1.345922e-06	0.1	4.643351e-09	1.916825e-07	0.1
