Batch	m_SP	13	R	W1	W2	W3	W4	W5	W6	P1	P2	P3	P4	P5	P6																							
7.470293e-13	9.8989720193728e-06	0.1	7.470293e-13	3.633751e-118	0.1	7.470293e-13	3.633751e-118	0.1	7.470293e-13	1.1449e-10	0.1	7.470293e-13	3.633751e-118	0.1	7.470293e-13	2.847293e-08	0.1	7.470293e-13	3.633751e-118	0.1	7.470293e-13	6.594515e-09	0.1	7.470293e-13	3.206588e-08	0.1	7.470293e-13	2.677536e-08	0.1	7.470293e-13	1.45654e-10	0.1	7.470293e-13	6.739145e-09	0.1	7.470293e-13	2.014423e-11	0.1
2.701524e-12	9.639708709977601e-06	0.1	2.701524e-12	1.306883e-117	0.1	2.701524e-12	1.306883e-117	0.1	2.701524e-12	4.086142e-10	0.1	2.701524e-12	1.306883e-117	0.1	2.701524e-12	1.015759e-07	0.1	2.701524e-12	1.306883e-117	0.1	2.701524e-12	2.354017e-08	0.1	2.701524e-12	1.144562e-07	0.1	2.701524e-12	9.556705e-08	0.1	2.701524e-12	5.198874e-10	0.1	2.701524e-12	2.405359e-08	0.1	2.701524e-12	7.18925e-11	0.1
6.042337e-12	9.2121943497048e-06	0.1	6.042337e-12	2.896084e-117	0.1	6.042337e-12	2.896084e-117	0.1	6.042337e-12	8.936812e-10	0.1	6.042337e-12	2.896084e-117	0.1	6.042337e-12	2.219914e-07	0.1	6.042337e-12	2.896084e-117	0.1	6.042337e-12	5.150138e-08	0.1	6.042337e-12	2.503777e-07	0.1	6.042337e-12	2.090374e-07	0.1	6.042337e-12	1.137234e-09	0.1	6.042337e-12	5.261382e-08	0.1	6.042337e-12	1.572283e-10	0.1
1.061753e-11	8.657352768072e-06	0.1	1.061753e-11	5.026304e-117	0.1	1.061753e-11	5.026304e-117	0.1	1.061753e-11	1.523358e-09	0.1	1.061753e-11	5.026304e-117	0.1	1.061753e-11	3.780115e-07	0.1	1.061753e-11	5.026304e-117	0.1	1.061753e-11	8.78281e-08	0.1	1.061753e-11	4.269103e-07	0.1	1.061753e-11	3.563763e-07	0.1	1.061753e-11	1.93896e-09	0.1	1.061753e-11	8.969954e-08	0.1	1.061753e-11	2.679907e-10	0.1
1.80956e-11	7.821593268465599e-06	0.1	1.80956e-11	8.4006e-117	0.1	1.80956e-11	8.4006e-117	0.1	1.80956e-11	2.472184e-09	0.1	1.80956e-11	8.4006e-117	0.1	1.80956e-11	6.123909e-07	0.1	1.80956e-11	8.4006e-117	0.1	1.80956e-11	1.426394e-07	0.1	1.80956e-11	6.931369e-07	0.1	1.80956e-11	5.784916e-07	0.1	1.80956e-11	3.147856e-09	0.1	1.80956e-11	1.456089e-07	0.1	1.80956e-11	4.348583e-10	0.1
3.113561e-11	6.55284208845e-06	0.1	3.113561e-11	1.399791e-116	0.1	3.113561e-11	1.399791e-116	0.1	3.113561e-11	3.913551e-09	0.1	3.113561e-11	1.399791e-116	0.1	3.113561e-11	9.663791e-07	0.1	3.113561e-11	1.399791e-116	0.1	3.113561e-11	2.261124e-07	0.1	3.113561e-11	1.098194e-06	0.1	3.113561e-11	9.161921e-07	0.1	3.113561e-11	4.986672e-09	0.1	3.113561e-11	2.30619e-07	0.1	3.113561e-11	6.882513e-10	0.1
4.548447e-11	5.393595264228901e-06	0.1	4.548447e-11	1.979399e-116	0.1	4.548447e-11	1.979399e-116	0.1	4.548447e-11	5.231893e-09	0.1	4.548447e-11	1.979399e-116	0.1	4.548447e-11	1.287204e-06	0.1	4.548447e-11	1.979399e-116	0.1	4.548447e-11	3.027619e-07	0.1	4.548447e-11	1.46959e-06	0.1	4.548447e-11	1.22548e-06	0.1	4.548447e-11	6.67199e-09	0.1	4.548447e-11	3.084859e-07	0.1	4.548447e-11	9.19881e-10	0.1
6.179658e-11	4.3231800423019e-06	0.1	6.179658e-11	2.599903e-116	0.1	6.179658e-11	2.599903e-116	0.1	6.179658e-11	6.450906e-09	0.1	6.179658e-11	2.599903e-116	0.1	6.179658e-11	1.580178e-06	0.1	6.179658e-11	2.599903e-116	0.1	6.179658e-11	3.740149e-07	0.1	6.179658e-11	1.814148e-06	0.1	6.179658e-11	1.511986e-06	0.1	6.179658e-11	8.234712e-09	0.1	6.179658e-11	3.806285e-07	0.1	6.179658e-11	1.133894e-09	0.1
7.81087e-11	3.4656700539013e-06	0.1	7.81087e-11	3.186819e-116	0.1	7.81087e-11	3.186819e-116	0.1	7.81087e-11	7.429209e-09	0.1	7.81087e-11	3.186819e-116	0.1	7.81087e-11	1.81144e-06	0.1	7.81087e-11	3.186819e-116	0.1	7.81087e-11	4.315984e-07	0.1	7.81087e-11	2.091882e-06	0.1	7.81087e-11	1.742471e-06	0.1	7.81087e-11	9.493539e-09	0.1	7.81087e-11	4.386773e-07	0.1	7.81087e-11	1.305481e-09	0.1
9.442082e-11	2.7787137629088e-06	0.1	9.442082e-11	3.746269e-116	0.1	9.442082e-11	3.746269e-116	0.1	9.442082e-11	8.214635e-09	0.1	9.442082e-11	3.746269e-116	0.1	9.442082e-11	1.993288e-06	0.1	9.442082e-11	3.746269e-116	0.1	9.442082e-11	4.782288e-07	0.1	9.442082e-11	2.316073e-06	0.1	9.442082e-11	1.928073e-06	0.1	9.442082e-11	1.050891e-08	0.1	9.442082e-11	4.854342e-07	0.1	9.442082e-11	1.443078e-09	0.1
1.107329e-10	2.2283862366324e-06	0.1	1.107329e-10	4.28316e-116	0.1	1.107329e-10	4.28316e-116	0.1	1.107329e-10	8.845505e-09	0.1	1.107329e-10	4.28316e-116	0.1	1.107329e-10	2.135572e-06	0.1	1.107329e-10	4.28316e-116	0.1	1.107329e-10	5.160816e-07	0.1	1.107329e-10	2.497361e-06	0.1	1.107329e-10	2.077714e-06	0.1	1.107329e-10	1.132926e-08	0.1	1.107329e-10	5.231437e-07	0.1	1.107329e-10	1.553447e-09	0.1
1.283651e-10	1.755925904736e-06	0.1	1.283651e-10	4.842653e-116	0.1	1.283651e-10	4.842653e-116	0.1	1.283651e-10	9.388909e-09	0.1	1.283651e-10	4.842653e-116	0.1	1.283651e-10	2.25395e-06	0.1	1.283651e-10	4.842653e-116	0.1	1.283651e-10	5.491309e-07	0.1	1.283651e-10	2.654872e-06	0.1	1.283651e-10	2.20724e-06	0.1	1.283651e-10	1.204125e-08	0.1	1.283651e-10	5.557976e-07	0.1	1.283651e-10	1.648353e-09	0.1
1.479774e-10	1.3477060320336e-06	0.1	1.479774e-10	5.444189e-116	0.1	1.479774e-10	5.444189e-116	0.1	1.479774e-10	9.86053e-09	0.1	1.479774e-10	5.444189e-116	0.1	1.479774e-10	2.351711e-06	0.1	1.479774e-10	5.444189e-116	0.1	1.479774e-10	5.783483e-07	0.1	1.479774e-10	2.79321e-06	0.1	1.479774e-10	2.320422e-06	0.1	1.479774e-10	1.266574e-08	0.1	1.479774e-10	5.843473e-07	0.1	1.479774e-10	1.730538e-09	0.1
1.675897e-10	1.0350129220050002e-06	0.1	1.675897e-10	6.027897e-116	0.1	1.675897e-10	6.027897e-116	0.1	1.675897e-10	1.022392e-08	0.1	1.675897e-10	6.027897e-116	0.1	1.675897e-10	2.42189e-06	0.1	1.675897e-10	6.027897e-116	0.1	1.675897e-10	6.014176e-07	0.1	1.675897e-10	2.901511e-06	0.1	1.675897e-10	2.408439e-06	0.1	1.675897e-10	1.315383e-08	0.1	1.675897e-10	6.065652e-07	0.1	1.675897e-10	1.793681e-09	0.1
1.87202e-10	7.954899150965601e-07	0.1	1.87202e-10	6.597029e-116	0.1	1.87202e-10	6.597029e-116	0.1	1.87202e-10	1.050432e-08	0.1	1.87202e-10	6.597029e-116	0.1	1.87202e-10	2.470976e-06	0.1	1.87202e-10	6.597029e-116	0.1	1.87202e-10	6.197727e-07	0.1	1.87202e-10	2.986789e-06	0.1	1.87202e-10	2.477169e-06	0.1	1.87202e-10	1.353744e-08	0.1	1.87202e-10	6.239309e-07	0.1	1.87202e-10	1.842239e-09	0.1
2.068143e-10	6.1200915687045e-07	0.1	2.068143e-10	7.154083e-116	0.1	2.068143e-10	7.154083e-116	0.1	2.068143e-10	1.072109e-08	0.1	2.068143e-10	7.154083e-116	0.1	2.068143e-10	2.503943e-06	0.1	2.068143e-10	7.154083e-116	0.1	2.068143e-10	6.34512e-07	0.1	2.068143e-10	3.054414e-06	0.1	2.068143e-10	2.531117e-06	0.1	2.068143e-10	1.384101e-08	0.1	2.068143e-10	6.375773e-07	0.1	2.068143e-10	1.879624e-09	0.1
2.305206e-10	4.4654840854799996e-07	0.1	2.305206e-10	7.814008e-116	0.1	2.305206e-10	7.814008e-116	0.1	2.305206e-10	1.091906e-08	0.1	2.305206e-10	7.814008e-116	0.1	2.305206e-10	2.527642e-06	0.1	2.305206e-10	7.814008e-116	0.1	2.305206e-10	6.486871e-07	0.1	2.305206e-10	3.118391e-06	0.1	2.305206e-10	2.581458e-06	0.1	2.305206e-10	1.412748e-08	0.1	2.305206e-10	6.503312e-07	0.1	2.305206e-10	1.913581e-09	0.1
2.542269e-10	3.2664861421318e-07	0.1	2.542269e-10	8.461618e-116	0.1	2.542269e-10	8.461618e-116	0.1	2.542269e-10	1.106509e-08	0.1	2.542269e-10	8.461618e-116	0.1	2.542269e-10	2.538332e-06	0.1	2.542269e-10	8.461618e-116	0.1	2.542269e-10	6.59909e-07	0.1	2.542269e-10	3.167969e-06	0.1	2.542269e-10	2.619755e-06	0.1	2.542269e-10	1.434884e-08	0.1	2.542269e-10	6.600543e-07	0.1	2.542269e-10	1.938452e-09	0.1
2.779333e-10	2.3975667611424e-07	0.1	2.779333e-10	9.098775e-116	0.1	2.779333e-10	9.098775e-116	0.1	2.779333e-10	1.117336e-08	0.1	2.779333e-10	9.098775e-116	0.1	2.779333e-10	2.539656e-06	0.1	2.779333e-10	9.098775e-116	0.1	2.779333e-10	6.689827e-07	0.1	2.779333e-10	3.207086e-06	0.1	2.779333e-10	2.649309e-06	0.1	2.779333e-10	1.4523e-08	0.1	2.779333e-10	6.675774e-07	0.1	2.779333e-10	1.956736e-09	0.1
3.035893e-10	1.7244451665825e-07	0.1	3.035893e-10	9.778126e-116	0.1	3.035893e-10	9.778126e-116	0.1	3.035893e-10	1.125982e-08	0.1	3.035893e-10	9.778126e-116	0.1	3.035893e-10	2.533574e-06	0.1	3.035893e-10	9.778126e-116	0.1	3.035893e-10	6.770536e-07	0.1	3.035893e-10	3.240917e-06	0.1	3.035893e-10	2.674197e-06	0.1	3.035893e-10	1.467325e-08	0.1	3.035893e-10	6.739329e-07	0.1	3.035893e-10	1.971188e-09	0.1
3.3217e-10	1.2048201562507e-07	0.1	3.3217e-10	1.05239e-115	0.1	3.3217e-10	1.05239e-115	0.1	3.3217e-10	1.132949e-08	0.1	3.3217e-10	1.05239e-115	0.1	3.3217e-10	2.520409e-06	0.1	3.3217e-10	1.05239e-115	0.1	3.3217e-10	6.845256e-07	0.1	3.3217e-10	3.271236e-06	0.1	3.3217e-10	2.695783e-06	0.1	3.3217e-10	1.480763e-08	0.1	3.3217e-10	6.794676e-07	0.1	3.3217e-10	1.982688e-09	0.1
