Batch	m_SP	4	T4a_L	T1a_L	N1a_L	N7a_L					
1.368762e-06	0.9999999233000001	0.1	1.368762e-06	3.56836021e-17	0.1	1.368762e-06	1.511194104e-22	0.1	1.368762e-06	3.530855011e-12	0.1
3.964037e-06	0.9999999033	0.1	3.964037e-06	1.058315075e-16	0.1	3.964037e-06	4.388719396e-22	0.1	3.964037e-06	1.022562082e-11	0.1
7.935352e-06	1.0000000033	0.1	7.935352e-06	2.1996061659999997e-16	0.1	7.935352e-06	8.823741250000001e-22	0.1	7.935352e-06	2.04700091e-11	0.1
1.480391e-05	0.9999999834000001	0.1	1.480391e-05	4.381903131e-16	0.1	1.480391e-05	1.658523656e-21	0.1	1.480391e-05	3.818807822e-11	0.1
3.241236e-05	0.9999999635	0.1	3.241236e-05	1.135660588e-15	0.1	3.241236e-05	3.701088551e-21	0.1	3.241236e-05	8.361025950000001e-11	0.1
7.210072e-05	0.9999998836	0.1	7.210072e-05	3.64935108e-15	0.1	7.210072e-05	8.585433866e-21	0.1	7.210072e-05	1.8598419999999998e-10	0.1
0.000162817	0.9999999141	0.1	0.000162817	1.684954993e-14	0.1	0.000162817	2.1232157860000003e-20	0.1	0.000162817	4.19925473e-10	0.1
0.0003669285	0.9999996250000001	0.1	0.0003669285	1.1364303281999999e-13	0.1	0.0003669285	5.748893013e-20	0.1	0.0003669285	9.45647029e-10	0.1
0.0008205098	0.9999992771	0.1	0.0008205098	9.761628051999998e-13	0.1	0.0008205098	1.794451106e-19	0.1	0.0008205098	2.106814685e-09	0.1
0.001727672	0.9999985514	0.1	0.001727672	8.026866398e-12	0.1	0.001727672	6.154678565e-19	0.1	0.001727672	4.36732971e-09	0.1
0.003541997	0.9999970899	0.1	0.003541997	6.351100541e-11	0.1	0.003541997	2.379626801e-18	0.1	0.003541997	8.42301187e-09	0.1
0.006492912	0.9999948637	0.1	0.006492912	3.6168684599999997e-10	0.1	0.006492912	8.061569263000001e-18	0.1	0.006492912	1.315623788e-08	0.1
0.009727973	0.9999926589	0.1	0.009727973	1.1338835203e-09	0.1	0.009727973	1.8252146899000002e-17	0.1	0.009727973	1.595224791e-08	0.1
0.01367083	0.9999904172999998	0.1	0.01367083	2.908044112e-09	0.1	0.01367083	3.583160439e-17	0.1	0.01367083	1.742510383e-08	0.1
0.01859266	0.9999877503	0.1	0.01859266	6.660814554e-09	0.1	0.01859266	6.481085278999999e-17	0.1	0.01859266	1.8078335879999998e-08	0.1
0.02473577	0.9999850990000001	0.1	0.02473577	1.4018076159e-08	0.1	0.02473577	1.0979999362e-16	0.1	0.02473577	1.835029297e-08	0.1
0.03254679	0.9999823154	0.1	0.03254679	2.784060476e-08	0.1	0.03254679	1.7647676066e-16	0.1	0.03254679	1.848235089e-08	0.1
0.04442528	0.9999792407	0.1	0.04442528	5.807563546e-08	0.1	0.04442528	2.8698406295e-16	0.1	0.04442528	1.856265675e-08	0.1
0.05836625	0.9999768053	0.1	0.05836625	1.0588937150000001e-07	0.1	0.05836625	4.1718003499999995e-16	0.1	0.05836625	1.859611079e-08	0.1
0.07282285	0.9999750221	0.1	0.07282285	1.6651262472000002e-07	0.1	0.07282285	5.44760686e-16	0.1	0.07282285	1.8607095620000003e-08	0.1
0.08727944	0.9999738885999999	0.1	0.08727944	2.3536959318e-07	0.1	0.08727944	6.628680888000001e-16	0.1	0.08727944	1.861068865e-08	0.1
0.1049416	0.9999729296	0.1	0.1049416	3.2717457899999997e-07	0.1	0.1049416	7.957637754e-16	0.1	0.1049416	1.861150908e-08	0.1
0.1233129	0.9999723135999999	0.1	0.1233129	4.2847500589999995e-07	0.1	0.1233129	9.240176921e-16	0.1	0.1233129	1.8611299570000002e-08	0.1
0.1445213	0.99997197	0.1	0.1445213	5.498199376e-07	0.1	0.1445213	1.0637450335e-15	0.1	0.1445213	1.8610689069999998e-08	0.1
0.1677097	0.9999716449	0.1	0.1677097	6.855078283000001e-07	0.1	0.1677097	1.2104092363e-15	0.1	0.1677097	1.860994145e-08	0.1
0.1938683	0.9999713525999999	0.1	0.1938683	8.404989609e-07	0.1	0.1938683	1.3717333668e-15	0.1	0.1938683	1.860907536e-08	0.1
0.2252717	0.9999711629000001	0.1	0.2252717	1.0277808075e-06	0.1	0.2252717	1.5626153253000002e-15	0.1	0.2252717	1.860804867e-08	0.1
0.2609168	0.9999709010000001	0.1	0.2609168	1.240960322e-06	0.1	0.2609168	1.7777258488e-15	0.1	0.2609168	1.8606894510000002e-08	0.1
0.3015225	0.9999706694	0.1	0.3015225	1.4840058263e-06	0.1	0.3015225	2.0220599614e-15	0.1	0.3015225	1.860558879e-08	0.1
0.3506597	0.9999703632	0.1	0.3506597	1.7780941211e-06	0.1	0.3506597	2.3174572263e-15	0.1	0.3506597	1.860403015e-08	0.1
0.4133917	0.9999700726	0.1	0.4133917	2.153380608e-06	0.1	0.4133917	2.6945340341e-15	0.1	0.4133917	1.860205803e-08	0.1
0.491705	0.9999695735	0.1	0.491705	2.621607212e-06	0.1	0.491705	3.1652521798e-15	0.1	0.491705	1.859963928e-08	0.1
0.5882923	0.9999690036000001	0.1	0.5882923	3.1986928970000004e-06	0.1	0.5882923	3.7455899701e-15	0.1	0.5882923	1.859671871e-08	0.1
0.7763109	0.9999680572	0.1	0.7763109	4.320708523999999e-06	0.1	0.7763109	4.8740609851e-15	0.1	0.7763109	1.859120278e-08	0.1
1.114744	0.9999660943	0.1	1.114744	6.3353955870000006e-06	0.1	1.114744	6.9012312387e-15	0.1	1.114744	1.858184999e-08	0.1
1.509857	0.9999637847	0.1	1.509857	8.679506046000001e-06	0.1	1.509857	9.2619387905e-15	0.1	1.509857	1.857181471e-08	0.1
1.981271	0.9999610847999998	0.1	1.981271	1.1465864742e-05	0.1	1.981271	1.20708070392e-14	0.1	1.981271	1.856096049e-08	0.1
2.099124	0.9999604504	0.1	2.099124	1.2160804555e-05	0.1	2.099124	1.27717712272e-14	0.1	2.099124	1.855842833e-08	0.1
2.29553	0.9999594059000001	0.1	2.29553	1.3317548248999999e-05	0.1	2.29553	1.3938898302899999e-14	0.1	2.29553	1.855434459e-08	0.1
2.511574	0.9999581587	0.1	2.511574	1.4588026929000001e-05	0.1	2.511574	1.52212425546e-14	0.1	2.511574	1.855006413e-08	0.1
2.814035	0.9999563673	0.1	2.814035	1.6363486219999998e-05	0.1	2.814035	1.70140346818e-14	0.1	2.814035	1.854442072e-08	0.1
