Batch	m_SP	5	Pr1	W1	W2	Pr2	Pr3							
2.81138e-05	9.885943150965699e-06	0.1	2.81138e-05	8.114626e-09	0.1	2.81138e-05	2.808128e-11	0.1	2.81138e-05	4.183329e-08	0.1	2.81138e-05	6.39812e-08	0.1
3.569536e-05	9.8563724496328e-06	0.1	3.569536e-05	8.091527e-09	0.1	3.569536e-05	2.799842e-11	0.1	3.569536e-05	5.376644e-08	0.1	3.569536e-05	8.164218e-08	0.1
5.048193e-05	9.7989660495268e-06	0.1	5.048193e-05	8.046952e-09	0.1	5.048193e-05	2.783792e-11	0.1	5.048193e-05	7.694624e-08	0.1	5.048193e-05	1.159128e-07	0.1
7.709775e-05	9.696539124618299e-06	0.1	7.709775e-05	7.969707e-09	0.1	7.709775e-05	2.755383e-11	0.1	7.709775e-05	1.183716e-07	0.1	7.709775e-05	1.769919e-07	0.1
0.0001218053	9.5271649637175e-06	0.1	0.0001218053	7.848439e-09	0.1	0.0001218053	2.709049e-11	0.1	0.0001218053	1.871648e-07	0.1	0.0001218053	2.776943e-07	0.1
0.0001702964	9.3473599169346e-06	0.1	0.0001702964	7.728373e-09	0.1	0.0001702964	2.660724e-11	0.1	0.0001702964	2.607974e-07	0.1	0.0001702964	3.839883e-07	0.1
0.0002343055	9.1164226299102e-06	0.1	0.0002343055	7.586848e-09	0.1	0.0002343055	2.599918e-11	0.1	0.0002343055	3.566948e-07	0.1	0.0002343055	5.191699e-07	0.1
0.0003372352	8.7608158777632e-06	0.1	0.0003372352	7.395044e-09	0.1	0.0003372352	2.508887e-11	0.1	0.0003372352	5.085751e-07	0.1	0.0003372352	7.230903e-07	0.1
0.0004530879	8.3842397416908e-06	0.1	0.0004530879	7.222309e-09	0.1	0.0004530879	2.415508e-11	0.1	0.0004530879	6.773202e-07	0.1	0.0004530879	9.310964e-07	0.1
0.000551688	8.083469805564601e-06	0.1	0.000551688	7.102393e-09	0.1	0.000551688	2.342721e-11	0.1	0.000551688	8.199619e-07	0.1	0.000551688	1.089347e-06	0.1
0.0007136809	7.6275144176484e-06	0.1	0.0007136809	6.940575e-09	0.1	0.0007136809	2.234362e-11	0.1	0.0007136809	1.05363e-06	0.1	0.0007136809	1.311797e-06	0.1
0.0009150427	7.1222941212206e-06	0.1	0.0009150427	6.769084e-09	0.1	0.0009150427	2.115066e-11	0.1	0.0009150427	1.343964e-06	0.1	0.0009150427	1.52686e-06	0.1
0.00114265	6.6230712496559994e-06	0.1	0.00114265	6.580445e-09	0.1	0.00114265	1.995271e-11	0.1	0.00114265	1.671545e-06	0.1	0.00114265	1.698695e-06	0.1
0.001370258	6.187193615549801e-06	0.1	0.001370258	6.378643e-09	0.1	0.001370258	1.88698e-11	0.1	0.001370258	1.996369e-06	0.1	0.001370258	1.809954e-06	0.1
0.001597866	5.802372605139e-06	0.1	0.001597866	6.159623e-09	0.1	0.001597866	1.787305e-11	0.1	0.001597866	2.315767e-06	0.1	0.001597866	1.875601e-06	0.1
0.001825473	5.4584218517355e-06	0.1	0.001825473	5.926819e-09	0.1	0.001825473	1.694528e-11	0.1	0.001825473	2.627379e-06	0.1	0.001825473	1.908177e-06	0.1
0.002081604	5.1103898540566e-06	0.1	0.002081604	5.655441e-09	0.1	0.002081604	1.597086e-11	0.1	0.002081604	2.966563e-06	0.1	0.002081604	1.917299e-06	0.1
0.002368024	4.7602636428928e-06	0.1	0.002368024	5.349185e-09	0.1	0.002368024	1.495749e-11	0.1	0.002368024	3.329623e-06	0.1	0.002368024	1.904677e-06	0.1
0.002699536	4.3960604203876e-06	0.1	0.002699536	5.000989e-09	0.1	0.002699536	1.387389e-11	0.1	0.002699536	3.72713e-06	0.1	0.002699536	1.871726e-06	0.1
0.003031047	4.0675473249692e-06	0.1	0.003031047	4.666723e-09	0.1	0.003031047	1.287637e-11	0.1	0.003031047	4.100002e-06	0.1	0.003031047	1.827706e-06	0.1
0.003362559	3.7687269456344e-06	0.1	0.003362559	4.350325e-09	0.1	0.003362559	1.195674e-11	0.1	0.003362559	4.448806e-06	0.1	0.003362559	1.778044e-06	0.1
0.003694071	3.495384325207e-06	0.1	0.003694071	4.053372e-09	0.1	0.003694071	1.110801e-11	0.1	0.003694071	4.774584e-06	0.1	0.003694071	1.725909e-06	0.1
0.004054232	3.2236868411511998e-06	0.1	0.004054232	3.753028e-09	0.1	0.004054232	1.025925e-11	0.1	0.004054232	5.103902e-06	0.1	0.004054232	1.668593e-06	0.1
0.004457367	2.947133897872e-06	0.1	0.004457367	3.443492e-09	0.1	0.004457367	9.391501e-12	0.1	0.004457367	5.444191e-06	0.1	0.004457367	1.605172e-06	0.1
0.004898645	2.6739467399211002e-06	0.1	0.004898645	3.134994e-09	0.1	0.004898645	8.531601e-12	0.1	0.004898645	5.785127e-06	0.1	0.004898645	1.537737e-06	0.1
0.005397138	2.3980917928416003e-06	0.1	0.005397138	2.821465e-09	0.1	0.005397138	7.661296e-12	0.1	0.005397138	6.134265e-06	0.1	0.005397138	1.464772e-06	0.1
0.005967614	2.1197410559559e-06	0.1	0.005967614	2.503515e-09	0.1	0.005967614	6.78154e-12	0.1	0.005967614	6.491883e-06	0.1	0.005967614	1.385828e-06	0.1
0.006613134	1.8463673955018001e-06	0.1	0.006613134	2.189947e-09	0.1	0.006613134	5.916216e-12	0.1	0.006613134	6.849009e-06	0.1	0.006613134	1.302394e-06	0.1
