Batch	m_SP	5	Pr3	W1	W2	Pr1	Pr2							
3.21087e-12	9.790656092460001e-06	0.1	3.21087e-12	2.081113e-07	0.1	3.21087e-12	3.426576e-10	0.1	3.21087e-12	3.702445e-10	0.1	3.21087e-12	4.239662e-10	0.1
7.085092e-12	9.54400355901e-06	0.1	7.085092e-12	4.534287e-07	0.1	7.085092e-12	7.465756e-10	0.1	7.085092e-12	8.066813e-10	0.1	7.085092e-12	9.237292e-10	0.1
1.464898e-11	9.080213196959999e-06	0.1	1.464898e-11	9.147084e-07	0.1	1.464898e-11	1.506078e-09	0.1	1.464898e-11	1.62733e-09	0.1	1.464898e-11	1.863452e-09	0.1
2.80736e-11	8.31186388053e-06	0.1	2.80736e-11	1.678899e-06	0.1	2.80736e-11	2.764326e-09	0.1	2.80736e-11	2.986878e-09	0.1	2.80736e-11	3.420268e-09	0.1
4.681471e-11	7.34673353193e-06	0.1	4.681471e-11	2.638804e-06	0.1	4.681471e-11	4.344821e-09	0.1	4.681471e-11	4.694616e-09	0.1	4.681471e-11	5.375796e-09	0.1
7.343434e-11	6.16532234616e-06	0.1	7.343434e-11	3.81382e-06	0.1	7.343434e-11	6.279499e-09	0.1	7.343434e-11	6.785052e-09	0.1	7.343434e-11	7.76955e-09	0.1
1.00054e-10	5.1738912605700004e-06	0.1	1.00054e-10	4.799885e-06	0.1	1.00054e-10	7.903066e-09	0.1	1.00054e-10	8.53933e-09	0.1	1.00054e-10	9.77837e-09	0.1
1.406732e-10	3.95946340497e-06	0.1	1.406732e-10	6.007738e-06	0.1	1.406732e-10	9.891811e-09	0.1	1.406732e-10	1.068819e-08	0.1	1.406732e-10	1.223902e-08	0.1
1.812925e-10	3.0300896988000003e-06	0.1	1.812925e-10	6.932081e-06	0.1	1.812925e-10	1.141375e-08	0.1	1.812925e-10	1.233266e-08	0.1	1.812925e-10	1.41221e-08	0.1
2.219118e-10	2.3188598111700003e-06	0.1	2.219118e-10	7.639461e-06	0.1	2.219118e-10	1.257846e-08	0.1	2.219118e-10	1.359113e-08	0.1	2.219118e-10	1.556318e-08	0.1
2.625311e-10	1.7745722541000001e-06	0.1	2.625311e-10	8.180802e-06	0.1	2.625311e-10	1.346979e-08	0.1	2.625311e-10	1.455422e-08	0.1	2.625311e-10	1.666601e-08	0.1
3.031504e-10	1.35804041946e-06	0.1	3.031504e-10	8.595079e-06	0.1	3.031504e-10	1.41519e-08	0.1	3.031504e-10	1.529125e-08	0.1	3.031504e-10	1.750997e-08	0.1
3.437697e-10	1.0392776071200001e-06	0.1	3.437697e-10	8.912116e-06	0.1	3.437697e-10	1.46739e-08	0.1	3.437697e-10	1.585528e-08	0.1	3.437697e-10	1.815585e-08	0.1
3.84389e-10	7.95336346557e-07	0.1	3.84389e-10	9.154737e-06	0.1	3.84389e-10	1.507338e-08	0.1	3.84389e-10	1.628692e-08	0.1	3.84389e-10	1.865012e-08	0.1
4.250082e-10	6.08653213407e-07	0.1	4.250082e-10	9.34041e-06	0.1	4.250082e-10	1.537909e-08	0.1	4.250082e-10	1.661724e-08	0.1	4.250082e-10	1.902837e-08	0.1
4.656275e-10	4.65788742066e-07	0.1	4.656275e-10	9.482501e-06	0.1	4.656275e-10	1.561305e-08	0.1	4.656275e-10	1.687003e-08	0.1	4.656275e-10	1.931784e-08	0.1
5.146316e-10	3.37307126895e-07	0.1	5.146316e-10	9.610287e-06	0.1	5.146316e-10	1.582345e-08	0.1	5.146316e-10	1.709737e-08	0.1	5.146316e-10	1.957817e-08	0.1
5.636357e-10	2.44265457321e-07	0.1	5.636357e-10	9.702825e-06	0.1	5.636357e-10	1.597581e-08	0.1	5.636357e-10	1.7262e-08	0.1	5.636357e-10	1.976668e-08	0.1
6.126398e-10	1.7688803110200002e-07	0.1	6.126398e-10	9.769837e-06	0.1	6.126398e-10	1.608615e-08	0.1	6.126398e-10	1.738122e-08	0.1	6.126398e-10	1.99032e-08	0.1
6.656902e-10	1.2472735271400003e-07	0.1	6.656902e-10	9.821716e-06	0.1	6.656902e-10	1.617157e-08	0.1	6.656902e-10	1.747352e-08	0.1	6.656902e-10	2.000889e-08	0.1
