Batch	m_SP	7	P3	W4_L	W3	R	P1	P2_L	P4											
1.228164e-09	9.87361426287e-06	0.1	1.228164e-09	2.036499e-118	0.1	1.228164e-09	6.78833e-119	0.1	1.228164e-09	2.512632e-08	0.1	1.228164e-09	1.817863e-08	0.1	1.228164e-09	8.262043e-08	0.1	1.228164e-09	3.522666e-10	0.1
4.007807e-09	9.5942410971862e-06	0.1	4.007807e-09	6.612657e-118	0.1	4.007807e-09	2.204219e-118	0.1	4.007807e-09	8.11652e-08	0.1	4.007807e-09	6.039597e-08	0.1	4.007807e-09	2.629266e-07	0.1	4.007807e-09	1.143487e-09	0.1
8.255564e-09	9.1840224035949e-06	0.1	8.255564e-09	1.3517240999999999e-117	0.1	8.255564e-09	4.505747e-118	0.1	8.255564e-09	1.646347e-07	0.1	8.255564e-09	1.276037e-07	0.1	8.255564e-09	5.212463e-07	0.1	8.255564e-09	2.336386e-09	0.1
1.483417e-08	8.5864768410465e-06	0.1	1.483417e-08	2.3998569e-117	0.1	1.483417e-08	7.999523e-118	0.1	1.483417e-08	2.889332e-07	0.1	1.483417e-08	2.374217e-07	0.1	1.483417e-08	8.828271e-07	0.1	1.483417e-08	4.145163e-09	0.1
2.529475e-08	7.723198816215299e-06	0.1	2.529475e-08	4.01334e-117	0.1	2.529475e-08	1.33778e-117	0.1	2.529475e-08	4.748646e-07	0.1	2.529475e-08	4.239189e-07	0.1	2.529475e-08	1.3708431000000001e-06	0.1	2.529475e-08	6.924723e-09	0.1
3.924742e-08	6.7186364066718e-06	0.1	3.924742e-08	6.06429e-117	0.1	3.924742e-08	2.02143e-117	0.1	3.924742e-08	7.023436e-07	0.1	3.924742e-08	6.894023e-07	0.1	3.924742e-08	1.8788601e-06	0.1	3.924742e-08	1.044947e-08	0.1
5.589431e-08	5.707014515004e-06	0.1	5.589431e-08	8.362151999999999e-117	0.1	5.589431e-08	2.787384e-117	0.1	5.589431e-08	9.46348e-07	0.1	5.589431e-08	1.02141e-06	0.1	5.589431e-08	2.3104817999999998e-06	0.1	5.589431e-08	1.438737e-08	0.1
7.321475e-08	4.8333430991096e-06	0.1	7.321475e-08	1.0585497e-116	0.1	7.321475e-08	3.528499e-117	0.1	7.321475e-08	1.172434e-06	0.1	7.321475e-08	1.374188e-06	0.1	7.321475e-08	2.601456e-06	0.1	7.321475e-08	1.818626e-08	0.1
9.053518e-08	4.1089771716939e-06	0.1	9.053518e-08	1.2644778e-116	0.1	9.053518e-08	4.214926e-117	0.1	9.053518e-08	1.373786e-06	0.1	9.053518e-08	1.726023e-06	0.1	9.053518e-08	2.7691058e-06	0.1	9.053518e-08	2.169478e-08	0.1
1.078556e-07	3.5066673086760003e-06	0.1	1.078556e-07	1.4547945e-116	0.1	1.078556e-07	4.849315e-117	0.1	1.078556e-07	1.55352e-06	0.1	1.078556e-07	2.070731e-06	0.1	1.078556e-07	2.8437301e-06	0.1	1.078556e-07	2.492856e-08	0.1
1.251761e-07	3.0043136385804e-06	0.1	1.251761e-07	1.6303623e-116	0.1	1.251761e-07	5.434541e-117	0.1	1.251761e-07	1.7143e-06	0.1	1.251761e-07	2.403967e-06	0.1	1.251761e-07	2.8490902000000004e-06	0.1	1.251761e-07	2.790409e-08	0.1
1.460284e-07	2.5069661470559e-06	0.1	1.460284e-07	1.8234321e-116	0.1	1.460284e-07	6.078107e-117	0.1	1.460284e-07	1.885931e-06	0.1	1.460284e-07	2.785863e-06	0.1	1.460284e-07	2.7896541e-06	0.1	1.460284e-07	3.11675e-08	0.1
1.668807e-07	2.1037090231368e-06	0.1	1.668807e-07	1.9979907e-116	0.1	1.668807e-07	6.659969e-117	0.1	1.668807e-07	2.036763e-06	0.1	1.668807e-07	3.14384e-06	0.1	1.668807e-07	2.6811717e-06	0.1	1.668807e-07	3.410986e-08	0.1
1.877331e-07	1.7750601311184002e-06	0.1	1.877331e-07	2.1555777e-116	0.1	1.877331e-07	7.185259e-117	0.1	1.877331e-07	2.169635e-06	0.1	1.877331e-07	3.476421e-06	0.1	1.877331e-07	2.5417353e-06	0.1	1.877331e-07	3.675919e-08	0.1
2.085854e-07	1.505785756459e-06	0.1	2.085854e-07	2.2976709e-116	0.1	2.085854e-07	7.658903e-117	0.1	2.085854e-07	2.286937e-06	0.1	2.085854e-07	3.783266e-06	0.1	2.085854e-07	2.3844995e-06	0.1	2.085854e-07	3.914214e-08	0.1
2.327749e-07	1.2521922132642e-06	0.1	2.327749e-07	2.4449337000000002e-116	0.1	2.327749e-07	8.149779e-117	0.1	2.327749e-07	2.406163e-06	0.1	2.327749e-07	4.107582e-06	0.1	2.327749e-07	2.1921121e-06	0.1	2.327749e-07	4.160558e-08	0.1
2.577987e-07	1.0418442883459999e-06	0.1	2.577987e-07	2.5794702e-116	0.1	2.577987e-07	8.598234e-117	0.1	2.577987e-07	2.513137e-06	0.1	2.577987e-07	4.408912e-06	0.1	2.577987e-07	1.9919386999999997e-06	0.1	2.577987e-07	4.385031e-08	0.1
2.828225e-07	8.724953055700801e-07	0.1	2.828225e-07	2.6979276e-116	0.1	2.828225e-07	8.993092e-117	0.1	2.828225e-07	2.605889e-06	0.1	2.828225e-07	4.677767e-06	0.1	2.828225e-07	1.7977353e-06	0.1	2.828225e-07	4.582189e-08	0.1
3.08882e-07	7.2995617954693e-07	0.1	3.08882e-07	2.8061934e-116	0.1	3.08882e-07	9.353978e-117	0.1	3.08882e-07	2.689564e-06	0.1	3.08882e-07	4.926042e-06	0.1	3.08882e-07	1.6065531e-06	0.1	3.08882e-07	4.761962e-08	0.1
3.390842e-07	5.97992235946e-07	0.1	3.390842e-07	2.9148296999999997e-116	0.1	3.390842e-07	9.716099e-117	0.1	3.390842e-07	2.772545e-06	0.1	3.390842e-07	5.17728e-06	0.1	3.390842e-07	1.4025281e-06	0.1	3.390842e-07	4.941918e-08	0.1
3.692863e-07	4.9330507235197e-07	0.1	3.692863e-07	3.007827e-116	0.1	3.692863e-07	1.002609e-116	0.1	3.692863e-07	2.842857e-06	0.1	3.692863e-07	5.393765e-06	0.1	3.692863e-07	1.2189095e-06	0.1	3.692863e-07	5.095601e-08	0.1
4.007659e-07	4.062472842862e-07	0.1	4.007659e-07	3.090513e-116	0.1	4.007659e-07	1.030171e-116	0.1	4.007659e-07	2.904855e-06	0.1	4.007659e-07	5.587132e-06	0.1	4.007659e-07	1.0492643999999999e-06	0.1	4.007659e-07	5.231941e-08	0.1
4.37355e-07	3.2645006262344e-07	0.1	4.37355e-07	3.1711680000000004e-116	0.1	4.37355e-07	1.057056e-116	0.1	4.37355e-07	2.964897e-06	0.1	4.37355e-07	5.776357e-06	0.1	4.37355e-07	8.78494e-07	0.1	4.37355e-07	5.364634e-08	0.1
4.739442e-07	2.639722844313e-07	0.1	4.739442e-07	3.237939e-116	0.1	4.739442e-07	1.079313e-116	0.1	4.739442e-07	3.014309e-06	0.1	4.739442e-07	5.933311e-06	0.1	4.739442e-07	7.335338e-07	0.1	4.739442e-07	5.474246e-08	0.1
5.164218e-07	2.0758721424896e-07	0.1	5.164218e-07	3.301179e-116	0.1	5.164218e-07	1.100393e-116	0.1	5.164218e-07	3.060884e-06	0.1	5.164218e-07	6.082087e-06	0.1	5.164218e-07	5.935548000000001e-07	0.1	5.164218e-07	5.577844e-08	0.1
5.603715e-07	1.6280964143168e-07	0.1	5.603715e-07	3.353544e-116	0.1	5.603715e-07	1.117848e-116	0.1	5.603715e-07	3.099302e-06	0.1	5.603715e-07	6.205269e-06	0.1	5.603715e-07	4.758955e-07	0.1	5.603715e-07	5.663456e-08	0.1
6.115987e-07	1.23335594909e-07	0.1	6.115987e-07	3.4013459999999997e-116	0.1	6.115987e-07	1.133782e-116	0.1	6.115987e-07	3.134269e-06	0.1	6.115987e-07	6.317622e-06	0.1	6.115987e-07	3.6728925999999996e-07	0.1	6.115987e-07	5.741456e-08	0.1
