Batch	m_SP	7	W3	W4_L	R	P1	P2_L	P3	P4											
0.001914507	0.9874983	0.1	0.001914507	3.3286069999999998e-06	0.1	0.001914507	9.377943e-08	0.1	0.001914507	0.006205199	0.1	0.001914507	1.3497767999999999e-06	0.1	0.001914507	9.018623e-08	0.1	0.001914507	5.744389e-07	0.1
0.002478713	0.9838669	0.1	0.002478713	4.30546e-06	0.1	0.002478713	1.214396e-07	0.1	0.002478713	0.008017189	0.1	0.002478713	1.72004579e-06	0.1	0.002478713	1.150561e-07	0.1	0.002478713	7.3975e-07	0.1
0.003143118	0.9796143	0.1	0.003143118	5.456615000000001e-06	0.1	0.003143118	1.541408e-07	0.1	0.003143118	0.01014001	0.1	0.003143118	2.13236592e-06	0.1	0.003143118	1.428766e-07	0.1	0.003143118	9.313583e-07	0.1
0.003912303	0.9747237	0.1	0.003912303	6.792382e-06	0.1	0.003912303	1.922385e-07	0.1	0.003912303	0.01258224	0.1	0.003912303	2.57323541e-06	0.1	0.003912303	1.72824e-07	0.1	0.003912303	1.148466e-06	0.1
0.004838657	0.9688804	0.1	0.004838657	8.407569e-06	0.1	0.004838657	2.385257e-07	0.1	0.004838657	0.01550104	0.1	0.004838657	3.04763957e-06	0.1	0.004838657	2.05369e-07	0.1	0.004838657	1.402316e-06	0.1
0.00576501	0.9630882	0.1	0.00576501	1.0030857e-05	0.1	0.00576501	2.85274e-07	0.1	0.00576501	0.01839497	0.1	0.00576501	3.45834776e-06	0.1	0.00576501	2.339177e-07	0.1	0.00576501	1.646869e-06	0.1
0.006691364	0.9573468	0.1	0.006691364	1.1661867e-05	0.1	0.006691364	3.324469e-07	0.1	0.006691364	0.02126393	0.1	0.006691364	3.80683635e-06	0.1	0.006691364	2.585233e-07	0.1	0.006691364	1.881247e-06	0.1
0.007692544	0.9511984	0.1	0.007692544	1.3431560999999999e-05	0.1	0.007692544	3.838142e-07	0.1	0.007692544	0.0243366	0.1	0.007692544	4.1183281e-06	0.1	0.007692544	2.809375e-07	0.1	0.007692544	2.122294e-06	0.1
0.008805963	0.944429	0.1	0.008805963	1.5404794000000002e-05	0.1	0.008805963	4.412457e-07	0.1	0.008805963	0.0277198	0.1	0.008805963	4.3940317e-06	0.1	0.008805963	3.012606e-07	0.1	0.008805963	2.374608e-06	0.1
0.01001107	0.9371824	0.1	0.01001107	1.7541739000000002e-05	0.1	0.01001107	5.035339e-07	0.1	0.01001107	0.03134173	0.1	0.01001107	4.62127301e-06	0.1	0.01001107	3.185389e-07	0.1	0.01001107	2.62833e-06	0.1
0.01135372	0.9292053	0.1	0.01135372	1.9917544e-05	0.1	0.01135372	5.727708e-07	0.1	0.01135372	0.0353289	0.1	0.01135372	4.8042430600000004e-06	0.1	0.01135372	3.330292e-07	0.1	0.01135372	2.886895e-06	0.1
0.01286359	0.9203543	0.1	0.01286359	2.2574938e-05	0.1	0.01286359	6.500297e-07	0.1	0.01286359	0.03975303	0.1	0.01286359	4.9425475000000005e-06	0.1	0.01286359	3.446236e-07	0.1	0.01286359	3.147438e-06	0.1
0.01448493	0.9109879	0.1	0.01448493	2.5403410000000002e-05	0.1	0.01448493	7.31848e-07	0.1	0.01448493	0.04443486	0.1	0.01448493	5.0336575e-06	0.1	0.01448493	3.529366e-07	0.1	0.01448493	3.392605e-06	0.1
0.01646241	0.8997534	0.1	0.01646241	2.8808469999999998e-05	0.1	0.01646241	8.294874e-07	0.1	0.01646241	0.05005055	0.1	0.01646241	5.09060138e-06	0.1	0.01646241	3.589983e-07	0.1	0.01646241	3.645871e-06	0.1
0.01874266	0.8870506	0.1	0.01874266	3.2664539999999995e-05	0.1	0.01874266	9.385181e-07	0.1	0.01874266	0.05640038	0.1	0.01874266	5.11033856e-06	0.1	0.01874266	3.62331e-07	0.1	0.01874266	3.881201e-06	0.1
0.02137087	0.8727336	0.1	0.02137087	3.700787e-05	0.1	0.02137087	1.058801e-06	0.1	0.02137087	0.06355712	0.1	0.02137087	5.09888586e-06	0.1	0.02137087	3.632274e-07	0.1	0.02137087	4.087133e-06	0.1
0.02458356	0.8556884	0.1	0.02458356	4.216522e-05	0.1	0.02458356	1.197303e-06	0.1	0.02458356	0.07207781	0.1	0.02458356	5.0602992e-06	0.1	0.02458356	3.619532e-07	0.1	0.02458356	4.261272e-06	0.1
0.0286669	0.834717	0.1	0.0286669	4.848021e-05	0.1	0.0286669	1.359098e-06	0.1	0.0286669	0.08256124	0.1	0.0286669	4.9954083e-06	0.1	0.0286669	3.584991e-07	0.1	0.0286669	4.389879e-06	0.1
0.03350028	0.8108463	0.1	0.03350028	5.5618959999999994e-05	0.1	0.03350028	1.529629e-06	0.1	0.03350028	0.09449416	0.1	0.03350028	4.9121938000000005e-06	0.1	0.03350028	3.533237e-07	0.1	0.03350028	4.450992e-06	0.1
0.03913224	0.7842586	0.1	0.03913224	6.350096e-05	0.1	0.03913224	1.700105e-06	0.1	0.03913224	0.1077854	0.1	0.03913224	4.8154086e-06	0.1	0.03913224	3.468445e-07	0.1	0.03913224	4.447054e-06	0.1
0.04671982	0.7503797	0.1	0.04671982	7.34278e-05	0.1	0.04671982	1.884553e-06	0.1	0.04671982	0.1247218	0.1	0.04671982	4.689860199999999e-06	0.1	0.04671982	3.380964e-07	0.1	0.04671982	4.376328e-06	0.1
0.05552656	0.7136193	0.1	0.05552656	8.403488e-05	0.1	0.05552656	2.040789e-06	0.1	0.05552656	0.1430988	0.1	0.05552656	4.55199034e-06	0.1	0.05552656	3.282666e-07	0.1	0.05552656	4.255788e-06	0.1
0.06553386	0.6748682	0.1	0.06553386	9.500708e-05	0.1	0.06553386	2.155982e-06	0.1	0.06553386	0.1624711	0.1	0.06553386	4.40474192e-06	0.1	0.06553386	3.175936e-07	0.1	0.06553386	4.105924e-06	0.1
0.07709222	0.6336864	0.1	0.07709222	0.00010639659	0.1	0.07709222	2.226087e-06	0.1	0.07709222	0.1830588	0.1	0.07709222	4.24574015e-06	0.1	0.07709222	3.058732e-07	0.1	0.07709222	3.935577e-06	0.1
0.09132808	0.587605	0.1	0.09132808	0.00011875275	0.1	0.09132808	2.248581e-06	0.1	0.09132808	0.2060962	0.1	0.09132808	4.06439541e-06	0.1	0.09132808	2.922511e-07	0.1	0.09132808	3.73899e-06	0.1
0.10862	0.5375862	0.1	0.10862	0.00013160846999999998	0.1	0.10862	2.218929e-06	0.1	0.10862	0.2311023	0.1	0.10862	3.86325756e-06	0.1	0.10862	2.768472e-07	0.1	0.10862	3.521611e-06	0.1
0.129492	0.4845651	0.1	0.129492	0.00014446175	0.1	0.129492	2.141998e-06	0.1	0.129492	0.2576098	0.1	0.129492	3.6450842099999997e-06	0.1	0.129492	2.598578e-07	0.1	0.129492	3.287313e-06	0.1
0.159497	0.4198229	0.1	0.159497	0.00015878396	0.1	0.159497	2.005777e-06	0.1	0.159497	0.2899779	0.1	0.159497	3.37149329e-06	0.1	0.159497	2.382791e-07	0.1	0.159497	2.995042e-06	0.1
0.1895021	0.3658616	0.1	0.1895021	0.00016922411	0.1	0.1895021	1.869879e-06	0.1	0.1895021	0.3169569	0.1	0.1895021	3.1367119e-06	0.1	0.1895021	2.19628e-07	0.1	0.1895021	2.744849e-06	0.1
0.2247554	0.3131896	0.1	0.2247554	0.00017766884999999999	0.1	0.2247554	1.724587e-06	0.1	0.2247554	0.3432922	0.1	0.2247554	2.90028388e-06	0.1	0.2247554	2.007962e-07	0.1	0.2247554	2.493005e-06	0.1
0.2613207	0.2681222	0.1	0.2613207	0.00018307585	0.1	0.2613207	1.592531e-06	0.1	0.2613207	0.3658262	0.1	0.2613207	2.6906268700000004e-06	0.1	0.2613207	1.840944e-07	0.1	0.2613207	2.269604e-06	0.1
0.297886	0.2306785	0.1	0.297886	0.0001858716	0.1	0.297886	1.477497e-06	0.1	0.297886	0.3845492	0.1	0.297886	2.50957543e-06	0.1	0.297886	1.696918e-07	0.1	0.297886	2.076627e-06	0.1
0.3344513	0.1992852	0.1	0.3344513	0.00018665536	0.1	0.3344513	1.37676e-06	0.1	0.3344513	0.4002475	0.1	0.3344513	2.35140755e-06	0.1	0.3344513	1.571403e-07	0.1	0.3344513	1.908071e-06	0.1
0.3710166	0.1727637	0.1	0.3710166	0.00018587786000000002	0.1	0.3710166	1.287878e-06	0.1	0.3710166	0.4135105	0.1	0.3710166	2.2118268300000003e-06	0.1	0.3710166	1.460996e-07	0.1	0.3710166	1.759448e-06	0.1
0.4075819	0.1502137	0.1	0.4075819	0.00018388448	0.1	0.4075819	1.208857e-06	0.1	0.4075819	0.4247881	0.1	0.4075819	2.08754793e-06	0.1	0.4075819	1.363084e-07	0.1	0.4075819	1.627331e-06	0.1
0.4441472	0.1309354	0.1	0.4441472	0.00018094434	0.1	0.4441472	1.138102e-06	0.1	0.4441472	0.43443	0.1	0.4441472	1.97602021e-06	0.1	0.4441472	1.275632e-07	0.1	0.4441472	1.509061e-06	0.1
0.4807125	0.1143773	0.1	0.4807125	0.00017726994	0.1	0.4807125	1.074341e-06	0.1	0.4807125	0.4427121	0.1	0.4807125	1.8752351000000001e-06	0.1	0.4807125	1.19703e-07	0.1	0.4807125	1.402539e-06	0.1
0.5172778	0.1000983	0.1	0.5172778	0.00017303107	0.1	0.5172778	1.016552e-06	0.1	0.5172778	0.4498547	0.1	0.5172778	1.7835878799999998e-06	0.1	0.5172778	1.125991e-07	0.1	0.5172778	1.306088e-06	0.1
0.5538431	0.08774228	0.1	0.5538431	0.00016836451999999998	0.1	0.5538431	9.639044e-07	0.1	0.5538431	0.4560359	0.1	0.5538431	1.69978337e-06	0.1	0.5538431	1.06147e-07	0.1	0.5538431	1.218351e-06	0.1
0.5904084	0.0770182	0.1	0.5904084	0.00016338155	0.1	0.5904084	9.157195e-07	0.1	0.5904084	0.4614013	0.1	0.5904084	1.62276412e-06	0.1	0.5904084	1.002611e-07	0.1	0.5904084	1.138216e-06	0.1
0.6269737	0.06768637	0.1	0.6269737	0.00015817303	0.1	0.6269737	8.714355e-07	0.1	0.6269737	0.4660705	0.1	0.6269737	1.55166023e-06	0.1	0.6269737	9.487074e-08	0.1	0.6269737	1.064764e-06	0.1
0.663539	0.05954773	0.1	0.663539	0.00015281357000000001	0.1	0.663539	8.305841e-07	0.1	0.663539	0.4701431	0.1	0.663539	1.48574639e-06	0.1	0.663539	8.991659e-08	0.1	0.663539	9.97225e-07	0.1
0.7001043	0.05243573	0.1	0.7001043	0.00014736457	0.1	0.7001043	7.927712e-07	0.1	0.7001043	0.4737024	0.1	0.7001043	1.4244161300000001e-06	0.1	0.7001043	8.53488e-08	0.1	0.7001043	9.349528e-07	0.1
0.7366696	0.04621018	0.1	0.7366696	0.00014187669	0.1	0.7366696	7.576631e-07	0.1	0.7366696	0.4768184	0.1	0.7366696	1.36715627e-06	0.1	0.7366696	8.112495e-08	0.1	0.7366696	8.773965e-07	0.1
0.7732349	0.0407524	0.1	0.7732349	0.0001363916	0.1	0.7732349	7.249749e-07	0.1	0.7732349	0.4795505	0.1	0.7732349	1.31353255e-06	0.1	0.7732349	7.720878e-08	0.1	0.7732349	8.240848e-07	0.1
0.8098002	0.03596138	0.1	0.8098002	0.00013094364	0.1	0.8098002	6.944617e-07	0.1	0.8098002	0.4819491	0.1	0.8098002	1.26317121e-06	0.1	0.8098002	7.356903e-08	0.1	0.8098002	7.746106e-07	0.1
0.8463655	0.03175079	0.1	0.8463655	0.00012556090000000002	0.1	0.8463655	6.65912e-07	0.1	0.8463655	0.4840574	0.1	0.8463655	1.21575281e-06	0.1	0.8463655	7.01786e-08	0.1	0.8463655	7.286208e-07	0.1
