Batch	m_SP	11	N1a_L	N3	N4	N5	N6	N7a	N7c	N7b	Flvln	Nphln	Azln																			
1.378224e-12	0.9896602084999999	0.1	1.378224e-12	0.0007458068	0.1	1.378224e-12	8.634093e-06	0.1	1.378224e-12	9.347855e-05	0.1	1.378224e-12	2.22658e-05	0.1	1.378224e-12	0.002047459	0.1	1.378224e-12	0.001916622	0.1	1.378224e-12	0.0002499616	0.1	1.378224e-12	0.002624797	0.1	1.378224e-12	2.842564e-06	0.1	1.378224e-12	1.470921e-07	0.1
1.555959e-12	0.9883376596	0.1	1.555959e-12	0.0007735327	0.1	1.555959e-12	8.93099e-06	0.1	1.555959e-12	0.0001067176	0.1	1.555959e-12	2.398831e-05	0.1	1.555959e-12	0.00230636	0.1	1.555959e-12	0.002223854	0.1	1.555959e-12	0.0002910442	0.1	1.555959e-12	0.002960519	0.1	1.555959e-12	3.267692e-06	0.1	1.555959e-12	1.677464e-07	0.1
1.733694e-12	0.9870175943	0.1	1.733694e-12	0.0007949688	0.1	1.733694e-12	9.158522e-06	0.1	1.733694e-12	0.000120045	0.1	1.733694e-12	2.551432e-05	0.1	1.733694e-12	0.002557215	0.1	1.733694e-12	0.002542264	0.1	1.733694e-12	0.0003342271	0.1	1.733694e-12	0.003295613	0.1	1.733694e-12	3.703785e-06	0.1	1.733694e-12	1.887525e-07	0.1
1.932892e-12	0.9855410661	0.1	1.932892e-12	0.0008131917	0.1	1.932892e-12	9.350283e-06	0.1	1.932892e-12	0.0001350543	0.1	1.932892e-12	2.701476e-05	0.1	1.932892e-12	0.002827961	0.1	1.932892e-12	0.002911543	0.1	1.932892e-12	0.0003851475	0.1	1.932892e-12	0.003670429	0.1	1.932892e-12	4.204987e-06	0.1	1.932892e-12	2.127044e-07	0.1
2.146399e-12	0.9839617859	0.1	2.146399e-12	0.0008275221	0.1	2.146399e-12	9.499706e-06	0.1	2.146399e-12	0.0001511956	0.1	2.146399e-12	2.840417e-05	0.1	2.146399e-12	0.00310533	0.1	2.146399e-12	0.003320892	0.1	2.146399e-12	0.0004427175	0.1	2.146399e-12	0.004071296	0.1	2.146399e-12	4.756173e-06	0.1	2.146399e-12	2.388464e-07	0.1
2.359906e-12	0.9823862844	0.1	2.359906e-12	0.0008378106	0.1	2.359906e-12	9.605933e-06	0.1	2.359906e-12	0.0001673666	0.1	2.359906e-12	2.959474e-05	0.1	2.359906e-12	0.003369124	0.1	2.359906e-12	0.003743179	0.1	2.359906e-12	0.0005034146	0.1	2.359906e-12	0.004471266	0.1	2.359906e-12	5.321228e-06	0.1	2.359906e-12	2.654639e-07	0.1
2.573413e-12	0.9808140625999999	0.1	2.573413e-12	0.000845085	0.1	2.573413e-12	9.680207e-06	0.1	2.573413e-12	0.0001835474	0.1	2.573413e-12	3.061187e-05	0.1	2.573413e-12	0.003619313	0.1	2.573413e-12	0.004177366	0.1	2.573413e-12	0.000567268	0.1	2.573413e-12	0.004870339	0.1	2.573413e-12	5.899619e-06	0.1	2.573413e-12	2.925475e-07	0.1
2.821954e-12	0.9789884303	0.1	2.821954e-12	0.0008507638	0.1	2.821954e-12	9.737303e-06	0.1	2.821954e-12	0.0002023764	0.1	2.821954e-12	3.160735e-05	0.1	2.821954e-12	0.003893662	0.1	2.821954e-12	0.00469649	0.1	2.821954e-12	0.0006456095	0.1	2.821954e-12	0.005333772	0.1	2.821954e-12	6.589104e-06	0.1	2.821954e-12	3.246504e-07	0.1
3.079254e-12	0.9771033490000001	0.1	3.079254e-12	0.0008543656	0.1	3.079254e-12	9.772582e-06	0.1	3.079254e-12	0.0002218438	0.1	3.079254e-12	3.245583e-05	0.1	3.079254e-12	0.00415907	0.1	3.079254e-12	0.00524795	0.1	3.079254e-12	0.0007312936	0.1	3.079254e-12	0.005812266	0.1	3.079254e-12	7.320579e-06	0.1	3.079254e-12	3.585236e-07	0.1
3.336554e-12	0.9752234415000001	0.1	3.336554e-12	0.0008563344	0.1	3.336554e-12	9.790859e-06	0.1	3.336554e-12	0.0002412727	0.1	3.336554e-12	3.314852e-05	0.1	3.336554e-12	0.004406299	0.1	3.336554e-12	0.005812215	0.1	3.336554e-12	0.0008216724	0.1	3.336554e-12	0.006289473	0.1	3.336554e-12	8.069437e-06	0.1	3.336554e-12	3.930342e-07	0.1
3.625667e-12	0.973117017	0.1	3.625667e-12	0.0008571976	0.1	3.625667e-12	9.797412e-06	0.1	3.625667e-12	0.0002630464	0.1	3.625667e-12	3.377238e-05	0.1	3.625667e-12	0.004663489	0.1	3.625667e-12	0.006459791	0.1	3.625667e-12	0.0009288624	0.1	3.625667e-12	0.006824151	0.1	3.625667e-12	8.930941e-06	0.1	3.625667e-12	4.325575e-07	0.1
3.935989e-12	0.9708631989000001	0.1	3.935989e-12	0.0008570502	0.1	3.935989e-12	9.793352e-06	0.1	3.935989e-12	0.0002863401	0.1	3.935989e-12	3.429301e-05	0.1	3.935989e-12	0.004916723	0.1	3.935989e-12	0.007168816	0.1	3.935989e-12	0.001050587	0.1	3.935989e-12	0.007396256	0.1	3.935989e-12	9.878507e-06	0.1	3.935989e-12	4.758415e-07	0.1
4.246311e-12	0.9686166485	0.1	4.246311e-12	0.0008561709	0.1	4.246311e-12	9.781754e-06	0.1	4.246311e-12	0.0003095469	0.1	4.246311e-12	3.46892e-05	0.1	4.246311e-12	0.005147938	0.1	4.246311e-12	0.007890249	0.1	4.246311e-12	0.001179249	0.1	4.246311e-12	0.00796651	0.1	4.246311e-12	1.084901e-05	0.1	4.246311e-12	5.200006e-07	0.1
4.609952e-12	0.9659932958999999	0.1	4.609952e-12	0.0008545481	0.1	4.609952e-12	9.762077e-06	0.1	4.609952e-12	0.0003366242	0.1	4.609952e-12	3.502819e-05	0.1	4.609952e-12	0.005393034	0.1	4.609952e-12	0.008748882	0.1	4.609952e-12	0.001338868	0.1	4.609952e-12	0.0086324	0.1	4.609952e-12	1.201454e-05	0.1	4.609952e-12	5.728393e-07	0.1
4.986923e-12	0.9632842598	0.1	4.986923e-12	0.0008524505	0.1	4.986923e-12	9.737421e-06	0.1	4.986923e-12	0.0003645568	0.1	4.986923e-12	3.526871e-05	0.1	4.986923e-12	0.0056202	0.1	4.986923e-12	0.009651273	0.1	4.986923e-12	0.001514436	0.1	4.986923e-12	0.009320042	0.1	4.986923e-12	1.325405e-05	0.1	4.986923e-12	6.288361e-07	0.1
5.411149e-12	0.9602482219	0.1	5.411149e-12	0.0008497969	0.1	5.411149e-12	9.706674e-06	0.1	5.411149e-12	0.0003958203	0.1	5.411149e-12	3.543754e-05	0.1	5.411149e-12	0.005846262	0.1	5.411149e-12	0.01067834	0.1	5.411149e-12	0.001724304	0.1	5.411149e-12	0.01009067	0.1	5.411149e-12	1.468583e-05	0.1	5.411149e-12	6.933105e-07	0.1
5.86688e-12	0.9570016265000001	0.1	5.86688e-12	0.0008467565	0.1	5.86688e-12	9.671708e-06	0.1	5.86688e-12	0.0004292024	0.1	5.86688e-12	3.553045e-05	0.1	5.86688e-12	0.00605793	0.1	5.86688e-12	0.0117915	0.1	5.86688e-12	0.001964227	0.1	5.86688e-12	0.01091474	0.1	5.86688e-12	1.626613e-05	0.1	5.86688e-12	7.642609e-07	0.1
6.385801e-12	0.9533234513000001	0.1	6.385801e-12	0.0008431758	0.1	6.385801e-12	9.630685e-06	0.1	6.385801e-12	0.0004669565	0.1	6.385801e-12	3.555704e-05	0.1	6.385801e-12	0.006264315	0.1	6.385801e-12	0.01306667	0.1	6.385801e-12	0.002255589	0.1	6.385801e-12	0.01184835	0.1	6.385801e-12	1.811717e-05	0.1	6.385801e-12	8.471376e-07	0.1
6.94685e-12	0.9493687607	0.1	6.94685e-12	0.000839244	0.1	6.94685e-12	9.585725e-06	0.1	6.94685e-12	0.0005074685	0.1	6.94685e-12	3.552086e-05	0.1	6.94685e-12	0.006451418	0.1	6.94685e-12	0.01444921	0.1	6.94685e-12	0.002592226	0.1	6.94685e-12	0.01285213	0.1	6.94685e-12	2.017842e-05	0.1	6.94685e-12	9.391974e-07	0.1
7.610103e-12	0.944723314	0.1	7.610103e-12	0.0008345747	0.1	7.610103e-12	9.532376e-06	0.1	7.610103e-12	0.000554951	0.1	7.610103e-12	3.542166e-05	0.1	7.610103e-12	0.006631488	0.1	7.610103e-12	0.01608192	0.1	7.610103e-12	0.003018869	0.1	7.610103e-12	0.01403128	0.1	7.610103e-12	2.269298e-05	0.1	7.610103e-12	1.051255e-06	0.1
8.298908e-12	0.9399320938	0.1	8.298908e-12	0.0008297347	0.1	8.298908e-12	9.47709e-06	0.1	8.298908e-12	0.0006037966	0.1	8.298908e-12	3.52787e-05	0.1	8.298908e-12	0.006779007	0.1	8.298908e-12	0.01776845	0.1	8.298908e-12	0.003494399	0.1	8.298908e-12	0.01524734	0.1	8.298908e-12	2.539092e-05	0.1	8.298908e-12	1.171263e-06	0.1
8.987712e-12	0.9351746075	0.1	8.987712e-12	0.0008249195	0.1	8.987712e-12	9.422084e-06	0.1	8.987712e-12	0.0006521716	0.1	8.987712e-12	3.511175e-05	0.1	8.987712e-12	0.006893271	0.1	8.987712e-12	0.01943944	0.1	8.987712e-12	0.004002439	0.1	8.987712e-12	0.01645483	0.1	8.987712e-12	2.81744e-05	0.1	8.987712e-12	1.294909e-06	0.1
9.676516e-12	0.9304506647999999	0.1	9.676516e-12	0.0008201352	0.1	9.676516e-12	9.367426e-06	0.1	9.676516e-12	0.0007000802	0.1	9.676516e-12	3.493103e-05	0.1	9.676516e-12	0.006980135	0.1	9.676516e-12	0.02108979	0.1	9.676516e-12	0.004542371	0.1	9.676516e-12	0.01765381	0.1	9.676516e-12	3.10411e-05	0.1	9.676516e-12	1.422139e-06	0.1
1.050676e-11	0.9248005757	0.1	1.050676e-11	0.0008144132	0.1	1.050676e-11	9.302044e-06	0.1	1.050676e-11	0.000757213	0.1	1.050676e-11	3.470343e-05	0.1	1.050676e-11	0.007055221	0.1	1.050676e-11	0.02304597	0.1	1.050676e-11	0.005234611	0.1	1.050676e-11	0.01908779	0.1	1.050676e-11	3.46042e-05	0.1	1.050676e-11	1.58019e-06	0.1
