Batch	m_SP	4	Pr2	W1	Pr1	Pr3					
3.862432	9.8509815040819e-06	0.1	3.862432	1.990176e-08	0.1	3.862432	6.557764e-08	0.1	3.862432	6.343962e-08	0.1
9.926691	9.6216318961707e-06	0.1	9.926691	5.055248e-08	0.1	9.926691	1.665739e-07	0.1	9.926691	1.611431e-07	0.1
20.81491	9.2231583111501e-06	0.1	20.81491	1.038052e-07	0.1	20.81491	3.420454e-07	0.1	20.81491	3.308937e-07	0.1
39.4049	8.580591896294399e-06	0.1	39.4049	1.896791e-07	0.1	39.4049	6.250056e-07	0.1	39.4049	6.046287e-07	0.1
70.13652	7.6150248570843e-06	0.1	70.13652	3.187198e-07	0.1	70.13652	1.050203e-06	0.1	70.13652	1.015964e-06	0.1
114.2189	6.4165549420291e-06	0.1	114.2189	4.788862e-07	0.1	114.2189	1.577963e-06	0.1	114.2189	1.526517e-06	0.1
161.6391	5.337057280152e-06	0.1	161.6391	6.231534e-07	0.1	161.6391	2.053333e-06	0.1	161.6391	1.986388e-06	0.1
223.8021	4.1920841177950005e-06	0.1	223.8021	7.76171e-07	0.1	223.8021	2.557536e-06	0.1	223.8021	2.474153e-06	0.1
295.7937	3.1694006057291e-06	0.1	295.7937	9.128459e-07	0.1	295.7937	3.007889e-06	0.1	295.7937	2.909823e-06	0.1
367.7853	2.3962072222998e-06	0.1	367.7853	1.016178e-06	0.1	367.7853	3.348376e-06	0.1	367.7853	3.239209e-06	0.1
439.777	1.811639020443e-06	0.1	439.777	1.094302e-06	0.1	439.777	3.605799e-06	0.1	439.777	3.48824e-06	0.1
511.7686	1.3696800301800002e-06	0.1	511.7686	1.153367e-06	0.1	511.7686	3.800422e-06	0.1	511.7686	3.676518e-06	0.1
583.7602	1.0355395670676e-06	0.1	583.7602	1.198023e-06	0.1	583.7602	3.947566e-06	0.1	583.7602	3.818864e-06	0.1
655.7518	7.829148072798e-07	0.1	655.7518	1.231785e-06	0.1	655.7518	4.058814e-06	0.1	655.7518	3.926485e-06	0.1
727.7434	5.9191892687946e-07	0.1	727.7434	1.25731e-06	0.1	727.7434	4.142922e-06	0.1	727.7434	4.007851e-06	0.1
799.735	4.4751741028152e-07	0.1	799.735	1.276608e-06	0.1	799.735	4.206512e-06	0.1	799.735	4.069367e-06	0.1
883.4824	3.2324025226992e-07	0.1	883.4824	1.293217e-06	0.1	883.4824	4.261239e-06	0.1	883.4824	4.12231e-06	0.1
970.1686	2.3082502965795e-07	0.1	970.1686	1.305568e-06	0.1	970.1686	4.301936e-06	0.1	970.1686	4.16168e-06	0.1
1056.855	1.6483155055990001e-07	0.1	1056.855	1.314388e-06	0.1	1056.855	4.330997e-06	0.1	1056.855	4.189794e-06	0.1
1150.575	1.1453306964528e-07	0.1	1150.575	1.32111e-06	0.1	1150.575	4.353147e-06	0.1	1150.575	4.211222e-06	0.1
