Batch	m_SP	7	P4	R	W4_L	W3	P1	P2_L	P3											
3.455354e-13	9.85025649645e-06	0.1	3.455354e-13	4.225711e-12	0.1	3.455354e-13	1.184131e-11	0.1	3.455354e-13	1.485964e-07	0.1	3.455354e-13	9.055099e-10	0.1	3.455354e-13	3.9468604e-11	0.1	3.455354e-13	7.290513e-12	0.1
9.058605e-13	9.61233687567e-06	0.1	9.058605e-13	1.094418e-11	0.1	9.058605e-13	3.066801e-11	0.1	9.058605e-13	3.848503e-07	0.1	9.058605e-13	2.345185e-09	0.1	9.058605e-13	1.0221986699999999e-10	0.1	9.058605e-13	1.888172e-11	0.1
2.157698e-12	9.101350985580001e-06	0.1	2.157698e-12	2.537369e-11	0.1	2.157698e-12	7.110343e-11	0.1	2.157698e-12	8.922609e-07	0.1	2.157698e-12	5.437232e-09	0.1	2.157698e-12	2.3699292e-10	0.1	2.157698e-12	4.377657e-11	0.1
4.4461e-12	8.23643263485e-06	0.1	4.4461e-12	4.979773e-11	0.1	4.4461e-12	1.395486e-10	0.1	4.4461e-12	1.751127e-06	0.1	4.4461e-12	1.0671e-08	0.1	4.4461e-12	4.6511584e-10	0.1	4.4461e-12	8.591473e-11	0.1
7.715244e-12	7.14145458474e-06	0.1	7.715244e-12	8.07184e-11	0.1	7.715244e-12	2.262048e-10	0.1	7.715244e-12	2.838443e-06	0.1	7.715244e-12	1.729696e-08	0.1	7.715244e-12	7.5391733e-10	0.1	7.715244e-12	1.392613e-10	0.1
9.850918e-12	6.50600293932e-06	0.1	9.850918e-12	9.866273e-11	0.1	9.850918e-12	2.764977e-10	0.1	9.850918e-12	3.469448e-06	0.1	9.850918e-12	2.114227e-08	0.1	9.850918e-12	9.215185700000001e-10	0.1	9.850918e-12	1.702201e-10	0.1
1.237422e-11	5.82768472257e-06	0.1	1.237422e-11	1.178176e-10	0.1	1.237422e-11	3.301866e-10	0.1	1.237422e-11	4.14302e-06	0.1	1.237422e-11	2.524702e-08	0.1	1.237422e-11	1.10042614e-09	0.1	1.237422e-11	2.032674e-10	0.1
1.547895e-11	5.089315106340001e-06	0.1	1.547895e-11	1.386683e-10	0.1	1.547895e-11	3.886338e-10	0.1	1.547895e-11	4.876226e-06	0.1	1.547895e-11	2.971523e-08	0.1	1.547895e-11	1.2951727999999998e-09	0.1	1.547895e-11	2.392406e-10	0.1
2.131596e-11	3.94497354987e-06	0.1	2.131596e-11	1.709835e-10	0.1	2.131596e-11	4.79231e-10	0.1	2.131596e-11	6.012564e-06	0.1	2.131596e-11	3.664035e-08	0.1	2.131596e-11	1.59699542e-09	0.1	2.131596e-11	2.949927e-10	0.1
2.715298e-11	3.0579394203e-06	0.1	2.715298e-11	1.960328e-10	0.1	2.715298e-11	5.494758e-10	0.1	2.715298e-11	6.893397e-06	0.1	2.715298e-11	4.200858e-08	0.1	2.715298e-11	1.83095422e-09	0.1	2.715298e-11	3.382093e-10	0.1
