Batch	m_SP	2	N1a_L	N7a_L	
1.303751e-11	0.9887287861	0.1	1.303751e-11	0.0087295945	0.1
1.459865e-11	0.9873870653000001	0.1	1.459865e-11	0.0097895614	0.1
1.61598e-11	0.9860472237999999	0.1	1.61598e-11	0.010848146199999999	0.1
1.797653e-11	0.9844899349	0.1	1.797653e-11	0.0120783048	0.1
1.985715e-11	0.9828802971999999	0.1	1.985715e-11	0.0133497577	0.1
2.173778e-11	0.9812734918999999	0.1	2.173778e-11	0.014619203	0.1
2.361841e-11	0.9796687909999999	0.1	2.361841e-11	0.015886641	0.1
2.549904e-11	0.978066776	0.1	2.549904e-11	0.017152066	0.1
2.775704e-11	0.9761465742	0.1	2.775704e-11	0.01866876	0.1
3.001503e-11	0.9742300821000001	0.1	3.001503e-11	0.020182554	0.1
3.227303e-11	0.9723170405000001	0.1	3.227303e-11	0.021693444	0.1
3.453103e-11	0.9704078041	0.1	3.453103e-11	0.023201430999999998	0.1
3.715147e-11	0.9681964263	0.1	3.715147e-11	0.024947832	0.1
3.986251e-11	0.9659138911	0.1	3.986251e-11	0.026750501	0.1
4.257356e-11	0.9636364488	0.1	4.257356e-11	0.028548986	0.1
4.528461e-11	0.9613643325999999	0.1	4.528461e-11	0.030343271	0.1
4.857065e-11	0.958617191	0.1	4.857065e-11	0.032512506999999996	0.1
5.18567e-11	0.9558778912	0.1	5.18567e-11	0.034675588	0.1
5.514275e-11	0.9531461272	0.1	5.514275e-11	0.036832526000000004	0.1
5.898833e-11	0.9499591118	0.1	5.898833e-11	0.039348925	0.1
6.297379e-11	0.9466671203000001	0.1	6.297379e-11	0.041947976	0.1
6.71199e-11	0.9432545255	0.1	6.71199e-11	0.044642208	0.1
7.190855e-11	0.9393281608999999	0.1	7.190855e-11	0.047741838	0.1
7.66972e-11	0.9354181471	0.1	7.66972e-11	0.050828456	0.1
8.250398e-11	0.9306985596	0.1	8.250398e-11	0.054553932	0.1
8.831077e-11	0.9260026664000001	0.1	8.831077e-11	0.05826036699999999	0.1
9.543757e-11	0.9202721134	0.1	9.543757e-11	0.062783414	0.1
1.028864e-10	0.9143203572999999	0.1	1.028864e-10	0.067480416	0.1
1.116237e-10	0.9073890452	0.1	1.116237e-10	0.072950289	0.1
1.21435e-10	0.8996690083999999	0.1	1.21435e-10	0.079042002	0.1
1.319623e-10	0.8914598817	0.1	1.319623e-10	0.085519154	0.1
1.438932e-10	0.8822485938	0.1	1.438932e-10	0.092786378	0.1
1.567598e-10	0.872423993	0.1	1.567598e-10	0.100536777	0.1
1.706636e-10	0.8619336294000001	0.1	1.706636e-10	0.108811762	0.1
1.861234e-10	0.8504217217	0.1	1.861234e-10	0.117891831	0.1
2.028347e-10	0.8381566521	0.1	2.028347e-10	0.127565423	0.1
2.21423e-10	0.8247288585000001	0.1	2.21423e-10	0.13815535099999998	0.1
2.400113e-10	0.8115243276	0.1	2.400113e-10	0.14856868	0.1
2.617311e-10	0.7963740189	0.1	2.617311e-10	0.16051637600000002	0.1
2.842338e-10	0.7809889063	0.1	2.842338e-10	0.172649341	0.1
3.067365e-10	0.7659149647999999	0.1	3.067365e-10	0.18453744	0.1
3.292392e-10	0.7511458886	0.1	3.292392e-10	0.19618577599999998	0.1
3.517419e-10	0.736676474	0.1	3.517419e-10	0.207599176	0.1
3.778508e-10	0.7202553695	0.1	3.778508e-10	0.22055376399999999	0.1
4.048613e-10	0.7036739541000001	0.1	4.048613e-10	0.233637773	0.1
4.318717e-10	0.6874959167	0.1	4.318717e-10	0.246406544	0.1
4.588822e-10	0.6717120222	0.1	4.588822e-10	0.258867989	0.1
4.858927e-10	0.6563127353	0.1	4.858927e-10	0.271030126	0.1
5.139852e-10	0.6406944994	0.1	5.139852e-10	0.283370054	0.1
5.464059e-10	0.6231611857	0.1	5.464059e-10	0.297230051	0.1
5.788265e-10	0.6061394173	0.1	5.788265e-10	0.310693581	0.1
6.112472e-10	0.5896143657	0.1	6.112472e-10	0.323773129	0.1
6.436679e-10	0.5735711225	0.1	6.436679e-10	0.336480692	0.1
6.760885e-10	0.5579953991000001	0.1	6.760885e-10	0.348827732	0.1
7.151856e-10	0.5398142315000001	0.1	7.151856e-10	0.363254069	0.1
7.542827e-10	0.5222691317	0.1	7.542827e-10	0.37719167600000003	0.1
