Batch	m_SP	7	P4	R	W4_L	W3	P1	P2_L	P3											
8.596058e-11	9.745496544060002e-06	0.1	8.596058e-11	3.433458e-10	0.1	8.596058e-11	3.325904e-11	0.1	8.596058e-11	2.122125e-07	0.1	8.596058e-11	3.851264e-08	0.1	8.596058e-11	2.6524492e-09	0.1	8.596058e-11	6.53598e-10	0.1
1.843219e-10	9.462321429588299e-06	0.1	1.843219e-10	7.255199e-10	0.1	1.843219e-10	7.027928e-11	0.1	1.843219e-10	4.484237e-07	0.1	1.843219e-10	8.13806e-08	0.1	1.843219e-10	5.6048594e-09	0.1	1.843219e-10	1.38111e-09	0.1
4.114387e-10	8.8395068361106e-06	0.1	4.114387e-10	1.566076e-09	0.1	4.114387e-10	1.517018e-10	0.1	4.114387e-10	9.679481e-07	0.1	4.114387e-10	1.756647e-07	0.1	4.114387e-10	1.20984091e-08	0.1	4.114387e-10	2.981205e-09	0.1
8.202491e-10	7.819925671927201e-06	0.1	8.202491e-10	2.942111e-09	0.1	8.202491e-10	2.849949e-10	0.1	8.202491e-10	1.818437e-06	0.1	8.202491e-10	3.300127e-07	0.1	8.202491e-10	2.2728694e-08	0.1	8.202491e-10	5.600645e-09	0.1
1.337511e-09	6.6966446844925e-06	0.1	1.337511e-09	4.458101e-09	0.1	1.337511e-09	4.31845e-10	0.1	1.337511e-09	2.755429e-06	0.1	1.337511e-09	5.000593e-07	0.1	1.337511e-09	3.4440175e-08	0.1	1.337511e-09	8.486506e-09	0.1
1.896793e-09	5.6629304059963e-06	0.1	1.896793e-09	5.853212e-09	0.1	1.896793e-09	5.669859e-10	0.1	1.896793e-09	3.617708e-06	0.1	1.896793e-09	6.565471e-07	0.1	1.896793e-09	4.5217829e-08	0.1	1.896793e-09	1.114226e-08	0.1
2.547389e-09	4.659469211231999e-06	0.1	2.547389e-09	7.207493e-09	0.1	2.547389e-09	6.981716e-10	0.1	2.547389e-09	4.454752e-06	0.1	2.547389e-09	8.084549e-07	0.1	2.547389e-09	5.5680058000000005e-08	0.1	2.547389e-09	1.372029e-08	0.1
3.25886e-09	3.7644875901809997e-06	0.1	3.25886e-09	8.415369e-09	0.1	3.25886e-09	8.151755e-10	0.1	3.25886e-09	5.201306e-06	0.1	3.25886e-09	9.439408e-07	0.1	3.25886e-09	6.5011257e-08	0.1	3.25886e-09	1.601962e-08	0.1
3.970332e-09	3.0414129357936002e-06	0.1	3.970332e-09	9.391238e-09	0.1	3.970332e-09	9.097055e-10	0.1	3.970332e-09	5.804464e-06	0.1	3.970332e-09	1.053403e-06	0.1	3.970332e-09	7.2550147e-08	0.1	3.970332e-09	1.78773e-08	0.1
4.681804e-09	2.4572242330524e-06	0.1	4.681804e-09	1.017966e-08	0.1	4.681804e-09	9.860784e-10	0.1	4.681804e-09	6.291769e-06	0.1	4.681804e-09	1.14184e-06	0.1	4.681804e-09	7.8640982e-08	0.1	4.681804e-09	1.937816e-08	0.1
5.422906e-09	1.9676907648431e-06	0.1	5.422906e-09	1.084035e-08	0.1	5.422906e-09	1.050077e-09	0.1	5.422906e-09	6.700118e-06	0.1	5.422906e-09	1.215947e-06	0.1	5.422906e-09	8.3744935e-08	0.1	5.422906e-09	2.063584e-08	0.1
6.282527e-09	1.5206796640542e-06	0.1	6.282527e-09	1.144364e-08	0.1	6.282527e-09	1.108516e-09	0.1	6.282527e-09	7.072994e-06	0.1	6.282527e-09	1.283618e-06	0.1	6.282527e-09	8.840554e-08	0.1	6.282527e-09	2.178427e-08	0.1
7.142149e-09	1.1752194848205e-06	0.1	7.142149e-09	1.190987e-08	0.1	7.142149e-09	1.153679e-09	0.1	7.142149e-09	7.361163e-06	0.1	7.142149e-09	1.335915e-06	0.1	7.142149e-09	9.2007367e-08	0.1	7.142149e-09	2.267181e-08	0.1
8.00177e-09	9.082389551319e-07	0.1	8.00177e-09	1.227019e-08	0.1	8.00177e-09	1.188583e-09	0.1	8.00177e-09	7.583867e-06	0.1	8.00177e-09	1.376331e-06	0.1	8.00177e-09	9.479094300000001e-08	0.1	8.00177e-09	2.335772e-08	0.1
8.861392e-09	7.0190982794415e-07	0.1	8.861392e-09	1.254866e-08	0.1	8.861392e-09	1.215557e-09	0.1	8.861392e-09	7.755978e-06	0.1	8.861392e-09	1.407566e-06	0.1	8.861392e-09	9.6942164e-08	0.1	8.861392e-09	2.388781e-08	0.1
9.859759e-09	5.2035336383096e-07	0.1	9.859759e-09	1.279369e-08	0.1	9.859759e-09	1.239292e-09	0.1	9.859759e-09	7.907425e-06	0.1	9.859759e-09	1.435051e-06	0.1	9.859759e-09	9.883510100000001e-08	0.1	9.859759e-09	2.435425e-08	0.1
1.089281e-08	3.8176787144132e-07	0.1	1.089281e-08	1.298073e-08	0.1	1.089281e-08	1.25741e-09	0.1	1.089281e-08	8.023027e-06	0.1	1.089281e-08	1.456031e-06	0.1	1.089281e-08	1.0028001e-07	0.1	1.089281e-08	2.47103e-08	0.1
1.192587e-08	2.8009185089683997e-07	0.1	1.192587e-08	1.311795e-08	0.1	1.192587e-08	1.270702e-09	0.1	1.192587e-08	8.107841e-06	0.1	1.192587e-08	1.471423e-06	0.1	1.192587e-08	1.0134010199999999e-07	0.1	1.192587e-08	2.497152e-08	0.1
1.295892e-08	2.05495116229e-07	0.1	1.295892e-08	1.321863e-08	0.1	1.295892e-08	1.280455e-09	0.1	1.295892e-08	8.170066e-06	0.1	1.295892e-08	1.482716e-06	0.1	1.295892e-08	1.02117864e-07	0.1	1.295892e-08	2.516317e-08	0.1
1.420897e-08	1.4127016124712e-07	0.1	1.420897e-08	1.33053e-08	0.1	1.420897e-08	1.288851e-09	0.1	1.420897e-08	8.22364e-06	0.1	1.420897e-08	1.492438e-06	0.1	1.420897e-08	1.0278748600000001e-07	0.1	1.420897e-08	2.532817e-08	0.1
