Batch	m_SP	7	P1	R	W4_L	W3	P2_L	P3	P4											
0.6573141	9.875215259318499e-06	0.1	0.6573141	4.006695e-09	0.1	0.6573141	4.510839e-09	0.1	0.6573141	1.233847e-08	0.1	0.6573141	9.2374933e-08	0.1	0.6573141	5.174213e-09	0.1	0.6573141	6.279796e-09	0.1
1.569612	9.704735040199499e-06	0.1	1.569612	9.485006e-09	0.1	1.569612	1.067845e-08	0.1	1.569612	2.920871e-08	0.1	1.569612	2.1867800499999999e-07	0.1	1.569612	1.224886e-08	0.1	1.569612	1.486608e-08	0.1
1.980948	9.628835821969499e-06	0.1	1.980948	1.192404e-08	0.1	1.980948	1.342437e-08	0.1	1.980948	3.671959e-08	0.1	1.980948	2.74910128e-07	0.1	1.980948	1.539861e-08	0.1	1.980948	1.868883e-08	0.1
2.733939	9.491428288119199e-06	0.1	2.733939	1.63396e-08	0.1	2.733939	1.839551e-08	0.1	2.733939	5.031714e-08	0.1	2.733939	3.76711354e-07	0.1	2.733939	2.110084e-08	0.1	2.733939	2.560944e-08	0.1
3.825091	9.295783463650799e-06	0.1	3.825091	2.262656e-08	0.1	3.825091	2.547353e-08	0.1	3.825091	6.967761e-08	0.1	3.825091	5.2165826e-07	0.1	3.825091	2.921977e-08	0.1	3.825091	3.546316e-08	0.1
5.250804	9.046217299797999e-06	0.1	5.250804	3.064636e-08	0.1	5.250804	3.450238e-08	0.1	5.250804	9.437414e-08	0.1	5.250804	7.06554909e-07	0.1	5.250804	3.957649e-08	0.1	5.250804	4.803272e-08	0.1
6.919785	8.7625657344407e-06	0.1	6.919785	3.976139e-08	0.1	6.919785	4.476431e-08	0.1	6.919785	1.224436e-07	0.1	6.919785	9.167032e-07	0.1	6.919785	5.134756e-08	0.1	6.919785	6.231894e-08	0.1
9.051005	8.4132480878784e-06	0.1	9.051005	5.098664e-08	0.1	9.051005	5.740194e-08	0.1	9.051005	1.570112e-07	0.1	9.051005	1.1755026999999999e-06	0.1	9.051005	6.584377e-08	0.1	9.051005	7.991251e-08	0.1
10.97322	8.1101469212044e-06	0.1	10.97322	6.072672e-08	0.1	10.97322	6.836757e-08	0.1	10.97322	1.870054e-07	0.1	10.97322	1.4000608900000002e-06	0.1	10.97322	7.842204e-08	0.1	10.97322	9.517839e-08	0.1
12.19645	7.922975507785801e-06	0.1	12.19645	6.674145e-08	0.1	12.19645	7.51391e-08	0.1	12.19645	2.055275e-07	0.1	12.19645	1.5387318600000001e-06	0.1	12.19645	8.618942e-08	0.1	12.19645	1.046054e-07	0.1
