Batch	m_SP	7	P1	W4_L	W3	R	P2_L	P3	P4											
0.0	9.9999e-06	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1
2.490531e-10	9.99989500005e-06	0.1	2.490531e-10	8.595956e-15	0.1	2.490531e-10	6.079153e-15	0.1	2.490531e-10	2.307042e-16	0.1	2.490531e-10	2.500952898e-14	0.1	2.490531e-10	3.72766e-16	0.1	2.490531e-10	1.272596e-16	0.1
2.419262e-09	9.999856000440002e-06	0.1	2.419262e-09	8.736803e-14	0.1	2.419262e-09	6.194148e-14	0.1	2.419262e-09	2.316437e-15	0.1	2.419262e-09	2.491818099e-13	0.1	2.419262e-09	3.719399e-15	0.1	2.419262e-09	1.271107e-15	0.1
7.257224e-09	9.999800001e-06	0.1	7.257224e-09	2.814892e-13	0.1	7.257224e-09	2.009811e-13	0.1	7.257224e-09	7.480316e-15	0.1	7.257224e-09	7.810194680000001e-13	0.1	7.257224e-09	1.18495e-14	0.1	7.257224e-09	4.070353e-15	0.1
1.310512e-08	9.999767001330001e-06	0.1	1.310512e-08	5.325475e-13	0.1	1.310512e-08	3.840866e-13	0.1	1.310512e-08	1.467191e-14	0.1	1.310512e-08	1.459465845e-12	0.1	1.310512e-08	2.291014e-14	0.1	1.310512e-08	7.942962e-15	0.1
2.013109e-08	9.99974900151e-06	0.1	2.013109e-08	8.394513e-13	0.1	2.013109e-08	6.135429e-13	0.1	2.013109e-08	2.466849e-14	0.1	2.013109e-08	2.301195473e-12	0.1	2.013109e-08	3.795683e-14	0.1	2.013109e-08	1.333261e-14	0.1
2.896883e-08	9.9997400016e-06	0.1	2.896883e-08	1.21907e-12	0.1	2.896883e-08	9.06899e-13	0.1	2.896883e-08	3.928601e-14	0.1	2.896883e-08	3.3809263999999998e-12	0.1	2.896883e-08	5.952911e-14	0.1	2.896883e-08	2.127428e-14	0.1
4.058649e-08	9.999735001649999e-06	0.1	4.058649e-08	1.69708e-12	0.1	4.058649e-08	1.293113e-12	0.1	4.058649e-08	6.181794e-14	0.1	4.058649e-08	4.82018262e-12	0.1	4.058649e-08	9.217927e-14	0.1	4.058649e-08	3.369082e-14	0.1
5.717052e-08	9.99973100169e-06	0.1	5.717052e-08	2.333359e-12	0.1	5.717052e-08	1.840455e-12	0.1	5.717052e-08	1.001142e-13	0.1	5.717052e-08	6.90187642e-12	0.1	5.717052e-08	1.467222e-13	0.1	5.717052e-08	5.528563e-14	0.1
8.623949e-08	9.99972500175e-06	0.1	8.623949e-08	3.325197e-12	0.1	8.623949e-08	2.785171e-12	0.1	8.623949e-08	1.83026e-13	0.1	8.623949e-08	1.0614216139999999e-11	0.1	8.623949e-08	2.627518e-13	0.1	8.623949e-08	1.039845e-13	0.1
1.506303e-07	9.999712001880001e-06	0.1	1.506303e-07	5.056078e-12	0.1	1.506303e-07	4.810769e-12	0.1	1.506303e-07	4.259611e-13	0.1	1.506303e-07	1.90723836e-11	0.1	1.506303e-07	5.96472e-13	0.1	1.506303e-07	2.597905e-13	0.1
3.223393e-07	9.99967800222e-06	0.1	3.223393e-07	7.62035e-12	0.1	3.223393e-07	9.785259e-12	0.1	3.223393e-07	1.334683e-12	0.1	3.223393e-07	4.2661247e-11	0.1	3.223393e-07	1.823984e-12	0.1	3.223393e-07	9.79193e-13	0.1
6.412287e-07	9.99961600284e-06	0.1	6.412287e-07	9.084672e-12	0.1	6.412287e-07	1.75694e-11	0.1	6.412287e-07	3.442208e-12	0.1	6.412287e-07	8.8134159e-11	0.1	6.412287e-07	4.646995e-12	0.1	6.412287e-07	3.345372e-12	0.1
1.153604e-06	9.999518003819999e-06	0.1	1.153604e-06	9.406197e-12	0.1	1.153604e-06	2.692385e-11	0.1	1.153604e-06	7.088508e-12	0.1	1.153604e-06	1.62231669e-10	0.1	1.153604e-06	9.519354e-12	0.1	1.153604e-06	9.374091e-12	0.1
2.0692e-06	9.99934400556e-06	0.1	2.0692e-06	9.429143e-12	0.1	2.0692e-06	3.713787e-11	0.1	2.0692e-06	1.367866e-11	0.1	2.0692e-06	2.94940549e-10	0.1	2.0692e-06	1.832208e-11	0.1	2.0692e-06	2.473508e-11	0.1
3.696884e-06	9.99903800862e-06	0.1	3.696884e-06	9.433466e-12	0.1	3.696884e-06	4.479811e-11	0.1	3.696884e-06	2.540722e-11	0.1	3.696884e-06	5.3089768e-10	0.1	3.696884e-06	3.39861e-11	0.1	3.696884e-06	5.944838e-11	0.1
5.889101e-06	9.998629012710001e-06	0.1	5.889101e-06	9.440697e-12	0.1	5.889101e-06	4.758488e-11	0.1	5.889101e-06	4.121545e-11	0.1	5.889101e-06	8.4864342e-10	0.1	5.889101e-06	5.509141e-11	0.1	5.889101e-06	1.115124e-10	0.1
