Batch	m_SP	13	P5	W1	W2	W3	W4	W5	W6	R	P1	P2	P3	P4	P6																							
3.195885e-10	9.7868421518959e-06	0.1	3.195885e-10	1.618456e-118	0.1	3.195885e-10	1.618456e-118	0.1	3.195885e-10	1.618456e-118	0.1	3.195885e-10	1.618456e-118	0.1	3.195885e-10	1.618456e-118	0.1	3.195885e-10	1.618456e-118	0.1	3.195885e-10	3.195813e-08	0.1	3.195885e-10	2.097109e-08	0.1	3.195885e-10	8.885141e-08	0.1	3.195885e-10	7.074456e-08	0.1	3.195885e-10	5.092957e-10	0.1	3.195885e-10	2.436116e-11	0.1
7.015021e-10	9.5386496586654e-06	0.1	7.015021e-10	3.541006e-118	0.1	7.015021e-10	3.541006e-118	0.1	7.015021e-10	3.541006e-118	0.1	7.015021e-10	3.541006e-118	0.1	7.015021e-10	3.541006e-118	0.1	7.015021e-10	3.541006e-118	0.1	7.015021e-10	7.010993e-08	0.1	7.015021e-10	4.77802e-08	0.1	7.015021e-10	1.910658e-07	0.1	7.015021e-10	1.511196e-07	0.1	7.015021e-10	1.125375e-09	0.1	7.015021e-10	5.267873e-11	0.1
1.603617e-09	8.979012515218501e-06	0.1	1.603617e-09	8.030464e-118	0.1	1.603617e-09	8.030464e-118	0.1	1.603617e-09	8.030464e-118	0.1	1.603617e-09	8.030464e-118	0.1	1.603617e-09	8.030464e-118	0.1	1.603617e-09	8.030464e-118	0.1	1.603617e-09	1.599566e-07	0.1	1.603617e-09	1.181646e-07	0.1	1.603617e-09	4.160194e-07	0.1	1.603617e-09	3.240294e-07	0.1	1.603617e-09	2.609247e-09	0.1	1.603617e-09	1.161908e-10	0.1
3.179317e-09	8.0849272988622e-06	0.1	3.179317e-09	1.568745e-117	0.1	3.179317e-09	1.568745e-117	0.1	3.179317e-09	1.568745e-117	0.1	3.179317e-09	1.568745e-117	0.1	3.179317e-09	1.568745e-117	0.1	3.179317e-09	1.568745e-117	0.1	3.179317e-09	3.154153e-07	0.1	3.179317e-09	2.620791e-07	0.1	3.179317e-09	7.571669e-07	0.1	3.179317e-09	5.748319e-07	0.1	3.179317e-09	5.27754e-09	0.1	3.179317e-09	2.161232e-10	0.1
4.682298e-09	7.3214521953012e-06	0.1	4.682298e-09	2.275847e-117	0.1	4.682298e-09	2.275847e-117	0.1	4.682298e-09	2.275847e-117	0.1	4.682298e-09	2.275847e-117	0.1	4.682298e-09	2.275847e-117	0.1	4.682298e-09	2.275847e-117	0.1	4.682298e-09	4.611631e-07	0.1	4.682298e-09	4.199703e-07	0.1	4.682298e-09	1.027144e-06	0.1	4.682298e-09	7.620082e-07	0.1	4.682298e-09	7.883763e-09	0.1	4.682298e-09	2.990776e-10	0.1
5.823606e-09	6.794027585456699e-06	0.1	5.823606e-09	2.796887e-117	0.1	5.823606e-09	2.796887e-117	0.1	5.823606e-09	2.796887e-117	0.1	5.823606e-09	2.796887e-117	0.1	5.823606e-09	2.796887e-117	0.1	5.823606e-09	2.796887e-117	0.1	5.823606e-09	5.697354e-07	0.1	5.823606e-09	5.506891e-07	0.1	5.823606e-09	1.199839e-06	0.1	5.823606e-09	8.753941e-07	0.1	5.823606e-09	9.884892e-09	0.1	5.823606e-09	3.544982e-10	0.1
7.389153e-09	6.1366164280995e-06	0.1	7.389153e-09	3.48853e-117	0.1	7.389153e-09	3.48853e-117	0.1	7.389153e-09	3.48853e-117	0.1	7.389153e-09	3.48853e-117	0.1	7.389153e-09	3.48853e-117	0.1	7.389153e-09	3.48853e-117	0.1	7.389153e-09	7.15215e-07	0.1	7.389153e-09	7.41961e-07	0.1	7.389153e-09	1.396299e-06	0.1	7.389153e-09	9.967782e-07	0.1	7.389153e-09	1.263968e-08	0.1	7.389153e-09	4.206025e-10	0.1
9.583265e-09	5.329038050776e-06	0.1	9.583265e-09	4.411915e-117	0.1	9.583265e-09	4.411915e-117	0.1	9.583265e-09	4.411915e-117	0.1	9.583265e-09	4.411915e-117	0.1	9.583265e-09	4.411915e-117	0.1	9.583265e-09	4.411915e-117	0.1	9.583265e-09	9.115389e-07	0.1	9.583265e-09	1.026992e-06	0.1	9.583265e-09	1.603128e-06	0.1	9.583265e-09	1.112265e-06	0.1	9.583265e-09	1.647982e-08	0.1	9.583265e-09	4.955786e-10	0.1
1.256113e-08	4.412804397964e-06	0.1	1.256113e-08	5.578333e-117	0.1	1.256113e-08	5.578333e-117	0.1	1.256113e-08	5.578333e-117	0.1	1.256113e-08	5.578333e-117	0.1	1.256113e-08	5.578333e-117	0.1	1.256113e-08	5.578333e-117	0.1	1.256113e-08	1.162395e-06	0.1	1.256113e-08	1.43205e-06	0.1	1.256113e-08	1.77899e-06	0.1	1.256113e-08	1.191564e-06	0.1	1.256113e-08	2.157271e-08	0.1	1.256113e-08	5.684645e-10	0.1
1.5539e-08	3.6660082414419e-06	0.1	1.5539e-08	6.645597e-117	0.1	1.5539e-08	6.645597e-117	0.1	1.5539e-08	6.645597e-117	0.1	1.5539e-08	6.645597e-117	0.1	1.5539e-08	6.645597e-117	0.1	1.5539e-08	6.645597e-117	0.1	1.5539e-08	1.39419e-06	0.1	1.5539e-08	1.843395e-06	0.1	1.5539e-08	1.861361e-06	0.1	1.5539e-08	1.207937e-06	0.1	1.5539e-08	2.644745e-08	0.1	1.5539e-08	6.1353e-10	0.1
