Batch	m_SP	4	N7a_L	T1a_L	T4a_L	N1a_L					
6.512001e-12	9.789509305897998e-06	0.1	6.512001e-12	2.2031924e-15	0.1	6.512001e-12	2.1028870699999998e-07	0.1	6.512001e-12	1.140665844e-29	0.1
1.452858e-11	9.536790160382e-06	0.1	1.452858e-11	4.8510042e-15	0.1	1.452858e-11	4.6300575199999996e-07	0.1	1.452858e-11	5.550396059e-29	0.1
3.017487e-11	9.062461477145399e-06	0.1	3.017487e-11	9.820913899999999e-15	0.1	3.017487e-11	9.37330179e-07	0.1	3.017487e-11	2.290811087e-28	0.1
5.799051e-11	8.2774787371142e-06	0.1	5.799051e-11	1.80462007e-14	0.1	5.799051e-11	1.7223060199999998e-06	0.1	5.799051e-11	7.827552355e-28	0.1
9.643495e-11	7.3045104968681995e-06	0.1	9.643495e-11	2.8241183699999996e-14	0.1	9.643495e-11	2.6952658e-06	0.1	9.643495e-11	1.9469905690000002e-27	0.1
1.49579e-10	6.1467460326206e-06	0.1	1.49579e-10	4.0370651e-14	0.1	1.49579e-10	3.8530196e-06	0.1	1.49579e-10	4.058115709e-27	0.1
2.02723e-10	5.1739315992984e-06	0.1	2.02723e-10	5.0558843999999995e-14	0.1	2.02723e-10	4.82582608e-06	0.1	2.02723e-10	6.480226645e-27	0.1
2.8148e-10	4.00968130477e-06	0.1	2.8148e-10	6.2744018e-14	0.1	2.8148e-10	5.99006708e-06	0.1	2.8148e-10	1.021799381e-26	0.1
3.60237e-10	3.10856027655102e-06	0.1	3.60237e-10	7.216568399999999e-14	0.1	3.60237e-10	6.89118032e-06	0.1	3.60237e-10	1.379297902e-26	0.1
4.38994e-10	2.41060850286568e-06	0.1	4.38994e-10	7.9454318e-14	0.1	4.38994e-10	7.58912441e-06	0.1	4.38994e-10	1.7010410610000003e-26	0.1
5.17751e-10	1.86974035744494e-06	0.1	5.17751e-10	8.509501800000001e-14	0.1	5.17751e-10	8.12998864e-06	0.1	5.17751e-10	1.9798162860000003e-26	0.1
5.96508e-10	1.4504415045897201e-06	0.1	5.96508e-10	8.9461663e-14	0.1	5.96508e-10	8.54928389e-06	0.1	5.96508e-10	2.215226269e-26	0.1
6.752649e-10	1.125296432821216e-06	0.1	6.752649e-10	9.2842747e-14	0.1	6.752649e-10	8.87442678e-06	0.1	6.752649e-10	2.4103868120000002e-26	0.1
7.540219e-10	8.73110248845772e-07	0.1	7.540219e-10	9.5461185e-14	0.1	7.540219e-10	9.12661055e-06	0.1	7.540219e-10	2.5699701560000002e-26	0.1
8.327789e-10	6.7748174459411e-07	0.1	8.327789e-10	9.7489224e-14	0.1	8.327789e-10	9.32223795e-06	0.1	8.327789e-10	2.699084098e-26	0.1
9.242153e-10	5.04677276052604e-07	0.1	9.242153e-10	9.9277681e-14	0.1	9.242153e-10	9.495040599999999e-06	0.1	9.242153e-10	2.8172720770000003e-26	0.1
1.018822e-09	3.7214906305987617e-07	0.1	1.018822e-09	1.00646804e-13	0.1	1.018822e-09	9.627568239999999e-06	0.1	1.018822e-09	2.9106961710000004e-26	0.1
1.113428e-09	2.7443230431413863e-07	0.1	1.113428e-09	1.01654417e-13	0.1	1.113428e-09	9.72528376e-06	0.1	1.113428e-09	2.981172812e-26	0.1
1.208034e-09	2.023785433381802e-07	0.1	1.208034e-09	1.0239606499999999e-13	0.1	1.208034e-09	9.79733689e-06	0.1	1.208034e-09	3.033980777e-26	0.1
1.322155e-09	1.4015876349966536e-07	0.1	1.322155e-09	1.03035198e-13	0.1	1.322155e-09	9.859556879999999e-06	0.1	1.322155e-09	3.080058031e-26	0.1
