Batch	m_SP	13	R	W1	W2	W3	W4	W5	W6	P1	P2	P3	P4	P5	P6																							
9.261673e-12	9.7386926382109e-06	0.1	9.261673e-12	7.788911e-118	0.1	9.261673e-12	3.431119e-12	0.1	9.261673e-12	1.733467e-10	0.1	9.261673e-12	7.788911e-118	0.1	9.261673e-12	1.77522e-07	0.1	9.261673e-12	1.552477e-10	0.1	9.261673e-12	1.475881e-08	0.1	9.261673e-12	4.392822e-08	0.1	9.261673e-12	1.970153e-08	0.1	9.261673e-12	2.527084e-11	0.1	9.261673e-12	4.942786e-09	0.1	9.261673e-12	3.912452e-13	0.1
1.982929e-11	9.4489776194452e-06	0.1	1.982929e-11	1.84374e-117	0.1	1.982929e-11	7.23433e-12	0.1	1.982929e-11	3.656157e-10	0.1	1.982929e-11	1.84374e-117	0.1	1.982929e-11	3.744176e-07	0.1	1.982929e-11	3.274456e-10	0.1	1.982929e-11	3.112861e-08	0.1	1.982929e-11	9.265109e-08	0.1	1.982929e-11	4.155336e-08	0.1	1.982929e-11	5.329977e-11	0.1	1.982929e-11	1.042504e-08	0.1	1.982929e-11	8.251905e-13	0.1
4.427921e-11	8.811282361710401e-06	0.1	4.427921e-11	4.997462e-117	0.1	4.427921e-11	1.559605e-11	0.1	4.427921e-11	7.888348e-10	0.1	4.427921e-11	4.997462e-117	0.1	4.427921e-11	8.078034e-07	0.1	4.427921e-11	7.064989e-10	0.1	4.427921e-11	6.716129e-08	0.1	4.427921e-11	1.99897e-07	0.1	4.427921e-11	8.9652e-08	0.1	4.427921e-11	1.149948e-10	0.1	4.427921e-11	2.249218e-08	0.1	4.427921e-11	1.780352e-12	0.1
8.828909e-11	7.769928860871599e-06	0.1	8.828909e-11	1.292758e-116	0.1	8.828909e-11	2.921798e-11	0.1	8.828909e-11	1.48e-09	0.1	8.828909e-11	1.292758e-116	0.1	8.828909e-11	1.515512e-06	0.1	8.828909e-11	1.325586e-09	0.1	8.828909e-11	1.260059e-07	0.1	8.828909e-11	3.75035e-07	0.1	8.828909e-11	1.681984e-07	0.1	8.828909e-11	2.157436e-10	0.1	8.828909e-11	4.219813e-08	0.1	8.828909e-11	3.340133e-12	0.1
1.436632e-10	6.632702376186399e-06	0.1	1.436632e-10	2.656655e-116	0.1	1.436632e-10	4.40355e-11	0.1	1.436632e-10	2.234884e-09	0.1	1.436632e-10	2.656655e-116	0.1	1.436632e-10	2.288357e-06	0.1	1.436632e-10	2.001839e-09	0.1	1.436632e-10	1.902741e-07	0.1	1.436632e-10	5.663068e-07	0.1	1.436632e-10	2.539786e-07	0.1	1.436632e-10	3.257695e-10	0.1	1.436632e-10	6.371889e-08	0.1	1.436632e-10	5.043521e-12	0.1
2.033536e-10	5.5925172445766004e-06	0.1	2.033536e-10	4.519741e-116	0.1	2.033536e-10	5.751655e-11	0.1	2.033536e-10	2.92546e-09	0.1	2.033536e-10	4.519741e-116	0.1	2.033536e-10	2.995232e-06	0.1	2.033536e-10	2.620599e-09	0.1	2.033536e-10	2.490656e-07	0.1	2.033536e-10	7.412691e-07	0.1	2.033536e-10	3.32442e-07	0.1	2.033536e-10	4.264089e-10	0.1	2.033536e-10	8.340397e-08	0.1	2.033536e-10	6.601563e-12	0.1
2.727654e-10	4.5862623401028e-06	0.1	2.727654e-10	7.116483e-116	0.1	2.727654e-10	7.046519e-11	0.1	2.727654e-10	3.593648e-09	0.1	2.727654e-10	7.116483e-116	0.1	2.727654e-10	3.67902e-06	0.1	2.727654e-10	3.219448e-09	0.1	2.727654e-10	3.05949e-07	0.1	2.727654e-10	9.105395e-07	0.1	2.727654e-10	4.083497e-07	0.1	2.727654e-10	5.237682e-10	0.1	2.727654e-10	1.024478e-07	0.1	2.727654e-10	8.108788e-12	0.1
3.486581e-10	3.692047694896e-06	0.1	3.486581e-10	1.03915e-115	0.1	3.486581e-10	8.185977e-11	0.1	3.486581e-10	4.187606e-09	0.1	3.486581e-10	1.03915e-115	0.1	3.486581e-10	4.286636e-06	0.1	3.486581e-10	3.751956e-09	0.1	3.486581e-10	3.565105e-07	0.1	3.486581e-10	1.060981e-06	0.1	3.486581e-10	4.758101e-07	0.1	3.486581e-10	6.102904e-10	0.1	3.486581e-10	1.193723e-07	0.1	3.486581e-10	9.4482e-12	0.1
4.245509e-10	2.9721877388672e-06	0.1	4.245509e-10	1.403536e-115	0.1	4.245509e-10	9.091622e-11	0.1	4.245509e-10	4.665926e-09	0.1	4.245509e-10	1.403536e-115	0.1	4.245509e-10	4.775742e-06	0.1	4.245509e-10	4.180985e-09	0.1	4.245509e-10	3.972258e-07	0.1	4.245509e-10	1.182109e-06	0.1	4.245509e-10	5.301215e-07	0.1	4.245509e-10	6.799459e-10	0.1	4.245509e-10	1.32998e-07	0.1	4.245509e-10	1.052646e-11	0.1
5.004437e-10	2.3926873303091996e-06	0.1	5.004437e-10	1.797613e-115	0.1	5.004437e-10	9.809102e-11	0.1	5.004437e-10	5.051157e-09	0.1	5.004437e-10	1.797613e-115	0.1	5.004437e-10	5.169443e-06	0.1	5.004437e-10	4.526713e-09	0.1	5.004437e-10	4.300147e-07	0.1	5.004437e-10	1.279638e-06	0.1	5.004437e-10	5.738479e-07	0.1	5.004437e-10	7.360232e-10	0.1	5.004437e-10	1.439681e-07	0.1	5.004437e-10	1.139449e-11	0.1
