Batch	m_SP	5	T1a_L	C5H5	T4a_L	N1a_L	N7a_L							
5.572117e-06	0.9856724809999999	0.1	5.572117e-06	0.01431705	0.1	5.572117e-06	1.9665273326200001e-07	0.1	5.572117e-06	2.6809122370000003e-06	0.1	5.572117e-06	1.3133769499999999e-11	0.1
8.066351e-06	0.9793585159999999	0.1	8.066351e-06	0.02062645	0.1	8.066351e-06	4.90563424225e-07	0.1	8.066351e-06	3.862369269e-06	0.1	8.066351e-06	2.474875e-11	0.1
1.124624e-05	0.971396423	0.1	1.124624e-05	0.02858305	0.1	1.124624e-05	1.082219552216e-06	0.1	1.124624e-05	5.3522708320000005e-06	0.1	1.124624e-05	4.5321799e-11	0.1
1.442612e-05	0.9635304520000001	0.1	1.442612e-05	0.0364435	0.1	1.442612e-05	1.907512076814e-06	0.1	1.442612e-05	6.8241653920000005e-06	0.1	1.442612e-05	7.2024097e-11	0.1
1.774492e-05	0.955421655	0.1	1.774492e-05	0.04454656	0.1	1.774492e-05	2.99390604851e-06	0.1	1.774492e-05	8.341492481e-06	0.1	1.774492e-05	1.05750665e-10	0.1
2.161936e-05	0.946083153	0.1	2.161936e-05	0.05387853	0.1	2.161936e-05	4.51363589184e-06	0.1	2.161936e-05	1.0088935154e-05	0.1	2.161936e-05	1.5163429499999998e-10	0.1
2.599164e-05	0.9357067269999999	0.1	2.599164e-05	0.06424769	0.1	2.599164e-05	6.49857615226e-06	0.1	2.599164e-05	1.203059451e-05	0.1	2.599164e-05	2.10371563e-10	0.1
3.09518e-05	0.9241382220000001	0.1	3.09518e-05	0.07580812	0.1	3.09518e-05	9.024931930389999e-06	0.1	3.09518e-05	1.419533135e-05	0.1	3.09518e-05	2.84049e-10	0.1
3.693595e-05	0.9104611370000001	0.1	3.693595e-05	0.08947575	0.1	3.693595e-05	1.236334221027e-05	0.1	3.693595e-05	1.675463804e-05	0.1	3.693595e-05	3.8034158e-10	0.1
4.44872e-05	0.8936246729999999	0.1	4.44872e-05	0.1063005	0.1	4.44872e-05	1.6885977174840002e-05	0.1	4.44872e-05	1.9905129410000003e-05	0.1	4.44872e-05	5.0966724e-10	0.1
5.389703e-05	0.873278029	0.1	5.389703e-05	0.126633	0.1	5.389703e-05	2.280469391716e-05	0.1	5.389703e-05	2.371246217e-05	0.1	5.389703e-05	6.7779195e-10	0.1
6.55071e-05	0.849096507	0.1	6.55071e-05	0.1507977	0.1	6.55071e-05	3.0285590628699996e-05	0.1	6.55071e-05	2.8237382649999998e-05	0.1	6.55071e-05	8.8927001e-10	0.1
7.759454e-05	0.8249450490000001	0.1	7.759454e-05	0.1749325	0.1	7.759454e-05	3.8072468071100004e-05	0.1	7.759454e-05	3.2756711109999996e-05	0.1	7.759454e-05	1.10871981e-09	0.1
9.159147e-05	0.798204855	0.1	9.159147e-05	0.2016542	0.1	9.159147e-05	4.69189563747e-05	0.1	9.159147e-05	3.776042976e-05	0.1	9.159147e-05	1.35756753e-09	0.1
0.0001062084	0.771595802	0.1	0.0001062084	0.2282448	0.1	0.0001062084	5.5860114878600004e-05	0.1	0.0001062084	4.273962847e-05	0.1	0.0001062084	1.60879985e-09	0.1
0.0001233052	0.742058664	0.1	0.0001233052	0.2577615	0.1	0.0001233052	6.58739730766e-05	0.1	0.0001233052	4.826672515e-05	0.1	0.0001233052	1.8899982999999998e-09	0.1
0.0001419871	0.7115923689999999	0.1	0.0001419871	0.2882066	0.1	0.0001419871	7.62535584026e-05	0.1	0.0001419871	5.39676823e-05	0.1	0.0001419871	2.18136707e-09	0.1
0.0001630468	0.679328966	0.1	0.0001630468	0.3204477	0.1	0.0001630468	8.72721881104e-05	0.1	0.0001630468	6.00049392e-05	0.1	0.0001630468	2.4906214000000003e-09	0.1
