Batch	m_SP	7	W3	R	W4_L	P1	P2_L	P3	P4											
3.406489e-07	0.988953	0.1	3.406489e-07	1.025035e-06	0.1	3.406489e-07	2.392142e-05	0.1	3.406489e-07	0.003998714	0.1	3.406489e-07	1.3789806000000001e-05	0.1	3.406489e-07	1.314839e-06	0.1	3.406489e-07	0.00124708	0.1
3.841367e-07	0.9875409	0.1	3.841367e-07	1.154949e-06	0.1	3.841367e-07	2.699699e-05	0.1	3.841367e-07	0.004538478	0.1	3.841367e-07	1.55382533e-05	0.1	3.841367e-07	1.481431e-06	0.1	3.841367e-07	0.001404789	0.1
4.349647e-07	0.9858911	0.1	4.349647e-07	1.306436e-06	0.1	4.349647e-07	3.058386e-05	0.1	4.349647e-07	0.005171141	0.1	4.349647e-07	1.7577365099999998e-05	0.1	4.349647e-07	1.675687e-06	0.1	4.349647e-07	0.001588687	0.1
4.876277e-07	0.9841834	0.1	4.876277e-07	1.462991e-06	0.1	4.876277e-07	3.429119e-05	0.1	4.876277e-07	0.005827673	0.1	4.876277e-07	1.96849516e-05	0.1	4.876277e-07	1.876442e-06	0.1	4.876277e-07	0.001778736	0.1
5.402907e-07	0.9824782	0.1	5.402907e-07	1.619139e-06	0.1	5.402907e-07	3.798921e-05	0.1	5.402907e-07	0.00648446	0.1	5.402907e-07	2.1787248399999998e-05	0.1	5.402907e-07	2.076675e-06	0.1	5.402907e-07	0.001968289	0.1
5.995035e-07	0.9805645	0.1	5.995035e-07	1.794222e-06	0.1	5.995035e-07	4.213596e-05	0.1	5.995035e-07	0.00722254	0.1	5.995035e-07	2.41446491e-05	0.1	5.995035e-07	2.301189e-06	0.1	5.995035e-07	0.00218083	0.1
6.630828e-07	0.9785146	0.1	6.630828e-07	1.981648e-06	0.1	6.630828e-07	4.657526e-05	0.1	6.630828e-07	0.00801398	0.1	6.630828e-07	2.6668362699999998e-05	0.1	6.630828e-07	2.541531e-06	0.1	6.630828e-07	0.002408352	0.1
7.266622e-07	0.9764702	0.1	7.266622e-07	2.168488e-06	0.1	7.266622e-07	5.100084e-05	0.1	7.266622e-07	0.008803865	0.1	7.266622e-07	2.9184279500000002e-05	0.1	7.266622e-07	2.78112e-06	0.1	7.266622e-07	0.002635163	0.1
8.008304e-07	0.9740926	0.1	8.008304e-07	2.385708e-06	0.1	8.008304e-07	5.614615e-05	0.1	8.008304e-07	0.009722941	0.1	8.008304e-07	3.2109347e-05	0.1	8.008304e-07	3.059668e-06	0.1	8.008304e-07	0.002898854	0.1
8.776457e-07	0.9716388	0.1	8.776457e-07	2.609848e-06	0.1	8.776457e-07	6.145549e-05	0.1	8.776457e-07	0.01067184	0.1	8.776457e-07	3.51276698e-05	0.1	8.776457e-07	3.34709e-06	0.1	8.776457e-07	0.003170946	0.1
9.610355e-07	0.9689849	0.1	9.610355e-07	2.852219e-06	0.1	9.610355e-07	6.719672e-05	0.1	9.610355e-07	0.01169829	0.1	9.610355e-07	3.83915118e-05	0.1	9.610355e-07	3.657889e-06	0.1	9.610355e-07	0.003465168	0.1
1.054287e-06	0.9660298	0.1	1.054287e-06	3.122085e-06	0.1	1.054287e-06	7.358928e-05	0.1	1.054287e-06	0.01284145	0.1	1.054287e-06	4.2025645e-05	0.1	1.054287e-06	4.003945e-06	0.1	1.054287e-06	0.003792766	0.1
1.155751e-06	0.9628294	0.1	1.155751e-06	3.414327e-06	0.1	1.155751e-06	8.051192e-05	0.1	1.155751e-06	0.01407958	0.1	1.155751e-06	4.5961108000000005e-05	0.1	1.155751e-06	4.378695e-06	0.1	1.155751e-06	0.004147528	0.1
1.269535e-06	0.9592592	0.1	1.269535e-06	3.740339e-06	0.1	1.269535e-06	8.823452e-05	0.1	1.269535e-06	0.01546089	0.1	1.269535e-06	5.0351353e-05	0.1	1.269535e-06	4.796749e-06	0.1	1.269535e-06	0.004543284	0.1
1.398541e-06	0.9552349	0.1	1.398541e-06	4.107794e-06	0.1	1.398541e-06	9.693885e-05	0.1	1.398541e-06	0.01701787	0.1	1.398541e-06	5.5299702999999997e-05	0.1	1.398541e-06	5.267947e-06	0.1	1.398541e-06	0.004989349	0.1
1.543712e-06	0.9507364	0.1	1.543712e-06	4.518559e-06	0.1	1.543712e-06	0.0001066691	0.1	1.543712e-06	0.01875839	0.1	1.543712e-06	6.0831274000000004e-05	0.1	1.543712e-06	5.794682e-06	0.1	1.543712e-06	0.005487989	0.1
1.712951e-06	0.9455317	0.1	1.712951e-06	4.993802e-06	0.1	1.712951e-06	0.0001179267	0.1	1.712951e-06	0.02077215	0.1	1.712951e-06	6.7231161e-05	0.1	1.712951e-06	6.4041e-06	0.1	1.712951e-06	0.006064901	0.1
1.917106e-06	0.9393092	0.1	1.917106e-06	5.56197e-06	0.1	1.917106e-06	0.0001313856	0.1	1.917106e-06	0.02317967	0.1	1.917106e-06	7.488240900000001e-05	0.1	1.917106e-06	7.132677e-06	0.1	1.917106e-06	0.006754617	0.1
2.158555e-06	0.9320282	0.1	2.158555e-06	6.226799e-06	0.1	2.158555e-06	0.0001471341	0.1	2.158555e-06	0.02599678	0.1	2.158555e-06	8.3835358e-05	0.1	2.158555e-06	7.985206e-06	0.1	2.158555e-06	0.007561674	0.1
2.442853e-06	0.9235618	0.1	2.442853e-06	6.999869e-06	0.1	2.442853e-06	0.0001654468	0.1	2.442853e-06	0.02927254	0.1	2.442853e-06	9.4245938e-05	0.1	2.442853e-06	8.976536e-06	0.1	2.442853e-06	0.008500127	0.1
