Batch	m_SP	7	P3	R	W4_L	W3	P1	P2_L	P4											
5.108314e-13	9.87394325958e-06	0.1	5.108314e-13	1.490813e-10	0.1	5.108314e-13	1.24708691e-07	0.1	5.108314e-13	1.694949e-12	0.1	5.108314e-13	3.328039e-10	0.1	5.108314e-13	7.115076e-10	0.1	5.108314e-13	3.915704e-15	0.1
1.549683e-12	9.62266277241e-06	0.1	1.549683e-12	4.464929e-10	0.1	1.549683e-12	3.7349781e-07	0.1	1.549683e-12	5.076309e-12	0.1	1.549683e-12	9.967352e-10	0.1	1.549683e-12	2.1309386e-09	0.1	1.549683e-12	1.172739e-14	0.1
4.14382e-12	9.02275577154e-06	0.1	4.14382e-12	1.156536e-09	0.1	4.14382e-12	9.6745903e-07	0.1	4.14382e-12	1.3149e-11	0.1	4.14382e-12	2.58181e-09	0.1	4.14382e-12	5.519699e-09	0.1	4.14382e-12	3.037706e-14	0.1
8.783091e-12	8.041618583010001e-06	0.1	8.783091e-12	2.317798e-09	0.1	8.783091e-12	1.9388718e-06	0.1	8.783091e-12	2.635173e-11	0.1	8.783091e-12	5.174172e-09	0.1	8.783091e-12	1.10619587e-08	0.1	8.783091e-12	6.087827e-14	0.1
1.199458e-11	7.425647742780001e-06	0.1	1.199458e-11	3.046853e-09	0.1	1.199458e-11	2.5487374e-06	0.1	1.199458e-11	3.464058e-11	0.1	1.199458e-11	6.80169e-09	0.1	1.199458e-11	1.4541451200000001e-08	0.1	1.199458e-11	8.002732e-14	0.1
1.607566e-11	6.7104878944500005e-06	0.1	1.607566e-11	3.893308e-09	0.1	1.607566e-11	3.2568084e-06	0.1	1.607566e-11	4.426418e-11	0.1	1.607566e-11	8.691286e-09	0.1	1.607566e-11	1.85812594e-08	0.1	1.607566e-11	1.022599e-13	0.1
2.196913e-11	5.7975200242200005e-06	0.1	2.196913e-11	4.973886e-09	0.1	2.196913e-11	4.1607277e-06	0.1	2.196913e-11	5.654959e-11	0.1	2.196913e-11	1.110353e-08	0.1	2.196913e-11	2.373844e-08	0.1	2.196913e-11	1.306419e-13	0.1
2.971163e-11	4.78414315809e-06	0.1	2.971163e-11	6.173306e-09	0.1	2.971163e-11	5.1640597e-06	0.1	2.971163e-11	7.018616e-11	0.1	2.971163e-11	1.378107e-08	0.1	2.971163e-11	2.9462805999999998e-08	0.1	2.971163e-11	1.621454e-13	0.1
3.813521e-11	3.8817391822199995e-06	0.1	3.813521e-11	7.241381e-09	0.1	3.813521e-11	6.0575202000000005e-06	0.1	3.813521e-11	8.232943e-11	0.1	3.813521e-11	1.616541e-08	0.1	3.813521e-11	3.4560313e-08	0.1	3.813521e-11	1.90199e-13	0.1
4.928311e-11	2.94367156299e-06	0.1	4.928311e-11	8.351666e-09	0.1	4.928311e-11	6.9862898e-06	0.1	4.928311e-11	9.495261e-11	0.1	4.928311e-11	1.864397e-08	0.1	4.928311e-11	3.9859274e-08	0.1	4.928311e-11	2.193612e-13	0.1
6.043102e-11	2.23229967678e-06	0.1	6.043102e-11	9.193638e-09	0.1	6.043102e-11	7.6906114e-06	0.1	6.043102e-11	1.045253e-10	0.1	6.043102e-11	2.052356e-08	0.1	6.043102e-11	4.3877681999999995e-08	0.1	6.043102e-11	2.414761e-13	0.1
7.157893e-11	1.69283807145e-06	0.1	7.157893e-11	9.832137e-09	0.1	7.157893e-11	8.2247255e-06	0.1	7.157893e-11	1.117846e-10	0.1	7.157893e-11	2.194892e-08	0.1	7.157893e-11	4.6924993999999996e-08	0.1	7.157893e-11	2.582467e-13	0.1
8.272683e-11	1.28374416243e-06	0.1	8.272683e-11	1.031634e-08	0.1	8.272683e-11	8.6297647e-06	0.1	8.272683e-11	1.172896e-10	0.1	8.272683e-11	2.302983e-08	0.1	8.272683e-11	4.9235894e-08	0.1	8.272683e-11	2.709644e-13	0.1
9.387474e-11	9.73512664776e-07	0.1	9.387474e-11	1.068352e-08	0.1	9.387474e-11	8.936921600000001e-06	0.1	9.387474e-11	1.214643e-10	0.1	9.387474e-11	2.384952e-08	0.1	9.387474e-11	5.0988324000000004e-08	0.1	9.387474e-11	2.806088e-13	0.1
1.050226e-10	7.38252017406e-07	0.1	1.050226e-10	1.096197e-08	0.1	1.050226e-10	9.1698506e-06	0.1	1.050226e-10	1.246301e-10	0.1	1.050226e-10	2.447113e-08	0.1	1.050226e-10	5.2317269e-08	0.1	1.050226e-10	2.879225e-13	0.1
