Batch	m_SP	5	T4a_L	C5H5	T1a_L	N1a_L	N7a_L							
2.926873e-05	0.9899296949999999	0.1	2.926873e-05	1.372474e-05	0.1	2.926873e-05	0.00035641986000000005	0.1	2.926873e-05	1.176528612e-08	0.1	2.926873e-05	0.00359813699	0.1
3.14488e-05	0.989362846	0.1	3.14488e-05	1.495726e-05	0.1	3.14488e-05	0.00038887692999999994	0.1	3.14488e-05	1.2813387670000002e-08	0.1	3.14488e-05	0.00386439948	0.1
3.389544e-05	0.9887281950000001	0.1	3.389544e-05	1.634028e-05	0.1	3.389544e-05	0.00042529945	0.1	3.389544e-05	1.3989431750000002e-08	0.1	3.389544e-05	0.00416295051	0.1
3.651979e-05	0.988048671	0.1	3.651979e-05	1.782302e-05	0.1	3.651979e-05	0.00046434955000000005	0.1	3.651979e-05	1.525023795e-08	0.1	3.651979e-05	0.0044828737	0.1
3.937146e-05	0.987311558	0.1	3.937146e-05	1.943295e-05	0.1	3.937146e-05	0.0005067504099999999	0.1	3.937146e-05	1.66191849e-08	0.1	3.937146e-05	0.004830139650000001	0.1
4.256411e-05	0.9864875390000001	0.1	4.256411e-05	2.123355e-05	0.1	4.256411e-05	0.00055417372	0.1	4.256411e-05	1.81502459e-08	0.1	4.256411e-05	0.005218474020000001	0.1
4.605693e-05	0.98558738	0.1	4.605693e-05	2.320105e-05	0.1	4.605693e-05	0.00060599296	0.1	4.605693e-05	1.98232148e-08	0.1	4.605693e-05	0.005642773039999999	0.1
5.000001e-05	0.984572709	0.1	5.000001e-05	2.541903e-05	0.1	5.000001e-05	0.0006644096	0.1	5.000001e-05	2.17091662e-08	0.1	5.000001e-05	0.00612108185	0.1
5.452308e-05	0.983410847	0.1	5.452308e-05	2.795904e-05	0.1	5.452308e-05	0.00073130813	0.1	5.452308e-05	2.38689384e-08	0.1	5.452308e-05	0.00666885033	0.1
5.967172e-05	0.9820906869999999	0.1	5.967172e-05	3.084484e-05	0.1	5.967172e-05	0.00080731394	0.1	5.967172e-05	2.6322727499999998e-08	0.1	5.967172e-05	0.0072912179799999996	0.1
6.577598e-05	0.9805289829999999	0.1	6.577598e-05	3.425865e-05	0.1	6.577598e-05	0.00089722662	0.1	6.577598e-05	2.92254921e-08	0.1	6.577598e-05	0.00802750505	0.1
7.331963e-05	0.9786039879999999	0.1	7.331963e-05	3.846608e-05	0.1	7.331963e-05	0.00100804135	0.1	7.331963e-05	3.28030642e-08	0.1	7.331963e-05	0.0089350278	0.1
8.248192e-05	0.9762734339999998	0.1	8.248192e-05	4.355947e-05	0.1	8.248192e-05	0.00114219066	0.1	8.248192e-05	3.7133979800000004e-08	0.1	8.248192e-05	0.010033752	0.1
9.353241e-05	0.9734734629999999	0.1	9.353241e-05	4.967816e-05	0.1	9.353241e-05	0.00130334358	0.1	9.353241e-05	4.23366869e-08	0.1	9.353241e-05	0.011353785000000002	0.1
0.0001105132	0.969193918	0.1	0.0001105132	5.902895e-05	0.1	0.0001105132	0.0015496234900000002	0.1	0.0001105132	5.02876589e-08	0.1	0.0001105132	0.0133713845	0.1
0.0001376824	0.96240399	0.1	0.0001376824	7.386212e-05	0.1	0.0001376824	0.0019402975400000001	0.1	0.0001376824	6.290031280000001e-08	0.1	0.0001376824	0.0165725329	0.1
0.0001716439	0.954014121	0.1	0.0001716439	9.218585e-05	0.1	0.0001716439	0.00242290435	0.1	0.0001716439	7.84809825e-08	0.1	0.0001716439	0.0205278982	0.1
0.0002332355	0.9390694180000001	0.1	0.0002332355	0.0001248164	0.1	0.0002332355	0.0032823209	0.1	0.0002332355	1.062267274e-07	0.1	0.0002332355	0.0275735937	0.1
0.0002948272	0.9244638369999999	0.1	0.0002948272	0.0001566973	0.1	0.0002948272	0.0041219964	0.1	0.0002948272	1.333351335e-07	0.1	0.0002948272	0.0344593723	0.1
0.0003699213	0.907099031	0.1	0.0003699213	0.0001945927	0.1	0.0003699213	0.0051200768	0.1	0.0003699213	1.6555768400000002e-07	0.1	0.0003699213	0.042645925200000004	0.1
0.0004483911	0.8894543489999999	0.1	0.0004483911	0.0002330931	0.1	0.0004483911	0.00613409	0.1	0.0004483911	1.9829461400000002e-07	0.1	0.0004483911	0.050964518	0.1
0.0005268608	0.872300853	0.1	0.0005268608	0.0002705175	0.1	0.0005268608	0.0071197655	0.1	0.0005268608	2.3011662999999998e-07	0.1	0.0005268608	0.0590514943	0.1
0.0006053306	0.855619198	0.1	0.0006053306	0.0003069097	0.1	0.0006053306	0.008078255099999999	0.1	0.0006053306	2.61061032e-07	0.1	0.0006053306	0.06691597170000001	0.1
0.0006972979	0.8366442159999999	0.1	0.0006972979	0.000348303	0.1	0.0006972979	0.009168461900000001	0.1	0.0006972979	2.96257861e-07	0.1	0.0006972979	0.07586163359999999	0.1
0.0007926397	0.8176012109999999	0.1	0.0007926397	0.0003898436	0.1	0.0007926397	0.0102625475	0.1	0.0007926397	3.31579884e-07	0.1	0.0007926397	0.084839379	0.1
