Batch	m_SP	4	Pr2	W1	Pr1	Pr3					
0.0002508432	9.8660593517941e-06	0.1	0.0002508432	3.266139e-08	0.1	0.0002508432	2.976208e-08	0.1	0.0002508432	7.141775e-08	0.1
0.0007200965	9.6204749080878e-06	0.1	0.0007200965	9.259197e-08	0.1	0.0007200965	8.437271e-08	0.1	0.0007200965	2.024626e-07	0.1
0.001658603	9.147493035546e-06	0.1	0.001658603	2.080149e-07	0.1	0.001658603	1.895497e-07	0.1	0.001658603	4.548476e-07	0.1
0.003327059	8.363319329774401e-06	0.1	0.003327059	3.993788e-07	0.1	0.003327059	3.639265e-07	0.1	0.003327059	8.732859e-07	0.1
0.005670993	7.373897512168e-06	0.1	0.005670993	6.408302e-07	0.1	0.005670993	5.839446e-07	0.1	0.005670993	1.401246e-06	0.1
0.00904838	6.1504406582920005e-06	0.1	0.00904838	9.393942e-07	0.1	0.00904838	8.560056e-07	0.1	0.00904838	2.054089e-06	0.1
0.01242577	5.1299787183287e-06	0.1	0.01242577	1.188421e-06	0.1	0.01242577	1.082927e-06	0.1	0.01242577	2.598615e-06	0.1
0.01746659	3.9130828681560006e-06	0.1	0.01746659	1.485386e-06	0.1	0.01746659	1.35353e-06	0.1	0.01746659	3.24796e-06	0.1
0.02250741	2.9848513310759e-06	0.1	0.02250741	1.711906e-06	0.1	0.02250741	1.559943e-06	0.1	0.02250741	3.743272e-06	0.1
0.02754823	2.2768080258648e-06	0.1	0.02754823	1.884693e-06	0.1	0.02754823	1.717392e-06	0.1	0.02754823	4.12109e-06	0.1
0.03258905	1.7367218646499999e-06	0.1	0.03258905	2.016493e-06	0.1	0.03258905	1.837492e-06	0.1	0.03258905	4.409285e-06	0.1
0.03762987	1.3247510087681998e-06	0.1	0.03762987	2.117028e-06	0.1	0.03762987	1.929103e-06	0.1	0.03762987	4.629117e-06	0.1
0.04267069	1.0105050232304e-06	0.1	0.04267069	2.193716e-06	0.1	0.04267069	1.998983e-06	0.1	0.04267069	4.796802e-06	0.1
0.04771152	7.708012961552e-07	0.1	0.04771152	2.252212e-06	0.1	0.04771152	2.052286e-06	0.1	0.04771152	4.92471e-06	0.1
0.05275234	5.8795834574036e-07	0.1	0.05275234	2.296832e-06	0.1	0.05275234	2.092946e-06	0.1	0.05275234	5.022277e-06	0.1
0.05821796	4.3836965991216e-07	0.1	0.05821796	2.333337e-06	0.1	0.05821796	2.12621e-06	0.1	0.05821796	5.102099e-06	0.1
0.0643208	3.158415358469e-07	0.1	0.0643208	2.363238e-06	0.1	0.0643208	2.153457e-06	0.1	0.0643208	5.167481e-06	0.1
0.07042364	2.2756104036900003e-07	0.1	0.07042364	2.384782e-06	0.1	0.07042364	2.173088e-06	0.1	0.07042364	5.214589e-06	0.1
0.07652648	1.6395574712036002e-07	0.1	0.07652648	2.400304e-06	0.1	0.07652648	2.187232e-06	0.1	0.07652648	5.248529e-06	0.1
0.08365284	1.1180934330225e-07	0.1	0.08365284	2.413029e-06	0.1	0.08365284	2.198828e-06	0.1	0.08365284	5.276355e-06	0.1
