Batch	m_SP	7	P3	R	W4_L	W3	P1	P2_L	P4											
2.076669e-11	9.7316267095775e-06	0.1	2.076669e-11	4.230395e-08	0.1	2.076669e-11	3.703329e-08	0.1	2.076669e-11	2.82951e-10	0.1	2.076669e-11	4.174914e-08	0.1	2.076669e-11	1.4660748e-07	0.1	2.076669e-11	2.82951e-10	0.1
4.441974e-11	9.4348227638262e-06	0.1	4.441974e-11	8.9107e-08	0.1	4.441974e-11	7.800513e-08	0.1	4.441974e-11	5.959943e-10	0.1	4.441974e-11	8.793838e-08	0.1	4.441974e-11	3.0880684e-07	0.1	4.441974e-11	5.959945e-10	0.1
9.927058e-11	8.7809106775792e-06	0.1	9.927058e-11	1.922224e-07	0.1	9.927058e-11	1.682733e-07	0.1	9.927058e-11	1.285683e-09	0.1	9.927058e-11	1.897014e-07	0.1	9.927058e-11	6.6616063e-07	0.1	9.927058e-11	1.285685e-09	0.1
1.980021e-10	7.715963438307799e-06	0.1	1.980021e-10	3.601544e-07	0.1	1.980021e-10	3.152824e-07	0.1	1.980021e-10	2.408899e-09	0.1	1.980021e-10	3.55431e-07	0.1	1.980021e-10	1.2481412999999999e-06	0.1	1.980021e-10	2.408904e-09	0.1
3.214798e-10	6.563982138989499e-06	0.1	3.214798e-10	5.41811e-07	0.1	3.214798e-10	4.74306e-07	0.1	3.214798e-10	3.623912e-09	0.1	3.214798e-10	5.347053e-07	0.1	3.214798e-10	1.8776852e-06	0.1	3.214798e-10	3.623923e-09	0.1
4.541416e-10	5.51723710278e-06	0.1	4.541416e-10	7.068733e-07	0.1	4.541416e-10	6.188026e-07	0.1	4.541416e-10	4.727931e-09	0.1	4.541416e-10	6.976028e-07	0.1	4.541416e-10	2.4497205e-06	0.1	4.541416e-10	4.727952e-09	0.1
6.083768e-10	4.5082412529602e-06	0.1	6.083768e-10	8.659834e-07	0.1	6.083768e-10	7.580884e-07	0.1	6.083768e-10	5.792138e-09	0.1	6.083768e-10	8.546263e-07	0.1	6.083768e-10	3.0011276e-06	0.1	6.083768e-10	5.792171e-09	0.1
7.769942e-10	3.6150426189679998e-06	0.1	7.769942e-10	1.006834e-06	0.1	7.769942e-10	8.813891e-07	0.1	7.769942e-10	6.734212e-09	0.1	7.769942e-10	9.936295e-07	0.1	7.769942e-10	3.4892534e-06	0.1	7.769942e-10	6.73426e-09	0.1
9.456116e-10	2.898809634091e-06	0.1	9.456116e-10	1.119778e-06	0.1	9.456116e-10	9.802609e-07	0.1	9.456116e-10	7.489637e-09	0.1	9.456116e-10	1.105093e-06	0.1	9.456116e-10	3.8806703e-06	0.1	9.456116e-10	7.489701e-09	0.1
1.114229e-09	2.3244821760636e-06	0.1	1.114229e-09	1.210346e-06	0.1	1.114229e-09	1.059544e-06	0.1	1.114229e-09	8.095393e-09	0.1	1.114229e-09	1.194473e-06	0.1	1.114229e-09	4.1945375e-06	0.1	1.114229e-09	8.095473e-09	0.1
1.289722e-09	1.8472357245365999e-06	0.1	1.289722e-09	1.285604e-06	0.1	1.289722e-09	1.125425e-06	0.1	1.289722e-09	8.598757e-09	0.1	1.289722e-09	1.268745e-06	0.1	1.289722e-09	4.4553508e-06	0.1	1.289722e-09	8.598852e-09	0.1
1.49272e-09	1.4160440160126001e-06	0.1	1.49272e-09	1.353601e-06	0.1	1.49272e-09	1.184949e-06	0.1	1.49272e-09	9.053546e-09	0.1	1.49272e-09	1.33585e-06	0.1	1.49272e-09	4.6909967e-06	0.1	1.49272e-09	9.053659e-09	0.1
1.695718e-09	1.0855041053696e-06	0.1	1.695718e-09	1.405725e-06	0.1	1.695718e-09	1.230578e-06	0.1	1.695718e-09	9.402176e-09	0.1	1.695718e-09	1.387292e-06	0.1	1.695718e-09	4.8716379e-06	0.1	1.695718e-09	9.402305e-09	0.1
1.898716e-09	8.3211996551397e-07	0.1	1.898716e-09	1.445683e-06	0.1	1.898716e-09	1.265556e-06	0.1	1.898716e-09	9.669427e-09	0.1	1.898716e-09	1.426726e-06	0.1	1.898716e-09	5.0101119e-06	0.1	1.898716e-09	9.66957e-09	0.1
2.101714e-09	6.3788267120739e-07	0.1	2.101714e-09	1.476313e-06	0.1	2.101714e-09	1.29237e-06	0.1	2.101714e-09	9.874295e-09	0.1	2.101714e-09	1.456956e-06	0.1	2.101714e-09	5.1162638999999995e-06	0.1	2.101714e-09	9.874452e-09	0.1
2.338487e-09	4.678296181359e-07	0.1	2.338487e-09	1.50313e-06	0.1	2.338487e-09	1.315845e-06	0.1	2.338487e-09	1.005366e-08	0.1	2.338487e-09	1.483422e-06	0.1	2.338487e-09	5.2092e-06	0.1	2.338487e-09	1.005383e-08	0.1
2.583705e-09	3.393382885449e-07	0.1	2.583705e-09	1.523393e-06	0.1	2.583705e-09	1.333583e-06	0.1	2.583705e-09	1.018918e-08	0.1	2.583705e-09	1.50342e-06	0.1	2.583705e-09	5.279422e-06	0.1	2.583705e-09	1.018936e-08	0.1
2.828922e-09	2.461377755529e-07	0.1	2.828922e-09	1.538091e-06	0.1	2.828922e-09	1.346449e-06	0.1	2.828922e-09	1.028748e-08	0.1	2.828922e-09	1.517927e-06	0.1	2.828922e-09	5.3303575e-06	0.1	2.828922e-09	1.028767e-08	0.1
3.084185e-09	1.7620209172236e-07	0.1	3.084185e-09	1.54912e-06	0.1	3.084185e-09	1.356103e-06	0.1	3.084185e-09	1.036125e-08	0.1	3.084185e-09	1.528812e-06	0.1	3.084185e-09	5.3685787e-06	0.1	3.084185e-09	1.036145e-08	0.1
3.37963e-09	1.1967213227452999e-07	0.1	3.37963e-09	1.558035e-06	0.1	3.37963e-09	1.363907e-06	0.1	3.37963e-09	1.042087e-08	0.1	3.37963e-09	1.537612e-06	0.1	3.37963e-09	5.399474e-06	0.1	3.37963e-09	1.042108e-08	0.1
