Batch	m_SP	7	W3	R	W4_L	P1	P2_L	P3	P4											
0.02773646	0.9894474	0.1	0.02773646	2.177578e-09	0.1	0.02773646	1.95069643e-06	0.1	0.02773646	0.004628371	0.1	0.02773646	1.981179127e-07	0.1	0.02773646	2.174153e-09	0.1	0.02773646	1.745629e-07	0.1
0.0305081	0.9883046	0.1	0.0305081	2.393171e-09	0.1	0.0305081	2.1447357099999997e-06	0.1	0.0305081	0.005187853	0.1	0.0305081	2.177582343e-07	0.1	0.0305081	2.389405e-09	0.1	0.0305081	1.918418e-07	0.1
0.03350227	0.9870661	0.1	0.03350227	2.625642e-09	0.1	0.03350227	2.3540010999999996e-06	0.1	0.03350227	0.005797319	0.1	0.03350227	2.389378273e-07	0.1	0.03350227	2.621509e-09	0.1	0.03350227	2.104733e-07	0.1
0.03683024	0.9856867	0.1	0.03683024	2.883505e-09	0.1	0.03683024	2.5861556e-06	0.1	0.03683024	0.00647909	0.1	0.03683024	2.624323935e-07	0.1	0.03683024	2.878965e-09	0.1	0.03683024	2.311399e-07	0.1
0.0401582	0.9843057	0.1	0.0401582	3.140817e-09	0.1	0.0401582	2.8178406999999998e-06	0.1	0.0401582	0.007163926	0.1	0.0401582	2.8587814309999997e-07	0.1	0.0401582	3.13587e-09	0.1	0.0401582	2.517623e-07	0.1
0.04348617	0.9829243	0.1	0.04348617	3.39758e-09	0.1	0.04348617	3.0490504e-06	0.1	0.04348617	0.007850649	0.1	0.04348617	3.0927477650000003e-07	0.1	0.04348617	3.392227e-09	0.1	0.04348617	2.723407e-07	0.1
0.04734783	0.9813219	0.1	0.04734783	3.694835e-09	0.1	0.04734783	3.316739e-06	0.1	0.04734783	0.00864873	0.1	0.04734783	3.363620785e-07	0.1	0.04734783	3.689013e-09	0.1	0.04734783	2.961644e-07	0.1
0.05134292	0.9796659	0.1	0.05134292	4.00159e-09	0.1	0.05134292	3.5929977000000003e-06	0.1	0.05134292	0.009474792	0.1	0.05134292	3.643156906e-07	0.1	0.05134292	3.995283e-09	0.1	0.05134292	3.207495e-07	0.1
0.05533802	0.9780123	0.1	0.05533802	4.307565e-09	0.1	0.05533802	3.8685637e-06	0.1	0.05533802	0.01030052	0.1	0.05533802	3.921987378e-07	0.1	0.05533802	4.300775e-09	0.1	0.05533802	3.45272e-07	0.1
0.05984317	0.9761512	0.1	0.05984317	4.651673e-09	0.1	0.05984317	4.1784817e-06	0.1	0.05984317	0.0112306	0.1	0.05984317	4.235573544e-07	0.1	0.05984317	4.64434e-09	0.1	0.05984317	3.728508e-07	0.1
0.06468837	0.9741544	0.1	0.06468837	5.020659e-09	0.1	0.06468837	4.5108125e-06	0.1	0.06468837	0.01222908	0.1	0.06468837	4.5718323499999995e-07	0.1	0.06468837	5.012742e-09	0.1	0.06468837	4.024233e-07	0.1
0.06953357	0.972163	0.1	0.06953357	5.388514e-09	0.1	0.06953357	4.842129e-06	0.1	0.06953357	0.01322529	0.1	0.06953357	4.90706377e-07	0.1	0.06953357	5.380016e-09	0.1	0.06953357	4.319053e-07	0.1
0.07535151	0.9697791	0.1	0.07535151	5.828736e-09	0.1	0.07535151	5.2386265e-06	0.1	0.07535151	0.01441812	0.1	0.07535151	5.30824532e-07	0.1	0.07535151	5.819543e-09	0.1	0.07535151	4.671871e-07	0.1
0.08116944	0.9674035	0.1	0.08116944	6.267346e-09	0.1	0.08116944	5.6336758e-06	0.1	0.08116944	0.01560701	0.1	0.08116944	5.70795946e-07	0.1	0.08116944	6.25746e-09	0.1	0.08116944	5.023397e-07	0.1
0.08797196	0.9646366	0.1	0.08797196	6.778151e-09	0.1	0.08797196	6.0937519999999995e-06	0.1	0.08797196	0.01699192	0.1	0.08797196	6.17346737e-07	0.1	0.08797196	6.767458e-09	0.1	0.08797196	5.432785e-07	0.1
0.09502062	0.9617818	0.1	0.09502062	7.305143e-09	0.1	0.09502062	6.5684087e-06	0.1	0.09502062	0.01842091	0.1	0.09502062	6.65372753e-07	0.1	0.09502062	7.293617e-09	0.1	0.09502062	5.855145e-07	0.1
0.1033526	0.9584233	0.1	0.1033526	7.925084e-09	0.1	0.1033526	7.1267842999999995e-06	0.1	0.1033526	0.02010207	0.1	0.1033526	7.21869539e-07	0.1	0.1033526	7.91258e-09	0.1	0.1033526	6.352001e-07	0.1
0.1120053	0.9549539	0.1	0.1120053	8.565489e-09	0.1	0.1120053	7.7035922e-06	0.1	0.1120053	0.02183881	0.1	0.1120053	7.802310540000001e-07	0.1	0.1120053	8.551972e-09	0.1	0.1120053	6.865256e-07	0.1
0.1226977	0.9506924	0.1	0.1226977	9.352098e-09	0.1	0.1226977	8.412084300000001e-06	0.1	0.1226977	0.02397208	0.1	0.1226977	8.51916608e-07	0.1	0.1226977	9.337339e-09	0.1	0.1226977	7.495688e-07	0.1
0.1348738	0.9458739	0.1	0.1348738	1.024151e-08	0.1	0.1348738	9.213170500000001e-06	0.1	0.1348738	0.02638419	0.1	0.1348738	9.32970815e-07	0.1	0.1348738	1.022534e-08	0.1	0.1348738	8.208511e-07	0.1
0.1487716	0.9404183	0.1	0.1487716	1.124852e-08	0.1	0.1487716	1.01201779e-05	0.1	0.1487716	0.02911523	0.1	0.1487716	1.0247423079999999e-06	0.1	0.1487716	1.123076e-08	0.1	0.1487716	9.015586e-07	0.1
0.1655999	0.9338746	0.1	0.1655999	1.245637e-08	0.1	0.1655999	1.12080816e-05	0.1	0.1655999	0.03239097	0.1	0.1655999	1.1348169010000001e-06	0.1	0.1655999	1.243671e-08	0.1	0.1655999	9.983626e-07	0.1
0.1873997	0.9254977	0.1	0.1873997	1.400261e-08	0.1	0.1873997	1.26007658e-05	0.1	0.1873997	0.03658443	0.1	0.1873997	1.2757290990000001e-06	0.1	0.1873997	1.39805e-08	0.1	0.1873997	1.122287e-06	0.1
0.2149829	0.915057	0.1	0.2149829	1.592979e-08	0.1	0.2149829	1.4336566999999999e-05	0.1	0.2149829	0.04181102	0.1	0.2149829	1.451357909e-06	0.1	0.2149829	1.590464e-08	0.1	0.2149829	1.276742e-06	0.1
0.2493769	0.9022803	0.1	0.2493769	1.828814e-08	0.1	0.2493769	1.64607156e-05	0.1	0.2493769	0.04820696	0.1	0.2493769	1.666279958e-06	0.1	0.2493769	1.825927e-08	0.1	0.2493769	1.465753e-06	0.1
0.3181648	0.8775034	0.1	0.3181648	2.286154e-08	0.1	0.3181648	2.05799429e-05	0.1	0.3181648	0.06061017	0.1	0.3181648	2.083064731e-06	0.1	0.3181648	2.282544e-08	0.1	0.3181648	1.83229e-06	0.1
0.441983	0.8353522	0.1	0.441983	3.064194e-08	0.1	0.441983	2.758768e-05	0.1	0.441983	0.08171091	0.1	0.441983	2.792112136e-06	0.1	0.441983	3.059355e-08	0.1	0.441983	2.455855e-06	0.1
0.6219971	0.7791391	0.1	0.6219971	4.101791e-08	0.1	0.6219971	3.6933248e-05	0.1	0.6219971	0.1098509	0.1	0.6219971	3.737698787e-06	0.1	0.6219971	4.095313e-08	0.1	0.6219971	3.287442e-06	0.1
0.8990347	0.7027098	0.1	0.8990347	5.512545e-08	0.1	0.8990347	4.9639803999999996e-05	0.1	0.8990347	0.1481111	0.1	0.8990347	5.02335407e-06	0.1	0.8990347	5.503838e-08	0.1	0.8990347	4.418099e-06	0.1
1.279169	0.6140273	0.1	1.279169	7.149473e-08	0.1	1.279169	6.4383486e-05	0.1	1.279169	0.1925052	0.1	1.279169	6.51512596e-06	0.1	1.279169	7.13818e-08	0.1	1.279169	5.730023e-06	0.1
1.780542	0.5190606	0.1	1.780542	8.902397e-08	0.1	1.780542	8.0171953e-05	0.1	1.780542	0.2400452	0.1	1.780542	8.11260831e-06	0.1	1.780542	8.888335e-08	0.1	1.780542	7.134914e-06	0.1
2.312225	0.4386921	0.1	2.312225	1.038586e-07	0.1	2.312225	9.3533409e-05	0.1	2.312225	0.2802773	0.1	2.312225	9.46452646e-06	0.1	2.312225	1.036946e-07	0.1	2.312225	8.323845e-06	0.1
