Batch	m_SP	2	P2_L	W4_L	
2.825686e-12	9.8117767793226e-06	0.1	2.825686e-12	1.378e-08	0.1
6.142835e-12	9.5966321844119e-06	0.1	6.142835e-12	2.973966e-08	0.1
1.259773e-11	9.194555588253e-06	0.1	1.259773e-11	6.013538e-08	0.1
2.407311e-11	8.530182862397999e-06	0.1	2.407311e-11	1.120794e-07	0.1
3.959076e-11	7.723904160066401e-06	0.1	3.959076e-11	1.782513e-07	0.1
5.980214e-11	6.810378125181e-06	0.1	5.980214e-11	2.578622e-07	0.1
8.001352e-11	6.0265969877685e-06	0.1	8.001352e-11	3.305859e-07	0.1
1.100685e-10	5.0548671968081004e-06	0.1	1.100685e-10	4.271789e-07	0.1
1.401234e-10	4.2663938974488e-06	0.1	1.401234e-10	5.114273e-07	0.1
1.701784e-10	3.6200484965249997e-06	0.1	1.701784e-10	5.84809e-07	0.1
2.002334e-10	3.0853183223765003e-06	0.1	2.002334e-10	6.486361e-07	0.1
2.302883e-10	2.6393162759926e-06	0.1	2.302883e-10	7.040719e-07	0.1
2.603433e-10	2.26468731067656e-06	0.1	2.603433e-10	7.52146e-07	0.1
2.903983e-10	1.9481080841253297e-06	0.1	2.903983e-10	7.937684e-07	0.1
3.265344e-10	1.6298555927108e-06	0.1	3.265344e-10	8.363985e-07	0.1
3.626706e-10	1.3667710861306802e-06	0.1	3.626706e-10	8.720724e-07	0.1
4.00327e-10	1.13990933763392e-06	0.1	4.00327e-10	9.029674e-07	0.1
4.440639e-10	9.250417831234999e-07	0.1	4.440639e-10	9.321087e-07	0.1
4.878008e-10	7.5191394582e-07	0.1	4.878008e-10	9.552535e-07	0.1
5.389567e-10	5.9107453122816e-07	0.1	5.389567e-10	9.761633e-07	0.1
5.919675e-10	4.6136579683924e-07	0.1	5.919675e-10	9.922425e-07	0.1
6.536143e-10	3.4657352237310004e-07	0.1	6.536143e-10	1.005399e-06	0.1
7.1742e-10	2.58381470078604e-07	0.1	7.1742e-10	1.014253e-06	0.1
7.894383e-10	1.86159367072823e-07	0.1	7.894383e-10	1.019968e-06	0.1
8.669316e-10	1.3155632106883198e-07	0.1	8.669316e-10	1.022487e-06	0.1
