Batch	m_SP	7	P2_L	R	W4_L	W3	P1	P3	P4											
2.121645e-13	9.77486249884e-06	0.1	2.121645e-13	8.627864e-09	0.1	2.121645e-13	1.189894e-07	0.1	2.121645e-13	1.822284e-10	0.1	2.121645e-13	3.827049e-08	0.1	2.121645e-13	1.633333e-08	0.1	2.121645e-13	3.318664e-11	0.1
5.154676e-13	9.5134277762581e-06	0.1	5.154676e-13	2.068147e-08	0.1	5.154676e-13	2.852219e-07	0.1	5.154676e-13	4.367982e-10	0.1	5.154676e-13	9.173066e-08	0.1	5.154676e-13	3.915197e-08	0.1	5.154676e-13	7.954857e-11	0.1
1.163342e-12	8.978186636966401e-06	0.1	1.163342e-12	4.536072e-08	0.1	1.163342e-12	6.255671e-07	0.1	1.163342e-12	9.579695e-10	0.1	1.163342e-12	2.011665e-07	0.1	1.163342e-12	8.587238e-08	0.1	1.163342e-12	1.744665e-10	0.1
2.341154e-12	8.081142141337201e-06	0.1	2.341154e-12	8.672746e-08	0.1	2.341154e-12	1.196018e-06	0.1	2.341154e-12	1.831392e-09	0.1	2.341154e-12	3.845328e-07	0.1	2.341154e-12	1.641846e-07	0.1	2.341154e-12	3.335464e-10	0.1
4.023742e-12	6.9529690705609e-06	0.1	4.023742e-12	1.387622e-07	0.1	4.023742e-12	1.913529e-06	0.1	4.023742e-12	2.929778e-09	0.1	4.023742e-12	6.150611e-07	0.1	4.023742e-12	2.626939e-07	0.1	4.023742e-12	5.336145e-10	0.1
5.131437e-12	6.2977243748096e-06	0.1	5.131437e-12	1.689893e-07	0.1	5.131437e-12	2.330305e-06	0.1	5.131437e-12	3.567688e-09	0.1	5.131437e-12	7.489081e-07	0.1	5.131437e-12	3.199191e-07	0.1	5.131437e-12	6.498151e-10	0.1
6.444598e-12	5.6005028268969e-06	0.1	6.444598e-12	2.011576e-07	0.1	6.444598e-12	2.77382e-06	0.1	6.444598e-12	4.246439e-09	0.1	6.444598e-12	8.912922e-07	0.1	6.444598e-12	3.808197e-07	0.1	6.444598e-12	7.734602e-10	0.1
8.065957e-12	4.8452502785164e-06	0.1	8.065957e-12	2.360091e-07	0.1	8.065957e-12	3.254299e-06	0.1	8.065957e-12	4.981666e-09	0.1	8.065957e-12	1.045482e-06	0.1	8.065957e-12	4.46801e-07	0.1	8.065957e-12	9.073976e-10	0.1
1.102758e-11	3.7189090417365e-06	0.1	1.102758e-11	2.879972e-07	0.1	1.102758e-11	3.970964e-06	0.1	1.102758e-11	6.078137e-09	0.1	1.102758e-11	1.275344e-06	0.1	1.102758e-11	5.452271e-07	0.1	1.102758e-11	1.107146e-09	0.1
1.398919e-11	2.8545097557941098e-06	0.1	1.398919e-11	3.279066e-07	0.1	1.398919e-11	4.521059e-06	0.1	1.398919e-11	6.919669e-09	0.1	1.398919e-11	1.451677e-06	0.1	1.398919e-11	6.20787e-07	0.1	1.398919e-11	1.260444e-09	0.1
