Batch	m_SP	7	P3	W4_L	W3	R	P1	P2_L	P4											
2.682482e-12	9.6820352104567e-06	0.1	2.682482e-12	8.340959e-08	0.1	2.682482e-12	3.730649e-10	0.1	2.682482e-12	4.646872e-08	0.1	2.682482e-12	3.58671e-08	0.1	2.682482e-12	1.5132893e-07	0.1	2.682482e-12	3.222133e-10	0.1
6.026352e-12	9.3005691332272e-06	0.1	6.026352e-12	1.848224e-07	0.1	6.026352e-12	8.301161e-10	0.1	6.026352e-12	1.027359e-07	0.1	6.026352e-12	8.205366e-08	0.1	6.026352e-12	3.2794706e-07	0.1	6.026352e-12	7.154286e-10	0.1
1.06141e-11	8.8026783314793e-06	0.1	1.06141e-11	3.194702e-07	0.1	1.06141e-11	1.442884e-09	0.1	1.06141e-11	1.770468e-07	0.1	1.06141e-11	1.477913e-07	0.1	1.06141e-11	5.4980462e-07	0.1	1.06141e-11	1.240002e-09	0.1
1.806406e-11	8.052912638221201e-06	0.1	1.806406e-11	5.275288e-07	0.1	1.806406e-11	2.403245e-09	0.1	1.806406e-11	2.909727e-07	0.1	1.806406e-11	2.59415e-07	0.1	1.806406e-11	8.638146e-07	0.1	1.806406e-11	2.05626e-09	0.1
3.083895e-11	6.9194395772865e-06	0.1	3.083895e-11	8.558369e-07	0.1	3.083895e-11	3.952796e-09	0.1	3.083895e-11	4.684759e-07	0.1	3.083895e-11	4.609227e-07	0.1	3.083895e-11	1.2863819e-06	0.1	3.083895e-11	3.358668e-09	0.1
4.484095e-11	5.8678356927074e-06	0.1	4.484095e-11	1.178166e-06	0.1	4.484095e-11	5.516097e-09	0.1	4.484095e-11	6.399729e-07	0.1	4.484095e-11	6.899082e-07	0.1	4.484095e-11	1.6114079e-06	0.1	4.484095e-11	4.655086e-09	0.1
6.068362e-11	4.8784094340894e-06	0.1	6.068362e-11	1.500895e-06	0.1	6.068362e-11	7.124664e-09	0.1	6.068362e-11	8.088407e-07	0.1	6.068362e-11	9.512694e-07	0.1	6.068362e-11	1.8438514000000001e-06	0.1	6.068362e-11	5.971474e-09	0.1
7.652629e-11	4.064070417736e-06	0.1	7.652629e-11	1.784416e-06	0.1	7.652629e-11	8.57509e-09	0.1	7.652629e-11	9.547703e-07	0.1	7.652629e-11	1.208425e-06	0.1	7.652629e-11	1.9678336e-06	0.1	7.652629e-11	7.143806e-09	0.1
9.236896e-11	3.392767589875e-06	0.1	9.236896e-11	2.033605e-06	0.1	9.236896e-11	9.879928e-09	0.1	9.236896e-11	1.0811e-06	0.1	9.236896e-11	1.456572e-06	0.1	9.236896e-11	2.0120018e-06	0.1	9.236896e-11	8.187037e-09	0.1
1.082116e-10	2.8384523834919e-06	0.1	1.082116e-10	2.252718e-06	0.1	1.082116e-10	1.105149e-08	0.1	1.082116e-10	1.19065e-06	0.1	1.082116e-10	1.69254e-06	0.1	1.082116e-10	1.9984992e-06	0.1	1.082116e-10	9.114782e-09	0.1
1.259998e-10	2.3293552521048e-06	0.1	1.259998e-10	2.467484e-06	0.1	1.259998e-10	1.222278e-08	0.1	1.259998e-10	1.296601e-06	0.1	1.259998e-10	1.940598e-06	0.1	1.259998e-10	1.9355664999999998e-06	0.1	1.259998e-10	1.003409e-08	0.1
1.450851e-10	1.8901672933752e-06	0.1	1.450851e-10	2.666113e-06	0.1	1.450851e-10	1.332725e-08	0.1	1.450851e-10	1.393308e-06	0.1	1.450851e-10	2.185397e-06	0.1	1.450851e-10	1.8314919e-06	0.1	1.450851e-10	1.089362e-08	0.1
1.641703e-10	1.5388906091231998e-06	0.1	1.641703e-10	2.836517e-06	0.1	1.641703e-10	1.429183e-08	0.1	1.641703e-10	1.475274e-06	0.1	1.641703e-10	2.407681e-06	0.1	1.641703e-10	1.7053394e-06	0.1	1.641703e-10	1.163858e-08	0.1
1.832556e-10	1.2571141487256e-06	0.1	1.832556e-10	2.982788e-06	0.1	1.832556e-10	1.513304e-08	0.1	1.832556e-10	1.544894e-06	0.1	1.832556e-10	2.607908e-06	0.1	1.832556e-10	1.5685467e-06	0.1	1.832556e-10	1.228402e-08	0.1
2.038799e-10	1.0141683957648e-06	0.1	2.038799e-10	3.117736e-06	0.1	2.038799e-10	1.592059e-08	0.1	2.038799e-10	1.608522e-06	0.1	2.038799e-10	2.800683e-06	0.1	2.038799e-10	1.4178210000000002e-06	0.1	2.038799e-10	1.288479e-08	0.1
2.268129e-10	8.0245210378067e-07	0.1	2.268129e-10	3.243983e-06	0.1	2.268129e-10	1.666798e-08	0.1	2.268129e-10	1.667538e-06	0.1	2.268129e-10	2.988343e-06	0.1	2.268129e-10	1.2543901999999998e-06	0.1	2.268129e-10	1.345186e-08	0.1
2.497459e-10	6.380183933842899e-07	0.1	2.497459e-10	3.349272e-06	0.1	2.497459e-10	1.729976e-08	0.1	2.497459e-10	1.716401e-06	0.1	2.497459e-10	3.150525e-06	0.1	2.497459e-10	1.1005978000000002e-06	0.1	2.497459e-10	1.392895e-08	0.1
2.726788e-10	5.0970650331558e-07	0.1	2.726788e-10	3.437133e-06	0.1	2.726788e-10	1.783341e-08	0.1	2.726788e-10	1.756955e-06	0.1	2.726788e-10	3.290032e-06	0.1	2.726788e-10	9.593807e-07	0.1	2.726788e-10	1.433037e-08	0.1
2.994511e-10	3.9449520358176e-07	0.1	2.994511e-10	3.521529e-06	0.1	2.994511e-10	1.835215e-08	0.1	2.994511e-10	1.795761e-06	0.1	2.994511e-10	3.427841e-06	0.1	2.994511e-10	8.120162e-07	0.1	2.994511e-10	1.471928e-08	0.1
3.271831e-10	3.044963106846e-07	0.1	3.271831e-10	3.592128e-06	0.1	3.271831e-10	1.879142e-08	0.1	3.271831e-10	1.828161e-06	0.1	3.271831e-10	3.546216e-06	0.1	3.271831e-10	6.793162999999999e-07	0.1	3.271831e-10	1.504768e-08	0.1
3.549152e-10	2.3651203400665001e-07	0.1	3.549152e-10	3.648943e-06	0.1	3.549152e-10	1.914914e-08	0.1	3.549152e-10	1.854249e-06	0.1	3.549152e-10	3.643746e-06	0.1	3.549152e-10	5.657933e-07	0.1	3.549152e-10	1.531458e-08	0.1
3.873829e-10	1.7728193435868e-07	0.1	3.873829e-10	3.701536e-06	0.1	3.873829e-10	1.948454e-08	0.1	3.873829e-10	1.878485e-06	0.1	3.873829e-10	3.736101e-06	0.1	3.873829e-10	4.54838e-07	0.1	3.873829e-10	1.556447e-08	0.1
4.210346e-10	1.3255471885824e-07	0.1	4.210346e-10	3.74362e-06	0.1	4.210346e-10	1.975692e-08	0.1	4.210346e-10	1.898027e-06	0.1	4.210346e-10	3.811744e-06	0.1	4.210346e-10	3.6149290999999996e-07	0.1	4.210346e-10	1.576727e-08	0.1
