Batch	m_SP	5	W2	W1	Pr1	Pr2	Pr3							
6.599357e-09	0.9778814	0.1	6.599357e-09	0.004352639	0.1	6.599357e-09	0.008121357	0.1	6.599357e-09	0.0007148201	0.1	6.599357e-09	4.678639e-05	0.1
1.453808e-08	0.9521677	0.1	1.453808e-08	0.009411749	0.1	1.453808e-08	0.01756287	0.1	1.453808e-08	0.001546205	0.1	1.453808e-08	0.0001011973	0.1
2.548384e-08	0.9182286	0.1	2.548384e-08	0.0160874	0.1	2.548384e-08	0.03002473	0.1	2.548384e-08	0.002644198	0.1	2.548384e-08	0.0001730478	0.1
4.087443e-08	0.8732686	0.1	4.087443e-08	0.02492741	0.1	4.087443e-08	0.04653367	0.1	4.087443e-08	0.004100014	0.1	4.087443e-08	0.0002682957	0.1
6.450895e-08	0.8098938	0.1	6.450895e-08	0.03738067	0.1	6.450895e-08	0.06980518	0.1	6.450895e-08	0.006154908	0.1	6.450895e-08	0.0004026978	0.1
9.681628e-08	0.7329088	0.1	9.681628e-08	0.05249429	0.1	9.681628e-08	0.09807587	0.1	9.681628e-08	0.008656359	0.1	9.681628e-08	0.0005662252	0.1
1.411206e-07	0.6423519	0.1	1.411206e-07	0.07024737	0.1	1.411206e-07	0.1313332	0.1	1.411206e-07	0.01160816	0.1	1.411206e-07	0.0007590357	0.1
1.884241e-07	0.5610756	0.1	1.884241e-07	0.08615057	0.1	1.884241e-07	0.1611854	0.1	1.884241e-07	0.01426888	0.1	1.884241e-07	0.0009326251	0.1
2.357277e-07	0.4924505	0.1	2.357277e-07	0.099548	0.1	2.357277e-07	0.1863942	0.1	2.357277e-07	0.01652681	0.1	2.357277e-07	0.001079717	0.1
2.830312e-07	0.4339893	0.1	2.830312e-07	0.1109318	0.1	2.830312e-07	0.2078726	0.1	2.830312e-07	0.01846137	0.1	2.830312e-07	0.001205518	0.1
3.303348e-07	0.3838076	0.1	3.303348e-07	0.1206747	0.1	3.303348e-07	0.2263122	0.1	3.303348e-07	0.02013268	0.1	3.303348e-07	0.001313973	0.1
3.873699e-07	0.3322708	0.1	3.873699e-07	0.1306441	0.1	3.873699e-07	0.2452537	0.1	3.873699e-07	0.0218629	0.1	3.873699e-07	0.001425951	0.1
4.444049e-07	0.2887174	0.1	4.444049e-07	0.1390302	0.1	4.444049e-07	0.2612652	0.1	4.444049e-07	0.02333974	0.1	4.444049e-07	0.001521203	0.1
5.0144e-07	0.2516594	0.1	5.0144e-07	0.1461275	0.1	5.0144e-07	0.2748931	0.1	5.0144e-07	0.02461064	0.1	5.0144e-07	0.001602846	0.1
5.584751e-07	0.2199448	0.1	5.584751e-07	0.1521642	0.1	5.584751e-07	0.2865599	0.1	5.584751e-07	0.02571231	0.1	5.584751e-07	0.001673295	0.1
6.155101e-07	0.1926685	0.1	6.155101e-07	0.1573194	0.1	6.155101e-07	0.296598	0.1	6.155101e-07	0.0266736	0.1	6.155101e-07	0.001734447	0.1
6.725452e-07	0.1691091	0.1	6.725452e-07	0.1617359	0.1	6.725452e-07	0.3052722	0.1	6.725452e-07	0.02751747	0.1	6.725452e-07	0.001787815	0.1
7.295803e-07	0.1486852	0.1	7.295803e-07	0.1655291	0.1	7.295803e-07	0.3127958	0.1	7.295803e-07	0.0282624	0.1	7.295803e-07	0.001834616	0.1
7.866154e-07	0.130923	0.1	7.866154e-07	0.1687929	0.1	7.866154e-07	0.3193428	0.1	7.866154e-07	0.02892348	0.1	7.866154e-07	0.001875845	0.1
8.436504e-07	0.1154326	0.1	8.436504e-07	0.1716044	0.1	8.436504e-07	0.3250561	0.1	8.436504e-07	0.02951306	0.1	8.436504e-07	0.001912318	0.1
9.006855e-07	0.1018909	0.1	9.006855e-07	0.1740279	0.1	9.006855e-07	0.3300545	0.1	9.006855e-07	0.03004142	0.1	9.006855e-07	0.001944712	0.1
