Batch	m_SP	4	Pr3	W1	Pr1	Pr2					
2.088447e-09	9.8737232743877e-06	0.1	2.088447e-09	2.388492e-08	0.1	2.088447e-09	5.676182e-08	0.1	2.088447e-09	4.524085e-08	0.1
5.778945e-09	9.654636556219198e-06	0.1	5.778945e-09	6.535753e-08	0.1	5.778945e-09	1.553203e-07	0.1	5.778945e-09	1.237949e-07	0.1
1.187934e-08	9.3030943861542e-06	0.1	1.187934e-08	1.319037e-07	0.1	1.187934e-08	3.134653e-07	0.1	1.187934e-08	2.498412e-07	0.1
2.204666e-08	8.745405799478e-06	0.1	2.204666e-08	2.374732e-07	0.1	2.204666e-08	5.64348e-07	0.1	2.204666e-08	4.498021e-07	0.1
4.195245e-08	7.748496566661599e-06	0.1	4.195245e-08	4.261862e-07	0.1	4.195245e-08	1.012819e-06	0.1	4.195245e-08	8.072469e-07	0.1
6.820374e-08	6.6054031103151004e-06	0.1	6.820374e-08	6.425721e-07	0.1	6.820374e-08	1.527054e-06	0.1	6.820374e-08	1.217107e-06	0.1
9.868536e-08	5.487960362724e-06	0.1	9.868536e-08	8.541029e-07	0.1	9.868536e-08	2.02975e-06	0.1	9.868536e-08	1.617771e-06	0.1
1.355016e-07	4.3872853834395e-06	0.1	1.355016e-07	1.06246e-06	0.1	1.355016e-07	2.524904e-06	0.1	1.355016e-07	2.012424e-06	0.1
1.818197e-07	3.3104790178379997e-06	0.1	1.818197e-07	1.266299e-06	0.1	1.818197e-07	3.009322e-06	0.1	1.818197e-07	2.398518e-06	0.1
2.281378e-07	2.4979627821517e-06	0.1	2.281378e-07	1.420108e-06	0.1	2.281378e-07	3.374845e-06	0.1	2.281378e-07	2.689851e-06	0.1
2.744559e-07	1.8848697106433998e-06	0.1	2.744559e-07	1.536167e-06	0.1	2.744559e-07	3.650655e-06	0.1	2.744559e-07	2.90968e-06	0.1
3.20774e-07	1.4222519635356002e-06	0.1	3.20774e-07	1.62374e-06	0.1	3.20774e-07	3.858771e-06	0.1	3.20774e-07	3.075554e-06	0.1
3.670921e-07	1.0731785410116e-06	0.1	3.670921e-07	1.68982e-06	0.1	3.670921e-07	4.015807e-06	0.1	3.670921e-07	3.200717e-06	0.1
4.134102e-07	8.0978110956352e-07	0.1	4.134102e-07	1.739682e-06	0.1	4.134102e-07	4.134301e-06	0.1	4.134102e-07	3.29516e-06	0.1
4.597283e-07	6.1103094566608e-07	0.1	4.597283e-07	1.777305e-06	0.1	4.597283e-07	4.223713e-06	0.1	4.597283e-07	3.366424e-06	0.1
5.060464e-07	4.6106143906808e-07	0.1	5.060464e-07	1.805695e-06	0.1	5.060464e-07	4.291179e-06	0.1	5.060464e-07	3.420196e-06	0.1
5.579948e-07	3.3619201567560004e-07	0.1	5.579948e-07	1.829333e-06	0.1	5.579948e-07	4.347354e-06	0.1	5.579948e-07	3.464969e-06	0.1
6.136968e-07	2.3960991090582e-07	0.1	6.136968e-07	1.847616e-06	0.1	6.136968e-07	4.390803e-06	0.1	6.136968e-07	3.499599e-06	0.1
6.693987e-07	1.7077424308633e-07	0.1	6.693987e-07	1.860647e-06	0.1	6.693987e-07	4.42177e-06	0.1	6.693987e-07	3.524281e-06	0.1
7.273753e-07	1.200420392044e-07	0.1	7.273753e-07	1.87025e-06	0.1	7.273753e-07	4.444593e-06	0.1	7.273753e-07	3.542471e-06	0.1
