Batch	m_SP	7	P1	R	W4_L	W3	P2_L	P3	P4											
2006.824	9.848769511320002e-06	0.1	2006.824	4.513188e-12	0.1	2006.824	7.4065635e-08	0.1	2006.824	5.811652e-08	0.1	2006.824	1.8121396045000003e-08	0.1	2006.824	4.702369e-12	0.1	2006.824	4.967692e-14	0.1
4088.266	9.69527004633e-06	0.1	4088.266	9.122528e-12	0.1	4088.266	1.4970923e-07	0.1	4088.266	1.174712e-07	0.1	4088.266	3.6628853524000005e-08	0.1	4088.266	9.504922e-12	0.1	4088.266	1.004122e-13	0.1
7656.451	9.437672678543201e-06	0.1	7656.451	1.685774e-11	0.1	7656.451	2.7665123e-07	0.1	7656.451	2.170779e-07	0.1	7656.451	6.7687347797e-08	0.1	7656.451	1.756437e-11	0.1	7656.451	1.855541e-13	0.1
13603.43	9.023463862094499e-06	0.1	13603.43	2.929575e-11	0.1	13603.43	4.8077067e-07	0.1	13603.43	3.772427e-07	0.1	13603.43	1.17628530383e-07	0.1	13603.43	3.052375e-11	0.1	13603.43	3.2246e-13	0.1
25497.38	8.2487848615362e-06	0.1	25497.38	5.255805e-11	0.1	25497.38	8.6252694e-07	0.1	25497.38	6.767924e-07	0.1	25497.38	2.1103161584e-07	0.1	25497.38	5.476115e-11	0.1	25497.38	5.785095e-13	0.1
46567.22	7.036100823790401e-06	0.1	46567.22	8.897294e-11	0.1	46567.22	1.4601295e-06	0.1	46567.22	1.145709e-06	0.1	46567.22	3.5724493316e-07	0.1	46567.22	9.270246e-11	0.1	46567.22	9.793303e-13	0.1
71240.69	5.8406756722615e-06	0.1	71240.69	1.248696e-10	0.1	71240.69	2.0492278000000003e-06	0.1	71240.69	1.607952e-06	0.1	71240.69	5.0137763497e-07	0.1	71240.69	1.301038e-10	0.1	71240.69	1.374447e-12	0.1
101152.8	4.6604115991134e-06	0.1	101152.8	1.60311e-10	0.1	101152.8	2.6308538e-06	0.1	101152.8	2.064332e-06	0.1	101152.8	6.436822353e-07	0.1	101152.8	1.670309e-10	0.1	101152.8	1.764553e-12	0.1
131064.8	3.7186508381372e-06	0.1	131064.8	1.885905e-10	0.1	131064.8	3.0949476e-06	0.1	131064.8	2.428489e-06	0.1	131064.8	7.5723043915e-07	0.1	131064.8	1.964958e-10	0.1	131064.8	2.075827e-12	0.1
160976.9	2.9671989539052e-06	0.1	160976.9	2.111554e-10	0.1	160976.9	3.4652587e-06	0.1	160976.9	2.719058e-06	0.1	160976.9	8.4783326914e-07	0.1	160976.9	2.200065e-10	0.1	160976.9	2.3242e-12	0.1
190888.9	2.3675971929093e-06	0.1	190888.9	2.291605e-10	0.1	190888.9	3.7607390999999994e-06	0.1	190888.9	2.95091e-06	0.1	190888.9	9.201272826900001e-07	0.1	190888.9	2.387663e-10	0.1	190888.9	2.522383e-12	0.1
220801.0	1.889161218998e-06	0.1	220801.0	2.435271e-10	0.1	220801.0	3.9965086999999996e-06	0.1	220801.0	3.13591e-06	0.1	220801.0	9.778124852e-07	0.1	220801.0	2.537352e-10	0.1	220801.0	2.680517e-12	0.1
254340.9	1.466694866179e-06	0.1	254340.9	2.562131e-10	0.1	254340.9	4.204698e-06	0.1	254340.9	3.299268e-06	0.1	254340.9	1.02874911306e-06	0.1	254340.9	2.669529e-10	0.1	254340.9	2.820153e-12	0.1
290299.3	1.1181075888680001e-06	0.1	290299.3	2.666806e-10	0.1	290299.3	4.3764798e-06	0.1	290299.3	3.434059e-06	0.1	290299.3	1.0707784464e-06	0.1	290299.3	2.778592e-10	0.1	290299.3	2.935369e-12	0.1
326257.8	8.5236893859976e-07	0.1	326257.8	2.746604e-10	0.1	326257.8	4.5074339e-06	0.1	326257.8	3.536814e-06	0.1	326257.8	1.10281922517e-06	0.1	326257.8	2.861734e-10	0.1	326257.8	3.023202e-12	0.1
362216.2	6.497877872755e-07	0.1	362216.2	2.807435e-10	0.1	362216.2	4.607265e-06	0.1	362216.2	3.615148e-06	0.1	362216.2	1.1272445811899999e-06	0.1	362216.2	2.925116e-10	0.1	362216.2	3.09016e-12	0.1
401085.7	4.8458972099439e-07	0.1	401085.7	2.857042e-10	0.1	401085.7	4.6886742e-06	0.1	401085.7	3.679026e-06	0.1	401085.7	1.14716168698e-06	0.1	401085.7	2.976802e-10	0.1	401085.7	3.144762e-12	0.1
444321.8	3.4967538359184e-07	0.1	444321.8	2.897554e-10	0.1	444321.8	4.755158999999999e-06	0.1	444321.8	3.731194e-06	0.1	444321.8	1.16342859005e-06	0.1	444321.8	3.019013e-10	0.1	444321.8	3.189355e-12	0.1
487557.9	2.5232247395663996e-07	0.1	487557.9	2.926788e-10	0.1	487557.9	4.8031339e-06	0.1	487557.9	3.768838e-06	0.1	487557.9	1.1751662417e-06	0.1	487557.9	3.049472e-10	0.1	487557.9	3.221532e-12	0.1
530794.0	1.8207356075328e-07	0.1	530794.0	2.947883e-10	0.1	530794.0	4.837752e-06	0.1	530794.0	3.796002e-06	0.1	530794.0	1.18363671193e-06	0.1	530794.0	3.07145e-10	0.1	530794.0	3.244751e-12	0.1
581240.9	1.2442400643552e-07	0.1	581240.9	2.965194e-10	0.1	581240.9	4.8661617000000005e-06	0.1	581240.9	3.818294e-06	0.1	581240.9	1.19058709782e-06	0.1	581240.9	3.089487e-10	0.1	581240.9	3.263806e-12	0.1
