Batch	m_SP	5	W2	W1	Pr1	Pr2	Pr3							
0.0004081214	0.9871832	0.1	0.0004081214	0.003746394	0.1	0.0004081214	0.004531276	0.1	0.0004081214	3.887999e-06	0.1	0.0004081214	4.529501e-08	0.1
0.000851994	0.9734943	0.1	0.000851994	0.007747713	0.1	0.000851994	0.009370883	0.1	0.000851994	8.040573e-06	0.1	0.000851994	9.354948e-08	0.1
0.001575731	0.9517174	0.1	0.001575731	0.01411315	0.1	0.001575731	0.0170699	0.1	0.001575731	1.464671e-05	0.1	0.001575731	1.697146e-07	0.1
0.002658002	0.9203553	0.1	0.002658002	0.02328039	0.1	0.002658002	0.0281577	0.1	0.002658002	2.416085e-05	0.1	0.002658002	2.77039e-07	0.1
0.00438843	0.8730129	0.1	0.00438843	0.03711875	0.1	0.00438843	0.04489524	0.1	0.00438843	3.852391e-05	0.1	0.00438843	4.300205e-07	0.1
0.007231832	0.801972	0.1	0.007231832	0.05788426	0.1	0.007231832	0.07001115	0.1	0.007231832	6.008045e-05	0.1	0.007231832	6.271942e-07	0.1
0.01066857	0.725838	0.1	0.01066857	0.08013859	0.1	0.01066857	0.09692774	0.1	0.01066857	8.318915e-05	0.1	0.01066857	7.798146e-07	0.1
0.0153657	0.6361206	0.1	0.0153657	0.1063635	0.1	0.0153657	0.1286467	0.1	0.0153657	0.0001104306	0.1	0.0153657	8.735499e-07	0.1
0.02006283	0.559926	0.1	0.02006283	0.1286357	0.1	0.02006283	0.1555847	0.1	0.02006283	0.0001335735	0.1	0.02006283	8.884558e-07	0.1
0.02475996	0.4946916	0.1	0.02475996	0.1477041	0.1	0.02475996	0.1786479	0.1	0.02475996	0.0001533915	0.1	0.02475996	8.656946e-07	0.1
0.02945709	0.438454	0.1	0.02945709	0.1641428	0.1	0.02945709	0.1985303	0.1	0.02945709	0.0001704786	0.1	0.02945709	8.274131e-07	0.1
0.03510232	0.3806322	0.1	0.03510232	0.1810445	0.1	0.03510232	0.2189728	0.1	0.03510232	0.0001880487	0.1	0.03510232	7.753905e-07	0.1
