Batch	m_SP	11	W4_L	W2	W3	W6	R	P1	P2	P3	P4	P5	P6																			
1.82775e-09	0.9887206	0.1	1.82775e-09	7.812279e-07	0.1	1.82775e-09	8.36962e-06	0.1	1.82775e-09	9.766576e-05	0.1	1.82775e-09	0.0006723446	0.1	1.82775e-09	0.001319766	0.1	1.82775e-09	0.00263707	0.1	1.82775e-09	0.0007680716	0.1	1.82775e-09	3.573573e-07	0.1	1.82775e-09	0.0001886795	0.1	1.82775e-09	1.655331e-09	0.1
2.392089e-09	0.9853358	0.1	2.392089e-09	9.766503e-07	0.1	2.392089e-09	1.108385e-05	0.1	2.392089e-09	0.0001261762	0.1	2.392089e-09	0.0008824485	0.1	2.392089e-09	0.00176257	0.1	2.392089e-09	0.003386375	0.1	2.392089e-09	0.0009862839	0.1	2.392089e-09	5.039685e-07	0.1	2.392089e-09	0.0002448202	0.1	2.392089e-09	2.503253e-09	0.1
2.956429e-09	0.9820123	0.1	2.956429e-09	1.154075e-06	0.1	2.956429e-09	1.388637e-05	0.1	2.956429e-09	0.0001541016	0.1	2.956429e-09	0.001094953	0.1	2.956429e-09	0.002231777	0.1	2.956429e-09	0.004090908	0.1	2.956429e-09	0.001191444	0.1	2.956429e-09	6.770554e-07	0.1	2.956429e-09	0.0002995228	0.1	2.956429e-09	3.588372e-09	0.1
3.520768e-09	0.9787558	0.1	3.520768e-09	1.315244e-06	0.1	3.520768e-09	1.678722e-05	0.1	3.520768e-09	0.0001815188	0.1	3.520768e-09	0.001310289	0.1	3.520768e-09	0.002731095	0.1	3.520768e-09	0.004745424	0.1	3.520768e-09	0.001382033	0.1	3.520768e-09	8.802017e-07	0.1	3.520768e-09	0.0003525657	0.1	3.520768e-09	4.93241e-09	0.1
4.085108e-09	0.9755698	0.1	4.085108e-09	1.461718e-06	0.1	4.085108e-09	1.979272e-05	0.1	4.085108e-09	0.0002084833	0.1	4.085108e-09	0.001528699	0.1	4.085108e-09	0.003262937	0.1	4.085108e-09	0.005346622	0.1	4.085108e-09	0.001557103	0.1	4.085108e-09	1.115768e-06	0.1	4.085108e-09	0.0004037532	0.1	4.085108e-09	6.541902e-09	0.1
4.649447e-09	0.9724558	0.1	4.649447e-09	1.594887e-06	0.1	4.649447e-09	2.290559e-05	0.1	4.649447e-09	0.0002350309	0.1	4.649447e-09	0.001750247	0.1	4.649447e-09	0.003828496	0.1	4.649447e-09	0.005893029	0.1	4.649447e-09	0.001716239	0.1	4.649447e-09	1.384958e-06	0.1	4.649447e-09	0.000452919	0.1	4.649447e-09	8.409759e-09	0.1
5.262347e-09	0.9691552	0.1	5.262347e-09	1.725889e-06	0.1	5.262347e-09	2.640738e-05	0.1	5.262347e-09	0.0002634116	0.1	5.262347e-09	0.0019943	0.1	5.262347e-09	0.004481022	0.1	5.262347e-09	0.006424587	0.1	5.262347e-09	0.001871098	0.1	5.262347e-09	1.715586e-06	0.1	5.262347e-09	0.0005038704	0.1	5.262347e-09	1.070946e-08	0.1
5.948089e-09	0.9655602	0.1	5.948089e-09	1.857327e-06	0.1	5.948089e-09	3.046971e-05	0.1	5.948089e-09	0.0002946129	0.1	5.948089e-09	0.002271239	0.1	5.948089e-09	0.005257046	0.1	5.948089e-09	0.006945385	0.1	5.948089e-09	0.002022914	0.1	5.948089e-09	2.131602e-06	0.1	5.948089e-09	0.0005577117	0.1	5.948089e-09	1.357512e-08	0.1
6.633831e-09	0.9620634	0.1	6.633831e-09	1.974458e-06	0.1	6.633831e-09	3.467503e-05	0.1	6.633831e-09	0.0003252164	0.1	6.633831e-09	0.002551665	0.1	6.633831e-09	0.006078807	0.1	6.633831e-09	0.007392728	0.1	6.633831e-09	0.002153453	0.1	6.633831e-09	2.593773e-06	0.1	6.633831e-09	0.0006081103	0.1	6.633831e-09	1.669288e-08	0.1
7.319572e-09	0.9586583	0.1	7.319572e-09	2.078806e-06	0.1	7.319572e-09	3.901076e-05	0.1	7.319572e-09	0.0003551929	0.1	7.319572e-09	0.002834801	0.1	7.319572e-09	0.006942464	0.1	7.319572e-09	0.007772779	0.1	7.319572e-09	0.002264533	0.1	7.319572e-09	3.098573e-06	0.1	7.319572e-09	0.0006550319	0.1	7.319572e-09	1.99992e-08	0.1
8.005314e-09	0.9553374	0.1	8.005314e-09	2.171714e-06	0.1	8.005314e-09	4.34628e-05	0.1	8.005314e-09	0.0003845054	0.1	8.005314e-09	0.003119782	0.1	8.005314e-09	0.007843639	0.1	8.005314e-09	0.008092444	0.1	8.005314e-09	0.002358182	0.1	8.005314e-09	3.641958e-06	0.1	8.005314e-09	0.0006985052	0.1	8.005314e-09	2.343129e-08	0.1
8.691056e-09	0.9520933	0.1	8.691056e-09	2.254369e-06	0.1	8.691056e-09	4.801656e-05	0.1	8.691056e-09	0.0004131154	0.1	8.691056e-09	0.003405714	0.1	8.691056e-09	0.00877777	0.1	8.691056e-09	0.008358848	0.1	8.691056e-09	0.002436485	0.1	8.691056e-09	4.219695e-06	0.1	8.691056e-09	0.0007386121	0.1	8.691056e-09	2.693087e-08	0.1
9.376797e-09	0.9489183	0.1	9.376797e-09	2.327823e-06	0.1	9.376797e-09	5.265776e-05	0.1	9.376797e-09	0.000440986	0.1	9.376797e-09	0.003691713	0.1	9.376797e-09	0.009740372	0.1	9.376797e-09	0.008578948	0.1	9.376797e-09	0.002501474	0.1	9.376797e-09	4.827618e-06	0.1	9.376797e-09	0.0007754767	0.1	9.376797e-09	3.044655e-08	0.1
1.006254e-08	0.9458057	0.1	1.006254e-08	2.393017e-06	0.1	1.006254e-08	5.737296e-05	0.1	1.006254e-08	0.0004680854	0.1	1.006254e-08	0.003976932	0.1	1.006254e-08	0.01072721	0.1	1.006254e-08	0.008759273	0.1	1.006254e-08	0.00255505	0.1	1.006254e-08	5.461784e-06	0.1	1.006254e-08	0.0008092541	0.1	1.006254e-08	3.393493e-08	0.1
1.074828e-08	0.942749	0.1	1.074828e-08	2.450793e-06	0.1	1.074828e-08	6.214987e-05	0.1	1.074828e-08	0.0004943874	0.1	1.074828e-08	0.004260581	0.1	1.074828e-08	0.01173442	0.1	1.074828e-08	0.008905779	0.1	1.074828e-08	0.002598943	0.1	1.074828e-08	6.118584e-06	0.1	1.074828e-08	0.0008401205	0.1	1.074828e-08	3.73608e-08	0.1
1.1463e-08	0.9396166	0.1	1.1463e-08	2.50393e-06	0.1	1.1463e-08	6.718246e-05	0.1	1.1463e-08	0.0005209319	0.1	1.1463e-08	0.004553769	0.1	1.1463e-08	0.01280213	0.1	1.1463e-08	0.009028202	0.1	1.1463e-08	0.002636043	0.1	1.1463e-08	6.823748e-06	0.1	1.1463e-08	0.000869397	0.1	1.1463e-08	4.083542e-08	0.1
1.229365e-08	0.9360373	0.1	1.229365e-08	2.557602e-06	0.1	1.229365e-08	7.308614e-05	0.1	1.229365e-08	0.0005506492	0.1	1.229365e-08	0.004890416	0.1	1.229365e-08	0.01406157	0.1	1.229365e-08	0.009138472	0.1	1.229365e-08	0.00267004	0.1	1.229365e-08	7.665549e-06	0.1	1.229365e-08	0.0008999966	0.1	1.229365e-08	4.472097e-08	0.1
1.320254e-08	0.9321879	0.1	1.320254e-08	2.607574e-06	0.1	1.320254e-08	7.959721e-05	0.1	1.320254e-08	0.000581761	0.1	1.320254e-08	0.005252604	0.1	1.320254e-08	0.01545739	0.1	1.320254e-08	0.009227495	0.1	1.320254e-08	0.002698254	0.1	1.320254e-08	8.609296e-06	0.1	1.320254e-08	0.0009296455	0.1	1.320254e-08	4.875816e-08	0.1
1.42288e-08	0.9279161	0.1	1.42288e-08	2.654489e-06	0.1	1.42288e-08	8.699458e-05	0.1	1.42288e-08	0.0006151312	0.1	1.42288e-08	0.00565246	0.1	1.42288e-08	0.01704983	0.1	1.42288e-08	0.009297281	0.1	1.42288e-08	0.002721413	0.1	1.42288e-08	9.69783e-06	0.1	1.42288e-08	0.0009588322	0.1	1.42288e-08	5.302716e-08	0.1
1.560636e-08	0.9222913	0.1	1.560636e-08	2.704153e-06	0.1	1.560636e-08	9.697068e-05	0.1	1.560636e-08	0.0006570391	0.1	1.560636e-08	0.006171845	0.1	1.560636e-08	0.01920551	0.1	1.560636e-08	0.009353601	0.1	1.560636e-08	0.002741977	0.1	1.560636e-08	1.118862e-05	0.1	1.560636e-08	0.0009918229	0.1	1.560636e-08	5.826412e-08	0.1
1.698391e-08	0.916777	0.1	1.698391e-08	2.741351e-06	0.1	1.698391e-08	0.0001069718	0.1	1.698391e-08	0.0006957443	0.1	1.698391e-08	0.006669198	0.1	1.698391e-08	0.02137319	0.1	1.698391e-08	0.009380458	0.1	1.698391e-08	0.002754285	0.1	1.698391e-08	1.270513e-05	0.1	1.698391e-08	0.001018849	0.1	1.698391e-08	6.295128e-08	0.1
1.836147e-08	0.9113618	0.1	1.836147e-08	2.768587e-06	0.1	1.836147e-08	0.0001169761	0.1	1.836147e-08	0.0007313931	0.1	1.836147e-08	0.007142854	0.1	1.836147e-08	0.0235461	0.1	1.836147e-08	0.009388066	0.1	1.836147e-08	0.00276123	0.1	1.836147e-08	1.424097e-05	0.1	1.836147e-08	0.001040966	0.1	1.836147e-08	6.712639e-08	0.1
1.973902e-08	0.9060373	0.1	1.973902e-08	2.78788e-06	0.1	1.973902e-08	0.0001269687	0.1	1.973902e-08	0.0007641522	0.1	1.973902e-08	0.00759175	0.1	1.973902e-08	0.0257197	0.1	1.973902e-08	0.009383282	0.1	1.973902e-08	0.002764735	0.1	1.973902e-08	1.579179e-05	0.1	1.973902e-08	0.001059056	0.1	1.973902e-08	7.083772e-08	0.1
2.111658e-08	0.9007976	0.1	2.111658e-08	2.800859e-06	0.1	2.111658e-08	0.0001369396	0.1	2.111658e-08	0.0007941975	0.1	2.111658e-08	0.008015307	0.1	2.111658e-08	0.02789093	0.1	2.111658e-08	0.009370649	0.1	2.111658e-08	0.00276606	0.1	2.111658e-08	1.735461e-05	0.1	2.111658e-08	0.001073844	0.1	2.111658e-08	7.413623e-08	0.1
2.249414e-08	0.8956382	0.1	2.249414e-08	2.808828e-06	0.1	2.249414e-08	0.000146882	0.1	2.249414e-08	0.0008217061	0.1	2.249414e-08	0.008413338	0.1	2.249414e-08	0.03005778	0.1	2.249414e-08	0.009353136	0.1	2.249414e-08	0.002766014	0.1	2.249414e-08	1.892737e-05	0.1	2.249414e-08	0.001085922	0.1	2.249414e-08	7.707122e-08	0.1
2.387169e-08	0.8905556	0.1	2.387169e-08	2.812835e-06	0.1	2.387169e-08	0.0001567913	0.1	2.387169e-08	0.0008468513	0.1	2.387169e-08	0.008785968	0.1	2.387169e-08	0.03221889	0.1	2.387169e-08	0.009332655	0.1	2.387169e-08	0.002765103	0.1	2.387169e-08	2.050861e-05	0.1	2.387169e-08	0.001095771	0.1	2.387169e-08	7.968792e-08	0.1
2.524925e-08	0.8855468	0.1	2.524925e-08	2.813712e-06	0.1	2.524925e-08	0.0001666643	0.1	2.524925e-08	0.0008698001	0.1	2.524925e-08	0.009133575	0.1	2.524925e-08	0.03437336	0.1	2.524925e-08	0.009310419	0.1	2.524925e-08	0.002763638	0.1	2.524925e-08	2.209725e-05	0.1	2.524925e-08	0.001103781	0.1	2.524925e-08	8.20266e-08	0.1
2.66268e-08	0.8806093	0.1	2.66268e-08	2.812125e-06	0.1	2.66268e-08	0.0001764988	0.1	2.66268e-08	0.0008907105	0.1	2.66268e-08	0.009456735	0.1	2.66268e-08	0.03652058	0.1	2.66268e-08	0.009287177	0.1	2.66268e-08	0.0027618	0.1	2.66268e-08	2.369244e-05	0.1	2.66268e-08	0.001110269	0.1	2.66268e-08	8.412232e-08	0.1
2.818088e-08	0.8751217	0.1	2.818088e-08	2.808033e-06	0.1	2.818088e-08	0.0001875453	0.1	2.818088e-08	0.0009120397	0.1	2.818088e-08	0.009792883	0.1	2.818088e-08	0.0389337	0.1	2.818088e-08	0.009260303	0.1	2.818088e-08	0.002759402	0.1	2.818088e-08	2.549905e-05	0.1	2.818088e-08	0.001116076	0.1	2.818088e-08	8.623246e-08	0.1
2.985265e-08	0.8693129	0.1	2.985265e-08	2.801555e-06	0.1	2.985265e-08	0.0001993689	0.1	2.985265e-08	0.0009325266	0.1	2.985265e-08	0.01012221	0.1	2.985265e-08	0.04151809	0.1	2.985265e-08	0.009231004	0.1	2.985265e-08	0.002756507	0.1	2.985265e-08	2.744976e-05	0.1	2.985265e-08	0.001120855	0.1	2.985265e-08	8.82414e-08	0.1
3.152442e-08	0.8635981	0.1	3.152442e-08	2.79347e-06	0.1	3.152442e-08	0.0002111291	0.1	3.152442e-08	0.0009506884	0.1	3.152442e-08	0.01041976	0.1	3.152442e-08	0.04409017	0.1	3.152442e-08	0.009201502	0.1	3.152442e-08	0.002753309	0.1	3.152442e-08	2.940705e-05	0.1	3.152442e-08	0.00112439	0.1	3.152442e-08	9.001613e-08	0.1
3.355315e-08	0.8567841	0.1	3.355315e-08	2.782101e-06	0.1	3.355315e-08	0.0002253128	0.1	3.355315e-08	0.0009699034	0.1	3.355315e-08	0.0107408	0.1	3.355315e-08	0.04719439	0.1	3.355315e-08	0.009165531	0.1	3.355315e-08	0.002749009	0.1	3.355315e-08	3.178969e-05	0.1	3.355315e-08	0.001127324	0.1	3.355315e-08	9.189851e-08	0.1
