Batch	m_SP	2	N1a_L	N7a_L	
2.573152e-10	0.9893728298000001	0.1	2.573152e-10	0.0101081744	0.1
2.764013e-10	0.988588927	0.1	2.764013e-10	0.010854326300000001	0.1
2.978535e-10	0.9877086471000001	0.1	2.978535e-10	0.011692210000000001	0.1
3.208832e-10	0.986764417	0.1	3.208832e-10	0.012590800000000001	0.1
3.448895e-10	0.9857812111	0.1	3.448895e-10	0.013526495	0.1
3.728022e-10	0.9846390848000001	0.1	3.728022e-10	0.014613175999999999	0.1
4.019315e-10	0.9834486743	0.1	4.019315e-10	0.015745756	0.1
4.359272e-10	0.9820610498000001	0.1	4.359272e-10	0.017065664	0.1
4.729208e-10	0.9805533471999999	0.1	4.729208e-10	0.018499671999999998	0.1
5.144114e-10	0.9788650554	0.1	5.144114e-10	0.020105141	0.1
5.647503e-10	0.9768206492999999	0.1	5.647503e-10	0.02204898	0.1
6.227613e-10	0.9744698053999999	0.1	6.227613e-10	0.024283622999999997	0.1
6.900365e-10	0.9717505939	0.1	6.900365e-10	0.026867857000000002	0.1
7.7391e-10	0.9683709904	0.1	7.7391e-10	0.03007878	0.1
8.85146e-10	0.9639067723	0.1	8.85146e-10	0.034318683	0.1
1.015514e-09	0.9587008055999999	0.1	1.015514e-09	0.039261126	0.1
1.16432e-09	0.9527927515999999	0.1	1.16432e-09	0.044867646	0.1
1.319298e-09	0.9466782357	0.1	1.319298e-09	0.050667566000000004	0.1
1.49897e-09	0.9396385570000001	0.1	1.49897e-09	0.057342072	0.1
1.678641e-09	0.9326511512	0.1	1.678641e-09	0.06396394899999999	0.1
1.858313e-09	0.9257159559000001	0.1	1.858313e-09	0.070533811	0.1
2.04547e-09	0.9185469597	0.1	2.04547e-09	0.077322663	0.1
2.26257e-09	0.9103010182999999	0.1	2.26257e-09	0.08512847100000001	0.1
2.47967e-09	0.9021298668	0.1	2.47967e-09	0.09286084	0.1
2.69677e-09	0.8940327837	0.1	2.69677e-09	0.100520683	0.1
2.91387e-09	0.886009418	0.1	2.91387e-09	0.10810882599999999	0.1
3.130971e-09	0.8780591789	0.1	3.130971e-09	0.115626113	0.1
3.392034e-09	0.8685949765000001	0.1	3.392034e-09	0.12457294699999999	0.1
3.653097e-09	0.8592348104	0.1	3.653097e-09	0.133419854	0.1
3.91416e-09	0.8499775498999999	0.1	3.91416e-09	0.142168149	0.1
4.175223e-09	0.840822164	0.1	4.175223e-09	0.150819076	0.1
4.436286e-09	0.831767772	0.1	4.436286e-09	0.15937395299999998	0.1
4.729604e-09	0.8217138405	0.1	4.729604e-09	0.168872733	0.1
5.044423e-09	0.811061618	0.1	5.044423e-09	0.178936559	0.1
5.359243e-09	0.8005513316	0.1	5.359243e-09	0.188866402	0.1
5.674063e-09	0.7901810501000001	0.1	5.674063e-09	0.198664398	0.1
5.988883e-09	0.7799491926	0.1	5.988883e-09	0.20833239299999998	0.1
6.342935e-09	0.7686053444	0.1	6.342935e-09	0.21905224	0.1
6.723142e-09	0.7566128811	0.1	6.723142e-09	0.230386703	0.1
7.103349e-09	0.744813698	0.1	7.103349e-09	0.241540815	0.1
7.483556e-09	0.7332046736	0.1	7.483556e-09	0.25251754	0.1
7.894393e-09	0.7208705521	0.1	7.894393e-09	0.264182813	0.1
8.351177e-09	0.707408857	0.1	8.351177e-09	0.27691855499999996	0.1
8.80796e-09	0.6942075111000001	0.1	8.80796e-09	0.289412714	0.1
9.264743e-09	0.6812611423	0.1	9.264743e-09	0.30167016199999996	0.1
9.795828e-09	0.6665231684	0.1	9.795828e-09	0.315630444	0.1
1.034549e-08	0.6516175595	0.1	1.034549e-08	0.32975698499999995	0.1
1.089515e-08	0.6370574135	0.1	1.089515e-08	0.3435640806	0.1
1.153426e-08	0.6205513187	0.1	1.153426e-08	0.35922675730000003	0.1
1.219574e-08	0.6039345948000001	0.1	1.219574e-08	0.3750065085	0.1
1.288441e-08	0.5871246978	0.1	1.288441e-08	0.3909828294	0.1
1.368185e-08	0.568265042	0.1	1.368185e-08	0.4089243146	0.1
1.447929e-08	0.5500334886	0.1	1.447929e-08	0.4262867698	0.1
1.545097e-08	0.5286357536999999	0.1	1.545097e-08	0.4466895025	0.1
1.642265e-08	0.5081005667	0.1	1.642265e-08	0.4662973087	0.1
1.762307e-08	0.4838685919	0.1	1.762307e-08	0.48947249010000005	0.1
1.88809e-08	0.45976007790000006	0.1	1.88809e-08	0.5125735876	0.1
2.036835e-08	0.4328485565	0.1	2.036835e-08	0.5384171687000001	0.1
2.211536e-08	0.40331181229999996	0.1	2.211536e-08	0.5668571407999999	0.1
2.392726e-08	0.3748734266	0.1	2.392726e-08	0.5943216081	0.1
2.611919e-08	0.34321874020000004	0.1	2.611919e-08	0.6249974186	0.1
2.831112e-08	0.31431519226	0.1	2.831112e-08	0.6531143488	0.1
3.050304e-08	0.28791373354999994	0.1	3.050304e-08	0.6788960734	0.1
3.288198e-08	0.26183011403	0.1	3.288198e-08	0.7044703394	0.1
3.554143e-08	0.23552832143	0.1	3.554143e-08	0.7303729452000001	0.1
3.820087e-08	0.211932192	0.1	3.820087e-08	0.7537200135	0.1
4.086032e-08	0.19075439846	0.1	4.086032e-08	0.7747722916	0.1
4.351977e-08	0.17173977007999996	0.1	4.351977e-08	0.7937624156	0.1
4.617922e-08	0.15466132950999997	0.1	4.617922e-08	0.8108984234	0.1
4.883867e-08	0.13931678885	0.1	4.883867e-08	0.8263665206	0.1
5.149811e-08	0.12552601880000003	0.1	5.149811e-08	0.8403334347	0.1
5.415756e-08	0.11312816805999999	0.1	5.415756e-08	0.8529488024999999	0.1
5.681701e-08	0.10197965877	0.1	5.681701e-08	0.8643470013000001	0.1
5.96895e-08	0.09119378288	0.1	5.96895e-08	0.8754296867	0.1
6.288157e-08	0.08056763526	0.1	6.288157e-08	0.8864092529	0.1
6.607364e-08	0.07120492168999999	0.1	6.607364e-08	0.8961416342	0.1
6.92657e-08	0.06295295237000001	0.1	6.92657e-08	0.90477250729	0.1
7.245777e-08	0.05567789159999999	0.1	7.245777e-08	0.91243010081	0.1
7.564984e-08	0.04926228615000001	0.1	7.564984e-08	0.9192275563100001	0.1
7.88419e-08	0.04360306381	0.1	7.88419e-08	0.9252645199499999	0.1
