Batch	m_SP	5	N7a_L	C5H5	T1a_L	T4a_L	N1a_L							
1.876725e-11	9.743125293596798e-06	0.1	1.876725e-11	6.191712e-12	0.1	1.876725e-11	3.75454507e-12	0.1	1.876725e-11	2.56057243e-07	0.1	1.876725e-11	1.55409904e-19	0.1
4.020135e-11	9.4580481952528e-06	0.1	4.020135e-11	1.306869e-11	0.1	4.020135e-11	7.9251459e-12	0.1	4.020135e-11	5.40447479e-07	0.1	4.020135e-11	7.06116414e-19	0.1
8.970674e-11	8.831178522896999e-06	0.1	8.970674e-11	2.819141e-11	0.1	8.970674e-11	1.70985419e-11	0.1	8.970674e-11	1.16580893e-06	0.1	8.970674e-11	3.4374900199999997e-18	0.1
1.788165e-10	7.805898578906e-06	0.1	1.788165e-10	5.292697e-11	0.1	1.788165e-10	3.21102853e-11	0.1	1.788165e-10	2.1886219e-06	0.1	1.788165e-10	1.3123388900000001e-17	0.1
2.911409e-10	6.681687423578799e-06	0.1	2.911409e-10	8.005142e-11	0.1	2.911409e-10	4.8584848999999996e-11	0.1	2.911409e-10	3.31012951e-06	0.1	2.911409e-10	3.31183959e-17	0.1
4.123411e-10	5.6498346760465e-06	0.1	4.123411e-10	1.049495e-10	0.1	4.123411e-10	6.372338599999999e-11	0.1	4.123411e-10	4.3395016499999995e-06	0.1	4.123411e-10	6.30881025e-17	0.1
5.531979e-10	4.64938012753766e-06	0.1	5.531979e-10	1.29092e-10	0.1	5.531979e-10	7.8423511e-11	0.1	5.531979e-10	5.33755253e-06	0.1	5.531979e-10	1.0713328300000001e-16	0.1
7.071592e-10	3.7575499264984192e-06	0.1	7.071592e-10	1.506157e-10	0.1	7.071592e-10	9.1554728e-11	0.1	7.071592e-10	6.22724342e-06	0.1	7.071592e-10	1.6463472799999997e-16	0.1
8.611205e-10	3.0369317571500595e-06	0.1	8.611205e-10	1.680101e-10	0.1	8.611205e-10	1.02193452e-10	0.1	8.611205e-10	6.946133339999999e-06	0.1	8.611205e-10	2.30086118e-16	0.1
1.015082e-09	2.4546057529030797e-06	0.1	1.015082e-09	1.820697e-10	0.1	1.015082e-09	1.10819337e-10	0.1	1.015082e-09	7.5270647e-06	0.1	1.015082e-09	3.01963419e-16	0.1
1.175326e-09	1.9668427025591964e-06	0.1	1.175326e-09	1.938501e-10	0.1	1.175326e-09	1.18075368e-10	0.1	1.175326e-09	8.0136632e-06	0.1	1.175326e-09	3.82276393e-16	0.1
1.3607e-09	1.5222371374483438e-06	0.1	1.3607e-09	2.04594e-10	0.1	1.3607e-09	1.24728715e-10	0.1	1.3607e-09	8.4572082e-06	0.1	1.3607e-09	4.80754312e-16	0.1
1.546075e-09	1.178165351921686e-06	0.1	1.546075e-09	2.129154e-10	0.1	1.546075e-09	1.29920122e-10	0.1	1.546075e-09	8.800461e-06	0.1	1.546075e-09	5.83917649e-16	0.1
1.73145e-09	9.11882302289194e-07	0.1	1.73145e-09	2.19363e-10	0.1	1.73145e-09	1.3398083800000002e-10	0.1	1.73145e-09	9.066114499999999e-06	0.1	1.73145e-09	6.90712111e-16	0.1
1.916824e-09	7.057941356949628e-07	0.1	1.916824e-09	2.243613e-10	0.1	1.916824e-09	1.37167075e-10	0.1	1.916824e-09	9.2717164e-06	0.1	1.916824e-09	8.003225699999999e-16	0.1
2.1255e-09	5.289788348217077e-07	0.1	2.1255e-09	2.286599e-10	0.1	2.1255e-09	1.3995265199999997e-10	0.1	2.1255e-09	9.4481169e-06	0.1	2.1255e-09	9.2629938e-16	0.1
2.34971e-09	3.8804389368690556e-07	0.1	2.34971e-09	2.320986e-10	0.1	2.34971e-09	1.42234067e-10	0.1	2.34971e-09	9.5887257e-06	0.1	2.34971e-09	1.06396439e-15	0.1
2.57392e-09	2.8466087610861123e-07	0.1	2.57392e-09	2.346345e-10	0.1	2.57392e-09	1.4397106999999998e-10	0.1	2.57392e-09	9.6918716e-06	0.1	2.57392e-09	1.2034087e-15	0.1
2.79813e-09	2.0882283701272895e-07	0.1	2.79813e-09	2.365085e-10	0.1	2.79813e-09	1.45309181e-10	0.1	2.79813e-09	9.7675395e-06	0.1	2.79813e-09	1.34416944e-15	0.1
3.059888e-09	1.4544514812685822e-07	0.1	3.059888e-09	2.380921e-10	0.1	3.059888e-09	1.4650746699999999e-10	0.1	3.059888e-09	9.8307775e-06	0.1	3.059888e-09	1.50971799e-15	0.1
