Batch	m_SP	7	W3	W4_L	R	P1	P2_L	P3	P4											
0.00184571	0.9890739	0.1	0.00184571	4.18776194e-06	0.1	0.00184571	2.910181e-09	0.1	0.00184571	0.004705133	0.1	0.00184571	9.09945804e-08	0.1	0.00184571	7.124188e-10	0.1	0.00184571	2.903496e-07	0.1
0.00200743	0.988016	0.1	0.00200743	4.558978040000001e-06	0.1	0.00200743	3.170937e-09	0.1	0.00200743	0.005227421	0.1	0.00200743	9.1017415e-08	0.1	0.00200743	7.168427e-10	0.1	0.00200743	2.901184e-07	0.1
0.00216915	0.9869563	0.1	0.00216915	4.929562120000001e-06	0.1	0.00216915	3.431722e-09	0.1	0.00216915	0.005752464	0.1	0.00216915	9.10204868e-08	0.1	0.00216915	7.212125e-10	0.1	0.00216915	2.898863e-07	0.1
0.002363777	0.9856798	0.1	0.002363777	5.37468598e-06	0.1	0.002363777	3.745426e-09	0.1	0.002363777	0.006386736	0.1	0.002363777	9.10090643e-08	0.1	0.002363777	7.264633e-10	0.1	0.002363777	2.896064e-07	0.1
0.002558404	0.9844029	0.1	0.002558404	5.8188375e-06	0.1	0.002558404	4.058758e-09	0.1	0.002558404	0.007022549	0.1	0.002558404	9.098788270000001e-08	0.1	0.002558404	7.317328e-10	0.1	0.002558404	2.893262e-07	0.1
0.002753031	0.9831266	0.1	0.002753031	6.2620025e-06	0.1	0.002753031	4.371499e-09	0.1	0.002753031	0.007659091	0.1	0.002753031	9.09607621e-08	0.1	0.002753031	7.370277e-10	0.1	0.002753031	2.890459e-07	0.1
0.002979331	0.981644	0.1	0.002979331	6.776030639999999e-06	0.1	0.002979331	4.734103e-09	0.1	0.002979331	0.008399383	0.1	0.002979331	9.09245723e-08	0.1	0.002979331	7.432124e-10	0.1	0.002979331	2.887201e-07	0.1
0.003213549	0.9801117	0.1	0.003213549	7.30661687e-06	0.1	0.003213549	5.107885e-09	0.1	0.003213549	0.00916514	0.1	0.003213549	9.08837854e-08	0.1	0.003213549	7.496355e-10	0.1	0.003213549	2.883833e-07	0.1
0.003447767	0.9785821	0.1	0.003447767	7.83574561e-06	0.1	0.003447767	5.479775e-09	0.1	0.003447767	0.009930001	0.1	0.003447767	9.084086029999999e-08	0.1	0.003447767	7.560706e-10	0.1	0.003447767	2.88047e-07	0.1
0.003731141	0.9767355	0.1	0.003731141	8.4739767e-06	0.1	0.003731141	5.92668e-09	0.1	0.003731141	0.01085377	0.1	0.003731141	9.07871714e-08	0.1	0.003731141	7.638594e-10	0.1	0.003731141	2.876408e-07	0.1
0.004014515	0.9748936	0.1	0.004014515	9.110075699999999e-06	0.1	0.004014515	6.369696e-09	0.1	0.004014515	0.01177546	0.1	0.004014515	9.07323308e-08	0.1	0.004014515	7.716405e-10	0.1	0.004014515	2.872356e-07	0.1
0.00434333	0.9727625	0.1	0.00434333	9.8455131e-06	0.1	0.00434333	6.878115e-09	0.1	0.00434333	0.01284208	0.1	0.00434333	9.066790890000001e-08	0.1	0.00434333	7.806487e-10	0.1	0.00434333	2.867666e-07	0.1
0.004683504	0.9705648	0.1	0.004683504	1.06033599e-05	0.1	0.004683504	7.396867e-09	0.1	0.004683504	0.01394214	0.1	0.004683504	9.06008297e-08	0.1	0.004683504	7.899364e-10	0.1	0.004683504	2.862829e-07	0.1
0.005082349	0.9679973	0.1	0.005082349	1.1488046e-05	0.1	0.005082349	7.99456e-09	0.1	0.005082349	0.01522738	0.1	0.005082349	9.05219769e-08	0.1	0.005082349	8.007774e-10	0.1	0.005082349	2.857176e-07	0.1
0.005495862	0.9653459	0.1	0.005495862	1.2400884400000001e-05	0.1	0.005495862	8.600932e-09	0.1	0.005495862	0.01655464	0.1	0.005495862	9.04402283e-08	0.1	0.005495862	8.119569e-10	0.1	0.005495862	2.851338e-07	0.1
0.006001104	0.9621211	0.1	0.006001104	1.3510200700000001e-05	0.1	0.006001104	9.321617e-09	0.1	0.006001104	0.01816905	0.1	0.006001104	9.03405093e-08	0.1	0.006001104	8.255291e-10	0.1	0.006001104	2.844234e-07	0.1
0.006571416	0.9585001	0.1	0.006571416	1.4754489600000002e-05	0.1	0.006571416	1.010613e-08	0.1	0.006571416	0.01998177	0.1	0.006571416	9.02282949e-08	0.1	0.006571416	8.407317e-10	0.1	0.006571416	2.836256e-07	0.1
0.00721653	0.9544286	0.1	0.00721653	1.6151975300000004e-05	0.1	0.00721653	1.095382e-08	0.1	0.00721653	0.02202004	0.1	0.00721653	9.010187399999999e-08	0.1	0.00721653	8.577771e-10	0.1	0.00721653	2.827281e-07	0.1
0.007987331	0.9495975	0.1	0.007987331	1.78079356e-05	0.1	0.007987331	1.190837e-08	0.1	0.007987331	0.02443859	0.1	0.007987331	8.99515683e-08	0.1	0.007987331	8.779333e-10	0.1	0.007987331	2.816628e-07	0.1
0.008963046	0.9435341	0.1	0.008963046	1.9882845599999998e-05	0.1	0.008963046	1.302274e-08	0.1	0.008963046	0.02747407	0.1	0.008963046	8.97624679e-08	0.1	0.008963046	9.031224e-10	0.1	0.008963046	2.803251e-07	0.1
0.01016897	0.9361192	0.1	0.01016897	2.24148939e-05	0.1	0.01016897	1.425494e-08	0.1	0.01016897	0.03118612	0.1	0.01016897	8.95305201e-08	0.1	0.01016897	9.337574e-10	0.1	0.01016897	2.786882e-07	0.1
0.01164336	0.9271704	0.1	0.01164336	2.54627814e-05	0.1	0.01164336	1.555328e-08	0.1	0.01164336	0.03566606	0.1	0.01164336	8.92495702e-08	0.1	0.01164336	9.704776e-10	0.1	0.01164336	2.767111e-07	0.1
0.01431883	0.9112522	0.1	0.01431883	3.0862342599999995e-05	0.1	0.01431883	1.739969e-08	0.1	0.01431883	0.04363509	0.1	0.01431883	8.874694630000001e-08	0.1	0.01431883	1.0351e-09	0.1	0.01431883	2.731899e-07	0.1
0.01913467	0.8835986	0.1	0.01913467	4.0172016400000005e-05	0.1	0.01913467	1.955135e-08	0.1	0.01913467	0.0574791	0.1	0.01913467	8.78647546e-08	0.1	0.01913467	1.145206e-09	0.1	0.01913467	2.67059e-07	0.1
0.02769616	0.8373901	0.1	0.02769616	5.55113968e-05	0.1	0.02769616	2.163412e-08	0.1	0.02769616	0.08061222	0.1	0.02769616	8.63635408e-08	0.1	0.02769616	1.323037e-09	0.1	0.02769616	2.567728e-07	0.1
0.03939638	0.7797265	0.1	0.03939638	7.42256181e-05	0.1	0.03939638	2.334781e-08	0.1	0.03939638	0.1094801	0.1	0.03939638	8.44384773e-08	0.1	0.03939638	1.53401e-09	0.1	0.03939638	2.438544e-07	0.1
0.05259414	0.7212972	0.1	0.05259414	9.262787100000001e-05	0.1	0.05259414	2.470549e-08	0.1	0.05259414	0.1387316	0.1	0.05259414	8.24222825e-08	0.1	0.05259414	1.734994e-09	0.1	0.05259414	2.306568e-07	0.1
0.06579189	0.6688925	0.1	0.06579189	0.00010857049600000001	0.1	0.06579189	2.569696e-08	0.1	0.06579189	0.1649671	0.1	0.06579189	8.05502237e-08	0.1	0.06579189	1.903822e-09	0.1	0.06579189	2.187118e-07	0.1
0.07898965	0.6216708	0.1	0.07898965	0.000122403351	0.1	0.07898965	2.643396e-08	0.1	0.07898965	0.188608	0.1	0.07898965	7.88044841e-08	0.1	0.07898965	2.046231e-09	0.1	0.07898965	2.078453e-07	0.1
0.09386961	0.5737855	0.1	0.09386961	0.000135827146	0.1	0.09386961	2.704102e-08	0.1	0.09386961	0.2125814	0.1	0.09386961	7.696914490000001e-08	0.1	0.09386961	2.180728e-09	0.1	0.09386961	1.967093e-07	0.1
0.1152557	0.5133632	0.1	0.1152557	0.000151729459	0.1	0.1152557	2.761614e-08	0.1	0.1152557	0.2428317	0.1	0.1152557	7.45440974e-08	0.1	0.1152557	2.335227e-09	0.1	0.1152557	1.824567e-07	0.1
0.1447189	0.4432837	0.1	0.1447189	0.000168364428	0.1	0.1447189	2.801958e-08	0.1	0.1447189	0.2779175	0.1	0.1447189	7.154492700000001e-08	0.1	0.1447189	2.491092e-09	0.1	0.1447189	1.655737e-07	0.1
0.1795453	0.3757088	0.1	0.1795453	0.000181987492	0.1	0.1795453	2.813479e-08	0.1	0.1795453	0.3117504	0.1	0.1795453	6.84079498e-08	0.1	0.1795453	2.614359e-09	0.1	0.1795453	1.488206e-07	0.1
0.2157125	0.3188172	0.1	0.2157125	0.00019097178600000002	0.1	0.2157125	2.800002e-08	0.1	0.2157125	0.3402354	0.1	0.2157125	6.55169323e-08	0.1	0.2157125	2.693816e-09	0.1	0.2157125	1.342263e-07	0.1
0.2518797	0.272246	0.1	0.2518797	0.00019604289	0.1	0.2518797	2.770779e-08	0.1	0.2518797	0.3635541	0.1	0.2518797	6.29198296e-08	0.1	0.2518797	2.738774e-09	0.1	0.2518797	1.218267e-07	0.1
0.2880468	0.2336838	0.1	0.2880468	0.000198172409	0.1	0.2880468	2.73136e-08	0.1	0.2880468	0.3828635	0.1	0.2880468	6.05575982e-08	0.1	0.2880468	2.759138e-09	0.1	0.2880468	1.111463e-07	0.1
0.324214	0.2014491	0.1	0.324214	0.00019806843	0.1	0.324214	2.68584e-08	0.1	0.324214	0.3990053	0.1	0.324214	5.83862547e-08	0.1	0.324214	2.761558e-09	0.1	0.324214	1.018397e-07	0.1
0.3603812	0.1742895	0.1	0.3603812	0.00019625940700000003	0.1	0.3603812	2.636076e-08	0.1	0.3603812	0.4126065	0.1	0.3603812	5.63724067e-08	0.1	0.3603812	2.750651e-09	0.1	0.3603812	9.365004e-08	0.1
0.3965484	0.1512529	0.1	0.3965484	0.000193147481	0.1	0.3965484	2.583622e-08	0.1	0.3965484	0.4241438	0.1	0.3965484	5.449029e-08	0.1	0.3965484	2.729682e-09	0.1	0.3965484	8.638504e-08	0.1
0.4254821	0.1352914	0.1	0.4254821	0.00018993095899999998	0.1	0.4254821	2.540418e-08	0.1	0.4254821	0.4321381	0.1	0.4254821	5.30657567e-08	0.1	0.4254821	2.707281e-09	0.1	0.4254821	8.112956e-08	0.1
0.439949	0.1280257	0.1	0.439949	0.000188125704	0.1	0.439949	2.518524e-08	0.1	0.439949	0.4357773	0.1	0.439949	5.23775815e-08	0.1	0.439949	2.694536e-09	0.1	0.439949	7.86718e-08	0.1
0.4489908	0.1237058	0.1	0.4489908	0.00018693949300000002	0.1	0.4489908	2.504767e-08	0.1	0.4489908	0.437941	0.1	0.4489908	5.1955064700000003e-08	0.1	0.4489908	2.686111e-09	0.1	0.4489908	7.718159e-08	0.1
0.460522	0.1184296	0.1	0.460522	0.000185367842	0.1	0.460522	2.487154e-08	0.1	0.460522	0.4405839	0.1	0.460522	5.14242893e-08	0.1	0.460522	2.674891e-09	0.1	0.460522	7.53421e-08	0.1
0.4776862	0.1110308	0.1	0.4776862	0.00018291848299999998	0.1	0.4776862	2.460825e-08	0.1	0.4776862	0.4442901	0.1	0.4776862	5.06502146e-08	0.1	0.4776862	2.657291e-09	0.1	0.4776862	7.270983e-08	0.1
0.5024185	0.1012479	0.1	0.5024185	0.000179190289	0.1	0.5024185	2.422725e-08	0.1	0.5024185	0.4491907	0.1	0.5024185	4.95662844e-08	0.1	0.5024185	2.630255e-09	0.1	0.5024185	6.912732e-08	0.1
0.5334923	0.09026753	0.1	0.5334923	0.00017423941	0.1	0.5334923	2.374728e-08	0.1	0.5334923	0.4546915	0.1	0.5334923	4.82526939e-08	0.1	0.5334923	2.593916e-09	0.1	0.5334923	6.494637e-08	0.1
0.5700233	0.07898036	0.1	0.5700233	0.000168139746	0.1	0.5700233	2.318327e-08	0.1	0.5700233	0.4603465	0.1	0.5700233	4.67704152e-08	0.1	0.5700233	2.54847e-09	0.1	0.5700233	6.043663e-08	0.1
0.6079186	0.06885479	0.1	0.6079186	0.000161602094	0.1	0.6079186	2.260052e-08	0.1	0.6079186	0.4654201	0.1	0.6079186	4.52962777e-08	0.1	0.6079186	2.498902e-09	0.1	0.6079186	5.616489e-08	0.1
0.6458139	0.06009975	0.1	0.6458139	0.000154946142	0.1	0.6458139	2.202186e-08	0.1	0.6458139	0.4698075	0.1	0.6458139	4.38802888e-08	0.1	0.6458139	2.447468e-09	0.1	0.6458139	5.226069e-08	0.1
0.6837093	0.05251269	0.1	0.6837093	0.000148249918	0.1	0.6837093	2.144861e-08	0.1	0.6837093	0.47361	0.1	0.6837093	4.25170546e-08	0.1	0.6837093	2.394656e-09	0.1	0.6837093	4.867564e-08	0.1
0.7064465	0.04844973	0.1	0.7064465	0.000144239452	0.1	0.7064465	2.11077e-08	0.1	0.7064465	0.4756464	0.1	0.7064465	4.17225487e-08	0.1	0.7064465	2.362478e-09	0.1	0.7064465	4.666927e-08	0.1
0.717815	0.04654299	0.1	0.717815	0.000142240924	0.1	0.717815	2.093819e-08	0.1	0.717815	0.4766022	0.1	0.717815	4.1331545499999995e-08	0.1	0.717815	2.34628e-09	0.1	0.717815	4.569572e-08	0.1
0.7310784	0.04441711	0.1	0.7310784	0.00013991719	0.1	0.7310784	2.074124e-08	0.1	0.7310784	0.4776679	0.1	0.7310784	4.0880492699999996e-08	0.1	0.7310784	2.327307e-09	0.1	0.7310784	4.459713e-08	0.1
0.7523725	0.04121319	0.1	0.7523725	0.000136208767	0.1	0.7523725	2.042697e-08	0.1	0.7523725	0.4792741	0.1	0.7523725	4.0167492e-08	0.1	0.7523725	2.296705e-09	0.1	0.7523725	4.289373e-08	0.1
0.7830524	0.03701334	0.1	0.7830524	0.000130926281	0.1	0.7830524	1.997858e-08	0.1	0.7830524	0.4813797	0.1	0.7830524	3.91634722e-08	0.1	0.7830524	2.252393e-09	0.1	0.7830524	4.056875e-08	0.1
0.8189796	0.03265298	0.1	0.8189796	0.000124852242	0.1	0.8189796	1.946046e-08	0.1	0.8189796	0.4835662	0.1	0.8189796	3.8020933799999996e-08	0.1	0.8189796	2.200322e-09	0.1	0.8189796	3.802614e-08	0.1
0.858405	0.02847305	0.1	0.858405	0.00011835149800000001	0.1	0.858405	1.890101e-08	0.1	0.858405	0.4856625	0.1	0.858405	3.68061703e-08	0.1	0.858405	2.143157e-09	0.1	0.858405	3.54378e-08	0.1
0.8978304	0.02484111	0.1	0.8978304	0.00011204577899999999	0.1	0.8978304	1.835155e-08	0.1	0.8978304	0.4874843	0.1	0.8978304	3.56301199e-08	0.1	0.8978304	2.086159e-09	0.1	0.8978304	3.304403e-08	0.1
0.9372558	0.02168223	0.1	0.9372558	0.000105952537	0.1	0.9372558	1.781246e-08	0.1	0.9372558	0.4890691	0.1	0.9372558	3.4490916e-08	0.1	0.9372558	2.029496e-09	0.1	0.9372558	3.082782e-08	0.1
0.9766811	0.01893249	0.1	0.9766811	0.00010008417700000001	0.1	0.9766811	1.728406e-08	0.1	0.9766811	0.4904489	0.1	0.9766811	3.3386985300000003e-08	0.1	0.9766811	1.97331e-09	0.1	0.9766811	2.87674e-08	0.1
0.9963938	0.01769362	0.1	0.9963938	9.7237042e-05	0.1	0.9963938	1.702396e-08	0.1	0.9963938	0.4910707	0.1	0.9963938	3.2847808500000004e-08	0.1	0.9963938	1.945434e-09	0.1	0.9963938	2.779766e-08	0.1
1.00625	0.01710544	0.1	1.00625	9.583556999999999e-05	0.1	1.00625	1.689494e-08	0.1	1.00625	0.4913659	0.1	1.00625	3.25813476e-08	0.1	1.00625	1.931557e-09	0.1	1.00625	2.73215e-08	0.1
1.018768	0.016387	0.1	1.018768	9.4077077e-05	0.1	1.018768	1.673209e-08	0.1	1.018768	0.4917265	0.1	1.018768	3.22459134e-08	0.1	1.018768	1.913995e-09	0.1	1.018768	2.673352e-08	0.1
1.035844	0.01545605	0.1	1.035844	9.171687000000001e-05	0.1	1.035844	1.651174e-08	0.1	1.035844	0.4921939	0.1	1.035844	3.17935999e-08	0.1	1.035844	1.890152e-09	0.1	1.035844	2.595228e-08	0.1
1.060098	0.01422528	0.1	1.060098	8.8441927e-05	0.1	1.060098	1.620242e-08	0.1	1.060098	0.4928118	0.1	1.060098	3.11615264e-08	0.1	1.060098	1.856531e-09	0.1	1.060098	2.488355e-08	0.1
