Batch	m_SP	7	P3	W4_L	W3	R	P1	P2_L	P4											
1.065171e-09	9.864178370792199e-06	0.1	1.065171e-09	3.870543e-10	0.1	1.065171e-09	1.699282e-11	0.1	1.065171e-09	2.403953e-08	0.1	1.065171e-09	2.646426e-08	0.1	1.065171e-09	8.4584649e-08	0.1	1.065171e-09	2.27799e-10	0.1
3.320224e-09	9.5832952493914e-06	0.1	3.320224e-09	1.209642e-09	0.1	3.320224e-09	5.279122e-11	0.1	3.320224e-09	7.415713e-08	0.1	3.320224e-09	8.339546e-08	0.1	3.320224e-09	2.5708261e-07	0.1	3.320224e-09	7.047866e-10	0.1
6.62162e-09	9.187395368853e-06	0.1	6.62162e-09	2.420434e-09	0.1	6.62162e-09	1.047519e-10	0.1	6.62162e-09	1.456709e-07	0.1	6.62162e-09	1.687925e-07	0.1	6.62162e-09	4.941227599999999e-07	0.1	6.62162e-09	1.390313e-09	0.1
1.184193e-08	8.5966718743122e-06	0.1	1.184193e-08	4.346285e-09	0.1	1.184193e-08	1.857735e-10	0.1	1.184193e-08	2.544089e-07	0.1	1.184193e-08	3.081798e-07	0.1	1.184193e-08	8.336590099999999e-07	0.1	1.184193e-08	2.443912e-09	0.1
2.032277e-08	7.72208505613e-06	0.1	2.032277e-08	7.48769e-09	0.1	2.032277e-08	3.142289e-10	0.1	2.032277e-08	4.203596e-07	0.1	2.032277e-08	5.436874e-07	0.1	2.032277e-08	1.3018807e-06	0.1	2.032277e-08	4.078716e-09	0.1
3.177551e-08	6.6896230684499995e-06	0.1	3.177551e-08	1.171315e-08	0.1	3.177551e-08	4.810351e-10	0.1	3.177551e-08	6.251477e-07	0.1	3.177551e-08	8.736955e-07	0.1	3.177551e-08	1.7930903e-06	0.1	3.177551e-08	6.142545e-09	0.1
4.561487e-08	5.6365687966923e-06	0.1	4.561487e-08	1.672494e-08	0.1	4.561487e-08	6.717876e-10	0.1	4.561487e-08	8.461576e-07	0.1	4.561487e-08	1.281009e-06	0.1	4.561487e-08	2.2103317e-06	0.1	4.561487e-08	8.430191e-09	0.1
6.005089e-08	4.726609498623999e-06	0.1	6.005089e-08	2.177336e-08	0.1	6.005089e-08	8.577328e-10	0.1	6.005089e-08	1.049639e-06	0.1	6.005089e-08	1.705436e-06	0.1	6.005089e-08	2.4849849999999997e-06	0.1	6.005089e-08	1.059469e-08	0.1
7.44869e-08	3.9744277419546e-06	0.1	7.44869e-08	2.658599e-08	0.1	7.44869e-08	1.030288e-09	0.1	7.44869e-08	1.229078e-06	0.1	7.44869e-08	2.121035e-06	0.1	7.44869e-08	2.6351909e-06	0.1	7.44869e-08	1.255221e-08	0.1
8.892292e-08	3.3513674153454e-06	0.1	8.892292e-08	3.112924e-08	0.1	8.892292e-08	1.189667e-09	0.1	8.892292e-08	1.387588e-06	0.1	8.892292e-08	2.521859e-06	0.1	8.892292e-08	2.6924494e-06	0.1	8.892292e-08	1.432118e-08	0.1
1.033589e-07	2.8341271879808e-06	0.1	1.033589e-07	3.538451e-08	0.1	1.033589e-07	1.336293e-09	0.1	1.033589e-07	1.527836e-06	0.1	1.033589e-07	2.90394e-06	0.1	1.033589e-07	2.681368e-06	0.1	1.033589e-07	1.591876e-08	0.1
1.196017e-07	2.3551836717149996e-06	0.1	1.196017e-07	3.981913e-08	0.1	1.196017e-07	1.486732e-09	0.1	1.196017e-07	1.666646e-06	0.1	1.196017e-07	3.308397e-06	0.1	1.196017e-07	2.6108514e-06	0.1	1.196017e-07	1.753101e-08	0.1
