Batch	m_SP	5	W1	W2	Pr1	Pr2	Pr3							
0.02392682	0.9836004	0.1	0.02392682	4.122858e-06	0.1	0.02392682	0.003893227	0.1	0.02392682	0.004303469	0.1	0.02392682	1.051377e-06	0.1
0.04402109	0.9701395	0.1	0.04402109	4.068272e-06	0.1	0.04402109	0.007090573	0.1	0.04402109	0.007836587	0.1	0.04402109	1.040611e-06	0.1
0.07694481	0.948678	0.1	0.07694481	3.983511e-06	0.1	0.07694481	0.01218645	0.1	0.07694481	0.01347156	0.1	0.07694481	1.023423e-06	0.1
0.1267391	0.917562	0.1	0.1267391	3.865729e-06	0.1	0.1267391	0.01956736	0.1	0.1267391	0.0216487	0.1	0.1267391	9.984491e-07	0.1
0.204906	0.8717722	0.1	0.204906	3.703895e-06	0.1	0.204906	0.03040115	0.1	0.204906	0.03370994	0.1	0.204906	9.615699e-07	0.1
0.2990979	0.8211363	0.1	0.2990979	3.541726e-06	0.1	0.2990979	0.04231597	0.1	0.2990979	0.04711317	0.1	0.2990979	9.20591e-07	0.1
0.4066874	0.7687426	0.1	0.4066874	3.393479e-06	0.1	0.4066874	0.05452705	0.1	0.4066874	0.06109905	0.1	0.4066874	8.779412e-07	0.1
0.5142769	0.7215061	0.1	0.5142769	3.277522e-06	0.1	0.5142769	0.06538124	0.1	0.5142769	0.07386321	0.1	0.5142769	8.392404e-07	0.1
0.6218664	0.6788367	0.1	0.6218664	3.187428e-06	0.1	0.6218664	0.07500546	0.1	0.6218664	0.0855738	0.1	0.6218664	8.040474e-07	0.1
0.7294559	0.6402195	0.1	0.7294559	3.117731e-06	0.1	0.7294559	0.08351489	0.1	0.7294559	0.09637302	0.1	0.7294559	7.719773e-07	0.1
0.8590066	0.5984624	0.1	0.8590066	3.054411e-06	0.1	0.8590066	0.09242994	0.1	0.8590066	0.1083366	0.1	0.8590066	7.370301e-07	0.1
1.012334	0.554862	0.1	1.012334	3.000195e-06	0.1	1.012334	0.101315	0.1	1.012334	0.1212518	0.1	1.012334	7.001931e-07	0.1
1.181512	0.5129921	0.1	1.181512	2.957033e-06	0.1	1.181512	0.1092995	0.1	1.181512	0.1342023	0.1	1.181512	6.644249e-07	0.1
1.350691	0.4766308	0.1	1.350691	2.923488e-06	0.1	1.350691	0.1156535	0.1	1.350691	0.146029	0.1	1.350691	6.329922e-07	0.1
1.519869	0.4448899	0.1	1.519869	2.893959e-06	0.1	1.519869	0.120627	0.1	1.519869	0.156926	0.1	1.519869	6.052223e-07	0.1
1.689048	0.4170335	0.1	1.689048	2.864803e-06	0.1	1.689048	0.124436	0.1	1.689048	0.1670452	0.1	1.689048	5.805545e-07	0.1
1.858226	0.3924511	0.1	1.858226	2.833819e-06	0.1	1.858226	0.1272668	0.1	1.858226	0.1765057	0.1	1.858226	5.585205e-07	0.1
2.027405	0.3706355	0.1	2.027405	2.799824e-06	0.1	2.027405	0.1292789	0.1	2.027405	0.1854014	0.1	2.027405	5.387284e-07	0.1
2.196583	0.3511648	0.1	2.196583	2.762339e-06	0.1	2.196583	0.1306086	0.1	2.196583	0.1938071	0.1	2.196583	5.208498e-07	0.1
2.365761	0.3336882	0.1	2.365761	2.721341e-06	0.1	2.365761	0.1313719	0.1	2.365761	0.2017821	0.1	2.365761	5.046095e-07	0.1
2.53494	0.317913	0.1	2.53494	2.677087e-06	0.1	2.53494	0.131667	0.1	2.53494	0.2093747	0.1	2.53494	4.897762e-07	0.1
2.704118	0.3035954	0.1	2.704118	2.629994e-06	0.1	2.704118	0.1315767	0.1	2.704118	0.2166238	0.1	2.704118	4.761555e-07	0.1
2.893866	0.2890201	0.1	2.893866	2.574398e-06	0.1	2.893866	0.1311031	0.1	2.893866	0.224385	0.1	2.893866	4.621198e-07	0.1
3.106268	0.2742843	0.1	3.106268	2.509526e-06	0.1	3.106268	0.1302024	0.1	3.106268	0.2326537	0.1	3.106268	4.477378e-07	0.1
3.354441	0.2588348	0.1	3.354441	2.431405e-06	0.1	3.354441	0.1287727	0.1	3.354441	0.2418082	0.1	3.354441	4.324306e-07	0.1
3.602614	0.2449675	0.1	3.602614	2.352023e-06	0.1	3.602614	0.1270463	0.1	3.602614	0.2504684	0.1	3.602614	4.184705e-07	0.1
3.850786	0.2324147	0.1	3.850786	2.272462e-06	0.1	3.850786	0.1251122	0.1	3.850786	0.2586789	0.1	3.850786	4.056356e-07	0.1
4.098959	0.2209666	0.1	4.098959	2.19357e-06	0.1	4.098959	0.1230383	0.1	4.098959	0.2664769	0.1	4.098959	3.937503e-07	0.1
4.347132	0.2104572	0.1	4.347132	2.115989e-06	0.1	4.347132	0.120876	0.1	4.347132	0.2738939	0.1	4.347132	3.82675e-07	0.1
4.595304	0.2007541	0.1	4.595304	2.040189e-06	0.1	4.595304	0.1186642	0.1	4.595304	0.2809573	0.1	4.595304	3.722979e-07	0.1
4.843477	0.1917511	0.1	4.843477	1.9665e-06	0.1	4.843477	0.116432	0.1	4.843477	0.2876911	0.1	4.843477	3.625288e-07	0.1
5.09165	0.1833617	0.1	5.09165	1.895136e-06	0.1	5.09165	0.1142012	0.1	5.09165	0.2941167	0.1	5.09165	3.532943e-07	0.1
5.339822	0.1755154	0.1	5.339822	1.826231e-06	0.1	5.339822	0.1119876	0.1	5.339822	0.3002535	0.1	5.339822	3.445343e-07	0.1
5.587995	0.1681537	0.1	5.587995	1.75985e-06	0.1	5.587995	0.109803	0.1	5.587995	0.3061189	0.1	5.587995	3.361989e-07	0.1
5.836168	0.1612278	0.1	5.836168	1.69601e-06	0.1	5.836168	0.1076557	0.1	5.836168	0.3117292	0.1	5.836168	3.282467e-07	0.1
6.10424	0.154189	0.1	6.10424	1.629883e-06	0.1	6.10424	0.1053849	0.1	6.10424	0.3175195	0.1	6.10424	3.200473e-07	0.1
6.40216	0.1468535	0.1	6.40216	1.559776e-06	0.1	6.40216	0.1029261	0.1	6.40216	0.3236461	0.1	6.40216	3.113667e-07	0.1
6.700081	0.1399819	0.1	6.700081	1.49312e-06	0.1	6.700081	0.1005393	0.1	6.700081	0.3294687	0.1	6.700081	3.030995e-07	0.1
6.998001	0.1335313	0.1	6.998001	1.429782e-06	0.1	6.998001	0.09822631	0.1	6.998001	0.335007	0.1	6.998001	2.952096e-07	0.1
7.295922	0.1274648	0.1	7.295922	1.369615e-06	0.1	7.295922	0.09598748	0.1	7.295922	0.3402792	0.1	7.295922	2.876661e-07	0.1
7.656396	0.1205928	0.1	7.656396	1.300834e-06	0.1	7.656396	0.09337662	0.1	7.656396	0.3463261	0.1	7.656396	2.789646e-07	0.1
8.016871	0.114188	0.1	8.016871	1.2362e-06	0.1	8.016871	0.0908706	0.1	8.016871	0.3520345	0.1	8.016871	2.706917e-07	0.1
8.377345	0.1082085	0.1	8.377345	1.175447e-06	0.1	8.377345	0.0884659	0.1	8.377345	0.357429	0.1	8.377345	2.628127e-07	0.1
8.766881	0.1021829	0.1	8.766881	1.113864e-06	0.1	8.766881	0.08597656	0.1	8.766881	0.3629312	0.1	8.766881	2.547072e-07	0.1
9.200007	0.09596721	0.1	9.200007	1.04999e-06	0.1	9.200007	0.08333537	0.1	9.200007	0.3686803	0.1	9.200007	2.461542e-07	0.1
9.633134	0.09021467	0.1	9.633134	9.90585e-07	0.1	9.633134	0.08082029	0.1	9.633134	0.3740716	0.1	9.633134	2.380468e-07	0.1
10.06626	0.08488298	0.1	10.06626	9.352904e-07	0.1	10.06626	0.07842387	0.1	10.06626	0.3791339	0.1	10.06626	2.303513e-07	0.1
10.49939	0.07993481	0.1	10.49939	8.837771e-07	0.1	10.49939	0.07613897	0.1	10.49939	0.383893	0.1	10.49939	2.230351e-07	0.1
11.03317	0.07431556	0.1	11.03317	8.250514e-07	0.1	11.03317	0.07346647	0.1	11.03317	0.3893751	0.1	11.03317	2.145068e-07	0.1
11.59211	0.06894264	0.1	11.59211	7.686733e-07	0.1	11.59211	0.07082565	0.1	11.59211	0.3947024	0.1	11.59211	2.060997e-07	0.1
12.03926	0.06498448	0.1	12.03926	7.26994e-07	0.1	12.03926	0.06882087	0.1	12.03926	0.3986863	0.1	12.03926	1.997346e-07	0.1
12.31873	0.06265189	0.1	12.31873	7.023717e-07	0.1	12.31873	0.0676137	0.1	12.31873	0.4010598	0.1	12.31873	1.959077e-07	0.1
12.73489	0.05936572	0.1	12.73489	6.676047e-07	0.1	12.73489	0.06587802	0.1	12.73489	0.4044386	0.1	12.73489	1.904148e-07	0.1
13.29239	0.05528831	0.1	13.29239	6.243316e-07	0.1	13.29239	0.06366248	0.1	13.29239	0.4086929	0.1	13.29239	1.834166e-07	0.1
14.01064	0.0505297	0.1	14.01064	5.736255e-07	0.1	14.01064	0.06097958	0.1	14.01064	0.4137551	0.1	14.01064	1.749622e-07	0.1
14.7289	0.04626508	0.1	14.7289	5.279781e-07	0.1	14.7289	0.05847355	0.1	14.7289	0.4183935	0.1	14.7289	1.670881e-07	0.1
15.44716	0.04243548	0.1	15.44716	4.868031e-07	0.1	15.44716	0.05612876	0.1	15.44716	0.4226531	0.1	15.44716	1.59743e-07	0.1
16.16541	0.03898996	0.1	16.16541	4.495914e-07	0.1	16.16541	0.05393134	0.1	16.16541	0.4265733	0.1	16.16541	1.528789e-07	0.1
16.88367	0.03588431	0.1	16.88367	4.158998e-07	0.1	16.88367	0.05186895	0.1	16.88367	0.4301885	0.1	16.88367	1.464536e-07	0.1
17.5301	0.03334793	0.1	17.5301	3.882661e-07	0.1	17.5301	0.05011909	0.1	17.5301	0.4332066	0.1	17.5301	1.410205e-07	0.1
17.8174	0.03229246	0.1	17.8174	3.767328e-07	0.1	17.8174	0.0493717	0.1	17.8174	0.4344817	0.1	17.8174	1.38704e-07	0.1
17.99696	0.03165391	0.1	17.99696	3.69745e-07	0.1	17.99696	0.04891365	0.1	17.99696	0.4352591	0.1	17.99696	1.37285e-07	0.1
18.35609	0.03042339	0.1	18.35609	3.562567e-07	0.1	18.35609	0.04801787	0.1	18.35609	0.4367701	0.1	18.35609	1.345147e-07	0.1
18.80192	0.02897783	0.1	18.80192	3.40371e-07	0.1	18.80192	0.04694215	0.1	18.80192	0.4385686	0.1	18.80192	1.311937e-07	0.1
19.47119	0.02696559	0.1	19.47119	3.181809e-07	0.1	19.47119	0.04539889	0.1	19.47119	0.441118	0.1	19.47119	1.264412e-07	0.1
19.87308	0.02584131	0.1	19.87308	3.057408e-07	0.1	19.87308	0.04451125	0.1	19.87308	0.4425678	0.1	19.87308	1.237143e-07	0.1
20.35074	0.02458072	0.1	20.35074	2.917539e-07	0.1	20.35074	0.04349235	0.1	20.35074	0.444217	0.1	20.35074	1.205905e-07	0.1
20.94206	0.02312574	0.1	20.94206	2.75556e-07	0.1	20.94206	0.04228257	0.1	20.94206	0.4461543	0.1	20.94206	1.168906e-07	0.1
21.80039	0.02120226	0.1	21.80039	2.540456e-07	0.1	21.80039	0.04062151	0.1	21.80039	0.4487771	0.1	21.80039	1.118268e-07	0.1
22.65873	0.01947771	0.1	22.65873	2.346564e-07	0.1	22.65873	0.03906453	0.1	22.65873	0.4511964	0.1	22.65873	1.071019e-07	0.1
23.51706	0.01792835	0.1	23.51706	2.171438e-07	0.1	23.51706	0.03760315	0.1	23.51706	0.4534325	0.1	23.51706	1.026841e-07	0.1
24.03206	0.01707416	0.1	24.03206	2.074474e-07	0.1	24.03206	0.03676898	0.1	24.03206	0.4546937	0.1	24.03206	1.001702e-07	0.1
24.54706	0.01627161	0.1	24.54706	1.983085e-07	0.1	24.54706	0.03596494	0.1	24.54706	0.4558991	0.1	24.54706	9.77531e-08	0.1
25.4054	0.01503902	0.1	25.4054	1.842141e-07	0.1	25.4054	0.03468797	0.1	25.4054	0.4577923	0.1	25.4054	9.392857e-08	0.1
26.26373	0.01392471	0.1	26.26373	1.714062e-07	0.1	26.26373	0.03348465	0.1	26.26373	0.4595528	0.1	26.26373	9.033779e-08	0.1
27.12207	0.01291547	0.1	27.12207	1.597462e-07	0.1	27.12207	0.03234942	0.1	27.12207	0.4611927	0.1	27.12207	8.696688e-08	0.1
28.09548	0.01188346	0.1	28.09548	1.47759e-07	0.1	28.09548	0.03113806	0.1	28.09548	0.4629201	0.1	28.09548	8.338346e-08	0.1
29.14562	0.01088814	0.1	29.14562	1.361301e-07	0.1	29.14562	0.02991457	0.1	29.14562	0.4646412	0.1	29.14562	7.978192e-08	0.1
