Batch	m_SP	4	Pr1	W1	Pr2	Pr3					
1.724287e-07	9.877605235179501e-06	0.1	1.724287e-07	6.041144e-08	0.1	1.724287e-07	1.001061e-08	0.1	1.724287e-07	5.169152e-08	0.1
3.452209e-07	9.756654456794699e-06	0.1	3.452209e-07	1.202748e-07	0.1	3.452209e-07	1.992323e-08	0.1	3.452209e-07	1.02871e-07	0.1
6.332079e-07	9.5583495038406e-06	0.1	6.332079e-07	2.184224e-07	0.1	6.332079e-07	3.617528e-08	0.1	6.332079e-07	1.867813e-07	0.1
1.209182e-06	9.1737505920016e-06	0.1	1.209182e-06	4.087737e-07	0.1	1.209182e-06	6.769511e-08	0.1	1.209182e-06	3.495201e-07	0.1
2.245935e-06	8.5200518344699e-06	0.1	2.245935e-06	7.323125e-07	0.1	2.245935e-06	1.212692e-07	0.1	2.245935e-06	6.261261e-07	0.1
4.089052e-06	7.4708005789995e-06	0.1	4.089052e-06	1.251624e-06	0.1	4.089052e-06	2.072607e-07	0.1	4.089052e-06	1.070106e-06	0.1
6.392948e-06	6.339040198443e-06	0.1	6.392948e-06	1.811773e-06	0.1	6.392948e-06	3.000145e-07	0.1	6.392948e-06	1.548999e-06	0.1
9.512202e-06	5.0749415624375e-06	0.1	9.512202e-06	2.437421e-06	0.1	9.512202e-06	4.036142e-07	0.1	9.512202e-06	2.083891e-06	0.1
1.263146e-05	4.062924181299e-06	0.1	1.263146e-05	2.938306e-06	0.1	1.263146e-05	4.865546e-07	0.1	1.263146e-05	2.512117e-06	0.1
1.575071e-05	3.2527184129891995e-06	0.1	1.575071e-05	3.339308e-06	0.1	1.575071e-05	5.529555e-07	0.1	1.575071e-05	2.854948e-06	0.1
1.886996e-05	2.6040803236108e-06	0.1	1.886996e-05	3.660343e-06	0.1	1.886996e-05	6.061151e-07	0.1	1.886996e-05	3.129415e-06	0.1
2.198922e-05	2.084789812534e-06	0.1	2.198922e-05	3.91736e-06	0.1	2.198922e-05	6.486739e-07	0.1	2.198922e-05	3.349148e-06	0.1
2.523355e-05	1.6542335095506e-06	0.1	2.523355e-05	4.130459e-06	0.1	2.523355e-05	6.839604e-07	0.1	2.523355e-05	3.531335e-06	0.1
2.89782e-05	1.2665977607296e-06	0.1	2.89782e-05	4.322315e-06	0.1	2.89782e-05	7.157294e-07	0.1	2.89782e-05	3.69536e-06	0.1
3.272285e-05	9.697961407696198e-07	0.1	3.272285e-05	4.469213e-06	0.1	3.272285e-05	7.40054e-07	0.1	3.272285e-05	3.820949e-06	0.1
3.64675e-05	7.425440844415e-07	0.1	3.64675e-05	4.581689e-06	0.1	3.64675e-05	7.586786e-07	0.1	3.64675e-05	3.917109e-06	0.1
4.021215e-05	5.68544085423e-07	0.1	4.021215e-05	4.667809e-06	0.1	4.021215e-05	7.729389e-07	0.1	4.021215e-05	3.990736e-06	0.1
4.45857e-05	4.1622803973384e-07	0.1	4.45857e-05	4.743196e-06	0.1	4.45857e-05	7.854221e-07	0.1	4.45857e-05	4.055188e-06	0.1
4.911647e-05	3.0132131024558e-07	0.1	4.911647e-05	4.800068e-06	0.1	4.911647e-05	7.948394e-07	0.1	4.911647e-05	4.10381e-06	0.1
5.364725e-05	2.1813654971698e-07	0.1	5.364725e-05	4.841239e-06	0.1	5.364725e-05	8.016569e-07	0.1	5.364725e-05	4.139009e-06	0.1
5.836501e-05	1.5582476259350002e-07	0.1	5.836501e-05	4.87208e-06	0.1	5.836501e-05	8.067637e-07	0.1	5.836501e-05	4.165375e-06	0.1
6.383076e-05	1.0553151700350001e-07	0.1	6.383076e-05	4.896972e-06	0.1	6.383076e-05	8.108855e-07	0.1	6.383076e-05	4.186657e-06	0.1
