Batch	m_SP	7	P1	R	W4_L	W3	P2_L	P3	P4											
11.1904	9.895216046849999e-06	0.1	11.1904	8.24557e-23	0.1	11.1904	9.2775019e-15	0.1	11.1904	6.956498e-15	0.1	11.1904	1.9150800891044e-16	0.1	11.1904	8.993255e-23	0.1	11.1904	3.277646e-26	0.1
19.30734	9.83457865323e-06	0.1	19.30734	1.913735e-22	0.1	19.30734	2.58807659e-14	0.1	19.30734	1.939748e-14	0.1	19.30734	5.1784692028718e-16	0.1	19.30734	2.106698e-22	0.1	19.30734	6.312876e-26	0.1
30.93035	9.76538634516e-06	0.1	30.93035	4.039706e-22	0.1	30.93035	6.104235199999999e-14	0.1	30.93035	4.57404e-14	0.1	30.93035	1.20129204224443e-15	0.1	30.93035	4.475676e-22	0.1	30.93035	1.141773e-25	0.1
44.76861	9.703966959360002e-06	0.1	44.76861	7.243876e-22	0.1	44.76861	1.16436969e-13	0.1	44.76861	8.723862e-14	0.1	44.76861	2.27185507512031e-15	0.1	44.76861	8.056823e-22	0.1	44.76861	1.8397e-25	0.1
61.63839	9.65139048513e-06	0.1	61.63839	1.186596e-21	0.1	61.63839	1.9836233900000001e-13	0.1	61.63839	1.486095e-13	0.1	61.63839	3.8502081223620005e-15	0.1	61.63839	1.323172e-21	0.1	61.63839	2.786424e-25	0.1
78.50818	9.615818840850001e-06	0.1	78.50818	1.703407e-21	0.1	78.50818	2.9126614899999996e-13	0.1	78.50818	2.182027e-13	0.1	78.50818	5.6369571750669e-15	0.1	78.50818	1.902375e-21	0.1	78.50818	3.806286e-25	0.1
95.37796	9.591753081509999e-06	0.1	95.37796	2.257159e-21	0.1	95.37796	3.9159750000000004e-13	0.1	95.37796	2.933589e-13	0.1	95.37796	7.564699231468e-15	0.1	95.37796	2.523332e-21	0.1	95.37796	4.87563e-25	0.1
115.0038	9.573365265390001e-06	0.1	115.0038	2.932235e-21	0.1	115.0038	5.145240499999999e-13	0.1	115.0038	3.854398e-13	0.1	115.0038	9.9251423001708e-15	0.1	115.0038	3.28061e-21	0.1	115.0038	6.161005e-25	0.1
135.3187	9.56137238532e-06	0.1	135.3187	3.65362e-21	0.1	135.3187	6.463119900000001e-13	0.1	135.3187	4.841581e-13	0.1	135.3187	1.24547503735476e-14	0.1	135.3187	4.090028e-21	0.1	135.3187	7.52179e-25	0.1
156.5049	9.55363246272e-06	0.1	156.5049	4.421248e-21	0.1	156.5049	7.8682926e-13	0.1	156.5049	5.89415e-13	0.1	156.5049	1.51512504516028e-14	0.1	156.5049	4.951458e-21	0.1	156.5049	8.961438e-25	0.1
181.1762	9.54831351591e-06	0.1	181.1762	5.327017e-21	0.1	181.1762	9.5284719e-13	0.1	181.1762	7.137732e-13	0.1	181.1762	1.83366105436852e-14	0.1	181.1762	5.968004e-21	0.1	181.1762	1.06538e-24	0.1
206.8604	9.545218546860001e-06	0.1	206.8604	6.277818e-21	0.1	206.8604	1.12725859e-12	0.1	206.8604	8.444186e-13	0.1	206.8604	2.16827006403331e-14	0.1	206.8604	7.035152e-21	0.1	206.8604	1.242615e-24	0.1
236.5965	9.54332356581e-06	0.1	236.5965	7.38403e-21	0.1	236.5965	1.33027326e-12	0.1	236.5965	9.964896e-13	0.1	236.5965	2.55773207527697e-14	0.1	236.5965	8.276771e-21	0.1	236.5965	1.448536e-24	0.1
268.7781	9.54231957585e-06	0.1	268.7781	8.584579e-21	0.1	268.7781	1.55066029e-12	0.1	268.7781	1.161573e-12	0.1	268.7781	2.98050708747896e-14	0.1	268.7781	9.624302e-21	0.1	268.7781	1.671842e-24	0.1
304.6282	9.541807580970002e-06	0.1	304.6282	9.92393e-21	0.1	304.6282	1.7965612e-12	0.1	304.6282	1.345769e-12	0.1	304.6282	3.4522181010914e-14	0.1	304.6282	1.112764e-20	0.1	304.6282	1.920865e-24	0.1
346.7267	9.54156058344e-06	0.1	346.7267	1.149786e-20	0.1	346.7267	2.08554995e-12	0.1	346.7267	1.562239e-12	0.1	346.7267	4.0065801170876996e-14	0.1	346.7267	1.289429e-20	0.1	346.7267	2.213442e-24	0.1
394.81	9.54145958445e-06	0.1	394.81	1.329612e-20	0.1	394.81	2.41573861e-12	0.1	394.81	1.809572e-12	0.1	394.81	4.639974135364e-14	0.1	394.81	1.491275e-20	0.1	394.81	2.547692e-24	0.1
449.5275	9.541423584810001e-06	0.1	449.5275	1.534275e-20	0.1	449.5275	2.79153569e-12	0.1	449.5275	2.091067e-12	0.1	449.5275	5.3608551561644e-14	0.1	449.5275	1.720999e-20	0.1	449.5275	2.928092e-24	0.1
520.498	9.54141158493e-06	0.1	520.498	1.799741e-20	0.1	520.498	3.2789793e-12	0.1	520.498	2.456194e-12	0.1	520.498	6.2959051831443e-14	0.1	520.498	2.01897e-20	0.1	520.498	3.421499e-24	0.1
608.3168	9.54140858496e-06	0.1	608.3168	2.128232e-20	0.1	608.3168	3.8821492e-12	0.1	608.3168	2.908006e-12	0.1	608.3168	7.452949216529701e-14	0.1	608.3168	2.387685e-20	0.1	608.3168	4.032045e-24	0.1
718.0478	9.541406584980001e-06	0.1	718.0478	2.538687e-20	0.1	718.0478	4.6358202e-12	0.1	718.0478	3.472554e-12	0.1	718.0478	8.8986962582452e-14	0.1	718.0478	2.8484e-20	0.1	718.0478	4.794934e-24	0.1
870.4984	9.54140558499e-06	0.1	870.4984	3.108938e-20	0.1	870.4984	5.6829052e-12	0.1	870.4984	4.256887e-12	0.1	870.4984	1.0907290316201201e-13	0.1	870.4984	3.488477e-20	0.1	870.4984	5.854824e-24	0.1
1144.91	9.541401585030001e-06	0.1	1144.91	4.135389e-20	0.1	1144.91	7.567658999999999e-12	0.1	1144.91	5.668686e-12	0.1	1144.91	1.45227604205219e-13	0.1	1144.91	4.640616e-20	0.1	1144.91	7.762625e-24	0.1
1632.752	9.541396585080001e-06	0.1	1632.752	5.96019e-20	0.1	1632.752	1.0918329000000001e-11	0.1	1632.752	8.17855e-12	0.1	1632.752	2.09502606059809e-13	0.1	1632.752	6.688862e-20	0.1	1632.752	1.115427e-23	0.1
2486.475	9.541386585180001e-06	0.1	2486.475	9.153588e-20	0.1	2486.475	1.67819987e-11	0.1	2486.475	1.257081e-11	0.1	2486.475	3.2198370930533803e-13	0.1	2486.475	1.027329e-19	0.1	2486.475	1.708965e-23	0.1
4193.922	9.54136658538e-06	0.1	4193.922	1.554038e-19	0.1	4193.922	2.85093157e-11	0.1	4193.922	2.135531e-11	0.1	4193.922	5.4694571579639e-13	0.1	4193.922	1.744213e-19	0.1	4193.922	2.896038e-23	0.1
8096.658	9.54132158583e-06	0.1	8096.658	3.01387e-19	0.1	8096.658	5.5314525e-11	0.1	8096.658	4.143411e-11	0.1	8096.658	1.0611430306330099e-12	0.1	8096.658	3.3828e-19	0.1	8096.658	5.609338e-23	0.1
19804.86	9.54118558719e-06	0.1	19804.86	7.393324e-19	0.1	19804.86	1.3572942e-10	0.1	19804.86	1.016699e-10	0.1	19804.86	2.60371907514248e-12	0.1	19804.86	8.298515e-19	0.1	19804.86	1.374916e-22	0.1
47124.02	9.54086959035e-06	0.1	47124.02	1.761181e-18	0.1	47124.02	3.2335957e-10	0.1	47124.02	2.422168e-10	0.1	47124.02	6.202978178995401e-12	0.1	47124.02	1.976824e-18	0.1	47124.02	3.274164e-22	0.1
