Batch	m_SP	7	P2_L	R	W4_L	W3	P1	P3	P4											
7.518377e-14	9.772451567059599e-06	0.1	7.518377e-14	1.921035e-14	0.1	7.518377e-14	1.82662472e-07	0.1	7.518377e-14	2.280688e-16	0.1	7.518377e-14	2.531438e-12	0.1	7.518377e-14	4.651462e-14	0.1	7.518377e-14	5.896128e-24	0.1
1.785059e-13	9.526250021188999e-06	0.1	1.785059e-13	4.503664e-14	0.1	1.785059e-13	4.2821797000000005e-07	0.1	1.785059e-13	5.302671e-16	0.1	1.785059e-13	5.88198e-12	0.1	1.785059e-13	1.090488e-13	0.1	1.785059e-13	1.382068e-23	0.1
3.950494e-13	9.0302364816582e-06	0.1	3.950494e-13	9.707746e-14	0.1	3.950494e-13	9.229681200000001e-07	0.1	3.950494e-13	1.123682e-15	0.1	3.950494e-13	1.244813e-11	0.1	3.950494e-13	2.350581e-13	0.1	3.950494e-13	2.978128e-23	0.1
7.872413e-13	8.1968178003652e-06	0.1	7.872413e-13	1.845466e-13	0.1	7.872413e-13	1.75437432e-06	0.1	7.872413e-13	2.073573e-15	0.1	7.872413e-13	2.291733e-11	0.1	7.872413e-13	4.468543e-13	0.1	7.872413e-13	5.658419e-23	0.1
1.372667e-12	7.0939007991463995e-06	0.1	1.372667e-12	3.003566e-13	0.1	1.372667e-12	2.85484824e-06	0.1	1.372667e-12	3.237083e-15	0.1	1.372667e-12	3.565482e-11	0.1	1.372667e-12	7.272791e-13	0.1	1.372667e-12	9.202521e-23	0.1
2.0587e-12	5.9890587964284e-06	0.1	2.0587e-12	4.164358e-13	0.1	2.0587e-12	3.9575044e-06	0.1	2.0587e-12	4.291514e-15	0.1	2.0587e-12	4.708768e-11	0.1	2.0587e-12	1.008361e-12	0.1	2.0587e-12	1.274937e-22	0.1
2.782037e-12	5.0101849342972e-06	0.1	2.782037e-12	5.19339e-13	0.1	2.782037e-12	4.93467e-06	0.1	2.782037e-12	5.128323e-15	0.1	2.782037e-12	5.605386e-11	0.1	2.782037e-12	1.257543e-12	0.1	2.782037e-12	1.588881e-22	0.1
3.654589e-12	4.040027289838161e-06	0.1	3.654589e-12	6.213833e-13	0.1	3.654589e-12	5.9033583e-06	0.1	3.654589e-12	5.862411e-15	0.1	3.654589e-12	6.380251e-11	0.1	3.654589e-12	1.50465e-12	0.1	3.654589e-12	1.899734e-22	0.1
4.52714e-12	3.2578975017467797e-06	0.1	4.52714e-12	7.036945e-13	0.1	4.52714e-12	6.6844774e-06	0.1	4.52714e-12	6.381061e-15	0.1	4.52714e-12	6.917568e-11	0.1	4.52714e-12	1.703976e-12	0.1	4.52714e-12	2.150113e-22	0.1
5.399692e-12	2.62729899096924e-06	0.1	5.399692e-12	7.700889e-13	0.1	5.399692e-12	7.3143777e-06	0.1	5.399692e-12	6.748646e-15	0.1	5.399692e-12	7.29038e-11	0.1	5.399692e-12	1.864759e-12	0.1	5.399692e-12	2.351827e-22	0.1
6.272243e-12	2.11883978135682e-06	0.1	6.272243e-12	8.236446e-13	0.1	6.272243e-12	7.822356e-06	0.1	6.272243e-12	7.010069e-15	0.1	6.272243e-12	7.549228e-11	0.1	6.272243e-12	1.994454e-12	0.1	6.272243e-12	2.514363e-22	0.1
7.28978e-12	1.64885710919826e-06	0.1	7.28978e-12	8.731656e-13	0.1	7.28978e-12	8.2919657e-06	0.1	7.28978e-12	7.222111e-15	0.1	7.28978e-12	7.753142e-11	0.1	7.28978e-12	2.11438e-12	0.1	7.28978e-12	2.664508e-22	0.1
8.343562e-12	1.2717599252927802e-06	0.1	8.343562e-12	9.129127e-13	0.1	8.343562e-12	8.6688144e-06	0.1	8.343562e-12	7.37024e-15	0.1	8.343562e-12	7.890477e-11	0.1	8.343562e-12	2.210637e-12	0.1	8.343562e-12	2.78491e-22	0.1
9.397345e-12	9.80937373760142e-07	0.1	9.397345e-12	9.435748e-13	0.1	9.397345e-12	8.9594792e-06	0.1	9.397345e-12	7.470092e-15	0.1	9.397345e-12	7.97921e-11	0.1	9.397345e-12	2.284893e-12	0.1	9.397345e-12	2.877722e-22	0.1
1.045113e-11	7.5664001839697e-07	0.1	1.045113e-11	9.672286e-13	0.1	1.045113e-11	9.1836757e-06	0.1	1.045113e-11	7.537894e-15	0.1	1.045113e-11	8.036648e-11	0.1	1.045113e-11	2.342177e-12	0.1	1.045113e-11	2.949274e-22	0.1
1.159078e-11	5.714265226409721e-07	0.1	1.159078e-11	9.867647e-13	0.1	1.159078e-11	9.3688217e-06	0.1	1.159078e-11	7.587367e-15	0.1	1.159078e-11	8.076298e-11	0.1	1.159078e-11	2.38949e-12	0.1	1.159078e-11	3.008338e-22	0.1
1.285924e-11	4.1808227838719597e-07	0.1	1.285924e-11	1.002942e-12	0.1	1.285924e-11	9.5221223e-06	0.1	1.285924e-11	7.623501e-15	0.1	1.285924e-11	8.103362e-11	0.1	1.285924e-11	2.428668e-12	0.1	1.285924e-11	3.057225e-22	0.1
1.41277e-11	3.05894965578328e-07	0.1	1.41277e-11	1.014779e-12	0.1	1.41277e-11	9.6342842e-06	0.1	1.41277e-11	7.646925e-15	0.1	1.41277e-11	8.119565e-11	0.1	1.41277e-11	2.457336e-12	0.1	1.41277e-11	3.092981e-22	0.1
1.539616e-11	2.238156397876762e-07	0.1	1.539616e-11	1.023441e-12	0.1	1.539616e-11	9.7163485e-06	0.1	1.539616e-11	7.662302e-15	0.1	1.539616e-11	8.129317e-11	0.1	1.539616e-11	2.478313e-12	0.1	1.539616e-11	3.119135e-22	0.1
1.682611e-11	1.573773889092696e-07	0.1	1.682611e-11	1.030453e-12	0.1	1.682611e-11	9.7827791e-06	0.1	1.682611e-11	7.673556e-15	0.1	1.682611e-11	8.135787e-11	0.1	1.682611e-11	2.495294e-12	0.1	1.682611e-11	3.140302e-22	0.1
1.83637e-11	1.077671502038882e-07	0.1	1.83637e-11	1.035689e-12	0.1	1.83637e-11	9.832383499999999e-06	0.1	1.83637e-11	7.681194e-15	0.1	1.83637e-11	8.139704e-11	0.1	1.83637e-11	2.507976e-12	0.1	1.83637e-11	3.156106e-22	0.1
