Batch	m_SP	5	T4a_L	C5H5	T1a_L	N1a_L	N7a_L							
2.172344e-06	0.98987137	0.1	2.172344e-06	0.0002093374	0.1	2.172344e-06	0.00127420594	0.1	2.172344e-06	5.13910102e-07	0.1	2.172344e-06	3.8586969000000004e-05	0.1
2.315678e-06	0.98971741	0.1	2.315678e-06	0.0002267941	0.1	2.315678e-06	0.00138260442	0.1	2.315678e-06	5.56357736e-07	0.1	2.315678e-06	4.1795235999999994e-05	0.1
2.470934e-06	0.98955699	0.1	2.470934e-06	0.0002457455	0.1	2.470934e-06	0.00150030646	0.1	2.470934e-06	6.024353989999999e-07	0.1	2.470934e-06	4.5278037000000004e-05	0.1
2.644075e-06	0.98938342	0.1	2.644075e-06	0.0002669166	0.1	2.644075e-06	0.0016318138400000003	0.1	2.644075e-06	6.53906236e-07	0.1	2.644075e-06	4.9168623e-05	0.1
2.817216e-06	0.9892141999999999	0.1	2.817216e-06	0.0002881138	0.1	2.817216e-06	0.00176349906	0.1	2.817216e-06	7.05437998e-07	0.1	2.817216e-06	5.3063923e-05	0.1
2.997647e-06	0.9890406400000001	0.1	2.997647e-06	0.0003102219	0.1	2.997647e-06	0.00190085398	0.1	2.997647e-06	7.59182255e-07	0.1	2.997647e-06	5.7126531e-05	0.1
3.207243e-06	0.98884182	0.1	3.207243e-06	0.0003359179	0.1	3.207243e-06	0.00206050855	0.1	3.207243e-06	8.216468599999999e-07	0.1	3.207243e-06	6.184838000000001e-05	0.1
3.416839e-06	0.9886446799999999	0.1	3.416839e-06	0.0003616226	0.1	3.416839e-06	0.00222022399	0.1	3.416839e-06	8.841313e-07	0.1	3.416839e-06	6.6571798e-05	0.1
3.651642e-06	0.98842528	0.1	3.651642e-06	0.0003904233	0.1	3.651642e-06	0.00239918105	0.1	3.651642e-06	9.5414075e-07	0.1	3.651642e-06	7.1864079e-05	0.1
3.903249e-06	0.9881911799999998	0.1	3.903249e-06	0.0004212862	0.1	3.903249e-06	0.00259095592	0.1	3.903249e-06	1.02916256e-06	0.1	3.903249e-06	7.7535285e-05	0.1
4.176255e-06	0.98793782	0.1	4.176255e-06	0.0004547716	0.1	4.176255e-06	0.00279902824	0.1	4.176255e-06	1.11055859e-06	0.1	4.176255e-06	8.3688357e-05	0.1
