Batch	m_SP	7	R	W4_L	W3	P1	P2_L	P3	P4											
2.048355e-10	9.737001707849401e-06	0.1	2.048355e-10	2.9559174e-117	0.1	2.048355e-10	7.616414e-11	0.1	2.048355e-10	2.778562e-08	0.1	2.048355e-10	1.4336199e-07	0.1	2.048355e-10	9.08452e-08	0.1	2.048355e-10	7.734651e-10	0.1
4.421719e-10	9.4410219241068e-06	0.1	4.421719e-10	6.283794e-117	0.1	4.421719e-10	1.619125e-10	0.1	4.421719e-10	5.906767e-08	0.1	4.421719e-10	3.0476406e-07	0.1	4.421719e-10	1.93122e-07	0.1	4.421719e-10	1.64426e-09	0.1
9.940662e-10	8.787081583584e-06	0.1	9.940662e-10	1.3636458e-116	0.1	9.940662e-10	3.513661e-10	0.1	9.940662e-10	1.281827e-07	0.1	9.940662e-10	6.613682e-07	0.1	9.940662e-10	4.190938e-07	0.1	9.940662e-10	3.568207e-09	0.1
1.987476e-09	7.7220190179978e-06	0.1	1.987476e-09	2.5611636e-116	0.1	1.987476e-09	6.599265e-10	0.1	1.987476e-09	2.407494e-07	0.1	1.987476e-09	1.2421645e-06	0.1	1.987476e-09	7.87131e-07	0.1	1.987476e-09	6.701712e-09	0.1
3.228132e-09	6.571298943414199e-06	0.1	3.228132e-09	3.8549939999999994e-116	0.1	3.228132e-09	9.933035e-10	0.1	3.228132e-09	3.623694e-07	0.1	3.228132e-09	1.8696725e-06	0.1	3.228132e-09	1.184768e-06	0.1	3.228132e-09	1.008723e-08	0.1
4.560034e-09	5.5260868705785e-06	0.1	4.560034e-09	5.0301990000000003e-116	0.1	4.560034e-09	1.296114e-09	0.1	4.560034e-09	4.728386e-07	0.1	4.560034e-09	2.4396461999999998e-06	0.1	4.560034e-09	1.545948e-06	0.1	4.560034e-09	1.316235e-08	0.1
6.109184e-09	4.5176529752935005e-06	0.1	6.109184e-09	6.164052e-116	0.1	6.109184e-09	1.588271e-09	0.1	6.109184e-09	5.794209e-07	0.1	6.109184e-09	2.9895647e-06	0.1	6.109184e-09	1.894419e-06	0.1	6.109184e-09	1.612927e-08	0.1
7.803167e-09	3.6243265600696e-06	0.1	7.803167e-09	7.168485e-116	0.1	7.803167e-09	1.847079e-09	0.1	7.803167e-09	6.738375e-07	0.1	7.803167e-09	3.4767153e-06	0.1	7.803167e-09	2.203114e-06	0.1	7.803167e-09	1.875753e-08	0.1
9.497151e-09	2.9076482783642e-06	0.1	9.497151e-09	7.9743e-116	0.1	9.497151e-09	2.054711e-09	0.1	9.497151e-09	7.495842e-07	0.1	9.497151e-09	3.8675355e-06	0.1	9.497151e-09	2.450768e-06	0.1	9.497151e-09	2.086608e-08	0.1
1.119113e-08	2.3326877106966997e-06	0.1	1.119113e-08	8.620773000000001e-116	0.1	1.119113e-08	2.221286e-09	0.1	1.119113e-08	8.103526e-07	0.1	1.119113e-08	4.1810748e-06	0.1	1.119113e-08	2.649451e-06	0.1	1.119113e-08	2.255769e-08	0.1
1.295382e-08	1.8547714280295e-06	0.1	1.295382e-08	9.15813e-116	0.1	1.295382e-08	2.359745e-09	0.1	1.295382e-08	8.608642e-07	0.1	1.295382e-08	4.4416927999999995e-06	0.1	1.295382e-08	2.814599e-06	0.1	1.295382e-08	2.396377e-08	0.1
1.499134e-08	1.4229865319582e-06	0.1	1.499134e-08	9.643619999999999e-116	0.1	1.499134e-08	2.484839e-09	0.1	1.499134e-08	9.065002e-07	0.1	1.499134e-08	4.6771559e-06	0.1	1.499134e-08	2.963806e-06	0.1	1.499134e-08	2.523414e-08	0.1
1.702885e-08	1.0917203660950998e-06	0.1	1.702885e-08	1.0016087999999999e-115	0.1	1.702885e-08	2.580812e-09	0.1	1.702885e-08	9.415124e-07	0.1	1.702885e-08	4.8578036e-06	0.1	1.702885e-08	3.078278e-06	0.1	1.702885e-08	2.620877e-08	0.1
1.906637e-08	8.375713183219199e-07	0.1	1.906637e-08	1.0301849999999999e-115	0.1	1.906637e-08	2.654443e-09	0.1	1.906637e-08	9.683738e-07	0.1	1.906637e-08	4.9963961e-06	0.1	1.906637e-08	3.166102e-06	0.1	1.906637e-08	2.69565e-08	0.1
2.110388e-08	6.4258773355612e-07	0.1	2.110388e-08	1.0521084e-115	0.1	2.110388e-08	2.710933e-09	0.1	2.110388e-08	9.889819e-07	0.1	2.110388e-08	5.1027256e-06	0.1	2.110388e-08	3.23348e-06	0.1	2.110388e-08	2.753017e-08	0.1
2.347941e-08	4.7179179988050005e-07	0.1	2.347941e-08	1.0713123e-115	0.1	2.347941e-08	2.760415e-09	0.1	2.347941e-08	1.007034e-06	0.1	2.347941e-08	5.1958657e-06	0.1	2.347941e-08	3.2925e-06	0.1	2.347941e-08	2.803268e-08	0.1
2.593944e-08	3.4260615052587e-07	0.1	2.593944e-08	1.0858376999999999e-115	0.1	2.593944e-08	2.797842e-09	0.1	2.593944e-08	1.020688e-06	0.1	2.593944e-08	5.2663130000000004e-06	0.1	2.593944e-08	3.337142e-06	0.1	2.593944e-08	2.841276e-08	0.1
2.839947e-08	2.487940986597e-07	0.1	2.839947e-08	1.096386e-115	0.1	2.839947e-08	2.825021e-09	0.1	2.839947e-08	1.030603e-06	0.1	2.839947e-08	5.3174716e-06	0.1	2.839947e-08	3.369559e-06	0.1	2.839947e-08	2.868876e-08	0.1
3.09599e-08	1.7832566908184e-07	0.1	3.09599e-08	1.1043093e-115	0.1	3.09599e-08	2.845437e-09	0.1	3.09599e-08	1.038051e-06	0.1	3.09599e-08	5.3559002e-06	0.1	3.09599e-08	3.39391e-06	0.1	3.09599e-08	2.889609e-08	0.1
3.392192e-08	1.2131198584343999e-07	0.1	3.392192e-08	1.1107197e-115	0.1	3.392192e-08	2.861955e-09	0.1	3.392192e-08	1.044077e-06	0.1	3.392192e-08	5.3869908e-06	0.1	3.392192e-08	3.413612e-06	0.1	3.392192e-08	2.906383e-08	0.1
