Batch	m_SP	2	P2_L	W4_L	
2.468432e-12	9.7818363811367e-06	0.1	2.468432e-12	6.581692e-08	0.1
5.348084e-12	9.5341384530604e-06	0.1	5.348084e-12	1.411875e-07	0.1
1.095255e-11	9.071572028961e-06	0.1	1.095255e-11	2.83621e-07	0.1
2.091605e-11	8.3087883426942e-06	0.1	2.091605e-11	5.234947e-07	0.1
3.43748e-11	7.3875661639125e-06	0.1	3.43748e-11	8.220523e-07	0.1
5.185102e-11	6.3534865848433e-06	0.1	5.185102e-11	1.169789e-06	0.1
6.932724e-11	5.474322277520401e-06	0.1	6.932724e-11	1.47698e-06	0.1
9.52101e-11	4.4040563830953e-06	0.1	9.52101e-11	1.866921e-06	0.1
1.21093e-10	3.5541994080408005e-06	0.1	1.21093e-10	2.190507e-06	0.1
1.469758e-10	2.8759813995658e-06	0.1	1.469758e-10	2.45862e-06	0.1
1.728587e-10	2.3323836219513998e-06	0.1	1.728587e-10	2.680461e-06	0.1
1.987415e-10	1.8950521120274301e-06	0.1	1.987415e-10	2.863782e-06	0.1
2.246244e-10	1.54209239250939e-06	0.1	2.246244e-10	3.015092e-06	0.1
2.515697e-10	1.24597127612916e-06	0.1	2.515697e-10	3.144468e-06	0.1
2.827646e-10	9.7476424287795e-07	0.1	2.827646e-10	3.264975e-06	0.1
3.139595e-10	7.6348587790865e-07	0.1	3.139595e-10	3.360213e-06	0.1
3.476865e-10	5.8686645845472e-07	0.1	3.476865e-10	3.440728e-06	0.1
3.852114e-10	4.3836744598908e-07	0.1	3.852114e-10	3.509013e-06	0.1
4.227364e-10	3.27715979163e-07	0.1	4.227364e-10	3.560178e-06	0.1
4.651472e-10	2.3608952151284e-07	0.1	4.651472e-10	3.602636e-06	0.1
5.108152e-10	1.66013156943511e-07	0.1	5.108152e-10	3.63504e-06	0.1
5.564832e-10	1.16871589571896e-07	0.1	5.564832e-10	3.657596e-06	0.1
