Batch	m_SP	4	T4a_L	T1a_L	N1a_L	N7a_L					
7.666352e-11	0.98671764	0.1	7.666352e-11	1.4345974200000002e-05	0.1	7.666352e-11	1.18117193e-06	0.1	7.666352e-11	0.0059450412	0.1
1.162451e-10	0.9799684200000001	0.1	1.162451e-10	2.2144989600000002e-05	0.1	1.162451e-10	1.82584901e-06	0.1	1.162451e-10	0.0089690551	0.1
1.818664e-10	0.96894227	0.1	1.818664e-10	3.56288964e-05	0.1	1.818664e-10	2.9447643e-06	0.1	1.818664e-10	0.0139133847	0.1
2.717044e-10	0.95417997	0.1	2.717044e-10	5.5138289e-05	0.1	2.717044e-10	4.5733207e-06	0.1	2.717044e-10	0.0205406837	0.1
3.762021e-10	0.93749463	0.1	3.762021e-10	7.922490399999999e-05	0.1	3.762021e-10	6.5992068999999995e-06	0.1	3.762021e-10	0.028040425999999997	0.1
4.843647e-10	0.9207766800000001	0.1	4.843647e-10	0.00010557092799999999	0.1	4.843647e-10	8.8333243e-06	0.1	4.843647e-10	0.035563372999999995	0.1
5.925273e-10	0.90462076	0.1	5.925273e-10	0.000133191427	0.1	5.925273e-10	1.11943442e-05	0.1	5.925273e-10	0.042839986999999996	0.1
7.093582e-10	0.8877991199999999	0.1	7.093582e-10	0.000164280413	0.1	7.093582e-10	1.3872685199999999e-05	0.1	7.093582e-10	0.050421519	0.1
8.391916e-10	0.86986656	0.1	8.391916e-10	0.000200148554	0.1	8.391916e-10	1.69869618e-05	0.1	8.391916e-10	0.058507404	0.1
9.690249e-10	0.85272577	0.1	9.690249e-10	0.00023719311899999998	0.1	9.690249e-10	2.02267361e-05	0.1	9.690249e-10	0.06623720599999999	0.1
1.109943e-09	0.8350032900000001	0.1	1.109943e-09	0.000278502506	0.1	1.109943e-09	2.38626645e-05	0.1	1.109943e-09	0.074227496	0.1
1.267489e-09	0.8162526800000001	0.1	1.267489e-09	0.000325776317	0.1	1.267489e-09	2.8047064e-05	0.1	1.267489e-09	0.082675485	0.1
1.425034e-09	0.7985931800000001	0.1	1.425034e-09	0.00037393641899999996	0.1	1.425034e-09	3.2328512e-05	0.1	1.425034e-09	0.090622116	0.1
1.609163e-09	0.7792883199999999	0.1	1.609163e-09	0.000431027818	0.1	1.609163e-09	3.7418612e-05	0.1	1.609163e-09	0.099292582	0.1
1.799937e-09	0.76073879	0.1	1.799937e-09	0.000490765103	0.1	1.799937e-09	4.2750618e-05	0.1	1.799937e-09	0.10760046000000001	0.1
2.021843e-09	0.74092157	0.1	2.021843e-09	0.0005606007999999999	0.1	2.021843e-09	4.8977495e-05	0.1	2.021843e-09	0.11644063700000001	0.1
2.251533e-09	0.7222755500000001	0.1	2.251533e-09	0.00063287862	0.1	2.251533e-09	5.5399665e-05	0.1	2.251533e-09	0.124712879	0.1
2.532339e-09	0.7018555399999999	0.1	2.532339e-09	0.00072071401	0.1	2.532339e-09	6.315398400000001e-05	0.1	2.532339e-09	0.133702923	0.1
2.813144e-09	0.6838084999999999	0.1	2.813144e-09	0.00080747557	0.1	2.813144e-09	7.0742174e-05	0.1	2.813144e-09	0.141566003	0.1
3.09395e-09	0.6678863100000001	0.1	3.09395e-09	0.00089274668	0.1	3.09395e-09	7.81186e-05	0.1	3.09395e-09	0.14841631	0.1
3.374756e-09	0.65385416	0.1	3.374756e-09	0.00097619855	0.1	3.374756e-09	8.5252779e-05	0.1	3.374756e-09	0.154363377	0.1
3.655562e-09	0.64149336	0.1	3.655562e-09	0.00105757175	0.1	3.655562e-09	9.2126288e-05	0.1	3.655562e-09	0.159510108	0.1
3.936368e-09	0.6306034800000001	0.1	3.936368e-09	0.0011366624499999998	0.1	3.936368e-09	9.872994300000001e-05	0.1	3.936368e-09	0.163951678	0.1
4.217174e-09	0.62100307	0.1	4.217174e-09	0.00121331222	0.1	4.217174e-09	0.000105061489	0.1	4.217174e-09	0.16777476	0.1
4.49798e-09	0.61252925	0.1	4.49798e-09	0.00128740055	0.1	4.49798e-09	0.00011112358	0.1	4.49798e-09	0.171057784	0.1
4.778786e-09	0.6050368300000001	0.1	4.778786e-09	0.0013588392200000001	0.1	4.778786e-09	0.00011692224699999999	0.1	4.778786e-09	0.173870361	0.1
5.116511e-09	0.5971456	0.1	5.116511e-09	0.0014411668599999998	0.1	5.116511e-09	0.000123559073	0.1	5.116511e-09	0.176717364	0.1
5.454236e-09	0.59029589	0.1	5.454236e-09	0.00151951948	0.1	5.454236e-09	0.000129843359	0.1	5.454236e-09	0.17906724699999998	0.1
5.821026e-09	0.58384499	0.1	5.821026e-09	0.00160009784	0.1	5.821026e-09	0.000136289632	0.1	5.821026e-09	0.181149073	0.1
6.231411e-09	0.57763585	0.1	6.231411e-09	0.0016847192199999999	0.1	6.231411e-09	0.000143061616	0.1	6.231411e-09	0.183000886	0.1
6.71382e-09	0.57143499	0.1	6.71382e-09	0.00177686541	0.1	6.71382e-09	0.000150466727	0.1	6.71382e-09	0.18466113	0.1
7.214235e-09	0.56599085	0.1	7.214235e-09	0.00186436276	0.1	7.214235e-09	0.00015755998399999999	0.1	7.214235e-09	0.18592259	0.1
7.714649e-09	0.5613280399999999	0.1	7.714649e-09	0.00194400533	0.1	7.714649e-09	0.000164099045	0.1	7.714649e-09	0.18682398	0.1
8.215064e-09	0.55727155	0.1	8.215064e-09	0.00201623936	0.1	8.215064e-09	0.000170124624	0.1	8.215064e-09	0.18744987	0.1
8.715479e-09	0.55368733	0.1	8.715479e-09	0.00208154658	0.1	8.715479e-09	0.000175673406	0.1	8.715479e-09	0.18786484999999997	0.1
9.215894e-09	0.55047252	0.1	9.215894e-09	0.00214042806	0.1	9.215894e-09	0.000180778416	0.1	9.215894e-09	0.18811803	0.1
9.716309e-09	0.54754852	0.1	9.716309e-09	0.00219338657	0.1	9.716309e-09	0.00018547029	0.1	9.716309e-09	0.18824680000000002	0.1
1.021672e-08	0.5448549100000001	0.1	1.021672e-08	0.00224091759	0.1	1.021672e-08	0.000189777468	0.1	1.021672e-08	0.18827952	0.1
1.071714e-08	0.54234526	0.1	1.071714e-08	0.0022834993600000003	0.1	1.071714e-08	0.000193726846	0.1	1.071714e-08	0.18823782	0.1
1.123834e-08	0.53988832	0.1	1.123834e-08	0.00232307935	0.1	1.123834e-08	0.000197487162	0.1	1.123834e-08	0.18813314999999997	0.1
1.184268e-08	0.5371999500000001	0.1	1.184268e-08	0.00236350827	0.1	1.184268e-08	0.00020143175	0.1	1.184268e-08	0.18795149	0.1
1.244702e-08	0.53464903	0.1	1.244702e-08	0.00239873425	0.1	1.244702e-08	0.000204968591	0.1	1.244702e-08	0.18772072	0.1
1.305136e-08	0.5322081700000001	0.1	1.305136e-08	0.00242939445	0.1	1.305136e-08	0.000208135887	0.1	1.305136e-08	0.18745270000000003	0.1
1.372916e-08	0.52957621	0.1	1.372916e-08	0.0024590595700000003	0.1	1.372916e-08	0.000211292908	0.1	1.372916e-08	0.18711858	0.1
1.445594e-08	0.52685492	0.1	1.445594e-08	0.00248611007	0.1	1.445594e-08	0.00021426551999999998	0.1	1.445594e-08	0.18673052	0.1
1.518272e-08	0.52421861	0.1	1.518272e-08	0.0025089959599999996	0.1	1.518272e-08	0.00021686382	0.1	1.518272e-08	0.18631941	0.1
1.599897e-08	0.5213414999999999	0.1	1.599897e-08	0.00253056592	0.1	1.599897e-08	0.00021939622699999997	0.1	1.599897e-08	0.18583687	0.1
1.687486e-08	0.5183360800000001	0.1	1.687486e-08	0.00254973381	0.1	1.687486e-08	0.000221728028	0.1	1.687486e-08	0.18530079	0.1
1.775076e-08	0.51540222	0.1	1.775076e-08	0.00256559921	0.1	1.775076e-08	0.000223727101	0.1	1.775076e-08	0.18475058	0.1
1.877497e-08	0.5120483800000001	0.1	1.877497e-08	0.0025808810099999997	0.1	1.877497e-08	0.00022572120100000003	0.1	1.877497e-08	0.18409385	0.1
1.983627e-08	0.5086484299999999	0.1	1.983627e-08	0.0025938961600000003	0.1	1.983627e-08	0.00022747799500000003	0.1	1.983627e-08	0.18340225	0.1
2.089757e-08	0.50531514	0.1	2.089757e-08	0.0026048154600000002	0.1	2.089757e-08	0.000228993006	0.1	2.089757e-08	0.18270259	0.1
2.217957e-08	0.50136625	0.1	2.217957e-08	0.00261607628	0.1	2.217957e-08	0.000230586173	0.1	2.217957e-08	0.18185025999999999	0.1
2.346156e-08	0.49749261000000006	0.1	2.346156e-08	0.00262599605	0.1	2.346156e-08	0.00023199971700000002	0.1	2.346156e-08	0.18099310999999998	0.1
2.474356e-08	0.49368617	0.1	2.474356e-08	0.00263518777	0.1	2.474356e-08	0.00023329912999999999	0.1	2.474356e-08	0.18013355	0.1
2.623858e-08	0.48932386	0.1	2.623858e-08	0.00264558633	0.1	2.623858e-08	0.000234736496	0.1	2.623858e-08	0.17913076	0.1
2.778686e-08	0.48488508999999996	0.1	2.778686e-08	0.00265651209	0.1	2.778686e-08	0.00023619604499999997	0.1	2.778686e-08	0.17809428	0.1
2.933514e-08	0.48052026000000003	0.1	2.933514e-08	0.00266799549	0.1	2.933514e-08	0.000237672954	0.1	2.933514e-08	0.17706184	0.1
3.106959e-08	0.47571187000000004	0.1	3.106959e-08	0.00268186355	0.1	3.106959e-08	0.000239389136	0.1	3.106959e-08	0.17591174	0.1
3.292815e-08	0.47064817000000003	0.1	3.292815e-08	0.00269818535	0.1	3.292815e-08	0.00024133631199999998	0.1	3.292815e-08	0.1746889	0.1
3.47867e-08	0.46567105999999997	0.1	3.47867e-08	0.0027162200600000003	0.1	3.47867e-08	0.00024342155199999998	0.1	3.47867e-08	0.17347716000000002	0.1
3.680118e-08	0.46036872	0.1	3.680118e-08	0.00273784599	0.1	3.680118e-08	0.000245858154	0.1	3.680118e-08	0.1721776	0.1
3.904953e-08	0.45455874	0.1	3.904953e-08	0.0027646359100000004	0.1	3.904953e-08	0.000248810859	0.1	3.904953e-08	0.17074492000000002	0.1
4.129788e-08	0.44885762999999995	0.1	4.129788e-08	0.0027942698300000004	0.1	4.129788e-08	0.000252020497	0.1	4.129788e-08	0.16933163	0.1
4.373353e-08	0.44279922	0.1	4.373353e-08	0.0028295784900000003	0.1	4.373353e-08	0.000255793558	0.1	4.373353e-08	0.16782292	0.1
4.64501e-08	0.43618071	0.1	4.64501e-08	0.00287283791	0.1	4.64501e-08	0.000260367906	0.1	4.64501e-08	0.16616769	0.1
4.916668e-08	0.42970298	0.1	4.916668e-08	0.00292008668	0.1	4.916668e-08	0.000265326912	0.1	4.916668e-08	0.16454132	0.1
5.222542e-08	0.42257159	0.1	5.222542e-08	0.0029778999699999996	0.1	5.222542e-08	0.000271365	0.1	5.222542e-08	0.16274401	0.1
5.551227e-08	0.4150929400000001	0.1	5.551227e-08	0.0030452424000000002	0.1	5.551227e-08	0.000278379957	0.1	5.551227e-08	0.16085206	0.1
5.879912e-08	0.40779840000000006	0.1	5.879912e-08	0.00311772344	0.1	5.879912e-08	0.00028592682	0.1	5.879912e-08	0.15899982000000001	0.1
6.278781e-08	0.39918413	0.1	6.278781e-08	0.0032121823399999996	0.1	6.278781e-08	0.00029577779	0.1	6.278781e-08	0.15680387	0.1
6.677649e-08	0.39082033	0.1	6.677649e-08	0.00331330406	0.1	6.677649e-08	0.00030636149999999996	0.1	6.677649e-08	0.15466271	0.1
7.141129e-08	0.38140283999999997	0.1	7.141129e-08	0.00343853982	0.1	7.141129e-08	0.00031954233999999997	0.1	7.141129e-08	0.15224086	0.1
7.620761e-08	0.3719829	0.1	7.620761e-08	0.0035761599400000003	0.1	7.620761e-08	0.00033413668	0.1	7.620761e-08	0.14980659000000002	0.1
8.16234e-08	0.36172562999999996	0.1	8.16234e-08	0.00374042472	0.1	8.16234e-08	0.00035172403	0.1	8.16234e-08	0.14714159	0.1
8.745215e-08	0.35111293	0.1	8.745215e-08	0.00392661542	0.1	8.745215e-08	0.00037189467	0.1	8.745215e-08	0.14436787	0.1
9.406187e-08	0.339584204	0.1	9.406187e-08	0.00414811673	0.1	9.406187e-08	0.00039623236	0.1	9.406187e-08	0.1413347	0.1
1.011922e-07	0.327714828	0.1	1.011922e-07	0.00439772037	0.1	1.011922e-07	0.00042411939999999996	0.1	1.011922e-07	0.138188601	0.1
1.09598e-07	0.31442968	0.1	1.09598e-07	0.00470388536	0.1	1.09598e-07	0.00045901427999999996	0.1	1.09598e-07	0.134637106	0.1
1.190769e-07	0.300301127	0.1	1.190769e-07	0.0050616404	0.1	1.190769e-07	0.0005007784799999999	0.1	1.190769e-07	0.130822252	0.1
1.296872e-07	0.285473657	0.1	1.296872e-07	0.0054741391	0.1	1.296872e-07	0.00055029787	0.1	1.296872e-07	0.126772699	0.1
1.430076e-07	0.268203745	0.1	1.430076e-07	0.0060045389	0.1	1.430076e-07	0.00061619877	0.1	1.430076e-07	0.12199026999999998	0.1
1.586906e-07	0.24959417899999997	0.1	1.586906e-07	0.0066392957	0.1	1.586906e-07	0.00069851746	0.1	1.586906e-07	0.116747538	0.1
1.759487e-07	0.23102355	0.1	1.759487e-07	0.0073418079	0.1	1.759487e-07	0.0007942745	0.1	1.759487e-07	0.111410124	0.1
1.932067e-07	0.21421360899999997	0.1	1.932067e-07	0.0080407458	0.1	1.932067e-07	0.00089474548	0.1	1.932067e-07	0.106473924	0.1
2.133191e-07	0.19656853	0.1	2.133191e-07	0.0088428188	0.1	2.133191e-07	0.00101698121	0.1	2.133191e-07	0.10116819399999999	0.1
2.341451e-07	0.180223045	0.1	2.341451e-07	0.0096522768	0.1	2.341451e-07	0.0011485953299999999	0.1	2.341451e-07	0.09612094900000001	0.1
2.549711e-07	0.16558200399999998	0.1	2.549711e-07	0.0104351116	0.1	2.549711e-07	0.00128462692	0.1	2.549711e-07	0.091473727	0.1
2.757971e-07	0.152428994	0.1	2.757971e-07	0.0111879079	0.1	2.757971e-07	0.00142447921	0.1	2.757971e-07	0.087180268	0.1
2.966231e-07	0.14058119399999996	0.1	2.966231e-07	0.011908602399999997	0.1	2.966231e-07	0.0015676509100000001	0.1	2.966231e-07	0.083201514	0.1
3.200133e-07	0.128638657	0.1	3.200133e-07	0.012678483100000002	0.1	3.200133e-07	0.00173187875	0.1	3.200133e-07	0.079067024	0.1
3.451129e-07	0.11722462600000001	0.1	3.451129e-07	0.0134577097	0.1	3.451129e-07	0.00191157841	0.1	3.451129e-07	0.07498000199999999	0.1
