Batch	m_SP	11	N1a_L	N3	N4	N5	N6	N7a	N7c	N7b	Flvln	Nphln	Azln																			
3.253034e-12	0.9893269972000001	0.1	3.253034e-12	0.0005059112	0.1	3.253034e-12	4.368784e-06	0.1	3.253034e-12	0.0001242339	0.1	3.253034e-12	1.300301e-05	0.1	3.253034e-12	0.003142537	0.1	3.253034e-12	0.002899566	0.1	3.253034e-12	0.0003144813	0.1	3.253034e-12	0.001831172	0.1	3.253034e-12	3.127405e-06	0.1	3.253034e-12	1.081048e-07	0.1
3.549869e-12	0.9883615035000001	0.1	3.549869e-12	0.0005070647	0.1	3.549869e-12	4.374585e-06	0.1	3.549869e-12	0.000136154	0.1	3.549869e-12	1.321865e-05	0.1	3.549869e-12	0.003373545	0.1	3.549869e-12	0.003249119	0.1	3.549869e-12	0.0003542095	0.1	3.549869e-12	0.001996846	0.1	3.549869e-12	3.480227e-06	0.1	3.549869e-12	1.190556e-07	0.1
3.881438e-12	0.9872844609	0.1	3.881438e-12	0.0005076437	0.1	3.881438e-12	4.376612e-06	0.1	3.881438e-12	0.0001494503	0.1	3.881438e-12	1.339987e-05	0.1	3.881438e-12	0.003616834	0.1	3.881438e-12	0.003651707	0.1	3.881438e-12	0.0004009182	0.1	3.881438e-12	0.002181629	0.1	3.881438e-12	3.885547e-06	0.1	3.881438e-12	1.314784e-07	0.1
4.213008e-12	0.9862090032999999	0.1	4.213008e-12	0.0005077458	0.1	4.213008e-12	4.375655e-06	0.1	4.213008e-12	0.0001627225	0.1	4.213008e-12	1.353258e-05	0.1	4.213008e-12	0.00384523	0.1	4.213008e-12	0.00406611	0.1	4.213008e-12	0.0004501186	0.1	4.213008e-12	0.00236612	0.1	4.213008e-12	4.30243e-06	0.1	4.213008e-12	1.440982e-07	0.1
4.601681e-12	0.9849506658	0.1	4.601681e-12	0.000507495	0.1	4.601681e-12	4.372217e-06	0.1	4.601681e-12	0.0001782459	0.1	4.601681e-12	1.364184e-05	0.1	4.601681e-12	0.004095005	0.1	4.601681e-12	0.004565637	0.1	4.601681e-12	0.000511004	0.1	4.601681e-12	0.002582013	0.1	4.601681e-12	4.805501e-06	0.1	4.601681e-12	1.59137e-07	0.1
5.004631e-12	0.9836484919999999	0.1	5.004631e-12	0.0005069855	0.1	5.004631e-12	4.367095e-06	0.1	5.004631e-12	0.0001942973	0.1	5.004631e-12	1.371639e-05	0.1	5.004631e-12	0.004334731	0.1	5.004631e-12	0.005097721	0.1	5.004631e-12	0.0005778278	0.1	5.004631e-12	0.002805413	0.1	5.004631e-12	5.343089e-06	0.1	5.004631e-12	1.750021e-07	0.1
5.474717e-12	0.9821326144	0.1	5.474717e-12	0.0005062135	0.1	5.474717e-12	4.360009e-06	0.1	5.474717e-12	0.0002129667	0.1	5.474717e-12	1.376826e-05	0.1	5.474717e-12	0.00459142	0.1	5.474717e-12	0.005734784	0.1	5.474717e-12	0.000660602	0.1	5.474717e-12	0.003065493	0.1	5.474717e-12	5.990422e-06	0.1	5.474717e-12	1.938551e-07	0.1
5.961587e-12	0.9805660890999999	0.1	5.961587e-12	0.0005053077	0.1	5.961587e-12	4.352003e-06	0.1	5.961587e-12	0.0002322373	0.1	5.961587e-12	1.379469e-05	0.1	5.961587e-12	0.004833233	0.1	5.961587e-12	0.006410927	0.1	5.961587e-12	0.000751856	0.1	5.961587e-12	0.003334245	0.1	5.961587e-12	6.683263e-06	0.1	5.961587e-12	2.137636e-07	0.1
6.55078e-12	0.9786750974	0.1	6.55078e-12	0.0005041418	0.1	6.55078e-12	4.341876e-06	0.1	6.55078e-12	0.0002554677	0.1	6.55078e-12	1.38026e-05	0.1	6.55078e-12	0.005096102	0.1	6.55078e-12	0.007248299	0.1	6.55078e-12	0.0008698768	0.1	6.55078e-12	0.003658647	0.1	6.55078e-12	7.551487e-06	0.1	6.55078e-12	2.38364e-07	0.1
7.212336e-12	0.9765581653000001	0.1	7.212336e-12	0.0005027933	0.1	7.212336e-12	4.330256e-06	0.1	7.212336e-12	0.0002814332	0.1	7.212336e-12	1.379217e-05	0.1	7.212336e-12	0.005356365	0.1	7.212336e-12	0.0082094	0.1	7.212336e-12	0.001012378	0.1	7.212336e-12	0.00402181	0.1	7.212336e-12	8.564276e-06	0.1	7.212336e-12	2.666324e-07	0.1
