Batch	m_SP	7	P1	R	W4_L	W3	P2_L	P3	P4											
8.925397	9.8309427064758e-06	0.1	8.925397	1.473578e-09	0.1	8.925397	5.00681e-08	0.1	8.925397	4.271506e-08	0.1	8.925397	7.26389817e-08	0.1	8.925397	1.697026e-09	0.1	8.925397	3.606431e-10	0.1
12.23275	9.7690643314537e-06	0.1	12.23275	2.013273e-09	0.1	12.23275	6.84055e-08	0.1	12.23275	5.835941e-08	0.1	12.23275	9.92429419e-08	0.1	12.23275	2.318559e-09	0.1	12.23275	4.927283e-10	0.1
18.84744	9.646473604965601e-06	0.1	18.84744	3.082495e-09	0.1	18.84744	1.047347e-07	0.1	18.84744	8.935332e-08	0.1	18.84744	1.519495691e-07	0.1	18.84744	3.549914e-09	0.1	18.84744	7.544097e-10	0.1
32.07684	9.4058881183545e-06	0.1	32.07684	5.180854e-09	0.1	32.07684	1.760313e-07	0.1	32.07684	1.501792e-07	0.1	32.07684	2.55386873e-07	0.1	32.07684	5.966461e-09	0.1	32.07684	1.267962e-09	0.1
58.53563	8.9425691020385e-06	0.1	58.53563	9.221877e-09	0.1	58.53563	3.133343e-07	0.1	58.53563	2.673178e-07	0.1	58.53563	4.5458642400000005e-07	0.1	58.53563	1.062025e-08	0.1	58.53563	2.256963e-09	0.1
102.4207	8.223871181232e-06	0.1	102.4207	1.549029e-08	0.1	102.4207	5.263178e-07	0.1	102.4207	4.490224e-07	0.1	102.4207	7.63583663e-07	0.1	102.4207	1.783918e-08	0.1	102.4207	3.791094e-09	0.1
170.653	7.2194414193901e-06	0.1	170.653	2.425083e-08	0.1	170.653	8.239773e-07	0.1	170.653	7.029674e-07	0.1	170.653	1.195428986e-06	0.1	170.653	2.792814e-08	0.1	170.653	5.93515e-09	0.1
265.1587	6.0276388730219995e-06	0.1	265.1587	3.464563e-08	0.1	265.1587	1.177164e-06	0.1	265.1587	1.004285e-06	0.1	265.1587	1.7078345569999999e-06	0.1	265.1587	3.989917e-08	0.1	265.1587	8.479175e-09	0.1
366.2327	4.9698698698487e-06	0.1	366.2327	4.387142e-08	0.1	366.2327	1.490632e-06	0.1	366.2327	1.271716e-06	0.1	366.2327	2.1626133499999998e-06	0.1	366.2327	5.052392e-08	0.1	366.2327	1.073709e-08	0.1
494.837	3.887917234022399e-06	0.1	494.837	5.330814e-08	0.1	494.837	1.811266e-06	0.1	494.837	1.545262e-06	0.1	494.837	2.62779066e-06	0.1	494.837	6.139159e-08	0.1	494.837	1.304664e-08	0.1
641.7948	2.9367832339496e-06	0.1	641.7948	6.160387e-08	0.1	641.7948	2.093132e-06	0.1	641.7948	1.785733e-06	0.1	641.7948	3.0367238300000003e-06	0.1	641.7948	7.094526e-08	0.1	641.7948	1.507694e-08	0.1
788.7527	2.218334052086e-06	0.1	788.7527	6.787015e-08	0.1	788.7527	2.306043e-06	0.1	788.7527	1.967376e-06	0.1	788.7527	3.3456155900000002e-06	0.1	788.7527	7.816174e-08	0.1	788.7527	1.661055e-08	0.1
935.7105	1.6756448757816002e-06	0.1	935.7105	7.260346e-08	0.1	935.7105	2.466868e-06	0.1	935.7105	2.104582e-06	0.1	935.7105	3.57894132e-06	0.1	935.7105	8.361279e-08	0.1	935.7105	1.776898e-08	0.1
1082.668	1.2657184062695999e-06	0.1	1082.668	7.617882e-08	0.1	1082.668	2.588349e-06	0.1	1082.668	2.208222e-06	0.1	1082.668	3.75518629e-06	0.1	1082.668	8.77303e-08	0.1	1082.668	1.864401e-08	0.1
1229.626	9.5607571914228e-07	0.1	1229.626	7.887951e-08	0.1	1229.626	2.680111e-06	0.1	1229.626	2.286508e-06	0.1	1229.626	3.88831474e-06	0.1	1229.626	9.084052e-08	0.1	1229.626	1.930498e-08	0.1
1376.584	7.221834448494599e-07	0.1	1376.584	8.091951e-08	0.1	1376.584	2.749425e-06	0.1	1376.584	2.345642e-06	0.1	1376.584	3.98887603e-06	0.1	1376.584	9.318986e-08	0.1	1376.584	1.980425e-08	0.1
1523.542	5.455099990954599e-07	0.1	1523.542	8.246045e-08	0.1	1523.542	2.801782e-06	0.1	1523.542	2.39031e-06	0.1	1523.542	4.06483523e-06	0.1	1523.542	9.496446e-08	0.1	1523.542	2.018138e-08	0.1
1676.508	4.0735797469766e-07	0.1	1676.508	8.366541e-08	0.1	1676.508	2.842723e-06	0.1	1676.508	2.425239e-06	0.1	1676.508	4.1242328100000005e-06	0.1	1676.508	9.635213e-08	0.1	1676.508	2.047628e-08	0.1
1853.509	2.905513160008e-07	0.1	1853.509	8.468419e-08	0.1	1853.509	2.877339e-06	0.1	1853.509	2.454771e-06	0.1	1853.509	4.17445363e-06	0.1	1853.509	9.75254e-08	0.1	1853.509	2.072562e-08	0.1
2030.509	2.0723811572815999e-07	0.1	2030.509	8.541085e-08	0.1	2030.509	2.902028e-06	0.1	2030.509	2.475834e-06	0.1	2030.509	4.21027278e-06	0.1	2030.509	9.836224e-08	0.1	2030.509	2.090346e-08	0.1
2207.509	1.4781427144384e-07	0.1	2207.509	8.592914e-08	0.1	2207.509	2.919639e-06	0.1	2207.509	2.490858e-06	0.1	2207.509	4.23582211e-06	0.1	2207.509	9.895913e-08	0.1	2207.509	2.103031e-08	0.1
