Batch	m_SP	2	P2_L	W4_L	
2.38889e-11	9.732602370760202e-06	0.1	2.38889e-11	1.001452e-07	0.1
5.064259e-11	9.4422843177372e-06	0.1	5.064259e-11	2.09523e-07	0.1
1.144868e-10	8.7857531311455e-06	0.1	1.144868e-10	4.591156e-07	0.1
2.133458e-10	7.86228331606e-06	0.1	2.133458e-10	8.157192e-07	0.1
2.748388e-10	7.3397939250486005e-06	0.1	2.748388e-10	1.020512e-06	0.1
3.620451e-10	6.6603888003588e-06	0.1	3.620451e-10	1.290287e-06	0.1
4.899217e-10	5.7806530885613995e-06	0.1	4.899217e-10	1.645842e-06	0.1
6.406264e-10	4.8971073434068e-06	0.1	6.406264e-10	2.010612e-06	0.1
8.173241e-10	4.0369469369447e-06	0.1	8.173241e-10	2.37386e-06	0.1
1.033011e-09	3.1943829718758e-06	0.1	1.033011e-09	2.738327e-06	0.1
1.248698e-09	2.5316367329084e-06	0.1	1.248698e-09	3.031732e-06	0.1
1.464385e-09	2.0090061781427e-06	0.1	1.464385e-09	3.267765e-06	0.1
1.680073e-09	1.5959764784072702e-06	0.1	1.680073e-09	3.457517e-06	0.1
1.89576e-09	1.2689694018751001e-06	0.1	1.89576e-09	3.609962e-06	0.1
2.129336e-09	9.907410317759099e-07	0.1	2.129336e-09	3.74135e-06	0.1
2.389745e-09	7.5239846383725e-07	0.1	2.389745e-09	3.855246e-06	0.1
2.650154e-09	5.7173507756016e-07	0.1	2.650154e-09	3.942478e-06	0.1
2.921615e-09	4.296142445574e-07	0.1	2.921615e-09	4.01169e-06	0.1
3.237288e-09	3.0826243910735003e-07	0.1	3.237288e-09	4.071229e-06	0.1
3.55296e-09	2.2124618595264e-07	0.1	3.55296e-09	4.114187e-06	0.1
3.881734e-09	1.5664488978816e-07	0.1	3.881734e-09	4.146227e-06	0.1
4.26291e-09	1.04974972073881e-07	0.1	4.26291e-09	4.171938e-06	0.1
