Batch	m_SP	2	P2_L	W4_L	
3.192757e-11	9.782276394025201e-06	0.1	3.192757e-11	4.563584e-09	0.1
6.744889e-11	9.5471951880033e-06	0.1	6.744889e-11	9.552385e-09	0.1
1.532335e-10	9.008013530259999e-06	0.1	1.532335e-10	2.122749e-08	0.1
2.825542e-10	8.265300945339901e-06	0.1	2.825542e-10	3.78776e-08	0.1
3.626712e-10	7.843452577764801e-06	0.1	3.626712e-10	4.765082e-08	0.1
4.766158e-10	7.288769914624901e-06	0.1	4.766158e-10	6.087836e-08	0.1
6.429885e-10	6.563801998312299e-06	0.1	6.429885e-10	7.886473e-08	0.1
8.386751e-10	5.8219163461884e-06	0.1	8.386751e-10	9.81686e-08	0.1
1.06919e-09	5.075722179744e-06	0.1	1.06919e-09	1.185943e-07	0.1
1.351948e-09	4.3128250392864e-06	0.1	1.351948e-09	1.40622e-07	0.1
1.634707e-09	3.6832564429100002e-06	0.1	1.634707e-09	1.597311e-07	0.1
1.917465e-09	3.1590491785071e-06	0.1	1.917465e-09	1.763023e-07	0.1
2.200223e-09	2.7190942140176e-06	0.1	2.200223e-09	1.906616e-07	0.1
2.482981e-09	2.34729299086188e-06	0.1	2.482981e-09	2.0309e-07	0.1
2.777776e-09	2.0188417860097597e-06	0.1	2.777776e-09	2.142537e-07	0.1
3.120719e-09	1.6985941175083998e-06	0.1	3.120719e-09	2.252472e-07	0.1
3.463662e-09	1.4323369366844898e-06	0.1	3.463662e-09	2.344022e-07	0.1
3.834828e-09	1.19328964828294e-06	0.1	3.834828e-09	2.425549e-07	0.1
4.248331e-09	9.753886006326e-07	0.1	4.248331e-09	2.498352e-07	0.1
4.661833e-09	7.983985853029499e-07	0.1	4.661833e-09	2.555409e-07	0.1
5.161282e-09	6.277498575048e-07	0.1	5.161282e-09	2.607268e-07	0.1
5.66073e-09	4.941351202495501e-07	0.1	5.66073e-09	2.644179e-07	0.1
6.260518e-09	3.711376624638e-07	0.1	6.260518e-09	2.673156e-07	0.1
6.860306e-09	2.7907462496479796e-07	0.1	6.860306e-09	2.689342e-07	0.1
7.564452e-09	1.9999657992684002e-07	0.1	7.564452e-09	2.696301e-07	0.1
8.294687e-09	1.4186447487453e-07	0.1	8.294687e-09	2.693618e-07	0.1
