Batch	m_SP	7	W3	W4_L	R	P1	P2_L	P3	P4											
2.268297e-07	0.1507105	0.1	2.268297e-07	2.0157501000000002e-107	0.1	2.268297e-07	0.001687006	0.1	2.268297e-07	0.2191527	0.1	2.268297e-07	0.0048610514	0.1	2.268297e-07	0.001357951	0.1	2.268297e-07	0.1975853	0.1
2.388308e-07	0.1421354	0.1	2.388308e-07	2.0535074999999997e-107	0.1	2.388308e-07	0.001807814	0.1	2.388308e-07	0.2271217	0.1	2.388308e-07	0.0048888415	0.1	2.388308e-07	0.001382172	0.1	2.388308e-07	0.193731	0.1
2.508319e-07	0.1342595	0.1	2.508319e-07	2.0892006000000002e-107	0.1	2.508319e-07	0.001927355	0.1	2.508319e-07	0.2347848	0.1	2.508319e-07	0.0049007033	0.1	2.508319e-07	0.001400941	0.1	2.508319e-07	0.1898556	0.1
2.62833e-07	0.1270001	0.1	2.62833e-07	2.1229905000000002e-107	0.1	2.62833e-07	0.002045016	0.1	2.62833e-07	0.2421499	0.1	2.62833e-07	0.004899018200000001	0.1	2.62833e-07	0.001414822	0.1	2.62833e-07	0.1859904	0.1
2.748341e-07	0.1202875	0.1	2.748341e-07	2.1550197e-107	0.1	2.748341e-07	0.00216027	0.1	2.748341e-07	0.2492256	0.1	2.748341e-07	0.0048859339	0.1	2.748341e-07	0.001424378	0.1	2.748341e-07	0.1821593	0.1
2.878313e-07	0.1135662	0.1	2.878313e-07	2.1878693999999998e-107	0.1	2.878313e-07	0.002281864	0.1	2.878313e-07	0.2565735	0.1	2.878313e-07	0.0048611143	0.1	2.878313e-07	0.001430469	0.1	2.878313e-07	0.1780691	0.1
3.023227e-07	0.1066695	0.1	3.023227e-07	2.2224141e-107	0.1	3.023227e-07	0.002412933	0.1	3.023227e-07	0.2643952	0.1	3.023227e-07	0.004822887200000001	0.1	3.023227e-07	0.001432798	0.1	3.023227e-07	0.1736006	0.1
3.16814e-07	0.1003312	0.1	3.16814e-07	2.254938e-107	0.1	3.16814e-07	0.002538782	0.1	3.16814e-07	0.2718436	0.1	3.16814e-07	0.0047759236	0.1	3.16814e-07	0.001431193	0.1	3.16814e-07	0.169244	0.1
3.313054e-07	0.09448901	0.1	3.313054e-07	2.2856009999999997e-107	0.1	3.313054e-07	0.002659049	0.1	3.313054e-07	0.2789374	0.1	3.313054e-07	0.0047222895999999995	0.1	3.313054e-07	0.001426361	0.1	3.313054e-07	0.1650095	0.1
3.457967e-07	0.08909023	0.1	3.457967e-07	2.3145471e-107	0.1	3.457967e-07	0.002773494	0.1	3.457967e-07	0.285695	0.1	3.457967e-07	0.0046636871	0.1	3.457967e-07	0.001418918	0.1	3.457967e-07	0.1609029	0.1
3.614886e-07	0.08369209	0.1	3.614886e-07	2.344104e-107	0.1	3.614886e-07	0.00289069	0.1	3.614886e-07	0.2926539	0.1	3.614886e-07	0.0045962308	0.1	3.614886e-07	0.001408525	0.1	3.614886e-07	0.1566037	0.1
3.789811e-07	0.07816528	0.1	3.789811e-07	2.3750385e-107	0.1	3.789811e-07	0.003013005	0.1	3.789811e-07	0.2999984	0.1	3.789811e-07	0.0045178056	0.1	3.789811e-07	0.001394747	0.1	3.789811e-07	0.1519925	0.1
3.964737e-07	0.07310027	0.1	3.964737e-07	2.404026e-107	0.1	3.964737e-07	0.003126573	0.1	3.964737e-07	0.3069354	0.1	3.964737e-07	0.0044374449	0.1	3.964737e-07	0.001379273	0.1	3.964737e-07	0.1475702	0.1
4.139663e-07	0.06844774	0.1	4.139663e-07	2.4312294e-107	0.1	4.139663e-07	0.003231537	0.1	4.139663e-07	0.3134924	0.1	4.139663e-07	0.0043563149	0.1	4.139663e-07	0.001362614	0.1	4.139663e-07	0.1433323	0.1
4.314589e-07	0.06416534	0.1	4.314589e-07	2.4567962999999996e-107	0.1	4.314589e-07	0.003328121	0.1	4.314589e-07	0.3196951	0.1	4.314589e-07	0.0042752927	0.1	4.314589e-07	0.001345175	0.1	4.314589e-07	0.1392727	0.1
4.503683e-07	0.05991016	0.1	4.503683e-07	2.4827441999999998e-107	0.1	4.503683e-07	0.003423434	0.1	4.503683e-07	0.3260291	0.1	4.503683e-07	0.0041885762	0.1	4.503683e-07	0.001325809	0.1	4.503683e-07	0.1350771	0.1
4.714028e-07	0.05558581	0.1	4.714028e-07	2.5097232e-107	0.1	4.714028e-07	0.003518852	0.1	4.714028e-07	0.3326554	0.1	4.714028e-07	0.0040938664	0.1	4.714028e-07	0.001303997	0.1	4.714028e-07	0.1306341	0.1
4.924374e-07	0.05164629	0.1	4.924374e-07	2.5348935e-107	0.1	4.924374e-07	0.003603703	0.1	4.924374e-07	0.3388739	0.1	4.924374e-07	0.0040015342	0.1	4.924374e-07	0.001282199	0.1	4.924374e-07	0.1264147	0.1
5.134719e-07	0.04805042	0.1	5.134719e-07	2.5584179999999996e-107	0.1	5.134719e-07	0.003678635	0.1	5.134719e-07	0.3447168	0.1	5.134719e-07	0.0039119294	0.1	5.134719e-07	0.001260632	0.1	5.134719e-07	0.1224059	0.1
5.345064e-07	0.04476242	0.1	5.345064e-07	2.5804422e-107	0.1	5.345064e-07	0.003744308	0.1	5.345064e-07	0.3502136	0.1	5.345064e-07	0.0038252530000000002	0.1	5.345064e-07	0.001239446	0.1	5.345064e-07	0.1185953	0.1
5.598275e-07	0.04116878	0.1	5.598275e-07	2.6051469e-107	0.1	5.598275e-07	0.003812005	0.1	5.598275e-07	0.3564091	0.1	5.598275e-07	0.0037249291	0.1	5.598275e-07	0.001214586	0.1	5.598275e-07	0.1142542	0.1
5.851485e-07	0.0379289	0.1	5.851485e-07	2.6280654e-107	0.1	5.851485e-07	0.003868332	0.1	5.851485e-07	0.3621836	0.1	5.851485e-07	0.0036290094	0.1	5.851485e-07	0.001190521	0.1	5.851485e-07	0.1101633	0.1
6.104696e-07	0.03500209	0.1	6.104696e-07	2.6493747e-107	0.1	6.104696e-07	0.003914342	0.1	6.104696e-07	0.3675746	0.1	6.104696e-07	0.0035374168999999997	0.1	6.104696e-07	0.001167301	0.1	6.104696e-07	0.1063044	0.1
6.357906e-07	0.03235313	0.1	6.357906e-07	2.6692299e-107	0.1	6.357906e-07	0.003951023	0.1	6.357906e-07	0.3726158	0.1	6.357906e-07	0.0034500104	0.1	6.357906e-07	0.001144936	0.1	6.357906e-07	0.1026609	0.1
6.641823e-07	0.0296756	0.1	6.641823e-07	2.6899341e-107	0.1	6.641823e-07	0.003982197	0.1	6.641823e-07	0.3778892	0.1	6.641823e-07	0.0033567555	0.1	6.641823e-07	0.001120859	0.1	6.641823e-07	0.09881238	0.1
6.946212e-07	0.0271079	0.1	6.946212e-07	2.7104874e-107	0.1	6.946212e-07	0.004005235	0.1	6.946212e-07	0.3831389	0.1	6.946212e-07	0.0032620465	0.1	6.946212e-07	0.001096178	0.1	6.946212e-07	0.0949429	0.1
7.2506e-07	0.02481504	0.1	7.2506e-07	2.7295190999999996e-107	0.1	7.2506e-07	0.004018832	0.1	7.2506e-07	0.3880106	0.1	7.2506e-07	0.0031724351	0.1	7.2506e-07	0.001072605	0.1	7.2506e-07	0.09131724	0.1
7.554989e-07	0.02276306	0.1	7.554989e-07	2.7471897e-107	0.1	7.554989e-07	0.004024188	0.1	7.554989e-07	0.3925405	0.1	7.554989e-07	0.0030875641	0.1	7.554989e-07	0.001050069	0.1	7.554989e-07	0.0879154	0.1
7.859377e-07	0.02092275	0.1	7.859377e-07	2.7636402e-107	0.1	7.859377e-07	0.004022372	0.1	7.859377e-07	0.3967605	0.1	7.859377e-07	0.0030070904	0.1	7.859377e-07	0.001028499	0.1	7.859377e-07	0.08471939	0.1
8.163766e-07	0.01926888	0.1	8.163766e-07	2.7789933e-107	0.1	8.163766e-07	0.004014339	0.1	8.163766e-07	0.400699	0.1	8.163766e-07	0.0029306917	0.1	8.163766e-07	0.001007824	0.1	8.163766e-07	0.08171295	0.1
8.492925e-07	0.01766503	0.1	8.492925e-07	2.7944862e-107	0.1	8.492925e-07	0.003999628	0.1	8.492925e-07	0.4046702	0.1	8.492925e-07	0.002852315	0.1	8.492925e-07	0.0009863983	0.1	8.492925e-07	0.07865822	0.1
8.859239e-07	0.01607744	0.1	8.859239e-07	2.8105152e-107	0.1	8.859239e-07	0.003977013	0.1	8.859239e-07	0.4087714	0.1	8.859239e-07	0.0027698586000000002	0.1	8.859239e-07	0.0009636033	0.1	8.859239e-07	0.0754787	0.1
9.225554e-07	0.01467061	0.1	9.225554e-07	2.8254051e-107	0.1	9.225554e-07	0.003948904	0.1	9.225554e-07	0.4125702	0.1	9.225554e-07	0.002692007	0.1	9.225554e-07	0.0009418233	0.1	9.225554e-07	0.07251103	0.1
9.591869e-07	0.01342065	0.1	9.591869e-07	2.8392813e-107	0.1	9.591869e-07	0.003916266	0.1	9.591869e-07	0.4160966	0.1	9.591869e-07	0.0026183736	0.1	9.591869e-07	0.0009209758	0.1	9.591869e-07	0.06973673	0.1
9.958184e-07	0.01230715	0.1	9.958184e-07	2.852253e-107	0.1	9.958184e-07	0.003879928	0.1	9.958184e-07	0.4193769	0.1	9.958184e-07	0.0025486107	0.1	9.958184e-07	0.0009009884	0.1	9.958184e-07	0.06713929	0.1
1.03245e-06	0.01131271	0.1	1.03245e-06	2.8644144e-107	0.1	1.03245e-06	0.0038406	0.1	1.03245e-06	0.4224343	0.1	1.03245e-06	0.0024824078	0.1	1.03245e-06	0.0008817978	0.1	1.03245e-06	0.0647039	0.1
1.069081e-06	0.01042237	0.1	1.069081e-06	2.8758489e-107	0.1	1.069081e-06	0.003798885	0.1	1.069081e-06	0.4252892	0.1	1.069081e-06	0.0024194888	0.1	1.069081e-06	0.0008633482	0.1	1.069081e-06	0.06241725	0.1
