Batch	m_SP	2	N7a_L	N1a_L	
1.193418e-09	0.33598378955	0.1	1.193418e-09	0.00024455297900000003	0.1
1.322364e-09	0.30797873654999997	0.1	1.322364e-09	0.000271675324	0.1
1.461724e-09	0.28184267782	0.1	1.461724e-09	0.00029915701799999996	0.1
1.616702e-09	0.25699152407000003	0.1	1.616702e-09	0.000327443067	0.1
1.771681e-09	0.23583646172	0.1	1.771681e-09	0.000353371075	0.1
1.926659e-09	0.21775922541	0.1	1.926659e-09	0.000377039437	0.1
2.088039e-09	0.20166909213	0.1	2.088039e-09	0.000399428613	0.1
2.275019e-09	0.18592320706	0.1	2.275019e-09	0.000422715569	0.1
2.462e-09	0.17274346806	0.1	2.462e-09	0.00044342109499999994	0.1
2.680989e-09	0.15995968045	0.1	2.680989e-09	0.000464759696	0.1
2.907979e-09	0.14914270878999997	0.1	2.907979e-09	0.00048398588300000003	0.1
3.13497e-09	0.1403041296	0.1	3.13497e-09	0.0005006837070000001	0.1
3.36196e-09	0.13304755549	0.1	3.36196e-09	0.000515224049	0.1
3.588951e-09	0.12706090320000002	0.1	3.588951e-09	0.000527928316	0.1
3.815941e-09	0.12209664199	0.1	3.815941e-09	0.000539072353	0.1
4.042932e-09	0.11795755626000001	0.1	4.042932e-09	0.000548889555	0.1
4.269922e-09	0.11448611863	0.1	4.269922e-09	0.000557577522	0.1
4.496913e-09	0.11155576955999999	0.1	4.496913e-09	0.0005653017770000001	0.1
4.723903e-09	0.10906460235	0.1	4.723903e-09	0.00057220118	0.1
4.950894e-09	0.10693065192	0.1	4.950894e-09	0.000578391639	0.1
5.177884e-09	0.1050875856	0.1	5.177884e-09	0.000583969962	0.1
5.404875e-09	0.10348159677999999	0.1	5.404875e-09	0.0005890164929999999	0.1
5.631865e-09	0.10206939923	0.1	5.631865e-09	0.0005935987699999999	0.1
5.877285e-09	0.10071978876	0.1	5.877285e-09	0.0005980950520000001	0.1
6.150348e-09	0.09939223567	0.1	6.150348e-09	0.000602607929	0.1
6.423411e-09	0.09821055455000001	0.1	6.423411e-09	0.0006066683909999999	0.1
6.696473e-09	0.0971441855	0.1	6.696473e-09	0.0006103299460000001	0.1
6.969536e-09	0.09616925196000001	0.1	6.969536e-09	0.0006136361310000001	0.1
7.264776e-09	0.09519656857999999	0.1	7.264776e-09	0.000616852204	0.1
7.593281e-09	0.094192249	0.1	7.593281e-09	0.000620035867	0.1
7.921786e-09	0.09325173793000001	0.1	7.921786e-09	0.0006228431659999999	0.1
8.250291e-09	0.09236080726000001	0.1	8.250291e-09	0.000625307345	0.1
8.605406e-09	0.09144123673000001	0.1	8.605406e-09	0.000627616486	0.1
9.000437e-09	0.09045975956999999	0.1	9.000437e-09	0.000629785793	0.1
9.395467e-09	0.08951249194000001	0.1	9.395467e-09	0.0006315659229999999	0.1
9.790498e-09	0.08859239957000001	0.1	9.790498e-09	0.0006329840520000001	0.1
1.02676e-08	0.0875103719	0.1	1.02676e-08	0.0006342473330000001	0.1
1.07447e-08	0.08645464059	0.1	1.07447e-08	0.0006350524080000001	0.1
1.124134e-08	0.08537916046999999	0.1	1.124134e-08	0.0006354371609999999	0.1
1.181613e-08	0.08416032747	0.1	1.181613e-08	0.0006353462730000001	0.1
1.239093e-08	0.08296613355	0.1	1.239093e-08	0.000634721678	0.1
1.306222e-08	0.08159976018	0.1	1.306222e-08	0.000633370513	0.1
1.375763e-08	0.08021402282	0.1	1.375763e-08	0.000631323038	0.1
1.457312e-08	0.07862514414	0.1	1.457312e-08	0.000628161913	0.1
1.541863e-08	0.07701671170999999	0.1	1.541863e-08	0.000624106837	0.1
1.644735e-08	0.0751104902	0.1	1.644735e-08	0.000618232448	0.1
1.760386e-08	0.07303062572399999	0.1	1.760386e-08	0.000610563966	0.1
1.890275e-08	0.070770290077	0.1	1.890275e-08	0.0006008260979999999	0.1
2.043038e-08	0.06820863582299999	0.1	2.043038e-08	0.0005881438719999999	0.1
2.208153e-08	0.065550667257	0.1	2.208153e-08	0.000573284892	0.1
2.391794e-08	0.06272150020100001	0.1	2.391794e-08	0.000555746844	0.1
2.575435e-08	0.060018109832000004	0.1	2.575435e-08	0.000537503168	0.1
2.759077e-08	0.057433161776000004	0.1	2.759077e-08	0.000518855021	0.1
2.942718e-08	0.054960215186	0.1	2.942718e-08	0.000500042292	0.1
3.126359e-08	0.05259348225	0.1	3.126359e-08	0.000481255066	0.1
3.310001e-08	0.050327807709	0.1	3.310001e-08	0.000462641991	0.1
3.493642e-08	0.048158468364	0.1	3.493642e-08	0.00044431845700000004	0.1
3.692279e-08	0.045915526576999995	0.1	3.692279e-08	0.000424925774	0.1
3.913408e-08	0.043539196923	0.1	3.913408e-08	0.00040395560699999996	0.1
4.134538e-08	0.041283845572	0.1	4.134538e-08	0.00038371271599999993	0.1
4.355668e-08	0.039143572510999994	0.1	4.355668e-08	0.000364247352	0.1
4.576798e-08	0.037112909113999996	0.1	4.576798e-08	0.0003455881510000001	0.1
4.797928e-08	0.035186698742	0.1	4.797928e-08	0.00032774707800000005	0.1
5.037458e-08	0.033212394730000004	0.1	5.037458e-08	0.00030934416000000004	0.1
5.304588e-08	0.031141189237	0.1	5.304588e-08	0.000289936821	0.1
5.571718e-08	0.029200214088	0.1	5.571718e-08	0.000271676753	0.1
5.838848e-08	0.027382110261	0.1	5.838848e-08	0.000254524363	0.1
6.105978e-08	0.025679880555999998	0.1	6.105978e-08	0.000238434089	0.1
6.4266e-08	0.023780419995000003	0.1	6.4266e-08	0.00022045500799999998	0.1
6.747222e-08	0.022027385339999997	0.1	6.747222e-08	0.000203847493	0.1
7.067843e-08	0.020410471809000002	0.1	7.067843e-08	0.00018852337800000002	0.1
7.415823e-08	0.018798345172	0.1	7.415823e-08	0.000173243621	0.1
7.804839e-08	0.017158091795	0.1	7.804839e-08	0.000157699988	0.1
8.193855e-08	0.015674266259	0.1	8.193855e-08	0.00014364379400000002	0.1
8.632987e-08	0.014169743011	0.1	8.632987e-08	0.00012939848400000001	0.1
9.105529e-08	0.012732385891	0.1	9.105529e-08	0.00011579718200000001	0.1
9.578071e-08	0.011462956510999999	0.1	9.578071e-08	0.000103792507	0.1
1.012755e-07	0.010173221145000001	0.1	1.012755e-07	9.1603543e-05	0.1
