Batch	m_SP	5	T4a_L	C5H5	T1a_L	N1a_L	N7a_L							
0.0007879797	0.988837242	0.1	0.0007879797	1.38986e-05	0.1	0.0007879797	0.0008929419899999999	0.1	0.0007879797	6.17872522e-09	0.1	0.0007879797	0.00456696133	0.1
0.00106261	0.9853658649999999	0.1	0.00106261	1.885015e-05	0.1	0.00106261	0.00121164419	0.1	0.00106261	8.3772679e-09	0.1	0.00106261	0.00614282395	0.1
0.001521784	0.9796014810000001	0.1	0.001521784	2.707167e-05	0.1	0.001521784	0.00174081575	0.1	0.001521784	1.202771871e-08	0.1	0.001521784	0.0087596886	0.1
0.001980959	0.9738858849999998	0.1	0.001980959	3.522268e-05	0.1	0.001980959	0.00226544757	0.1	0.001980959	1.564685319e-08	0.1	0.001980959	0.0113543716	0.1
0.002553481	0.966826901	0.1	0.002553481	4.528879e-05	0.1	0.002553481	0.00291334434	0.1	0.002553481	2.0116322e-08	0.1	0.002553481	0.0145589124	0.1
0.00315434	0.959497975	0.1	0.00315434	5.573943e-05	0.1	0.00315434	0.0035859897999999998	0.1	0.00315434	2.4756533580000002e-08	0.1	0.00315434	0.0178860375	0.1
0.003755199	0.952249045	0.1	0.003755199	6.607569e-05	0.1	0.003755199	0.0042512745999999995	0.1	0.003755199	2.93459469e-08	0.1	0.003755199	0.021176827800000003	0.1
0.004408912	0.9444517189999999	0.1	0.004408912	7.719351e-05	0.1	0.004408912	0.0049668641	0.1	0.004408912	3.42823905e-08	0.1	0.004408912	0.0247165164	0.1
0.005141906	0.93581781	0.1	0.005141906	8.950426e-05	0.1	0.005141906	0.0057592339	0.1	0.005141906	3.97485039e-08	0.1	0.005141906	0.0286360359	0.1
0.005969018	0.926210867	0.1	0.005969018	0.0001032022	0.1	0.005969018	0.006640891	0.1	0.005969018	4.5830555299999994e-08	0.1	0.005969018	0.0329972568	0.1
0.006895117	0.915621441	0.1	0.006895117	0.0001183012	0.1	0.006895117	0.0076127229	0.1	0.006895117	5.2534673700000004e-08	0.1	0.006895117	0.037804539	0.1
0.007966183	0.903589325	0.1	0.007966183	0.0001354571	0.1	0.007966183	0.008716950099999999	0.1	0.007966183	6.01521054e-08	0.1	0.007966183	0.0432667422	0.1
0.009240785	0.889562959	0.1	0.009240785	0.0001554563	0.1	0.009240785	0.0100041801	0.1	0.009240785	6.903197469999998e-08	0.1	0.009240785	0.049634197899999996	0.1
0.01072662	0.8736006889999999	0.1	0.01072662	0.0001782159	0.1	0.01072662	0.011469079100000001	0.1	0.01072662	7.913747859999999e-08	0.1	0.01072662	0.0568805146	0.1
0.012453	0.8555610939999999	0.1	0.012453	0.0002039377	0.1	0.012453	0.013124641499999999	0.1	0.012453	9.05582741e-08	0.1	0.012453	0.065069979	0.1
0.01486918	0.831186364	0.1	0.01486918	0.0002386919	0.1	0.01486918	0.0153615666	0.1	0.01486918	1.059895476e-07	0.1	0.01486918	0.0761352235	0.1
0.01812521	0.799859809	0.1	0.01812521	0.0002833588	0.1	0.01812521	0.0182365121	0.1	0.01812521	1.258221535e-07	0.1	0.01812521	0.0903565226	0.1
0.02252109	0.7601274029999998	0.1	0.02252109	0.0003400108	0.1	0.02252109	0.0218828733	0.1	0.02252109	1.509762701e-07	0.1	0.02252109	0.10839371789999999	0.1
0.02923688	0.704529633	0.1	0.02923688	0.0004192843	0.1	0.02923688	0.0269852331	0.1	0.02923688	1.861746638e-07	0.1	0.02923688	0.133633266	0.1
0.04075587	0.6213992429999999	0.1	0.04075587	0.0005378148	0.1	0.04075587	0.034614346000000004	0.1	0.04075587	2.388035327e-07	0.1	0.04075587	0.171371689	0.1
0.05458608	0.5380624449999999	0.1	0.05458608	0.0006566397	0.1	0.05458608	0.042262407	0.1	0.05458608	2.91563191e-07	0.1	0.05458608	0.209203834	0.1
